player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,weighted_grade,weighted_average_grade
00-0033946,27.0,MISSING,30.46424339665028,2023,Panthers,-0.17,11.80%,David Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036566,25.0,MISSING,30.03451587827227,2023,Panthers,-0.17,11.80%,Deonte Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037297,24.0,MISSING,30.001606000302676,2023,Panthers,-0.17,11.80%,Cade Mays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031367,32.0,MISSING,22.434745304292417,2023,Panthers,-0.17,11.80%,Gabe Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036575,MISSING,MISSING,15.279595741132388,2023,Panthers,-0.17,11.80%,Larnel Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034281,28.0,MISSING,12.44771237613162,2023,Panthers,-0.17,11.80%,Bradley Bozeman,C,100.0,0.0,5.0,62.2,48.9,67.5,5.0,19.0,684.0,100.0,100.0,97.1,5.0,32.0,8.0,1148.0,1148.0,0.0,0.0,1148.0,730.0,730.0,0.0,0.0,418.0,0.0,71405.6,MISSING
00-0030792,31.0,MISSING,0.0,2023,Panthers,-0.17,11.80%,Justin McCray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035958,26.0,MISSING,0.0,2023,Panthers,-0.17,11.80%,Sam Tecklenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036210,26.0,MISSING,0.0,2023,Panthers,-0.17,11.80%,Badara Traore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038775,24.0,MISSING,0.0,2023,Panthers,-0.17,11.80%,Nash Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038776,23.0,MISSING,0.0,2023,Panthers,-0.17,11.80%,Ricky Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038880,24.0,MISSING,0.0,2023,Panthers,-0.17,11.80%,Ilm Manning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038537,25.0,MISSING,0.0,2023,Panthers,-0.17,11.80%,J.D. DiRenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038103,25.0,MISSING,302.03496351354363,2023,Patriots,-0.12,23.50%,Cole Strange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039030,23.0,MISSING,107.07660453430437,2023,Patriots,-0.12,23.50%,Jake Andrews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038569,25.0,MISSING,94.7893239285987,2023,Patriots,-0.12,23.50%,Sidy Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038586,22.0,MISSING,70.22789508797841,2023,Patriots,-0.12,23.50%,Atonio Mafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037287,24.0,MISSING,37.9700269496115,2023,Patriots,-0.12,23.50%,Vederian Lowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036198,25.0,MISSING,32.15928477545723,2023,Patriots,-0.12,23.50%,Michael Onwenu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029672,34.0,MISSING,30.776475472823407,2023,Patriots,-0.12,23.50%,Riley Reiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037620,24.0,MISSING,14.284693563630526,2023,Patriots,-0.12,23.50%,Andrew Stueber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033300,30.0,MISSING,9.8772216360064,2023,Patriots,-0.12,23.50%,Conor McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032071,30.0,MISSING,3.215476877364714,2023,Patriots,-0.12,23.50%,Trent Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031852,31.0,MISSING,0.0,2023,Patriots,-0.12,23.50%,David Andrews,C,100.0,1.0,19.0,71.2,51.2,78.0,2.0,22.0,626.0,100.0,100.0,97.1,1.0,30.0,6.0,1050.0,1050.0,0.0,0.0,1050.0,649.0,649.0,0.0,0.0,401.0,0.0,74760.0,MISSING
00-0031039,34.0,MISSING,0.0,2023,Patriots,-0.12,23.50%,James Ferentz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036966,26.0,MISSING,0.0,2023,Patriots,-0.12,23.50%,Tyrone Wheatley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034957,27.0,MISSING,0.0,2023,Patriots,-0.12,23.50%,Calvin Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039189,MISSING,MISSING,0.0,2023,Patriots,-0.12,23.50%,Micah Vanterpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037204,25.0,MISSING,0.0,2023,Patriots,-0.12,23.50%,Kody Russey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034759,27.0,MISSING,227.18484628016552,2023,Raiders,-0.05,47.10%,Kolton Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037255,24.0,MISSING,120.35757163947304,2023,Raiders,-0.05,47.10%,Dylan Parham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034763,27.0,MISSING,92.36772459044694,2023,Raiders,-0.05,47.10%,Brandon Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030505,32.0,MISSING,57.52172299431725,2023,Raiders,-0.05,47.10%,D.J. Fluker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031561,32.0,MISSING,34.61934755186785,2023,Raiders,-0.05,47.10%,Hroniss Grasu,C,100.0,0.0,23.0,45.7,60.2,45.7,0.0,1.0,7.0,100.0,100.0,92.9,0.0,1.0,0.0,15.0,0.0,0.0,0.0,15.0,7.0,7.0,15.0,0.0,8.0,0.0,685.5,MISSING
00-0036399,24.0,MISSING,32.40786246757925,2023,Raiders,-0.05,47.10%,Netane Muti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036163,27.0,MISSING,26.1117059648522,2023,Raiders,-0.05,47.10%,Justin Herron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033290,28.0,MISSING,21.539117217393052,2023,Raiders,-0.05,47.10%,Jermaine Eluemunor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037322,23.0,MISSING,15.392405894566744,2023,Raiders,-0.05,47.10%,Thayer Munford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029685,33.0,MISSING,0.0,2023,Raiders,-0.05,47.10%,Greg Van Roten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036604,25.0,MISSING,0.0,2023,Raiders,-0.05,47.10%,Jordan Meredith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035061,27.0,MISSING,0.0,2023,Raiders,-0.05,47.10%,Alex Bars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035127,26.0,MISSING,0.0,2023,Raiders,-0.05,47.10%,Andre James,C,100.0,0.0,23.0,74.6,71.2,75.0,4.0,11.0,556.0,100.0,100.0,97.9,3.0,19.0,4.0,963.0,963.0,0.0,0.0,963.0,583.0,583.0,0.0,0.0,380.0,0.0,71839.79999999999,MISSING
00-0038923,24.0,MISSING,0.0,2023,Raiders,-0.05,47.10%,Dalton Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037600,24.0,MISSING,0.0,2023,Raiders,-0.05,47.10%,Jalen McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039058,23.0,MISSING,294.95011010669447,2023,Rams,0.04,55.60%,Steve Avila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037836,24.0,MISSING,100.541862623757,2023,Rams,0.04,55.60%,Logan Bruss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034803,28.0,MISSING,66.97916698941678,2023,Rams,0.04,55.60%,Joe Noteboom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036339,26.0,MISSING,57.41500364243342,2023,Rams,0.04,55.60%,Kevin Dotson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034804,27.0,MISSING,50.65598755399198,2023,Rams,0.04,55.60%,Brian Allen,C,100.0,0.0,26.0,69.2,79.8,66.5,0.0,0.0,12.0,100.0,100.0,100.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,34.0,14.0,14.0,0.0,0.0,20.0,0.0,2352.8,MISSING
00-0039077,22.0,MISSING,48.11179958069144,2023,Rams,0.04,55.60%,Warren McClendon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032242,31.0,MISSING,42.58443161276992,2023,Rams,0.04,55.60%,Rob Havenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037618,25.0,MISSING,36.66061477402119,2023,Rams,0.04,55.60%,Zach Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037845,26.0,MISSING,11.741526425168876,2023,Rams,0.04,55.60%,A.J. Arcuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036437,25.0,MISSING,10.99928602142564,2023,Rams,0.04,55.60%,Tremayne Anchrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036603,25.0,MISSING,0.0,2023,Rams,0.04,55.60%,Alaric Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034114,28.0,MISSING,0.0,2023,Rams,0.04,55.60%,Coleman Shelton,C,100.0,1.0,26.0,66.1,49.2,74.6,12.0,22.0,664.0,100.0,100.0,97.1,6.0,36.0,2.0,1171.0,1171.0,0.0,0.0,1171.0,712.0,712.0,0.0,0.0,459.0,0.0,77403.09999999999,79.4
00-0038947,24.0,MISSING,0.0,2023,Rams,0.04,55.60%,Grant Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038358,24.0,MISSING,0.0,2023,Rams,0.04,55.60%,Mike Mcallister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038384,MISSING,MISSING,0.0,2023,Rams,0.04,55.60%,Sean Maginn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037825,23.0,MISSING,326.3103145502863,2023,Ravens,0.21,73.70%,Tyler Linderbaum,C,100.0,0.0,3.0,78.5,78.3,78.6,3.0,15.0,572.0,100.0,100.0,98.4,5.0,18.0,0.0,1043.0,1043.0,0.0,0.0,1043.0,610.0,610.0,0.0,0.0,433.0,0.0,81875.5,MISSING
00-0032965,29.0,MISSING,173.15288881079596,2023,Ravens,0.21,73.70%,Ronnie Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036977,25.0,MISSING,103.9097993273456,2023,Ravens,0.21,73.70%,Ben Cleveland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038118,23.0,MISSING,93.68121676867352,2023,Ravens,0.21,73.70%,Daniel Faalele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036369,26.0,MISSING,77.53333665949802,2023,Ravens,0.21,73.70%,John Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038382,24.0,MISSING,33.15690244709837,2023,Ravens,0.21,73.70%,Malaesala Aumavae-Laulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029592,33.0,MISSING,28.459288743103663,2023,Ravens,0.21,73.70%,Kevin Zeitler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031330,32.0,MISSING,27.42191017854716,2023,Ravens,0.21,73.70%,Morgan Moses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038383,24.0,MISSING,19.19008516886931,2023,Ravens,0.21,73.70%,Andrew Vorhees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033592,29.0,MISSING,5.910238739270432,2023,Ravens,0.21,73.70%,Kyle Fuller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030829,32.0,MISSING,0.0,2023,Ravens,0.21,73.70%,Josh Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035062,27.0,MISSING,0.0,2023,Ravens,0.21,73.70%,Sam Mustipher,C,100.0,0.0,3.0,67.0,61.0,67.1,0.0,2.0,105.0,100.0,100.0,99.0,1.0,2.0,0.0,202.0,199.0,3.0,0.0,202.0,110.0,110.0,0.0,0.0,92.0,0.0,13534.0,MISSING
00-0035112,26.0,MISSING,0.0,2023,Ravens,0.21,73.70%,Patrick Mekari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038452,25.0,MISSING,0.0,2023,Ravens,0.21,73.70%,Tashawn Manning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038459,23.0,MISSING,0.0,2023,Ravens,0.21,73.70%,Tykeem Doss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038460,MISSING,MISSING,0.0,2023,Ravens,0.21,73.70%,Jake Guidone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037241,24.0,MISSING,371.7974263070821,2023,Saints,0.08,52.90%,Trevor Penning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036408,24.0,MISSING,272.60613988171224,2023,Saints,0.08,52.90%,Cesar Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035242,26.0,MISSING,162.38675196627133,2023,Saints,0.08,52.90%,Erik McCoy,C,100.0,1.0,20.0,79.4,59.3,89.4,2.0,20.0,651.0,100.0,100.0,97.7,8.0,26.0,4.0,1152.0,1152.0,0.0,0.0,1152.0,675.0,675.0,0.0,0.0,477.0,0.0,91468.8,61.27693677649154
00-0033888,29.0,MISSING,115.97000296515333,2023,Saints,0.08,52.90%,Ryan Ramczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038566,23.0,MISSING,112.83927833091424,2023,Saints,0.08,52.90%,Nick Saldiveri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032203,29.0,MISSING,98.02470378687572,2023,Saints,0.08,52.90%,Andrus Peat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032145,31.0,MISSING,82.95921927467329,2023,Saints,0.08,52.90%,Cameron Erving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036930,26.0,MISSING,24.182939616118016,2023,Saints,0.08,52.90%,Landon Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031362,30.0,MISSING,19.429551341285716,2023,Saints,0.08,52.90%,Trai Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032132,31.0,MISSING,15.986692425698603,2023,Saints,0.08,52.90%,Max Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034165,28.0,MISSING,13.03281209143154,2023,Saints,0.08,52.90%,Colby Gossett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030694,31.0,MISSING,0.0,2023,Saints,0.08,52.90%,James Hurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036749,25.0,MISSING,0.0,2023,Saints,0.08,52.90%,Tommy Kraemer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038903,23.0,MISSING,0.0,2023,Saints,0.08,52.90%,Mark Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038909,MISSING,MISSING,0.0,2023,Saints,0.08,52.90%,Alex Pihlstrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038464,MISSING,MISSING,0.0,2023,Saints,0.08,52.90%,Chuck Filiaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037821,22.0,MISSING,505.43757835173847,2023,Seahawks,-0.04,52.90%,Charles Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037812,24.0,MISSING,152.99884178383,2023,Seahawks,-0.04,52.90%,Abraham Lucas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036417,26.0,MISSING,130.19224153531596,2023,Seahawks,-0.04,52.90%,Damien Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039020,22.0,MISSING,106.1215149601487,2023,Seahawks,-0.04,52.90%,Anthony Bradford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038593,24.0,MISSING,62.25939568638435,2023,Seahawks,-0.04,52.90%,Olusegun Oluwatimi,C,100.0,0.0,29.0,53.1,75.5,50.1,0.0,1.0,68.0,100.0,100.0,99.3,1.0,1.0,0.0,128.0,128.0,0.0,0.0,128.0,70.0,70.0,0.0,0.0,58.0,0.0,6796.8,MISSING
00-0035141,27.0,MISSING,58.452625701065294,2023,Seahawks,-0.04,52.90%,Phil Haynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036653,25.0,MISSING,23.214998347010138,2023,Seahawks,-0.04,52.90%,Stone Forsythe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032443,29.0,MISSING,6.831449394772656,2023,Seahawks,-0.04,52.90%,Joey Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022531,41.0,2148.0,0.0,2023,Seahawks,-0.04,52.90%,Jason Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036796,25.0,MISSING,0.0,2023,Seahawks,-0.04,52.90%,Greg Eiland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036795,25.0,MISSING,0.0,2023,Seahawks,-0.04,52.90%,Jake Curhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034495,26.0,MISSING,0.0,2023,Seahawks,-0.04,52.90%,Evan Brown,C,100.0,2.0,29.0,55.5,59.1,57.2,3.0,21.0,583.0,100.0,100.0,97.4,7.0,27.0,3.0,955.0,917.0,38.0,0.0,955.0,630.0,630.0,0.0,0.0,325.0,0.0,53002.5,MISSING
00-0038826,23.0,MISSING,0.0,2023,Seahawks,-0.04,52.90%,Raiqwon O'Neal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038914,23.0,MISSING,0.0,2023,Seahawks,-0.04,52.90%,McClendon Curtis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038767,MISSING,MISSING,0.0,2023,Seahawks,-0.04,52.90%,Kendall Randolph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037658,MISSING,MISSING,0.0,2023,Seahawks,-0.04,52.90%,Liam Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039109,22.0,MISSING,471.0858004294942,2023,Steelers,-0.03,55.60%,Broderick Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034347,25.0,MISSING,139.4775454165486,2023,Steelers,-0.03,55.60%,James Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036869,24.0,MISSING,68.28537390531133,2023,Steelers,-0.03,55.60%,Dan Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034768,26.0,MISSING,64.5083822093813,2023,Steelers,-0.03,55.60%,Chukwuma Okorafor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034785,27.0,MISSING,60.64970084865312,2023,Steelers,-0.03,55.60%,Mason Cole,C,100.0,0.0,25.0,53.2,32.4,63.3,6.0,29.0,608.0,100.0,100.0,96.8,4.0,37.0,2.0,1135.0,1135.0,0.0,0.0,1135.0,649.0,649.0,0.0,0.0,486.0,0.0,60382.0,MISSING
00-0032954,29.0,MISSING,41.98646576323216,2023,Steelers,-0.03,55.60%,Isaac Seumalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038645,23.0,MISSING,14.708149779735685,2023,Steelers,-0.03,55.60%,Spencer Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036783,25.0,MISSING,0.0,2023,Steelers,-0.03,55.60%,Ryan McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037133,MISSING,MISSING,0.0,2023,Steelers,-0.03,55.60%,William Dunkle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035383,25.0,MISSING,0.0,2023,Steelers,-0.03,55.60%,Nate Herbig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037480,25.0,MISSING,0.0,2023,Steelers,-0.03,55.60%,Dylan Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037349,26.0,MISSING,0.0,2023,Steelers,-0.03,55.60%,Kellen Diesch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037613,22.0,MISSING,413.9577795709173,2023,Texans,0.02,57.90%,Kenyon Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035234,27.0,MISSING,251.3259280210467,2023,Texans,0.02,57.90%,Tytus Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038936,23.0,MISSING,194.52236466264335,2023,Texans,0.02,57.90%,Juice Scruggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032380,29.0,MISSING,132.319509766743,2023,Texans,0.02,57.90%,Laremy Tunsil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036363,26.0,MISSING,125.26485695373412,2023,Texans,0.02,57.90%,Josh Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036983,24.0,MISSING,113.63759516777256,2023,Texans,0.02,57.90%,Kendrick Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035686,26.0,MISSING,104.71838159031286,2023,Texans,0.02,57.90%,Michael Deiter,C,100.0,0.0,13.0,56.3,59.4,55.2,2.0,20.0,474.0,100.0,100.0,97.0,5.0,25.0,3.0,781.0,766.0,14.0,0.0,781.0,506.0,506.0,0.0,1.0,275.0,0.0,43970.3,MISSING
00-0036195,26.0,MISSING,63.23126482628152,2023,Texans,0.02,57.90%,Charlie Heck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038615,23.0,MISSING,31.901989644606285,2023,Texans,0.02,57.90%,Jarrett Patterson,C,100.0,0.0,13.0,60.4,53.7,62.9,1.0,7.0,257.0,100.0,100.0,98.4,1.0,8.0,0.0,464.0,464.0,0.0,0.0,464.0,277.0,277.0,0.0,0.0,187.0,0.0,28025.6,MISSING
00-0034392,28.0,MISSING,30.55272835503515,2023,Texans,0.02,57.90%,Scott Quessenberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038633,22.0,MISSING,18.805873715124815,2023,Texans,0.02,57.90%,Nick Broeker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031580,30.0,MISSING,16.363162612756206,2023,Texans,0.02,57.90%,Shaq Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036859,25.0,MISSING,15.396947149073563,2023,Texans,0.02,57.90%,Jimmy Morrissey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032466,31.0,MISSING,0.0,2023,Texans,0.02,57.90%,George Fant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033631,28.0,MISSING,0.0,2023,Texans,0.02,57.90%,Rashaad Coward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036202,27.0,MISSING,0.0,2023,Texans,0.02,57.90%,Dieter Eiselen,C,100.0,0.0,13.0,96.3,71.1,93.7,0.0,0.0,2.0,100.0,100.0,100.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,10.0,2.0,2.0,6.0,0.0,8.0,1.0,963.0,MISSING
00-0038802,MISSING,MISSING,0.0,2023,Texans,0.02,57.90%,Jacky Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038729,25.0,MISSING,0.0,2023,Texans,0.02,57.90%,Kilian Zierer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038695,23.0,MISSING,0.0,2023,Texans,0.02,57.90%,DJ Scaife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038721,MISSING,MISSING,0.0,2023,Texans,0.02,57.90%,Tyler Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039005,23.0,MISSING,0.0,2023,Texans,0.02,57.90%,Jaylon Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039034,22.0,MISSING,519.1343265344232,2023,Titans,-0.07,35.30%,Peter Skoronski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035233,27.0,MISSING,256.76161809704575,2023,Titans,-0.07,35.30%,Andre Dillard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036619,25.0,MISSING,183.60090339671268,2023,Titans,-0.07,35.30%,Dillon Radunz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037754,23.0,MISSING,159.01716290228993,2023,Titans,-0.07,35.30%,Nicholas Petit-Frere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038607,23.0,MISSING,40.516245287022656,2023,Titans,-0.07,35.30%,Jaelyn Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036318,26.0,MISSING,14.42725100301978,2023,Titans,-0.07,35.30%,Lachavious Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033793,29.0,MISSING,8.812564900111857,2023,Titans,-0.07,35.30%,Corey Levin,C,88.9,0.0,31.0,48.8,74.1,50.5,0.0,0.0,2.0,66.7,66.7,100.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,9.0,2.0,3.0,0.0,0.0,6.0,2.0,439.2,MISSING
00-0033221,29.0,MISSING,0.0,2023,Titans,-0.07,35.30%,Daniel Brunskill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029963,32.0,MISSING,0.0,2023,Titans,-0.07,35.30%,Christopher Hubbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036015,MISSING,MISSING,0.0,2023,Titans,-0.07,35.30%,Zack Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036171,25.0,MISSING,0.0,2023,Titans,-0.07,35.30%,Aaron Brewer,C,100.0,0.0,31.0,71.6,52.5,78.7,7.0,21.0,577.0,100.0,100.0,96.5,5.0,34.0,6.0,1050.0,1049.0,0.0,0.0,1050.0,622.0,622.0,0.0,0.0,428.0,0.0,75180.0,MISSING
00-0033740,30.0,MISSING,0.0,2023,Titans,-0.07,35.30%,Jordan Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035764,27.0,MISSING,0.0,2023,Titans,-0.07,35.30%,Calvin Throckmorton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038852,24.0,MISSING,0.0,2023,Titans,-0.07,35.30%,John Ojukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037605,24.0,MISSING,0.0,2023,Titans,-0.07,35.30%,Andrew Rupcich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037565,26.0,MISSING,0.0,2023,Titans,-0.07,35.30%,James Empey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036616,24.0,MISSING,306.9701816820708,2023,Vikings,-0.02,41.20%,Christian Darrisaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035588,28.0,MISSING,282.24549621443344,2023,Vikings,-0.02,41.20%,Garrett Bradbury,C,100.0,1.0,18.0,60.9,56.8,65.5,5.0,14.0,543.0,100.0,100.0,97.7,5.0,22.0,3.0,874.0,874.0,0.0,0.0,874.0,578.0,578.0,0.0,0.0,296.0,0.0,53226.6,MISSING
00-0038131,24.0,MISSING,184.5094865421594,2023,Vikings,-0.02,41.20%,Ed Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
