player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_corner,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,weighted_grade,weighted_average_grade
00-0025482,25.0,MISSING,92.62527736474796,2010,Chargers,0.24,56.30%,Dante Hughes,CB,200.0,8.0,0.0,0.0,0.0,27.0,0.0,67.7,71.3,82.1,72.7,0.0,0.0,5.6,1.0,0.0,0.0,83.0,14.0,1.0,150.0,197.0,8.0,17.0,1.0,22.0,1.0,67.0,14260.0,MISSING
00-0025510,26.0,MISSING,65.47695924635613,2010,Chargers,0.24,56.30%,Fred Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025788,26.0,MISSING,64.60014200997853,2010,Chargers,0.24,56.30%,Paul Oliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024352,27.0,MISSING,50.05287244076304,2010,Chargers,0.24,56.30%,Pat Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022158,29.0,MISSING,36.2510039376175,2010,Chargers,0.24,56.30%,Donald Strickland,CB,285.0,11.0,3.0,0.0,1.0,27.0,0.0,61.2,62.5,24.8,44.0,0.0,0.0,21.1,4.0,1.0,1.0,109.5,20.0,2.0,204.0,276.0,5.0,12.0,0.0,27.0,1.0,216.0,17812.5,MISSING
00-0019537,34.0,MISSING,10.343349219907749,2010,Chargers,0.24,56.30%,Tyrone Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026758,24.0,MISSING,0.0,2010,Chargers,0.24,56.30%,C.J. Spillman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024663,26.0,MISSING,0.0,2010,Chargers,0.24,56.30%,Quinton Teal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023998,27.0,MISSING,0.0,2010,Chargers,0.24,56.30%,Steve Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027858,21.0,5530.0,665.4499784064576,2010,Chiefs,0.05,58.80%,Eric Berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026175,24.0,MISSING,245.5261577806332,2010,Chiefs,0.05,58.80%,Brandon Flowers,CB,1036.0,16.0,7.0,1.0,1.0,16.0,0.0,80.6,84.1,67.6,90.3,2.0,1.0,1.5,1.0,12.0,5.0,67.3,55.0,918.0,626.0,44.0,18.0,60.0,0.0,109.0,2.0,647.0,87127.59999999999,MISSING
00-0027660,22.0,MISSING,235.01062701060152,2010,Chiefs,0.05,58.80%,Javier Arenas,CB,502.0,17.0,4.0,0.0,0.0,16.0,0.0,68.8,72.0,85.9,79.5,0.0,0.0,4.9,2.0,6.0,0.0,98.9,50.0,27.0,391.0,445.0,7.0,35.0,0.0,74.0,3.0,479.0,36144.0,MISSING
00-0027072,24.0,MISSING,103.10052443001751,2010,Chiefs,0.05,58.80%,Donald Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027736,22.0,5659.0,76.34256888458827,2010,Chiefs,0.05,58.80%,Kendrick Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026280,24.0,4454.0,59.82655588741737,2010,Chiefs,0.05,58.80%,Brandon Carr,CB,1133.0,17.0,8.0,0.0,0.0,16.0,1.0,73.0,73.0,90.7,60.7,1.0,0.0,13.9,10.0,19.0,1.0,81.4,51.0,1062.0,701.0,31.0,11.0,54.0,0.0,111.0,5.0,794.0,82709.0,MISSING
00-0023539,27.0,MISSING,55.17854412248494,2010,Chiefs,0.05,58.80%,Travis Daniels,CB,78.0,8.0,1.0,1.0,0.0,16.0,0.0,67.9,63.6,0.0,81.8,1.0,0.0,0.0,0.0,1.0,2.0,12.1,4.0,25.0,58.0,31.0,1.0,5.0,0.0,10.0,0.0,39.0,4960.8,MISSING
00-0021187,31.0,MISSING,42.58443161276992,2010,Chiefs,0.05,58.80%,Jon McGraw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025589,26.0,MISSING,23.39092405836725,2010,Chiefs,0.05,58.80%,Mike Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026875,22.0,MISSING,0.0,2010,Chiefs,0.05,58.80%,Ricky Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026868,23.0,MISSING,0.0,2010,Chiefs,0.05,58.80%,Jackie Bates,CB,23.0,1.0,0.0,0.0,0.0,16.0,0.0,75.0,74.6,74.3,72.5,0.0,0.0,0.0,0.0,1.0,0.0,95.8,2.0,22.0,19.0,0.0,0.0,1.0,0.0,4.0,0.0,57.0,1715.8,MISSING
00-0026571,24.0,MISSING,0.0,2010,Chiefs,0.05,58.80%,Reshard Langford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026222,24.0,MISSING,121.0490715800535,2010,Colts,0.06,58.80%,DaJuan Morgan,CB,22.0,1.0,0.0,0.0,0.0,14.0,0.0,48.2,49.2,72.4,75.2,0.0,0.0,0.0,0.0,0.0,0.0,158.3,1.0,1.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,1082.4,MISSING
00-0027064,23.0,MISSING,117.54193600649027,2010,Colts,0.06,58.80%,Jerraud Powers,CB,586.0,10.0,3.0,0.0,0.0,14.0,0.0,51.5,55.8,87.6,45.5,2.0,0.0,15.8,9.0,6.0,0.0,85.6,51.0,283.0,317.0,229.0,17.0,45.0,5.0,78.0,2.0,583.0,32698.8,MISSING
00-0023495,27.0,MISSING,99.67398642017086,2010,Colts,0.06,58.80%,Kelvin Hayden,CB,666.0,11.0,10.0,0.0,1.0,14.0,0.0,76.2,75.0,55.3,55.1,2.0,2.0,12.7,8.0,4.0,4.0,92.6,38.0,569.0,380.0,14.0,16.0,45.0,3.0,57.0,3.0,438.0,49950.0,MISSING
00-0022944,29.0,MISSING,95.11059236599576,2010,Colts,0.06,58.80%,Bob Sanders,CB,10.0,1.0,0.0,0.0,0.0,14.0,0.0,61.5,54.9,68.6,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,MISSING
00-0027085,24.0,MISSING,86.45015941549606,2010,Colts,0.06,58.80%,Chip Vaughn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022049,29.0,MISSING,72.81680483319619,2010,Colts,0.06,58.80%,Ken Hamlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026264,26.0,MISSING,71.39419825298518,2010,Colts,0.06,58.80%,Justin Tryon,CB,530.0,12.0,8.0,0.0,0.0,14.0,0.0,76.7,75.9,87.7,52.0,1.0,0.0,17.8,8.0,6.0,1.0,84.8,38.0,490.0,341.0,1.0,8.0,29.0,1.0,61.0,2.0,391.0,40227.0,MISSING
00-0026936,23.0,MISSING,34.634188700826,2010,Colts,0.06,58.80%,Al Afalava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025589,26.0,MISSING,23.39092405836725,2010,Colts,0.06,58.80%,Mike Richardson,CB,2.0,1.0,0.0,0.0,0.0,14.0,0.0,60.8,61.0,66.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,MISSING
00-0024421,26.0,3152.0,19.194969572272385,2010,Colts,0.06,58.80%,Antoine Bethea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0016577,34.0,MISSING,5.76414472430016,2010,Colts,0.06,58.80%,Deshea Townsend,CB,140.0,8.0,1.0,0.0,0.0,14.0,0.0,63.6,63.3,81.8,72.2,0.0,0.0,11.1,1.0,1.0,0.0,93.0,8.0,3.0,115.0,69.0,1.0,7.0,0.0,11.0,0.0,80.0,8862.0,60.15215439856373
00-0027471,22.0,MISSING,0.0,2010,Colts,0.06,58.80%,Mike Newton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027468,23.0,MISSING,0.0,2010,Colts,0.06,58.80%,Brandon King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027302,22.0,MISSING,0.0,2010,Colts,0.06,58.80%,David Pender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027362,22.0,MISSING,0.0,2010,Colts,0.06,58.80%,Cornelius Brown,CB,204.0,10.0,6.0,0.0,0.0,14.0,0.0,70.5,70.9,82.5,45.3,0.0,0.0,16.7,4.0,1.0,0.0,88.0,17.0,20.0,157.0,142.0,7.0,14.0,0.0,27.0,1.0,137.0,14463.6,MISSING
00-0023213,27.0,MISSING,0.0,2010,Colts,0.06,58.80%,Aaron Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026674,23.0,MISSING,0.0,2010,Colts,0.06,58.80%,Jacob Lacey,CB,622.0,13.0,7.0,0.0,0.0,14.0,0.0,52.2,53.5,23.2,61.9,1.0,0.0,12.3,9.0,1.0,2.0,111.6,46.0,577.0,400.0,2.0,21.0,57.0,3.0,62.0,4.0,489.0,33277.0,MISSING
00-0024697,25.0,MISSING,0.0,2010,Colts,0.06,58.80%,Melvin Bullitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025393,25.0,MISSING,470.6783511995762,2010,Commanders,-0.12,37.50%,LaRon Landry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023444,29.0,MISSING,277.3900243186203,2010,Commanders,-0.12,37.50%,Carlos Rogers,CB,760.0,12.0,5.0,0.0,1.0,32.0,0.0,62.5,63.0,88.3,62.0,2.0,0.0,8.9,5.0,5.0,1.0,95.2,50.0,300.0,460.0,411.0,16.0,46.0,0.0,72.0,3.0,569.0,47880.0,MISSING
00-0022923,26.0,MISSING,213.65976951855615,2010,Commanders,-0.12,37.50%,DeAngelo Hall,CB,1079.0,16.0,8.0,0.0,2.0,32.0,0.0,72.1,71.8,89.2,72.1,6.0,1.0,8.3,8.0,8.0,0.0,105.8,73.0,1017.0,652.0,12.0,35.0,80.0,5.0,99.0,8.0,965.0,77472.2,MISSING
00-0027054,23.0,MISSING,137.6079833745296,2010,Commanders,-0.12,37.50%,Kevin Barnes,CB,269.0,9.0,0.0,0.0,0.0,32.0,0.0,65.6,64.7,81.5,50.5,1.0,0.0,17.6,3.0,2.0,0.0,32.8,3.0,21.0,158.0,55.0,4.0,14.0,0.0,11.0,1.0,35.0,17404.3,MISSING
00-0021151,29.0,MISSING,87.38828780510212,2010,Commanders,-0.12,37.50%,Phillip Buchanon,CB,720.0,16.0,4.0,0.0,2.0,32.0,1.0,61.9,63.3,88.9,52.2,2.0,0.0,11.1,6.0,14.0,3.0,71.4,44.0,689.0,473.0,5.0,12.0,44.0,2.0,77.0,1.0,521.0,45576.0,MISSING
00-0026920,24.0,MISSING,54.32328539178591,2010,Commanders,-0.12,37.50%,Victor Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026320,26.0,MISSING,36.1455300025847,2010,Commanders,-0.12,37.50%,Kareem Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024387,27.0,MISSING,32.91140426495551,2010,Commanders,-0.12,37.50%,Reed Doughty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026389,25.0,MISSING,12.27016751540448,2010,Commanders,-0.12,37.50%,Chris Horton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027213,23.0,MISSING,0.0,2010,Commanders,-0.12,37.50%,Anderson Russell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025739,25.0,MISSING,0.0,2010,Commanders,-0.12,37.50%,Byron Westbrook,CB,52.0,9.0,0.0,0.0,0.0,32.0,0.0,53.1,57.4,77.3,77.3,0.0,0.0,0.0,0.0,0.0,0.0,133.3,5.0,7.0,30.0,41.0,3.0,5.0,0.0,6.0,1.0,39.0,2984.7999999999997,MISSING
00-0026835,24.0,MISSING,0.0,2010,Commanders,-0.12,37.50%,Reggie Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026696,23.0,MISSING,0.0,2010,Commanders,-0.12,37.50%,Sha'reff Rashad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026165,25.0,MISSING,295.25778249618287,2010,Cowboys,0.0,37.50%,Mike Jenkins,CB,914.0,16.0,2.0,1.0,1.0,9.0,0.0,53.7,55.4,66.4,56.7,1.0,0.0,12.5,8.0,11.0,9.0,122.6,60.0,848.0,572.0,39.0,10.0,54.0,0.0,89.0,6.0,994.0,50635.6,MISSING
00-0022045,31.0,1321.0,181.3562757895569,2010,Cowboys,0.0,37.50%,Terence Newman,CB,877.0,16.0,1.0,1.0,0.0,9.0,1.0,60.6,62.1,63.5,73.3,5.0,0.0,5.1,4.0,3.0,3.0,91.1,64.0,796.0,573.0,46.0,12.0,74.0,1.0,98.0,5.0,914.0,54461.7,MISSING
00-0027726,22.0,MISSING,85.35327973992683,2010,Cowboys,0.0,37.50%,Akwasi Owusu-Ansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026283,23.0,4457.0,57.96404126489792,2010,Cowboys,0.0,37.50%,Orlando Scandrick,CB,597.0,16.0,4.0,1.0,0.0,9.0,0.0,61.0,68.5,86.5,68.7,1.0,1.0,10.4,5.0,6.0,2.0,113.0,53.0,93.0,402.0,463.0,21.0,39.0,5.0,77.0,7.0,530.0,40894.5,MISSING
00-0027116,24.0,MISSING,48.313126096846894,2010,Cowboys,0.0,37.50%,Michael Hamlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023590,27.0,MISSING,29.813251133868754,2010,Cowboys,0.0,37.50%,Gerald Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025624,25.0,MISSING,12.886866915269128,2010,Cowboys,0.0,37.50%,Alan Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027914,22.0,6118.0,0.0,2010,Cowboys,0.0,37.50%,Andrew Sendejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027421,22.0,MISSING,0.0,2010,Cowboys,0.0,37.50%,Bryan McCann,CB,146.0,9.0,0.0,0.0,0.0,9.0,0.0,64.6,64.7,81.7,52.9,1.0,1.0,14.3,2.0,0.0,1.0,79.5,12.0,80.0,107.0,56.0,5.0,12.0,1.0,13.0,0.0,140.0,9446.2,MISSING
00-0027422,22.0,MISSING,0.0,2010,Cowboys,0.0,37.50%,Danny McCray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027416,22.0,5924.0,0.0,2010,Cowboys,0.0,37.50%,Barry Church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027001,22.0,4948.0,326.3103145502863,2010,Dolphins,-0.07,43.80%,Vontae Davis,CB,1001.0,16.0,7.0,0.0,0.0,17.0,0.0,75.4,77.1,89.1,32.5,1.0,0.0,20.0,13.0,9.0,1.0,92.9,45.0,890.0,565.0,56.0,15.0,45.0,1.0,72.0,3.0,530.0,77177.09999999999,MISSING
00-0024231,27.0,MISSING,297.8920745708407,2010,Dolphins,-0.07,43.80%,Jason Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027037,23.0,MISSING,178.8595153028878,2010,Dolphins,-0.07,43.80%,Sean Smith,CB,746.0,15.0,5.0,0.0,0.0,17.0,0.0,71.4,75.0,58.6,57.9,1.0,0.0,9.4,5.0,9.0,1.0,80.5,34.0,446.0,447.0,92.0,15.0,43.0,1.0,58.0,1.0,432.0,55950.0,MISSING
00-0027744,23.0,MISSING,69.14698228548633,2010,Dolphins,-0.07,43.80%,Nolan Carroll,CB,75.0,5.0,0.0,0.0,0.0,17.0,0.0,74.9,74.0,79.7,72.8,1.0,0.0,0.0,0.0,1.0,0.0,9.4,3.0,71.0,63.0,2.0,1.0,1.0,0.0,8.0,0.0,30.0,5550.0,MISSING
00-0027762,22.0,5686.0,56.102510436029974,2010,Dolphins,-0.07,43.80%,Reshad Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027115,24.0,MISSING,49.20913785360726,2010,Dolphins,-0.07,43.80%,Chris Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024399,27.0,MISSING,27.81458940078896,2010,Dolphins,-0.07,43.80%,Tyrone Culver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022067,32.0,MISSING,7.152558926804554,2010,Dolphins,-0.07,43.80%,Yeremiah Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0006915,35.0,MISSING,2.3206162388797837,2010,Dolphins,-0.07,43.80%,Al Harris,CB,70.0,3.0,0.0,1.0,0.0,17.0,0.0,52.9,48.3,0.0,37.9,0.0,0.0,25.0,1.0,0.0,1.0,80.7,5.0,69.0,61.0,1.0,1.0,3.0,0.0,8.0,0.0,51.0,3381.0,65.14442846872754
00-0027355,21.0,MISSING,0.0,2010,Dolphins,-0.07,43.80%,Jonathon Amaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022352,29.0,MISSING,0.0,2010,Dolphins,-0.07,43.80%,Benny Sapp,CB,587.0,16.0,5.0,1.0,0.0,17.0,0.0,57.9,61.2,53.6,64.6,2.0,0.0,9.1,4.0,5.0,2.0,80.9,35.0,3.0,392.0,565.0,13.0,35.0,4.0,59.0,2.0,456.0,35924.4,MISSING
00-0023288,28.0,MISSING,0.0,2010,Dolphins,-0.07,43.80%,Evan Oglesby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026738,23.0,MISSING,0.0,2010,Dolphins,-0.07,43.80%,Nate Ness,CB,53.0,2.0,1.0,0.0,0.0,17.0,0.0,29.6,34.9,78.4,78.1,0.0,0.0,0.0,0.0,0.0,0.0,153.3,5.0,52.0,27.0,1.0,1.0,3.0,0.0,7.0,1.0,152.0,1849.7,MISSING
00-0027652,22.0,MISSING,289.85768244591003,2010,Eagles,0.01,58.80%,Nate Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027706,24.0,MISSING,110.15285304677752,2010,Eagles,0.01,58.80%,Trevard Lindley,CB,184.0,8.0,0.0,0.0,0.0,24.0,1.0,67.6,68.5,82.0,56.8,1.0,0.0,13.0,3.0,0.0,0.0,73.1,17.0,168.0,135.0,2.0,6.0,20.0,1.0,26.0,0.0,203.0,12604.0,MISSING
00-0023519,27.0,MISSING,71.65015808253408,2010,Eagles,0.01,58.80%,Ellis Hobbs,CB,452.0,7.0,0.0,0.0,0.0,24.0,0.0,48.2,48.2,7.7,34.5,1.0,0.0,13.6,3.0,3.0,5.0,102.2,19.0,399.0,275.0,3.0,4.0,19.0,0.0,36.0,4.0,265.0,21786.4,MISSING
00-0026914,24.0,MISSING,60.46615417470352,2010,Eagles,0.01,58.80%,Brandon Hughes,CB,52.0,1.0,0.0,0.0,0.0,24.0,0.0,64.5,68.0,78.7,79.5,0.0,0.0,0.0,0.0,0.0,0.0,84.6,3.0,41.0,34.0,0.0,2.0,4.0,0.0,5.0,0.0,39.0,3536.0,MISSING
00-0027794,22.0,MISSING,34.91757149041277,2010,Eagles,0.01,58.80%,Jamar Wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027798,23.0,MISSING,31.901989644606285,2010,Eagles,0.01,58.80%,Jorrick Calvin,CB,8.0,2.0,0.0,0.0,0.0,24.0,0.0,28.8,28.6,71.4,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,118.8,1.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,228.8,MISSING
00-0021956,29.0,MISSING,24.862402496399685,2010,Eagles,0.01,58.80%,Asante Samuel,CB,729.0,12.0,2.0,0.0,0.0,24.0,1.0,81.4,75.2,37.6,28.6,7.0,0.0,27.0,10.0,6.0,3.0,43.8,21.0,687.0,446.0,11.0,11.0,25.0,0.0,46.0,4.0,157.0,54820.8,MISSING
00-0027835,22.0,5767.0,15.92636123348018,2010,Eagles,0.01,58.80%,Kurt Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021654,29.0,MISSING,0.0,2010,Eagles,0.01,58.80%,Joselio Hanson,CB,694.0,16.0,3.0,0.0,0.0,24.0,0.0,73.2,72.1,87.3,80.4,1.0,0.0,6.3,2.0,7.0,1.0,103.0,37.0,136.0,451.0,503.0,10.0,27.0,0.0,57.0,5.0,340.0,50037.399999999994,MISSING
00-0021512,29.0,MISSING,0.0,2010,Eagles,0.01,58.80%,Quintin Mikell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026079,25.0,MISSING,0.0,2010,Eagles,0.01,58.80%,Gerard Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025889,24.0,MISSING,0.0,2010,Eagles,0.01,58.80%,Jamar Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026578,24.0,MISSING,0.0,2010,Eagles,0.01,58.80%,Colt Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023727,27.0,MISSING,0.0,2010,Eagles,0.01,58.80%,Dimitri Patterson,CB,636.0,15.0,2.0,2.0,0.0,24.0,0.0,38.5,41.4,0.9,51.6,4.0,1.0,13.0,7.0,6.0,9.0,92.6,53.0,548.0,403.0,30.0,13.0,45.0,3.0,84.0,6.0,684.0,26330.4,MISSING
00-0022735,28.0,MISSING,197.75520885765553,2010,Falcons,0.1,76.50%,Dunta Robinson,CB,899.0,16.0,2.0,0.0,0.0,2.0,1.0,75.1,74.3,72.4,71.9,1.0,0.0,7.6,5.0,4.0,3.0,98.6,57.0,833.0,587.0,2.0,13.0,59.0,1.0,88.0,5.0,599.0,66795.7,MISSING
00-0027031,25.0,MISSING,196.7752235398642,2010,Falcons,0.1,76.50%,William Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027062,23.0,MISSING,120.35757163947304,2010,Falcons,0.1,76.50%,Chris Owens,CB,307.0,10.0,3.0,0.0,0.0,2.0,0.0,31.5,34.5,84.5,51.2,1.0,0.0,16.2,6.0,3.0,2.0,113.0,38.0,135.0,204.0,160.0,6.0,28.0,0.0,47.0,2.0,463.0,10591.5,MISSING
00-0026238,25.0,MISSING,98.60387238939444,2010,Falcons,0.1,76.50%,Thomas DeCoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027735,22.0,MISSING,77.50214835374705,2010,Falcons,0.1,76.50%,Dominique Franks,CB,3.0,1.0,0.0,0.0,0.0,2.0,0.0,77.6,78.7,68.0,72.8,1.0,0.0,0.0,0.0,0.0,0.0,16.7,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,236.1,MISSING
00-0027770,24.0,MISSING,50.55916997275343,2010,Falcons,0.1,76.50%,Shann Schillinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022218,28.0,MISSING,26.04492261760447,2010,Falcons,0.1,76.50%,Erik Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021229,31.0,MISSING,22.23947747732135,2010,Falcons,0.1,76.50%,Brian Williams,CB,386.0,15.0,6.0,1.0,0.0,2.0,1.0,64.0,65.2,0.0,61.7,0.0,0.0,15.6,5.0,1.0,3.0,103.8,18.0,2.0,247.0,365.0,8.0,21.0,1.0,22.0,0.0,196.0,25167.2,MISSING
00-0027195,23.0,5779.0,0.0,2010,Falcons,0.1,76.50%,Rafael Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024183,27.0,3589.0,0.0,2010,Falcons,0.1,76.50%,Brent Grimes,CB,1035.0,17.0,5.0,0.0,0.0,2.0,1.0,81.2,80.7,88.9,54.0,5.0,0.0,14.1,14.0,16.0,2.0,67.1,67.0,956.0,669.0,5.0,18.0,80.0,3.0,127.0,5.0,742.0,83524.5,MISSING
00-0025407,27.0,MISSING,297.57348035509744,2010,Giants,0.09,62.50%,Aaron Ross,CB,398.0,15.0,7.0,0.0,1.0,21.0,0.0,55.0,55.2,85.0,59.0,0.0,0.0,13.5,5.0,3.0,1.0,104.9,28.0,71.0,273.0,295.0,10.0,25.0,3.0,39.0,1.0,322.0,21969.6,MISSING
00-0023443,27.0,MISSING,288.4105217092819,2010,Giants,0.09,62.50%,Antrel Rolle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026171,23.0,MISSING,262.63811061295235,2010,Giants,0.09,62.50%,Kenny Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026203,25.0,MISSING,156.78361465874025,2010,Giants,0.09,62.50%,Terrell Thomas,CB,986.0,16.0,9.0,0.0,3.0,21.0,0.0,56.7,65.1,67.7,60.7,5.0,0.0,13.6,15.0,12.0,5.0,87.1,76.0,780.0,614.0,86.0,24.0,86.0,4.0,124.0,7.0,950.0,64188.59999999999,MISSING
00-0023478,28.0,MISSING,130.36832947437256,2010,Giants,0.09,62.50%,Corey Webster,CB,915.0,15.0,4.0,0.0,0.0,21.0,1.0,64.4,66.2,88.6,62.3,4.0,0.0,7.7,4.0,6.0,0.0,87.2,44.0,847.0,575.0,18.0,8.0,44.0,1.0,81.0,6.0,695.0,60573.0,MISSING
00-0024330,25.0,3060.0,65.01210215377569,2010,Giants,0.09,62.50%,Will Blackmon,CB,11.0,2.0,0.0,0.0,0.0,21.0,0.0,67.3,67.3,71.8,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,740.3,MISSING
00-0025560,26.0,MISSING,36.37272686665966,2010,Giants,0.09,62.50%,Michael Coe,CB,36.0,5.0,0.0,0.0,0.0,21.0,0.0,46.1,45.0,76.5,23.1,0.0,0.0,100.0,1.0,0.0,0.0,149.3,2.0,34.0,33.0,2.0,0.0,0.0,0.0,3.0,1.0,67.0,1620.0,MISSING
00-0019560,31.0,MISSING,23.370831585538443,2010,Giants,0.09,62.50%,Deon Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025611,26.0,MISSING,15.583266417974244,2010,Giants,0.09,62.50%,Michael Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027313,23.0,MISSING,0.0,2010,Giants,0.09,62.50%,Brian Jackson,CB,8.0,5.0,0.0,0.0,0.0,21.0,0.0,49.9,50.1,70.7,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,118.8,1.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,400.8,MISSING
00-0026824,23.0,MISSING,0.0,2010,Giants,0.09,62.50%,Bruce Johnson,CB,35.0,3.0,0.0,0.0,0.0,21.0,0.0,67.3,67.2,76.9,72.8,0.0,0.0,0.0,0.0,0.0,1.0,39.6,0.0,34.0,35.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,2352.0,MISSING
00-0026519,24.0,MISSING,0.0,2010,Giants,0.09,62.50%,Domonique Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026444,25.0,MISSING,0.0,2010,Giants,0.09,62.50%,Brian Witherspoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026202,25.0,MISSING,159.26144211075578,2010,Jaguars,-0.1,50.00%,Terrence Wheatley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
