player_id,Year,Team,Cap_Space,position_x,age,adjusted_value,Net EPA,Win %,player,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,weighted_grade,weighted_average_grade
00-0032217,2017,Buccaneers,0.9911041916167664,,24.0,249.11398456068736,-0.04,31.30%,Donovan Smith,T,100.0,0.0,30.0,64.9,71.2,57.2,9.0,26.0,658.0,100.0,100.0,96.3,9.0,42.0,7.0,1059.0,0.0,0.0,1059.0,1059.0,703.0,703.0,0.0,0.0,356.0,0.0,68729.1,MISSING
00-0024265,2010,Chargers,0.7652032520325204,,26.0,157.53233431661087,0.24,56.30%,Marcus McNeill,T,100.0,1.0,27.0,80.7,70.6,82.9,7.0,22.0,391.0,100.0,100.0,96.0,2.0,30.0,1.0,693.0,0.0,0.0,684.0,693.0,402.0,402.0,0.0,9.0,291.0,0.0,55925.1,MISSING
00-0025390,2017,Browns,8.233532934131736,,32.0,0.0,-0.16,0.00%,Joe Thomas,T,100.0,0.0,8.0,84.7,90.1,67.8,2.0,10.0,300.0,100.0,100.0,98.0,1.0,12.0,0.0,465.0,0.0,0.0,455.0,465.0,331.0,331.0,0.0,0.0,134.0,8.0,39385.5,MISSING
00-0026155,2010,Chiefs,1.6402439024390243,,25.0,374.56448844284773,0.05,58.80%,Branden Albert,T,99.9,1.0,16.0,73.7,66.2,80.2,7.0,23.0,506.0,99.8,99.8,94.9,9.0,41.0,11.0,1046.0,0.0,0.0,1044.0,1047.0,539.0,540.0,0.0,0.0,507.0,3.0,77163.90000000001,MISSING
00-0022855,2012,Giants,0.7379767827529021,,31.0,29.13078039197602,0.02,56.30%,Sean Locklear,T,100.0,0.0,21.0,62.8,65.5,60.5,5.0,24.0,364.0,100.0,100.0,96.0,5.0,29.0,0.0,647.0,0.0,0.0,71.0,647.0,386.0,386.0,0.0,567.0,261.0,9.0,40631.6,MISSING
00-0021922,2012,Giants,3.04726368159204,,31.0,8.674657765945698,0.02,56.30%,David Diehl,T,100.0,0.0,21.0,62.4,56.5,65.1,7.0,19.0,260.0,100.0,100.0,93.5,1.0,30.0,4.0,480.0,0.0,0.0,3.0,480.0,283.0,283.0,9.0,442.0,197.0,26.0,29952.0,MISSING
00-0026984,2012,Jaguars,4.178689883913765,,25.0,430.25793934551047,-0.19,12.50%,Eugene Monroe,T,100.0,0.0,15.0,80.5,76.5,77.7,7.0,22.0,654.0,100.0,100.0,97.0,6.0,34.0,5.0,1062.0,0.0,0.0,1062.0,1062.0,707.0,707.0,0.0,0.0,355.0,0.0,85491.0,MISSING
00-0024350,2010,Chiefs,1.430081300813008,,27.0,51.17395428919618,0.05,58.80%,Ryan O'Callaghan,T,98.1,0.0,16.0,77.5,71.6,78.7,1.0,4.0,84.0,97.7,96.7,97.0,0.0,5.0,0.0,157.0,0.0,0.0,0.0,160.0,87.0,90.0,0.0,154.0,70.0,6.0,12400.0,MISSING
00-0033785,2017,Browns,0.2784431137724551,,23.0,75.82769076417713,-0.16,0.00%,Zach Banner,T,100.0,0.0,8.0,62.5,74.5,48.4,0.0,2.0,21.0,100.0,100.0,95.2,0.0,2.0,0.0,27.0,0.0,0.0,0.0,27.0,23.0,23.0,0.0,24.0,4.0,3.0,1687.5,MISSING
00-0026310,2010,Chiefs,0.3821138211382114,,24.0,41.730200039235534,0.05,58.80%,Barry Richardson,T,100.0,2.0,16.0,71.2,56.5,83.6,8.0,32.0,501.0,100.0,100.0,95.0,11.0,45.0,5.0,1080.0,0.0,0.0,93.0,1080.0,531.0,531.0,0.0,987.0,549.0,0.0,76896.0,MISSING
00-0033097,2017,Browns,0.4699904191616766,,25.0,144.6998849461099,-0.16,0.00%,Shon Coleman,T,99.9,4.0,8.0,61.4,64.0,57.7,9.0,49.0,658.0,99.8,99.9,94.7,14.0,64.0,6.0,1043.0,0.0,0.0,2.0,1044.0,708.0,709.0,0.0,1031.0,335.0,6.0,64101.6,MISSING
00-0030579,2017,Broncos,1.958582634730539,,28.0,0.0,-0.01,31.30%,Menelik Watson,T,100.0,2.0,10.0,47.4,53.4,47.1,3.0,14.0,252.0,100.0,100.0,93.1,4.0,26.0,9.0,448.0,0.0,0.0,0.0,448.0,267.0,267.0,0.0,447.0,181.0,0.0,21235.2,MISSING
00-0033676,2017,Broncos,0.1801694610778443,,22.0,0.0,-0.01,31.30%,Elijah Wilkinson,T,100.0,0.0,10.0,58.8,MISSING,55.2,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,117.6,MISSING
00-0026839,2016,Jaguars,4.186256198879371,,30.0,0.0,-0.04,18.80%,Jermey Parnell,T,100.0,2.0,15.0,73.0,72.9,74.4,6.0,28.0,699.0,100.0,100.0,97.0,13.0,38.0,4.0,1113.0,0.0,0.0,0.0,1113.0,746.0,746.0,0.0,1113.0,367.0,0.0,81249.0,MISSING
00-0027707,2012,Panthers,0.4477611940298507,,24.0,88.92539996728728,0.05,43.80%,Bruce Campbell,T,100.0,0.0,5.0,61.5,50.7,62.4,1.0,1.0,12.0,100.0,100.0,91.7,0.0,2.0,0.0,34.0,0.0,21.0,4.0,34.0,14.0,14.0,0.0,0.0,20.0,9.0,2091.0,MISSING
00-0030829,2016,Jaguars,0.2247697559090616,,25.0,0.0,-0.04,18.80%,Josh Wells,T,100.0,0.0,15.0,67.2,13.9,74.9,0.0,2.0,5.0,100.0,100.0,80.0,0.0,2.0,0.0,11.0,0.0,6.0,1.0,11.0,6.0,6.0,0.0,0.0,5.0,4.0,739.2,MISSING
00-0032071,2016,49ers,0.347119855735171,,23.0,14.410767577210205,-0.15,12.50%,Trent Brown,T,100.0,0.0,28.0,61.9,69.7,58.2,2.0,31.0,591.0,100.0,100.0,96.2,11.0,39.0,6.0,1035.0,0.0,0.0,78.0,1035.0,619.0,619.0,0.0,957.0,416.0,0.0,64066.5,MISSING
00-0024355,2010,Steelers,0.4430894308943089,,27.0,48.522611880880646,0.18,73.70%,Jonathan Scott,T,100.0,0.0,25.0,62.2,66.5,56.0,5.0,27.0,495.0,100.0,100.0,95.6,11.0,38.0,6.0,938.0,0.0,11.0,847.0,938.0,526.0,526.0,0.0,80.0,412.0,0.0,58343.600000000006,MISSING
00-0025415,2016,49ers,5.345527146261351,,32.0,50.883147375668486,-0.15,12.50%,Joe Staley,T,100.0,0.0,28.0,81.1,77.0,76.8,6.0,29.0,480.0,100.0,100.0,95.5,3.0,39.0,4.0,845.0,0.0,0.0,845.0,845.0,505.0,505.0,0.0,0.0,340.0,0.0,68529.5,MISSING
00-0028862,2012,Saints,0.3233830845771144,,23.0,0.0,-0.02,43.80%,Bryce Harris,T,100.0,0.0,20.0,63.7,79.6,54.2,0.0,0.0,21.0,100.0,100.0,100.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,21.0,21.0,0.0,45.0,24.0,0.0,2866.5,MISSING
00-0032414,2016,49ers,0.3312958073034069,,22.0,69.14698228548633,-0.15,12.50%,John Theus,T,100.0,0.0,28.0,27.5,27.8,35.4,2.0,7.0,53.0,100.0,100.0,91.5,2.0,9.0,0.0,88.0,0.0,0.0,13.0,88.0,56.0,56.0,0.0,75.0,32.0,0.0,2420.0,MISSING
00-0031623,2015,Vikings,0.3157614461194863,,23.0,19.33341850220264,0.04,64.70%,Austin Shepherd,T,100.0,0.0,18.0,45.0,51.6,45.7,0.0,1.0,8.0,100.0,100.0,93.7,0.0,1.0,0.0,33.0,0.0,0.0,7.0,33.0,8.0,8.0,0.0,6.0,25.0,20.0,1485.0,MISSING
00-0031572,2015,Vikings,0.3951968174204355,,23.0,103.53375634267866,0.04,64.70%,T.J. Clemmings,T,100.0,0.0,18.0,58.5,60.9,52.2,4.0,42.0,552.0,100.0,100.0,94.4,2.0,54.0,8.0,1073.0,0.0,0.0,2.0,1073.0,584.0,584.0,0.0,1071.0,489.0,0.0,62770.5,MISSING
00-0000045,2010,Steelers,2.032520325203252,,35.0,17.33282185218514,0.18,73.70%,Flozell Adams,T,100.0,1.0,25.0,70.1,59.6,81.1,5.0,32.0,547.0,100.0,100.0,95.2,6.0,45.0,8.0,1063.0,0.0,0.0,0.0,1063.0,582.0,582.0,0.0,1062.0,481.0,1.0,74516.29999999999,MISSING
00-0026166,2010,Texans,1.213581300813008,,25.0,289.75010349144213,-0.04,37.50%,Duane Brown,T,100.0,1.0,13.0,76.9,72.0,79.6,6.0,19.0,470.0,100.0,100.0,96.3,5.0,30.0,5.0,825.0,0.0,0.0,825.0,825.0,499.0,499.0,0.0,0.0,326.0,0.0,63442.50000000001,MISSING
00-0029687,2015,Vikings,4.390455053042993,,26.0,518.2315664273054,0.04,64.70%,Matt Kalil,T,100.0,3.0,18.0,68.2,68.2,71.7,8.0,33.0,555.0,100.0,100.0,95.2,10.0,47.0,6.0,1072.0,0.0,0.0,1068.0,1072.0,587.0,587.0,0.0,1.0,485.0,3.0,73110.40000000001,MISSING
00-0027112,2015,Titans,0.5199609156895589,,29.0,20.816601120612496,-0.16,18.80%,Jamon Meredith,T,100.0,0.0,31.0,65.4,53.2,72.9,4.0,12.0,247.0,100.0,100.0,94.7,3.0,21.0,5.0,393.0,0.0,0.0,17.0,393.0,264.0,264.0,194.0,175.0,129.0,7.0,25702.2,MISSING
00-0032263,2015,Titans,0.4435817978782803,,21.0,183.33999685942976,-0.16,18.80%,Jeremiah Poutasi,T,100.0,0.0,31.0,59.9,48.4,68.2,7.0,12.0,213.0,100.0,100.0,92.3,2.0,26.0,7.0,394.0,0.0,0.0,5.0,394.0,234.0,234.0,0.0,387.0,160.0,2.0,23600.6,MISSING
00-0025897,2012,Saints,0.1593598673300165,,27.0,0.0,-0.02,43.80%,William Robinson,T,100.0,0.0,20.0,62.7,63.1,57.7,1.0,7.0,112.0,100.0,100.0,93.7,0.0,11.0,3.0,178.0,0.0,0.0,4.0,178.0,121.0,121.0,0.0,174.0,57.0,0.0,11160.6,MISSING
00-0031442,2015,Titans,1.8217671691792297,,24.0,469.73216363524415,-0.16,18.80%,Taylor Lewan,T,100.0,3.0,31.0,76.3,82.8,66.8,2.0,13.0,541.0,100.0,100.0,97.1,10.0,23.0,8.0,906.0,0.0,0.0,898.0,906.0,586.0,586.0,0.0,0.0,320.0,8.0,69127.8,MISSING
00-0025900,2015,Texans,0.977107761027359,,29.0,0.0,0.06,52.90%,Chris Clark,T,100.0,1.0,13.0,67.1,65.4,69.5,3.0,9.0,274.0,100.0,100.0,96.4,2.0,16.0,4.0,492.0,0.0,0.0,309.0,492.0,288.0,288.0,0.0,179.0,204.0,4.0,33013.2,MISSING
00-0029543,2012,Chiefs,0.4555348258706467,,23.0,164.45765423170616,-0.26,12.50%,Donald Stephenson,T,99.7,0.0,16.0,62.0,51.3,71.6,7.0,9.0,168.0,99.4,99.4,92.3,5.0,21.0,5.0,361.0,0.0,0.0,306.0,362.0,178.0,179.0,0.0,36.0,183.0,20.0,22444.0,MISSING
00-0024281,2010,Texans,4.471544715447155,,26.0,122.89647513498691,-0.04,37.50%,Eric Winston,T,100.0,3.0,13.0,79.1,70.9,84.7,4.0,18.0,607.0,100.0,100.0,96.9,8.0,30.0,8.0,1067.0,0.0,0.0,0.0,1067.0,645.0,645.0,0.0,1067.0,422.0,0.0,84399.7,MISSING
00-0031921,2015,Texans,0.3040661641541038,,23.0,0.0,0.06,52.90%,Kendall Lamm,T,100.0,1.0,13.0,49.8,69.2,41.7,3.0,1.0,95.0,100.0,100.0,97.9,2.0,4.0,0.0,262.0,0.0,0.0,1.0,262.0,105.0,105.0,0.0,116.0,157.0,145.0,13047.6,MISSING
00-0028152,2015,Texans,3.1407035175879394,,27.0,17.062880104639657,0.06,52.90%,Derek Newton,T,100.0,1.0,13.0,75.2,66.7,78.4,6.0,29.0,695.0,100.0,100.0,96.6,6.0,41.0,6.0,1225.0,0.0,85.0,30.0,1225.0,735.0,735.0,201.0,906.0,490.0,3.0,92120.0,61.27516638935108
00-0029202,2016,Bears,0.3864236491273266,,26.0,143.55294526800526,-0.11,18.80%,Mike Adams,T,100.0,0.0,6.0,50.9,54.9,51.8,1.0,6.0,56.0,100.0,100.0,90.2,1.0,9.0,2.0,95.0,0.0,0.0,0.0,95.0,62.0,62.0,0.0,95.0,33.0,0.0,4835.5,MISSING
00-0026166,2015,Texans,6.630374092685651,,30.0,96.44943095082704,0.06,52.90%,Duane Brown,T,100.0,0.0,13.0,79.7,83.0,73.1,6.0,17.0,514.0,100.0,100.0,97.0,7.0,27.0,4.0,906.0,0.0,0.0,902.0,906.0,547.0,547.0,0.0,0.0,359.0,4.0,72208.2,MISSING
00-0031095,2016,Bears,0.3939125394474141,,24.0,0.0,-0.11,18.80%,Charles Leno Jr.,T,100.0,2.0,6.0,70.1,78.0,61.3,8.0,23.0,591.0,100.0,100.0,96.5,8.0,36.0,5.0,1011.0,0.0,0.0,1009.0,1011.0,631.0,631.0,0.0,0.0,380.0,2.0,70871.09999999999,MISSING
00-0022785,2010,Steelers,5.219512195121951,,28.0,59.632070537195766,0.18,73.70%,Max Starks,T,100.0,0.0,25.0,62.2,65.6,59.5,3.0,15.0,166.0,100.0,100.0,94.0,1.0,19.0,1.0,341.0,0.0,0.0,341.0,341.0,175.0,175.0,0.0,0.0,166.0,0.0,21210.2,MISSING
00-0027669,2012,Saints,0.6177446102819237,,25.0,153.98648221302437,-0.02,43.80%,Charles Brown,T,100.0,0.0,20.0,65.8,73.1,62.8,1.0,1.0,54.0,100.0,100.0,96.3,1.0,3.0,1.0,120.0,0.0,0.0,0.0,120.0,55.0,55.0,0.0,98.0,65.0,22.0,7896.0,MISSING
00-0029543,2016,Broncos,2.576157660848844,,27.0,110.23926235551052,0.06,56.30%,Donald Stephenson,T,100.0,2.0,10.0,44.1,40.4,59.4,10.0,36.0,448.0,100.0,100.0,94.0,12.0,50.0,4.0,744.0,0.0,0.0,2.0,744.0,470.0,470.0,0.0,740.0,274.0,0.0,32810.4,MISSING
00-0032147,2016,Broncos,0.5629426160881046,,24.0,184.5094865421594,0.06,56.30%,Ty Sambrailo,T,100.0,0.0,10.0,41.7,24.2,56.9,2.0,12.0,123.0,100.0,100.0,89.4,3.0,20.0,6.0,243.0,0.0,0.0,0.0,243.0,140.0,140.0,0.0,231.0,103.0,12.0,10133.1,MISSING
00-0027859,2016,Broncos,3.3490049591034974,,27.0,233.73195201848125,0.06,56.30%,Russell Okung,T,100.0,2.0,10.0,74.0,71.2,73.4,4.0,50.0,620.0,100.0,100.0,95.0,11.0,58.0,4.0,1061.0,0.0,0.0,1057.0,1061.0,663.0,663.0,0.0,0.0,398.0,2.0,78514.0,MISSING
00-0030046,2016,Bills,1.0761898628196047,,25.0,0.0,0.03,43.80%,Jordan Mills,T,100.0,0.0,4.0,61.8,61.5,59.7,3.0,46.0,554.0,100.0,100.0,94.1,6.0,57.0,8.0,1033.0,0.0,0.0,24.0,1033.0,596.0,596.0,0.0,987.0,437.0,21.0,63839.399999999994,MISSING
00-0028738,2012,Panthers,0.3894419568822553,,23.0,0.0,0.05,43.80%,Byron Bell,T,100.0,2.0,5.0,61.2,61.0,59.6,7.0,36.0,506.0,100.0,100.0,94.6,5.0,49.0,6.0,943.0,0.0,0.0,14.0,943.0,536.0,536.0,62.0,867.0,407.0,0.0,57711.600000000006,MISSING
00-0030621,2016,Bills,0.0681921813614993,,28.0,0.0,0.03,43.80%,Michael Ola,T,100.0,0.0,4.0,67.1,72.9,65.0,0.0,0.0,3.0,100.0,100.0,100.0,0.0,0.0,0.0,13.0,0.0,0.0,9.0,13.0,3.0,3.0,0.0,1.0,10.0,3.0,872.3,MISSING
00-0031335,2016,Bills,0.8446557609325691,,23.0,0.0,0.03,43.80%,Cyrus Kouandjio,T,100.0,1.0,4.0,74.8,78.9,64.8,0.0,12.0,207.0,100.0,100.0,96.6,2.0,13.0,1.0,406.0,0.0,0.0,374.0,406.0,220.0,220.0,0.0,16.0,186.0,15.0,30368.8,MISSING
00-0022855,2010,Seahawks,6.4227642276422765,,29.0,53.07974262226669,-0.13,44.40%,Sean Locklear,T,100.0,1.0,29.0,72.6,75.6,62.3,4.0,17.0,665.0,100.0,100.0,97.7,7.0,26.0,5.0,1103.0,0.0,0.0,0.0,1103.0,698.0,698.0,0.0,1103.0,405.0,0.0,80077.79999999999,70.92391622016561
00-0024281,2012,Chiefs,2.0729684908789388,,28.0,67.447015589021,-0.26,12.50%,Eric Winston,T,100.0,0.0,16.0,73.0,70.5,75.8,6.0,25.0,536.0,100.0,100.0,96.4,10.0,35.0,4.0,1051.0,0.0,0.0,2.0,1051.0,568.0,568.0,36.0,1013.0,483.0,0.0,76723.0,MISSING
00-0031029,2016,Bills,0.1900379983254975,,24.0,14.24219053986667,0.03,43.80%,Seantrel Henderson,T,100.0,0.0,4.0,65.7,43.2,75.8,0.0,3.0,18.0,100.0,100.0,91.7,0.0,3.0,0.0,34.0,0.0,0.0,0.0,34.0,19.0,19.0,0.0,33.0,15.0,1.0,2233.8,MISSING
00-0024281,2016,Bengals,0.70200296258131,,32.0,20.314650706165196,0.04,40.00%,Eric Winston,T,99.3,0.0,7.0,65.3,62.1,66.8,0.0,6.0,151.0,98.7,98.7,96.7,1.0,8.0,2.0,280.0,0.0,0.0,5.0,282.0,156.0,158.0,0.0,257.0,124.0,17.0,18414.6,MISSING
00-0024270,2016,Bengals,5.152315321697688,,34.0,24.096391043373863,0.04,40.00%,Andrew Whitworth,T,98.9,2.0,7.0,84.0,93.7,69.2,0.0,11.0,604.0,98.1,98.2,98.4,7.0,15.0,4.0,1052.0,0.0,59.0,956.0,1064.0,639.0,651.0,0.0,0.0,413.0,32.0,89376.0,MISSING
00-0032196,2016,Bengals,0.6234771688027307,,23.0,202.91037896646324,0.04,40.00%,Jake Fisher,T,98.6,2.0,7.0,47.7,46.8,63.8,2.0,8.0,141.0,97.2,97.3,94.3,4.0,13.0,3.0,292.0,0.0,10.0,20.0,296.0,145.0,149.0,0.0,222.0,147.0,43.0,14119.2,MISSING
00-0032233,2016,Bengals,1.3650235074386552,,24.0,353.9375995780788,0.04,40.00%,Cedric Ogbuehi,T,98.8,1.0,7.0,60.6,53.0,66.6,3.0,31.0,398.0,98.0,98.1,93.5,3.0,43.0,9.0,669.0,0.0,0.0,72.0,677.0,424.0,432.0,0.0,583.0,245.0,9.0,41026.2,MISSING
00-0029528,2016,Bears,3.747504347266053,,27.0,0.0,-0.11,18.80%,Bobby Massie,T,100.0,0.0,6.0,66.8,69.5,59.6,6.0,27.0,535.0,100.0,100.0,96.2,3.0,37.0,4.0,916.0,0.0,0.0,0.0,916.0,569.0,569.0,0.0,916.0,347.0,0.0,61188.8,MISSING
00-0029302,2016,Bears,0.0767160430218329,,27.0,0.0,-0.11,18.80%,Matt McCants,T,100.0,0.0,6.0,54.5,81.0,53.6,0.0,0.0,19.0,100.0,100.0,100.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,38.0,20.0,20.0,0.0,25.0,18.0,13.0,2071.0,MISSING
00-0026270,2010,Steelers,0.4646341463414634,,25.0,66.84021239372656,0.18,73.70%,Tony Hills,T,100.0,0.0,25.0,47.0,31.1,53.3,1.0,1.0,18.0,100.0,100.0,88.9,0.0,3.0,1.0,40.0,0.0,2.0,24.0,40.0,21.0,21.0,0.0,14.0,19.0,0.0,1880.0,MISSING
00-0025512,2012,Saints,5.597014925373134,,28.0,42.97094617828304,-0.02,43.80%,Jermon Bushrod,T,100.0,0.0,20.0,71.8,69.3,71.1,8.0,46.0,695.0,100.0,100.0,95.5,6.0,58.0,4.0,1103.0,0.0,0.0,1103.0,1103.0,726.0,726.0,0.0,0.0,377.0,0.0,79195.4,MISSING
00-0024424,2012,Saints,1.8449419568822552,,28.0,10.143333857278291,-0.02,43.80%,Zach Strief,T,100.0,2.0,20.0,62.5,61.9,61.7,8.0,21.0,513.0,100.0,100.0,96.0,6.0,35.0,6.0,786.0,0.0,0.0,0.0,786.0,534.0,534.0,0.0,786.0,252.0,0.0,49125.0,MISSING
00-0030648,2015,Steelers,0.3036013400335008,,26.0,0.0,0.08,61.10%,Alejandro Villanueva,T,99.8,1.0,25.0,61.4,71.3,46.0,7.0,32.0,538.0,99.6,99.7,95.1,3.0,46.0,7.0,888.0,0.0,0.0,879.0,890.0,589.0,591.0,0.0,4.0,299.0,5.0,54646.0,MISSING
00-0024304,2010,Texans,0.9560975609756096,,27.0,90.41241848476812,-0.04,37.50%,Rashad Butler,T,100.0,0.0,13.0,56.0,51.6,65.8,3.0,14.0,137.0,100.0,100.0,92.3,3.0,19.0,2.0,246.0,0.0,0.0,242.0,246.0,146.0,146.0,0.0,0.0,100.0,4.0,13776.0,MISSING
00-0029316,2015,Steelers,1.0842225013958682,,26.0,11.385655902594465,0.08,61.10%,Kelvin Beachum,T,100.0,0.0,25.0,68.0,82.8,61.7,1.0,2.0,172.0,100.0,100.0,97.4,5.0,6.0,3.0,324.0,0.0,0.0,324.0,324.0,187.0,187.0,0.0,0.0,137.0,0.0,22032.0,MISSING
00-0032246,2015,Rams,0.3903077889447236,,23.0,92.59998821861764,-0.08,43.80%,Andrew Donnal,T,100.0,0.0,26.0,36.1,44.0,35.4,4.0,2.0,38.0,100.0,100.0,92.1,0.0,6.0,0.0,90.0,0.0,74.0,0.0,90.0,43.0,43.0,0.0,16.0,47.0,0.0,3249.0,MISSING
00-0026982,2011,Bengals,7.216407061266875,,24.0,520.1800255135677,0.0,52.90%,Andre Smith,T,99.9,0.0,7.0,69.7,68.9,70.8,8.0,17.0,549.0,99.8,99.8,97.2,8.0,28.0,3.0,966.0,0.0,0.0,0.0,967.0,583.0,584.0,1.0,962.0,383.0,4.0,67399.90000000001,MISSING
00-0024270,2011,Bengals,6.969885773624092,,29.0,107.99253237368066,0.0,52.90%,Andrew Whitworth,T,99.8,1.0,7.0,81.5,85.2,69.9,3.0,16.0,628.0,99.7,99.7,98.0,8.0,22.0,3.0,1130.0,0.0,0.0,1121.0,1132.0,670.0,672.0,0.0,0.0,460.0,11.0,92258.0,72.7304872165943
00-0031386,2015,Rams,3.376113204913457,,22.0,778.7545325136094,-0.08,43.80%,Greg Robinson,T,100.0,3.0,26.0,60.9,56.6,64.7,19.0,21.0,496.0,100.0,100.0,95.4,15.0,43.0,3.0,959.0,0.0,0.0,959.0,959.0,529.0,529.0,0.0,0.0,430.0,0.0,58403.1,MISSING
00-0023894,2015,Raiders,3.7688442211055273,,32.0,0.0,-0.03,43.80%,Donald Penn,T,100.0,1.0,23.0,83.8,85.6,76.1,5.0,20.0,644.0,100.0,100.0,97.0,8.0,32.0,7.0,1034.0,0.0,0.0,1030.0,1034.0,674.0,674.0,0.0,0.0,360.0,2.0,86649.2,MISSING
00-0029202,2012,Steelers,0.5342454394693201,,22.0,214.15582916995575,0.05,50.00%,Mike Adams,T,100.0,0.0,25.0,66.3,56.4,72.8,3.0,16.0,277.0,100.0,100.0,94.0,2.0,26.0,7.0,487.0,0.0,0.0,0.0,487.0,291.0,291.0,0.0,487.0,196.0,0.0,32288.1,MISSING
00-0026252,2011,Bengals,0.5961578400830737,,25.0,74.87119537618453,0.0,52.90%,Anthony Collins,T,99.4,0.0,7.0,75.8,77.6,70.5,0.0,1.0,80.0,98.8,98.9,99.4,1.0,1.0,0.0,168.0,0.0,0.0,4.0,169.0,88.0,89.0,0.0,164.0,80.0,1.0,12810.2,MISSING
00-0027297,2015,Raiders,4.46677833612507,,28.0,0.0,-0.03,43.80%,Austin Howard,T,100.0,3.0,23.0,73.1,75.6,70.0,4.0,14.0,496.0,100.0,100.0,97.4,9.0,22.0,4.0,809.0,0.0,0.0,0.0,809.0,519.0,519.0,0.0,808.0,290.0,1.0,59137.899999999994,MISSING
00-0028001,2012,Steelers,0.561195688225539,,24.0,173.27269135161853,0.05,50.00%,Marcus Gilbert,T,100.0,0.0,25.0,66.5,73.4,59.5,3.0,4.0,135.0,100.0,100.0,97.4,2.0,7.0,0.0,240.0,0.0,0.0,0.0,240.0,144.0,144.0,0.0,240.0,96.0,0.0,15960.0,MISSING
00-0029302,2015,Raiders,0.4082914572864322,,26.0,23.63357520472382,-0.03,43.80%,Matt McCants,T,100.0,0.0,23.0,57.6,MISSING,57.1,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,230.4,MISSING
00-0023487,2015,Raiders,1.2213847012841987,,33.0,25.219582785981626,-0.03,43.80%,Khalif Barnes,T,100.0,0.0,23.0,62.6,69.8,59.2,0.0,1.0,58.0,100.0,100.0,97.4,1.0,2.0,1.0,110.0,0.0,0.0,18.0,110.0,62.0,62.0,0.0,53.0,48.0,39.0,6886.0,MISSING
00-0029886,2015,Patriots,0.0720512283640424,,24.0,0.0,0.16,72.20%,LaAdrian Waddle,T,100.0,0.0,19.0,38.9,38.3,49.0,6.0,27.0,257.0,100.0,100.0,91.6,4.0,38.0,5.0,409.0,0.0,0.0,37.0,409.0,277.0,277.0,0.0,372.0,132.0,0.0,15910.1,MISSING
00-0028060,2011,Bills,0.3979040498442368,,22.0,89.16640637281117,-0.06,37.50%,Chris Hairston,T,99.8,1.0,4.0,63.7,69.7,56.8,6.0,9.0,285.0,99.7,99.7,96.0,4.0,19.0,4.0,465.0,0.0,0.0,458.0,466.0,299.0,300.0,0.0,2.0,166.0,6.0,29684.2,MISSING
00-0028076,2015,Patriots,1.8262604690117252,,27.0,50.05287244076304,0.16,72.20%,Marcus Cannon,T,100.0,2.0,19.0,56.4,57.2,58.2,9.0,27.0,468.0,100.0,100.0,94.9,6.0,42.0,6.0,758.0,0.0,9.0,134.0,758.0,495.0,495.0,9.0,606.0,263.0,0.0,42751.2,MISSING
00-0031067,2015,Patriots,0.2512562814070351,,22.0,66.11856969540109,0.16,72.20%,Cam Fleming,T,100.0,0.0,19.0,55.1,54.8,55.5,4.0,19.0,267.0,100.0,100.0,94.2,3.0,27.0,4.0,468.0,0.0,0.0,183.0,468.0,289.0,289.0,0.0,250.0,179.0,35.0,25786.8,MISSING
00-0027034,2015,Patriots,4.900078866554997,,31.0,76.19676336884852,0.16,72.20%,Sebastian Vollmer,T,100.0,1.0,19.0,68.8,69.0,65.1,9.0,28.0,613.0,100.0,100.0,95.7,6.0,45.0,8.0,951.0,0.0,0.0,665.0,951.0,652.0,652.0,0.0,283.0,299.0,3.0,65428.8,MISSING
00-0027955,2015,Patriots,3.911687604690117,,27.0,290.13933319069133,0.16,72.20%,Nate Solder,T,100.0,0.0,19.0,68.9,65.5,70.7,2.0,4.0,137.0,100.0,100.0,95.6,2.0,9.0,3.0,225.0,0.0,0.0,225.0,225.0,148.0,148.0,0.0,0.0,77.0,0.0,15502.500000000002,MISSING
00-0022785,2012,Steelers,0.4477611940298507,,30.0,32.72677419519281,0.05,50.00%,Max Starks,T,100.0,0.0,25.0,62.5,65.5,54.6,8.0,40.0,618.0,100.0,100.0,95.3,3.0,53.0,5.0,1065.0,0.0,0.0,1065.0,1065.0,653.0,653.0,0.0,0.0,412.0,0.0,66562.5,MISSING
