player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,sacks,snap_counts_box,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,stops,tackles,tackles_for_loss,targets,total_pressures,weighted_grade,weighted_average_grade
00-0036368,26.0,35997.0,86.96115654866401,2023,Chargers,-0.08,29.40%,Tanner Muse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031554,31.0,9478.0,51.431002873428035,2023,Chargers,-0.08,29.40%,Eric Kendricks,LB,847.0,15.0,27.0,0.0,1.0,27.0,0.0,62.1,72.3,85.9,82.5,73.6,83.4,3.0,9.0,0.0,6.0,7.0,5.0,1.0,4.0,729.0,815.0,60.0,322.0,39.0,82.0,4.0,64.0,16.0,61238.1,MISSING
00-0035591,27.0,48498.0,40.57004378961575,2023,Chargers,-0.08,29.40%,Justin Hollins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036648,25.0,43500.0,33.97281621121626,2023,Chargers,-0.08,29.40%,Nick Niemann,LB,247.0,9.0,11.0,0.0,0.0,27.0,0.0,71.2,71.6,79.8,66.0,64.5,80.2,2.0,3.0,0.0,2.9,1.0,0.0,0.0,0.0,213.0,232.0,18.0,85.0,8.0,23.0,1.0,14.0,5.0,17685.199999999997,MISSING
00-0035984,26.0,47621.0,0.0,2023,Chargers,-0.08,29.40%,Blake Lynch,LB,1.0,1.0,0.0,0.0,0.0,27.0,0.0,MISSING,60.0,60.0,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,MISSING
00-0036716,24.0,42449.0,0.0,2023,Chargers,-0.08,29.40%,Amen Ogbongbemiga,LB,6.0,3.0,0.0,0.0,0.0,27.0,0.0,60.0,72.6,99.9,MISSING,65.8,74.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,435.6,MISSING
00-0038863,MISSING,MISSING,0.0,2023,Chargers,-0.08,29.40%,Nathan East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038865,23.0,MISSING,0.0,2023,Chargers,-0.08,29.40%,Andrew Farmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036621,23.0,81322.0,169.57901549602798,2023,Chiefs,0.1,71.40%,Nick Bolton,LB,708.0,12.0,27.0,1.0,0.0,16.0,0.0,50.5,59.4,32.1,60.6,74.0,65.9,2.0,7.0,1.0,10.5,12.0,3.0,2.0,3.0,621.0,674.0,58.0,255.0,40.0,75.0,4.0,60.0,12.0,42055.2,MISSING
00-0036362,25.0,57987.0,141.86368107815937,2023,Chiefs,0.1,71.40%,Willie Gay,LB,698.0,19.0,16.0,0.0,1.0,16.0,3.0,41.1,55.9,84.8,56.5,72.7,60.2,2.0,11.0,1.0,11.1,8.0,0.0,0.0,1.0,529.0,595.0,71.0,298.0,26.0,48.0,4.0,45.0,14.0,39018.2,MISSING
00-0037819,22.0,MISSING,102.10120125798542,2023,Chiefs,0.1,71.40%,Leo Chenal,LB,527.0,21.0,17.0,0.0,1.0,16.0,0.0,61.1,84.0,86.2,71.6,90.6,74.2,5.0,12.0,0.0,7.6,6.0,0.0,0.0,2.0,306.0,359.0,82.0,272.0,33.0,56.0,7.0,29.0,19.0,44268.0,MISSING
00-0036868,MISSING,43427.0,74.08475097240371,2023,Chiefs,0.1,71.40%,Jordan Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035262,28.0,51276.0,54.724137429008,2023,Chiefs,0.1,71.40%,Drue Tranquill,LB,721.0,19.0,18.0,0.0,2.0,16.0,0.0,66.9,68.4,88.5,84.3,55.9,70.8,2.0,15.0,0.0,8.2,8.0,1.0,0.0,5.0,599.0,644.0,69.0,283.0,42.0,72.0,4.0,47.0,22.0,49316.4,MISSING
00-0035900,26.0,43856.0,0.0,2023,Chiefs,0.1,71.40%,Cole Christiansen,LB,1.0,1.0,0.0,0.0,0.0,16.0,0.0,MISSING,60.0,60.0,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,MISSING
00-0035157,27.0,29188.0,0.0,2023,Chiefs,0.1,71.40%,Darius Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037208,24.0,MISSING,0.0,2023,Chiefs,0.1,71.40%,Jack Cochrane,LB,183.0,10.0,1.0,0.0,0.0,16.0,0.0,56.9,54.0,84.3,52.6,53.8,73.7,0.0,1.0,0.0,8.3,2.0,0.0,0.0,0.0,149.0,171.0,15.0,68.0,7.0,21.0,2.0,10.0,1.0,9882.0,MISSING
00-0038513,23.0,MISSING,0.0,2023,Chiefs,0.1,71.40%,Cam Jones,LB,82.0,3.0,1.0,0.0,0.0,16.0,0.0,50.3,65.6,78.1,84.3,80.4,39.5,0.0,1.0,0.0,21.4,3.0,0.0,0.0,0.0,52.0,72.0,8.0,25.0,4.0,10.0,0.0,7.0,1.0,5379.2,MISSING
00-0038516,23.0,MISSING,0.0,2023,Chiefs,0.1,71.40%,Isaiah Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034779,26.0,49206.0,63.62191573829264,2023,Colts,-0.01,52.90%,Ronnie Harrison,LB,234.0,7.0,6.0,0.0,0.0,14.0,0.0,61.9,64.9,79.1,67.8,64.1,55.2,0.0,0.0,2.0,18.2,4.0,0.0,1.0,1.0,135.0,229.0,3.0,111.0,6.0,12.0,0.0,11.0,1.0,15186.600000000002,MISSING
00-0036644,23.0,MISSING,37.72076991734133,2023,Colts,-0.01,52.90%,Cameron McGrone,LB,8.0,3.0,0.0,0.0,0.0,14.0,0.0,MISSING,82.7,94.2,MISSING,77.3,80.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,8.0,1.0,3.0,0.0,0.0,0.0,661.6,MISSING
00-0034987,28.0,94351.0,36.777368189802246,2023,Colts,-0.01,52.90%,E.J. Speed,LB,730.0,16.0,15.0,0.0,3.0,14.0,0.0,56.1,65.0,0.0,69.1,78.8,35.4,1.0,5.0,0.0,15.7,19.0,4.0,4.0,1.0,566.0,693.0,42.0,294.0,50.0,87.0,10.0,60.0,7.0,47450.0,MISSING
00-0036672,24.0,55933.0,10.993320237421408,2023,Colts,-0.01,52.90%,Grant Stuard,LB,32.0,5.0,0.0,0.0,0.0,14.0,0.0,33.7,32.6,73.5,49.6,52.1,32.8,1.0,1.0,0.0,33.3,1.0,0.0,0.0,0.0,25.0,29.0,7.0,14.0,1.0,2.0,0.0,2.0,2.0,1043.2,MISSING
00-0034431,27.0,49834.0,8.77869333643673,2023,Colts,-0.01,52.90%,Zaire Franklin,LB,1090.0,16.0,46.0,0.0,2.0,14.0,0.0,56.4,60.9,66.6,56.8,66.1,51.9,1.0,4.0,0.0,12.3,25.0,5.0,2.0,2.0,993.0,1080.0,43.0,471.0,54.0,132.0,2.0,91.0,7.0,66381.0,MISSING
00-0039178,23.0,MISSING,0.0,2023,Colts,-0.01,52.90%,Austin Ajiake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037527,23.0,MISSING,0.0,2023,Colts,-0.01,52.90%,Segun Olubi,LB,115.0,5.0,4.0,0.0,0.0,14.0,0.0,66.9,56.2,79.4,64.9,44.1,29.5,0.0,0.0,1.0,25.0,6.0,0.0,0.0,0.0,100.0,111.0,4.0,49.0,8.0,14.0,0.0,7.0,0.0,6463.0,MISSING
00-0038429,23.0,MISSING,0.0,2023,Colts,-0.01,52.90%,Liam Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036614,24.0,57905.0,336.4162232521151,2023,Commanders,-0.21,23.50%,Jamin Davis,LB,742.0,13.0,30.0,0.0,2.0,32.0,0.0,56.5,67.6,59.1,71.6,76.1,77.6,1.0,4.0,1.0,5.6,5.0,3.0,3.0,3.0,589.0,699.0,61.0,296.0,35.0,55.0,8.0,48.0,8.0,50159.2,MISSING
00-0035672,26.0,50727.0,91.66577682228564,2023,Commanders,-0.21,23.50%,Cody Barton,LB,844.0,13.0,37.0,0.0,0.0,32.0,1.0,66.2,53.9,17.4,61.1,43.9,82.9,2.0,7.0,1.0,5.5,7.0,0.0,3.0,0.0,765.0,819.0,34.0,357.0,27.0,83.0,3.0,50.0,9.0,45491.6,MISSING
00-0036882,25.0,30669.0,79.40596088441232,2023,Commanders,-0.21,23.50%,Jabril Cox,LB,1.0,1.0,0.0,0.0,0.0,32.0,0.0,MISSING,60.1,65.6,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.1,MISSING
00-0036343,25.0,49073.0,41.91948686696637,2023,Commanders,-0.21,23.50%,Khaleke Hudson,LB,405.0,13.0,16.0,0.0,0.0,32.0,0.0,61.8,64.6,79.8,67.0,63.8,71.3,1.0,5.0,0.0,7.9,6.0,2.0,0.0,1.0,274.0,365.0,25.0,187.0,26.0,54.0,5.0,35.0,7.0,26162.999999999996,MISSING
00-0031596,30.0,9602.0,10.400280434236551,2023,Commanders,-0.21,23.50%,David Mayo,LB,349.0,9.0,10.0,0.0,0.0,32.0,0.0,38.3,55.7,82.5,75.3,72.2,67.6,0.0,2.0,0.0,8.9,5.0,0.0,0.0,2.0,337.0,345.0,12.0,164.0,19.0,41.0,4.0,23.0,4.0,19439.3,MISSING
00-0036090,25.0,43858.0,0.0,2023,Commanders,-0.21,23.50%,De'Jon Harris,LB,3.0,2.0,0.0,0.0,0.0,32.0,0.0,MISSING,30.0,65.3,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,90.0,MISSING
00-0038815,26.0,MISSING,0.0,2023,Commanders,-0.21,23.50%,Brandon Bouyer-Randle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037171,24.0,MISSING,0.0,2023,Commanders,-0.21,23.50%,Drew White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036932,24.0,81360.0,410.5564269384125,2023,Cowboys,0.21,66.70%,Micah Parsons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034674,27.0,50950.0,204.046753827138,2023,Cowboys,0.21,66.70%,Leighton Vander Esch,LB,269.0,5.0,8.0,0.0,0.0,9.0,1.0,62.4,65.5,84.3,51.0,70.0,89.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,203.0,31.0,105.0,8.0,22.0,1.0,7.0,3.0,17619.5,MISSING
00-0034743,27.0,50213.0,190.2136850580122,2023,Cowboys,0.21,66.70%,Rashaan Evans,LB,72.0,7.0,3.0,0.0,0.0,9.0,0.0,54.7,45.8,91.3,50.2,47.2,80.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,62.0,8.0,39.0,2.0,5.0,0.0,2.0,0.0,3297.6,MISSING
00-0038556,23.0,MISSING,133.01568794615196,2023,Cowboys,0.21,66.70%,DeMarvion Overshown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034835,26.0,50884.0,77.57728512240473,2023,Cowboys,0.21,66.70%,Malik Jefferson,LB,6.0,1.0,1.0,0.0,0.0,9.0,0.0,MISSING,44.1,69.4,MISSING,49.3,28.8,0.0,0.0,0.0,33.3,1.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,264.6,MISSING
00-0036870,24.0,58189.0,59.82655588741737,2023,Cowboys,0.21,66.70%,Buddy Johnson,LB,2.0,1.0,0.0,0.0,0.0,9.0,0.0,62.2,67.4,64.4,MISSING,60.7,75.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,134.8,MISSING
00-0037281,23.0,MISSING,42.57848065232054,2023,Cowboys,0.21,66.70%,Damone Clark,LB,834.0,18.0,34.0,0.0,0.0,9.0,1.0,68.8,62.7,65.8,55.5,56.8,83.6,3.0,5.0,0.0,5.8,7.0,2.0,1.0,0.0,674.0,729.0,54.0,393.0,33.0,79.0,5.0,35.0,8.0,52291.8,MISSING
00-0032215,30.0,9560.0,17.076311288116337,2023,Cowboys,0.21,66.70%,Damien Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038868,22.0,MISSING,0.0,2023,Cowboys,0.21,66.70%,Mikel Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036934,24.0,56902.0,344.73542755459476,2023,Dolphins,0.13,61.10%,Jaelan Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034832,27.0,48526.0,330.4526796849577,2023,Dolphins,0.13,61.10%,Bradley Chubb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037813,23.0,MISSING,103.10052443001751,2023,Dolphins,0.13,61.10%,Channing Tindall,LB,12.0,2.0,2.0,0.0,0.0,17.0,0.0,64.3,78.2,67.8,MISSING,74.2,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,938.4,MISSING
00-0034797,26.0,28091.0,82.78920709738213,2023,Dolphins,0.13,61.10%,Jerome Baker,LB,713.0,13.0,12.0,2.0,0.0,17.0,0.0,74.4,66.6,29.7,57.9,56.7,58.0,2.0,7.0,2.0,12.0,10.0,0.0,2.0,2.0,653.0,702.0,54.0,262.0,32.0,61.0,4.0,51.0,11.0,47485.8,MISSING
00-0033549,29.0,11830.0,59.632070537195766,2023,Dolphins,0.13,61.10%,Duke Riley,LB,473.0,16.0,9.0,0.0,1.0,17.0,0.0,64.2,71.5,82.3,76.0,69.3,41.8,2.0,7.0,0.0,17.5,10.0,1.0,0.0,0.0,451.0,468.0,46.0,185.0,20.0,38.0,1.0,29.0,9.0,33819.5,MISSING
00-0035272,28.0,30267.0,43.4537870619844,2023,Dolphins,0.13,61.10%,Andrew Van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029193,35.0,7021.0,37.55340251090339,2023,Dolphins,0.13,61.10%,Bruce Irvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029249,34.0,7024.0,34.562775356910045,2023,Dolphins,0.13,61.10%,Melvin Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035292,26.0,29367.0,26.57896452281531,2023,Dolphins,0.13,61.10%,David Long Jr.,LB,899.0,18.0,33.0,0.0,1.0,17.0,0.0,29.8,62.5,64.7,62.1,92.6,58.3,5.0,17.0,0.0,12.7,17.0,0.0,2.0,1.0,696.0,875.0,88.0,357.0,48.0,84.0,9.0,53.0,23.0,56187.5,MISSING
00-0037315,25.0,MISSING,19.03344458405849,2023,Dolphins,0.13,61.10%,Cameron Goode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035000,27.0,37468.0,12.605954134462886,2023,Dolphins,0.13,61.10%,Quinton Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028008,34.0,6222.0,10.541197134262646,2023,Dolphins,0.13,61.10%,Justin Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033716,28.0,12236.0,0.0,2023,Dolphins,0.13,61.10%,Calvin Munson,LB,23.0,3.0,1.0,0.0,0.0,17.0,0.0,68.9,73.6,73.2,59.9,67.8,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.0,7.0,1.0,2.0,0.0,1.0,0.0,1692.8,MISSING
00-0034954,27.0,48567.0,0.0,2023,Dolphins,0.13,61.10%,Malik Reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034887,31.0,15267.0,0.0,2023,Dolphins,0.13,61.10%,A.J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038691,MISSING,MISSING,0.0,2023,Dolphins,0.13,61.10%,Aubrey Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038700,24.0,MISSING,0.0,2023,Dolphins,0.13,61.10%,Ezekiel Vandenburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0039013,22.0,MISSING,327.03934036142016,2023,Eagles,0.0,61.10%,Nolan Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033875,28.0,11768.0,178.61265567277695,2023,Eagles,0.0,61.10%,Haason Reddick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034846,28.0,49684.0,146.46789003064256,2023,Eagles,0.0,61.10%,Darius Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037615,22.0,MISSING,132.42811569895156,2023,Eagles,0.0,61.10%,Nakobe Dean,LB,182.0,5.0,2.0,0.0,0.0,24.0,0.0,49.2,61.7,78.9,83.4,80.2,89.2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,156.0,180.0,8.0,47.0,11.0,26.0,3.0,14.0,3.0,11229.4,MISSING
00-0038113,22.0,MISSING,82.54608326818396,2023,Eagles,0.0,61.10%,Brandon Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033547,28.0,11812.0,77.59389344557198,2023,Eagles,0.0,61.10%,Zach Cunningham,LB,787.0,14.0,22.0,0.0,0.0,24.0,1.0,67.9,67.6,36.9,49.9,71.5,48.4,2.0,5.0,0.0,13.8,15.0,6.0,2.0,0.0,658.0,747.0,53.0,215.0,35.0,72.0,1.0,67.0,7.0,53201.2,MISSING
00-0036401,26.0,42632.0,25.86757318205427,2023,Eagles,0.0,61.10%,Shaun Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036922,25.0,56460.0,14.733602115396929,2023,Eagles,0.0,61.10%,Patrick Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033445,27.0,51674.0,0.0,2023,Eagles,0.0,61.10%,Nicholas Morrow,LB,898.0,16.0,24.0,0.0,2.0,24.0,1.0,56.1,68.1,63.9,79.9,77.0,77.9,3.0,4.0,0.0,7.0,8.0,4.0,2.0,3.0,778.0,882.0,45.0,327.0,46.0,82.0,10.0,67.0,10.0,61153.8,MISSING
00-0038489,23.0,MISSING,0.0,2023,Eagles,0.0,61.10%,Ben VanSumeren,LB,50.0,2.0,5.0,0.0,0.0,24.0,0.0,69.7,69.5,76.1,MISSING,63.0,81.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,48.0,0.0,29.0,2.0,4.0,0.0,2.0,0.0,3475.0,MISSING
00-0038116,24.0,MISSING,257.90773919552834,2023,Falcons,-0.04,41.20%,Arnold Ebiketie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037810,24.0,MISSING,187.4137962421097,2023,Falcons,-0.04,41.20%,Troy Andersen,LB,139.0,2.0,6.0,0.0,0.0,2.0,0.0,56.0,50.6,78.6,56.6,48.2,43.3,0.0,2.0,0.0,22.2,4.0,0.0,1.0,1.0,118.0,137.0,10.0,56.0,6.0,8.0,0.0,10.0,3.0,7033.400000000001,MISSING
00-0037808,24.0,MISSING,133.77991357033252,2023,Falcons,-0.04,41.20%,DeAngelo Malone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034360,27.0,50126.0,91.043948037556,2023,Falcons,-0.04,41.20%,Lorenzo Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032146,30.0,9455.0,77.3351132120415,2023,Falcons,-0.04,41.20%,Bud Dupree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036949,24.0,44047.0,35.541506279948266,2023,Falcons,-0.04,41.20%,Adetokunbo Ogundeji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035316,28.0,51485.0,10.675759195206656,2023,Falcons,-0.04,41.20%,Kaden Elliss,LB,1082.0,17.0,23.0,0.0,0.0,2.0,0.0,64.8,75.4,73.9,73.3,79.0,79.3,2.0,20.0,0.0,7.2,9.0,1.0,2.0,4.0,798.0,868.0,101.0,448.0,47.0,93.0,7.0,59.0,26.0,81582.8,MISSING
00-0034430,26.0,50897.0,8.93638141099515,2023,Falcons,-0.04,41.20%,Andre Smith,LB,113.0,5.0,2.0,0.0,1.0,2.0,1.0,67.5,77.1,77.0,68.3,75.2,62.7,0.0,0.0,0.0,11.1,2.0,1.0,0.0,0.0,95.0,111.0,3.0,65.0,6.0,14.0,0.0,7.0,0.0,8712.3,MISSING
00-0036511,25.0,43421.0,0.0,2023,Falcons,-0.04,41.20%,Milo Eifler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034474,26.0,51032.0,0.0,2023,Falcons,-0.04,41.20%,Frank Ginda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038925,23.0,MISSING,0.0,2023,Falcons,-0.04,41.20%,Ikenna Enechukwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038927,MISSING,MISSING,0.0,2023,Falcons,-0.04,41.20%,Mike Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037587,24.0,MISSING,0.0,2023,Falcons,-0.04,41.20%,Nate Landman,LB,809.0,16.0,28.0,0.0,3.0,2.0,0.0,56.7,72.0,85.7,52.7,85.4,58.6,2.0,4.0,1.0,14.1,18.0,2.0,1.0,2.0,718.0,775.0,40.0,371.0,58.0,82.0,7.0,52.0,8.0,58248.0,MISSING
00-0038437,22.0,MISSING,0.0,2023,Falcons,-0.04,41.20%,Donavan Mutin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037611,22.0,MISSING,602.1240402933842,2023,Giants,-0.15,35.30%,Kayvon Thibodeaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036356,25.0,42451.0,430.25793934551047,2023,Giants,-0.15,35.30%,Isaiah Simmons,LB,378.0,17.0,16.0,0.0,0.0,21.0,0.0,82.7,68.9,86.1,44.1,54.7,41.6,0.0,7.0,1.0,16.4,9.0,2.0,0.0,1.0,166.0,241.0,91.0,84.0,16.0,30.0,1.0,21.0,8.0,26044.2,MISSING
00-0036553,25.0,44320.0,161.83878201782818,2023,Giants,-0.15,35.30%,Carlos Basham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033539,28.0,11776.0,143.9002894298639,2023,Giants,-0.15,35.30%,Jarrad Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035687,27.0,50954.0,90.41241848476812,2023,Giants,-0.15,35.30%,Bobby Okereke,LB,1128.0,17.0,38.0,1.0,4.0,21.0,0.0,82.5,79.0,31.6,59.2,74.4,80.0,3.0,14.0,2.0,7.7,12.0,5.0,7.0,3.0,1026.0,1093.0,136.0,465.0,56.0,105.0,9.0,46.0,20.0,89112.0,MISSING
00-0035708,26.0,48538.0,83.81081681558317,2023,Giants,-0.15,35.30%,Oshane Ximines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037259,23.0,MISSING,62.113563650954134,2023,Giants,-0.15,35.30%,Micah McFadden,LB,736.0,16.0,25.0,0.0,0.0,21.0,4.0,57.1,65.6,86.7,64.2,68.1,28.8,4.0,8.0,1.0,20.7,25.0,3.0,0.0,2.0,620.0,650.0,86.0,376.0,36.0,71.0,11.0,41.0,14.0,48281.6,MISSING
00-0037285,24.0,MISSING,39.27943912520182,2023,Giants,-0.15,35.30%,Darrian Beavers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036400,25.0,42516.0,31.38371269590614,2023,Giants,-0.15,35.30%,Cam Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036402,26.0,43498.0,17.589272964575017,2023,Giants,-0.15,35.30%,Carter Coughlin,LB,2.0,1.0,0.0,0.0,0.0,21.0,0.0,MISSING,59.5,66.9,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,119.0,MISSING
00-0035790,26.0,77573.0,0.0,2023,Giants,-0.15,35.30%,Ray Wilborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037447,25.0,MISSING,0.0,2023,Giants,-0.15,35.30%,Tomon Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037638,24.0,MISSING,0.0,2023,Giants,-0.15,35.30%,Benton Whitley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038479,22.0,MISSING,0.0,2023,Giants,-0.15,35.30%,Dyontae Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037235,22.0,MISSING,904.8374180359596,2023,Jaguars,-0.04,52.90%,Travon Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035642,26.0,50235.0,406.90350081989976,2023,Jaguars,-0.04,52.90%,Josh Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037244,24.0,MISSING,313.7117594828397,2023,Jaguars,-0.04,52.90%,Devin Lloyd,LB,966.0,15.0,33.0,1.0,0.0,15.0,2.0,67.8,78.1,45.1,59.2,90.3,65.7,2.0,9.0,0.0,11.1,16.0,7.0,4.0,0.0,824.0,919.0,66.0,342.0,48.0,95.0,2.0,77.0,11.0,75444.59999999999,MISSING
00-0036286,24.0,57945.0,297.57348035509744,2023,Jaguars,-0.04,52.90%,K'Lavon Chaisson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0037811,24.0,MISSING,156.85018541682646,2023,Jaguars,-0.04,52.90%,Chad Muma,LB,146.0,11.0,3.0,0.0,0.0,15.0,0.0,55.8,38.1,0.0,53.7,29.9,35.9,0.0,3.0,0.0,25.0,3.0,1.0,1.0,0.0,114.0,132.0,14.0,54.0,3.0,6.0,0.0,7.0,3.0,5562.6,MISSING
00-0038570,24.0,MISSING,90.48731917530324,2023,Jaguars,-0.04,52.90%,Ventrell Miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0038580,23.0,MISSING,76.34256888458827,2023,Jaguars,-0.04,52.90%,Yasir Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036235,25.0,51048.0,54.13330635915477,2023,Jaguars,-0.04,52.90%,Shaquille Quarterman,LB,8.0,4.0,0.0,0.0,0.0,15.0,0.0,60.0,58.6,72.3,53.8,61.8,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,468.8,MISSING
00-0034413,28.0,24904.0,16.23636517303928,2023,Jaguars,-0.04,52.90%,Foyesade Oluokun,LB,1110.0,17.0,43.0,1.0,1.0,15.0,3.0,72.6,75.2,83.8,73.0,70.2,73.4,7.0,11.0,1.0,9.1,17.0,3.0,2.0,3.0,1027.0,1103.0,103.0,383.0,61.0,126.0,6.0,85.0,21.0,83472.0,MISSING
00-0037061,24.0,MISSING,0.0,2023,Jaguars,-0.04,52.90%,De'Shaan Dixon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
