player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,qb_rating_against,sacks,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0023624,32.0,MISSING,4.2165807425864985,2015,Dolphins,-0.1,37.50%,C.J. Mosley,DI,215.0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,53.1,54.6,57.5,53.2,71.8,3.0,4.0,0.0,0.0,2.0,0.0,0.0,215.0,15.0,157.0,0.0,43.0,5.0,6.0,0.0,7.0,11416.5,MISSING
00-0029111,26.0,7400.0,0.0,2015,Dolphins,-0.1,37.50%,Derrick Shelby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029972,25.0,8261.0,0.0,2015,Dolphins,-0.1,37.50%,A.J. Francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031866,22.0,9962.0,0.0,2015,Dolphins,-0.1,37.50%,Jordan Williams,DI,4.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,29.7,70.0,57.5,60.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,118.8,MISSING
00-0031103,24.0,MISSING,0.0,2015,Dolphins,-0.1,37.50%,DeAndre Coleman,DI,74.0,4.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,53.1,17.2,53.6,68.2,29.8,0.0,0.0,14.3,1.0,1.0,108.3,0.0,74.0,8.0,58.0,0.0,8.0,4.0,5.0,0.0,0.0,3929.4,MISSING
00-0031006,24.0,9022.0,0.0,2015,Dolphins,-0.1,37.50%,Robert Thomas,DI,21.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,47.5,74.8,62.3,45.3,66.8,0.0,1.0,100.0,1.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,997.5,MISSING
00-0023368,33.0,4907.0,0.0,2015,Dolphins,-0.1,37.50%,Cameron Wake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029653,24.0,7018.0,371.4868173090223,2015,Eagles,-0.07,43.80%,Fletcher Cox,DI,978.0,16.0,11.0,2.0,0.0,3.0,24.0,2.0,0.0,90.3,56.5,89.0,79.5,68.7,13.0,54.0,11.3,8.0,4.0,0.0,10.0,967.0,181.0,368.0,132.0,286.0,44.0,52.0,4.0,77.0,88313.4,MISSING
00-0029412,27.0,7061.0,151.06359086669394,2015,Eagles,-0.07,43.80%,Vinny Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030507,25.0,7848.0,148.0743747198802,2015,Eagles,-0.07,43.80%,Bennie Logan,DI,578.0,14.0,4.0,0.0,0.0,0.0,24.0,0.0,0.0,73.3,63.5,49.6,80.9,64.4,1.0,11.0,9.8,6.0,2.0,0.0,1.0,577.0,329.0,193.0,13.0,42.0,45.0,51.0,8.0,13.0,42367.4,MISSING
00-0031179,24.0,8776.0,65.49867501399874,2015,Eagles,-0.07,43.80%,Taylor Hart,DI,323.0,14.0,5.0,0.0,1.0,0.0,24.0,0.0,0.0,41.5,26.9,47.0,48.8,68.2,1.0,2.0,4.3,1.0,2.0,0.0,0.0,321.0,21.0,123.0,56.0,121.0,9.0,17.0,1.0,3.0,13404.5,MISSING
00-0030387,24.0,7929.0,55.31933746765175,2015,Eagles,-0.07,43.80%,Steven Means,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031089,23.0,8858.0,19.03344458405849,2015,Eagles,-0.07,43.80%,Beau Allen,DI,341.0,16.0,9.0,1.0,0.0,0.0,24.0,0.0,0.0,61.6,85.8,59.2,59.7,76.4,0.0,6.0,3.6,1.0,0.0,0.0,0.0,341.0,240.0,101.0,0.0,0.0,11.0,18.0,2.0,6.0,21005.6,MISSING
00-0028424,27.0,6607.0,0.0,2015,Eagles,-0.07,43.80%,Cedric Thornton,DI,488.0,13.0,7.0,1.0,0.0,0.0,24.0,0.0,0.0,70.4,87.3,56.9,72.3,69.5,1.0,12.0,6.1,2.0,1.0,0.0,1.0,483.0,29.0,219.0,45.0,190.0,17.0,24.0,3.0,14.0,34355.200000000004,MISSING
00-0028311,30.0,MISSING,0.0,2015,Eagles,-0.07,43.80%,Brandon Bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032240,23.0,9441.0,580.787468955039,2015,Falcons,0.0,50.00%,Vic Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026980,29.0,MISSING,278.77279181201556,2015,Falcons,0.0,50.00%,Tyson Jackson,DI,462.0,16.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,71.3,86.9,47.0,79.4,79.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,462.0,3.0,58.0,150.0,251.0,16.0,21.0,2.0,7.0,32940.6,MISSING
00-0027958,27.0,6172.0,269.25561964048075,2015,Falcons,0.0,50.00%,Adrian Clayborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031281,25.0,8672.0,262.2740769822443,2015,Falcons,0.0,50.00%,Ra'Shede Hageman,DI,419.0,16.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,59.8,36.4,67.4,57.8,45.9,5.0,10.0,12.9,4.0,3.0,0.0,1.0,415.0,7.0,391.0,0.0,17.0,16.0,20.0,1.0,16.0,25056.199999999997,MISSING
00-0031583,22.0,9570.0,75.82769076417713,2015,Falcons,0.0,50.00%,Grady Jarrett,DI,266.0,15.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,76.2,84.6,64.5,78.6,54.6,1.0,7.0,8.3,2.0,0.0,0.0,1.0,266.0,44.0,202.0,3.0,17.0,15.0,16.0,3.0,9.0,20269.2,MISSING
00-0030424,25.0,MISSING,69.2478569693987,2015,Falcons,0.0,50.00%,Malliciah Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023494,33.0,MISSING,22.59437270074448,2015,Falcons,0.0,50.00%,Jonathan Babineaux,DI,545.0,16.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,70.3,87.6,60.3,66.3,40.0,8.0,18.0,13.8,4.0,0.0,0.0,2.0,545.0,38.0,367.0,12.0,128.0,21.0,24.0,9.0,28.0,38313.5,MISSING
00-0025495,31.0,MISSING,21.42556435477176,2015,Falcons,0.0,50.00%,Paul Soliai,DI,357.0,14.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,65.5,49.9,73.8,61.7,57.1,6.0,6.0,10.3,3.0,2.0,0.0,0.0,356.0,226.0,130.0,0.0,0.0,18.0,20.0,3.0,12.0,23383.5,MISSING
00-0026294,29.0,MISSING,16.9676647396244,2015,Falcons,0.0,50.00%,Kroy Biermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031196,24.0,MISSING,12.646555174465036,2015,Falcons,0.0,50.00%,Tyler Starr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031676,22.0,9772.0,0.0,2015,Falcons,0.0,50.00%,Joey Mbu,DI,55.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,56.1,80.1,61.5,52.9,69.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,36.0,19.0,0.0,0.0,4.0,4.0,1.0,2.0,3085.5,MISSING
00-0027867,26.0,5540.0,227.18484628016552,2015,Giants,-0.05,37.50%,Jason Pierre-Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030063,23.0,7830.0,195.39658709682783,2015,Giants,-0.05,37.50%,Johnathan Hankins,DI,409.0,9.0,5.0,1.0,0.0,1.0,21.0,0.0,0.0,78.0,71.4,55.5,85.7,67.1,3.0,11.0,3.6,1.0,1.0,0.0,0.0,409.0,152.0,254.0,0.0,3.0,13.0,22.0,1.0,14.0,31902.0,MISSING
00-0031562,23.0,MISSING,164.45765423170616,2015,Giants,-0.05,37.50%,Owa Odighizuwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026994,29.0,MISSING,154.89961255761355,2015,Giants,-0.05,37.50%,Robert Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031403,23.0,8709.0,148.80743923126758,2015,Giants,-0.05,37.50%,Jay Bromley,DI,477.0,16.0,7.0,0.0,1.0,0.0,21.0,0.0,0.0,60.1,44.1,63.2,60.3,77.4,4.0,11.0,3.1,1.0,3.0,0.0,0.0,476.0,129.0,328.0,0.0,19.0,19.0,24.0,0.0,15.0,28667.7,MISSING
00-0031049,24.0,MISSING,132.42811569895156,2015,Giants,-0.05,37.50%,Louis Nix III,DI,22.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,64.8,76.4,56.1,65.2,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,22.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.6,MISSING
00-0030069,22.0,7862.0,122.8066155424955,2015,Giants,-0.05,37.50%,Damontre Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028032,27.0,MISSING,85.07414825545963,2015,Giants,-0.05,37.50%,Kenrick Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030082,25.0,MISSING,60.71644482473182,2015,Giants,-0.05,37.50%,Montori Hughes,DI,118.0,7.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,44.9,82.5,56.8,43.9,69.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,117.0,53.0,64.0,0.0,0.0,2.0,2.0,1.0,2.0,5298.2,MISSING
00-0030425,24.0,MISSING,51.79425165004736,2015,Giants,-0.05,37.50%,Stansly Maponga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024339,31.0,MISSING,13.042543733774924,2015,Giants,-0.05,37.50%,Barry Cofield,DI,24.0,3.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,51.7,75.8,64.2,49.2,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,24.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.8000000000002,MISSING
00-0029312,29.0,MISSING,12.497533761217582,2015,Giants,-0.05,37.50%,Markus Kuhn,DI,310.0,10.0,5.0,0.0,0.0,0.0,21.0,1.0,0.0,59.3,85.9,53.9,57.7,74.1,2.0,3.0,0.0,0.0,0.0,0.0,1.0,310.0,115.0,194.0,0.0,1.0,10.0,10.0,1.0,6.0,18383.0,MISSING
00-0027818,28.0,MISSING,9.862662488597374,2015,Giants,-0.05,37.50%,George Selvie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030776,24.0,8938.0,0.0,2015,Giants,-0.05,37.50%,Kerry Wynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021706,34.0,MISSING,0.0,2015,Giants,-0.05,37.50%,Cullen Jenkins,DI,731.0,16.0,5.0,1.0,0.0,0.0,21.0,0.0,0.0,62.8,69.9,64.7,55.6,53.8,8.0,24.0,15.4,4.0,3.0,81.3,3.0,725.0,182.0,402.0,79.0,62.0,14.0,17.0,0.0,35.0,45906.8,73.65070162481537
00-0032284,23.0,MISSING,0.0,2015,Giants,-0.05,37.50%,Brad Bars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027862,28.0,5535.0,266.9416104205383,2015,Jaguars,-0.09,31.30%,Tyson Alualu,DI,688.0,16.0,7.0,2.0,0.0,0.0,15.0,1.0,0.0,54.4,78.7,58.3,54.0,62.3,8.0,18.0,16.7,5.0,1.0,112.5,2.0,688.0,12.0,349.0,158.0,169.0,15.0,18.0,3.0,28.0,37427.2,MISSING
00-0029600,26.0,7042.0,211.15699753619467,2015,Jaguars,-0.09,31.30%,Andre Branch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027878,27.0,MISSING,168.93799868405472,2015,Jaguars,-0.09,31.30%,Jared Odrick,DI,874.0,16.0,6.0,3.0,0.0,1.0,15.0,0.0,0.0,59.1,57.9,61.2,57.2,66.4,4.0,22.0,10.0,3.0,4.0,0.0,6.0,873.0,40.0,144.0,389.0,300.0,20.0,21.0,5.0,32.0,51653.4,MISSING
00-0027038,28.0,MISSING,71.56077880744076,2015,Jaguars,-0.09,31.30%,Sen'Derrick Marks,DI,144.0,4.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,59.1,81.8,51.8,66.8,41.1,0.0,0.0,28.6,2.0,0.0,0.0,0.0,144.0,16.0,100.0,0.0,28.0,5.0,5.0,2.0,0.0,8510.4,MISSING
00-0027055,28.0,MISSING,55.180569348451385,2015,Jaguars,-0.09,31.30%,Roy Miller,DI,556.0,16.0,16.0,0.0,0.0,1.0,15.0,0.0,0.0,74.6,37.7,68.8,74.8,65.2,2.0,10.0,5.0,2.0,4.0,0.0,5.0,556.0,221.0,325.0,0.0,10.0,23.0,22.0,4.0,17.0,41477.6,MISSING
00-0031264,23.0,8794.0,52.97767971947417,2015,Jaguars,-0.09,31.30%,Chris Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032154,22.0,9613.0,44.148250040318125,2015,Jaguars,-0.09,31.30%,Michael Bennett,DI,294.0,13.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,54.0,41.9,57.2,56.6,45.8,1.0,1.0,25.0,4.0,2.0,0.0,1.0,294.0,6.0,249.0,0.0,39.0,8.0,9.0,1.0,3.0,15876.0,MISSING
00-0029053,26.0,7365.0,0.0,2015,Jaguars,-0.09,31.30%,Ryan Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029946,23.0,8177.0,0.0,2015,Jaguars,-0.09,31.30%,Abry Jones,DI,363.0,15.0,3.0,2.0,0.0,1.0,15.0,1.0,0.0,59.5,86.4,60.9,53.3,49.0,1.0,4.0,11.8,2.0,0.0,0.0,2.0,363.0,105.0,203.0,28.0,27.0,12.0,12.0,2.0,7.0,21598.5,MISSING
00-0031981,23.0,MISSING,0.0,2015,Jaguars,-0.09,31.30%,Richard Ash,DI,17.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,43.0,74.3,57.4,45.7,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,17.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,MISSING
00-0021577,33.0,MISSING,0.0,2015,Jaguars,-0.09,31.30%,Chris Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031933,21.0,9439.0,635.3493179020991,2015,Jets,0.12,62.50%,Leonard Williams,DI,809.0,16.0,14.0,0.0,2.0,0.0,22.0,0.0,0.0,79.5,49.8,65.8,86.4,69.8,19.0,29.0,8.9,5.0,4.0,0.0,4.0,804.0,58.0,519.0,38.0,189.0,35.0,37.0,6.0,52.0,64315.5,MISSING
00-0030573,24.0,7794.0,397.50977554649745,2015,Jets,0.12,62.50%,Sheldon Richardson,DI,619.0,11.0,1.0,2.0,0.0,2.0,22.0,0.0,0.0,71.0,65.2,75.9,56.7,64.6,9.0,39.0,13.3,4.0,2.0,87.5,7.0,589.0,1.0,195.0,337.0,56.0,20.0,25.0,4.0,55.0,43949.0,MISSING
00-0027968,25.0,6182.0,219.22102568653227,2015,Jets,0.12,62.50%,Muhammad Wilkerson,DI,939.0,16.0,13.0,3.0,0.0,2.0,22.0,0.0,0.0,80.9,91.4,70.1,81.4,54.8,23.0,45.0,14.8,9.0,0.0,108.3,12.0,927.0,56.0,352.0,427.0,92.0,39.0,39.0,4.0,80.0,75965.1,MISSING
00-0030109,25.0,MISSING,23.444788778374026,2015,Jets,0.12,62.50%,Mike Catapano,DI,52.0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,59.6,81.9,59.7,53.2,71.2,1.0,2.0,0.0,0.0,0.0,118.8,1.0,43.0,0.0,2.0,41.0,0.0,2.0,1.0,0.0,4.0,3099.2000000000003,MISSING
00-0031620,25.0,9656.0,21.823244107186813,2015,Jets,0.12,62.50%,Deon Simon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029040,26.0,7355.0,0.0,2015,Jets,0.12,62.50%,Damon Harrison Sr.,DI,566.0,16.0,14.0,0.0,0.0,1.0,22.0,0.0,0.0,90.2,75.3,61.1,92.3,72.9,3.0,10.0,2.8,2.0,1.0,39.6,1.0,564.0,300.0,262.0,0.0,2.0,50.0,55.0,7.0,14.0,51053.2,MISSING
00-0029940,25.0,8184.0,0.0,2015,Jets,0.12,62.50%,T.J. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030160,23.0,8138.0,0.0,2015,Jets,0.12,62.50%,Josh Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025942,29.0,MISSING,0.0,2015,Jets,0.12,62.50%,Leger Douzable,DI,289.0,16.0,5.0,0.0,0.0,0.0,22.0,0.0,0.0,53.7,43.6,50.9,61.1,63.7,6.0,7.0,5.3,1.0,2.0,39.6,1.0,282.0,3.0,63.0,188.0,28.0,9.0,13.0,3.0,14.0,15519.3,MISSING
00-0023954,31.0,MISSING,0.0,2015,Jets,0.12,62.50%,Stephen Bowen,DI,139.0,15.0,3.0,0.0,0.0,0.0,22.0,0.0,0.0,74.8,81.1,60.9,77.2,44.8,0.0,6.0,16.7,1.0,0.0,0.0,0.0,138.0,2.0,58.0,15.0,63.0,2.0,2.0,2.0,6.0,10397.2,MISSING
00-0030059,26.0,8094.0,544.8243619564457,2015,Lions,-0.05,43.80%,Ezekiel Ansah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031172,25.0,MISSING,128.62900069213163,2015,Lions,-0.05,43.80%,Khyri Thornton,DI,102.0,6.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,38.9,29.9,51.2,43.2,71.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,10.0,90.0,0.0,2.0,2.0,4.0,2.0,0.0,3967.8,MISSING
00-0031574,23.0,9546.0,99.6150849227165,2015,Lions,-0.05,43.80%,Gabe Wright,DI,135.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,59.9,81.8,55.9,58.8,45.0,0.0,2.0,14.3,1.0,0.0,0.0,0.0,135.0,8.0,124.0,0.0,3.0,5.0,6.0,1.0,2.0,8086.5,MISSING
00-0024227,31.0,2957.0,75.00189489560827,2015,Lions,-0.05,43.80%,Haloti Ngata,DI,595.0,14.0,5.0,3.0,0.0,0.0,11.0,0.0,0.0,71.1,76.4,68.5,67.5,51.5,4.0,25.0,12.0,3.0,1.0,0.0,4.0,592.0,45.0,489.0,4.0,54.0,17.0,17.0,6.0,33.0,42304.5,MISSING
00-0030079,25.0,MISSING,65.39996326666024,2015,Lions,-0.05,43.80%,Devin Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026194,29.0,MISSING,60.15649130240006,2015,Lions,-0.05,43.80%,Jason Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031071,23.0,8793.0,53.8809301755788,2015,Lions,-0.05,43.80%,Caraun Reid,DI,530.0,14.0,10.0,0.0,0.0,0.0,11.0,1.0,1.0,58.9,86.7,52.0,60.7,69.1,3.0,13.0,9.1,3.0,0.0,0.0,2.0,530.0,16.0,468.0,15.0,31.0,14.0,20.0,3.0,18.0,31217.0,MISSING
00-0026227,30.0,MISSING,37.826669452340106,2015,Lions,-0.05,43.80%,Andre Fluellen,DI,112.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,65.4,81.6,59.4,64.5,71.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,112.0,8.0,102.0,0.0,2.0,4.0,5.0,2.0,3.0,7324.800000000001,MISSING
00-0024278,30.0,MISSING,28.641783239584655,2015,Lions,-0.05,43.80%,Darryl Tapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027822,28.0,MISSING,9.33872051188814,2015,Lions,-0.05,43.80%,C.J. Wilson,DI,225.0,12.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,61.6,83.1,51.5,68.5,50.3,0.0,2.0,7.1,1.0,0.0,0.0,1.0,225.0,55.0,140.0,0.0,30.0,9.0,10.0,1.0,3.0,13860.0,MISSING
00-0029378,27.0,MISSING,0.0,2015,Lions,-0.05,43.80%,Ishmaa'ily Kitchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029208,25.0,7459.0,0.0,2015,Lions,-0.05,43.80%,Tyrunn Walker,DI,176.0,4.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,54.4,48.0,64.2,58.0,26.2,0.0,8.0,50.0,5.0,1.0,118.8,0.0,176.0,11.0,151.0,2.0,12.0,3.0,4.0,1.0,8.0,9574.4,MISSING
00-0026759,29.0,MISSING,0.0,2015,Lions,-0.05,43.80%,Phillip Hunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027248,28.0,MISSING,0.0,2015,Lions,-0.05,43.80%,Jermelle Cudjo,DI,127.0,7.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,50.9,81.0,62.4,46.5,44.7,1.0,3.0,14.3,1.0,0.0,0.0,0.0,127.0,10.0,117.0,0.0,0.0,4.0,4.0,0.0,4.0,6464.3,MISSING
00-0030946,24.0,9045.0,0.0,2015,Lions,-0.05,43.80%,Kerry Hyder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030576,25.0,7807.0,289.75010349144213,2015,Packers,0.02,61.10%,Datone Jones,DI,421.0,17.0,3.0,3.0,1.0,0.0,12.0,0.0,0.0,64.8,42.4,61.3,69.7,45.4,9.0,23.0,14.3,3.0,3.0,0.0,3.0,420.0,25.0,149.0,160.0,86.0,15.0,15.0,4.0,35.0,27280.8,MISSING
00-0026985,29.0,MISSING,205.49558425057873,2015,Packers,0.02,61.10%,B.J. Raji,DI,492.0,17.0,8.0,2.0,1.0,0.0,12.0,0.0,0.0,47.8,22.1,66.5,45.5,27.2,0.0,13.0,25.0,7.0,5.0,0.0,1.0,492.0,252.0,238.0,0.0,2.0,11.0,13.0,5.0,14.0,23517.6,MISSING
00-0029284,26.0,7132.0,59.17633390185146,2015,Packers,0.02,61.10%,Mike Daniels,DI,799.0,18.0,8.0,1.0,1.0,1.0,12.0,0.0,0.0,90.2,58.3,83.6,82.9,63.3,7.0,48.0,6.0,3.0,3.0,0.0,7.0,795.0,42.0,614.0,9.0,130.0,35.0,39.0,6.0,62.0,72069.8,MISSING
00-0030093,26.0,MISSING,43.376396619258934,2015,Packers,0.02,61.10%,Josh Boyd,DI,26.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,70.5,76.1,81.2,54.6,67.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,19.0,3.0,4.0,0.0,1.0,0.0,2.0,1833.0,MISSING
00-0026292,28.0,MISSING,17.3751336339852,2015,Packers,0.02,61.10%,Letroy Guion,DI,371.0,15.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,67.1,51.2,57.7,70.0,77.4,2.0,11.0,0.0,0.0,2.0,0.0,0.0,370.0,101.0,169.0,45.0,55.0,14.0,16.0,1.0,13.0,24894.1,MISSING
00-0030757,24.0,9316.0,0.0,2015,Packers,0.02,61.10%,Mike Pennel,DI,314.0,18.0,5.0,0.0,0.0,1.0,12.0,0.0,0.0,63.9,43.5,70.8,60.1,77.3,3.0,10.0,3.7,1.0,2.0,0.0,1.0,314.0,60.0,152.0,18.0,84.0,18.0,21.0,2.0,14.0,20064.6,MISSING
00-0030892,23.0,MISSING,0.0,2015,Packers,0.02,61.10%,Bruce Gaston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030455,25.0,7795.0,385.6924321499836,2015,Panthers,0.21,89.50%,Star Lotulelei,DI,630.0,17.0,4.0,2.0,0.0,1.0,5.0,1.0,0.0,60.3,77.1,51.8,65.0,50.2,2.0,13.0,15.6,5.0,1.0,0.0,0.0,630.0,133.0,428.0,0.0,69.0,22.0,23.0,7.0,15.0,37989.0,MISSING
00-0030448,26.0,7825.0,211.6725160436868,2015,Panthers,0.21,89.50%,Kawann Short,DI,893.0,19.0,10.0,4.0,1.0,4.0,5.0,2.0,0.0,90.5,46.6,87.7,88.8,59.2,13.0,53.0,14.3,7.0,5.0,0.0,14.0,892.0,154.0,549.0,42.0,147.0,39.0,32.0,7.0,80.0,80816.5,MISSING
00-0031336,23.0,8695.0,181.6178445660616,2015,Panthers,0.21,89.50%,Kony Ealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025470,29.0,MISSING,29.54870666406186,2015,Panthers,0.21,89.50%,Charles Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022750,34.0,MISSING,19.00739994673693,2015,Panthers,0.21,89.50%,Dwan Edwards,DI,447.0,15.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,52.7,86.4,53.2,44.4,74.0,4.0,14.0,0.0,0.0,0.0,60.4,2.0,445.0,22.0,280.0,1.0,142.0,8.0,8.0,0.0,20.0,23556.9,70.0205943045811
00-0022740,33.0,MISSING,7.006223849997142,2015,Panthers,0.21,89.50%,Jared Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027236,28.0,5806.0,0.0,2015,Panthers,0.21,89.50%,Kyle Love,DI,387.0,18.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,51.6,50.4,52.6,56.3,63.5,2.0,7.0,6.7,1.0,2.0,58.3,4.0,386.0,100.0,205.0,0.0,81.0,11.0,11.0,1.0,13.0,19969.2,MISSING
00-0028339,27.0,6558.0,0.0,2015,Panthers,0.21,89.50%,Mario Addison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031843,23.0,9939.0,0.0,2015,Panthers,0.21,89.50%,Ryan Delaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030251,25.0,8484.0,0.0,2015,Panthers,0.21,89.50%,Wes Horton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0021684,35.0,MISSING,0.0,2015,Panthers,0.21,89.50%,Colin Cole,DI,49.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,57.9,78.4,56.8,58.6,67.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,13.0,31.0,0.0,5.0,0.0,0.0,0.0,1.0,2837.1,64.57494387067804
00-0032261,21.0,9465.0,315.2391517065179,2015,Patriots,0.16,72.20%,Malcom Brown,DI,596.0,18.0,13.0,0.0,0.0,0.0,19.0,2.0,0.0,70.9,87.0,58.8,72.1,79.3,1.0,14.0,1.9,1.0,0.0,0.0,3.0,595.0,43.0,507.0,2.0,43.0,33.0,39.0,2.0,18.0,42256.4,MISSING
00-0031425,23.0,8664.0,302.03496351354363,2015,Patriots,0.16,72.20%,Dominique Easley,DI,272.0,11.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,82.2,84.5,75.6,69.4,35.9,8.0,24.0,20.0,3.0,0.0,0.0,3.0,261.0,60.0,151.0,9.0,41.0,9.0,8.0,2.0,35.0,22358.4,MISSING
00-0029585,25.0,7027.0,289.7795974451737,2015,Patriots,0.16,72.20%,Chandler Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
