player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_fs,snap_counts_box,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,weighted_grade,weighted_average_grade
00-0033883,25.0,11780.0,241.7366266152348,2021,Giants,-0.169,23.50%,Jabrill Peppers,S,229.0,6.0,8.0,0.0,0.0,21.0,0.0,53.2,58.7,82.1,76.9,0.0,0.0,6.3,2.0,0.0,0.0,121.9,19.0,11.0,60.0,132.0,107.0,10.0,22.0,1.0,23.0,1.0,225.0,13442.3,MISSING
00-0036899,23.0,MISSING,171.47075093580506,2021,Giants,-0.169,23.50%,Aaron Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033544,25.0,11801.0,167.76225497981088,2021,Giants,-0.169,23.50%,Quincy Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034839,25.0,13822.0,133.98323489882557,2021,Giants,-0.169,23.50%,Sam Beal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032890,28.0,10696.0,96.5969475502221,2021,Giants,-0.169,23.50%,James Bradberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036394,23.0,56247.0,93.68121676867352,2021,Giants,-0.169,23.50%,Darnay Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034974,23.0,51081.0,86.88494786109887,2021,Giants,-0.169,23.50%,Julian Love,S,612.0,17.0,13.0,0.0,1.0,21.0,1.0,57.4,55.4,27.8,77.8,1.0,0.0,4.9,3.0,5.0,3.0,108.7,33.0,182.0,140.0,363.0,211.0,16.0,45.0,1.0,45.0,3.0,352.0,33904.799999999996,MISSING
00-0034398,25.0,50440.0,40.64527776672986,2021,Giants,-0.169,23.50%,Natrell Jamerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034990,26.0,49446.0,33.97281621121626,2021,Giants,-0.169,23.50%,Ka'dar Hollman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036570,24.0,44160.0,31.901989644606285,2021,Giants,-0.169,23.50%,Rodarius Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030411,30.0,7864.0,29.54870666406186,2021,Giants,-0.169,23.50%,Logan Ryan,S,1003.0,15.0,23.0,0.0,2.0,21.0,1.0,51.1,60.4,87.1,74.7,0.0,0.0,8.5,10.0,6.0,1.0,124.6,34.0,527.0,209.0,567.0,187.0,23.0,85.0,0.0,42.0,3.0,344.0,60581.2,MISSING
00-0034435,25.0,49454.0,11.90175926300273,2021,Giants,-0.169,23.50%,Keion Crossen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029570,32.0,7193.0,5.163611291610373,2021,Giants,-0.169,23.50%,Nate Ebner,S,1.0,1.0,0.0,0.0,0.0,21.0,0.0,60.7,70.3,60.5,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3,MISSING
00-0036830,24.0,MISSING,0.0,2021,Giants,-0.169,23.50%,Dwayne Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035830,25.0,38339.0,0.0,2021,Giants,-0.169,23.50%,J.R. Reed,S,56.0,2.0,1.0,0.0,0.0,21.0,0.0,73.0,71.6,74.7,87.3,0.0,0.0,0.0,0.0,0.0,0.0,79.2,1.0,38.0,12.0,38.0,3.0,1.0,8.0,0.0,1.0,0.0,3.0,4009.599999999999,MISSING
00-0035925,24.0,MISSING,0.0,2021,Giants,-0.169,23.50%,Jarren Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035456,25.0,MISSING,0.0,2021,Giants,-0.169,23.50%,Chris Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036516,MISSING,MISSING,0.0,2021,Giants,-0.169,23.50%,Jordyn Peters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034662,26.0,51203.0,0.0,2021,Giants,-0.169,23.50%,Joshua Kalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034736,25.0,51220.0,0.0,2021,Giants,-0.169,23.50%,Steven Parker,S,24.0,3.0,0.0,0.0,0.0,21.0,0.0,55.8,52.1,71.2,76.2,0.0,0.0,0.0,0.0,1.0,0.0,74.7,4.0,0.0,13.0,18.0,10.0,2.0,3.0,0.0,7.0,0.0,42.0,1250.4,MISSING
00-0035339,24.0,49390.0,0.0,2021,Giants,-0.169,23.50%,Montre Hartage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036974,21.0,83217.0,310.16426883281133,2021,Jaguars,-0.19,17.70%,Tyson Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036941,21.0,76641.0,186.00575547689985,2021,Jaguars,-0.19,17.70%,Andre Cisco,S,247.0,11.0,3.0,0.0,1.0,15.0,0.0,62.7,67.9,85.0,63.9,0.0,0.0,12.5,3.0,1.0,0.0,112.5,5.0,129.0,66.0,135.0,25.0,2.0,18.0,0.0,5.0,0.0,55.0,16771.300000000003,MISSING
00-0033926,26.0,11845.0,89.16308206752682,2021,Jaguars,-0.19,17.70%,Shaquill Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033941,27.0,11868.0,66.77398831123945,2021,Jaguars,-0.19,17.70%,Rayshawn Jenkins,S,836.0,14.0,16.0,0.0,0.0,15.0,0.0,61.3,56.9,0.0,71.3,0.0,0.0,9.2,7.0,3.0,6.0,89.0,25.0,250.0,387.0,457.0,130.0,24.0,53.0,1.0,37.0,0.0,272.0,47568.4,MISSING
00-0036306,23.0,42544.0,54.32328539178591,2021,Jaguars,-0.19,17.70%,Daniel Thomas,S,205.0,6.0,6.0,0.0,0.0,15.0,0.0,56.4,61.9,81.1,89.3,0.0,0.0,0.0,0.0,0.0,0.0,62.5,4.0,101.0,56.0,108.0,16.0,0.0,17.0,0.0,8.0,0.0,36.0,12689.5,MISSING
00-0031176,30.0,8768.0,21.57977757483784,2021,Jaguars,-0.19,17.70%,Nevin Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036316,24.0,76692.0,19.746487851115383,2021,Jaguars,-0.19,17.70%,Chris Claybrooks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033792,26.0,11963.0,19.006833079351715,2021,Jaguars,-0.19,17.70%,Rudy Ford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036807,23.0,MISSING,0.0,2021,Jaguars,-0.19,17.70%,Lorenzo Burns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030161,30.0,8220.0,0.0,2021,Jaguars,-0.19,17.70%,Bradley McDougald,S,93.0,3.0,0.0,0.0,0.0,15.0,0.0,49.7,44.9,76.3,42.9,0.0,0.0,25.0,1.0,0.0,0.0,118.8,1.0,73.0,15.0,59.0,5.0,0.0,3.0,0.0,1.0,0.0,51.0,4175.7,MISSING
00-0035998,24.0,47826.0,0.0,2021,Jaguars,-0.19,17.70%,Michael Jacquet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036499,MISSING,MISSING,0.0,2021,Jaguars,-0.19,17.70%,Corey Straughter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034516,25.0,50380.0,0.0,2021,Jaguars,-0.19,17.70%,Tre Herndon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035378,24.0,49268.0,0.0,2021,Jaguars,-0.19,17.70%,Andrew Wingard,S,930.0,15.0,16.0,0.0,0.0,15.0,0.0,75.1,69.0,42.2,40.1,1.0,0.0,21.0,22.0,0.0,2.0,100.0,15.0,656.0,159.0,519.0,68.0,22.0,67.0,2.0,25.0,4.0,150.0,64170.0,MISSING
00-0035375,26.0,51088.0,0.0,2021,Jaguars,-0.19,17.70%,Brandon Rusnak,S,11.0,2.0,0.0,0.0,0.0,15.0,0.0,51.8,51.2,68.5,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,156.3,1.0,0.0,8.0,11.0,2.0,0.0,0.0,0.0,1.0,1.0,12.0,563.2,MISSING
00-0033892,28.0,11794.0,188.2749931396101,2021,Jets,-0.211,23.50%,Marcus Maye,S,362.0,6.0,13.0,0.0,0.0,22.0,0.0,49.9,55.9,0.0,58.8,0.0,0.0,11.8,6.0,2.0,2.0,122.9,13.0,126.0,155.0,204.0,65.0,12.0,32.0,4.0,20.0,1.0,240.0,20235.8,MISSING
00-0036329,24.0,49560.0,161.24989190679736,2021,Jets,-0.211,23.50%,Ashtyn Davis,S,745.0,13.0,16.0,0.0,3.0,22.0,0.0,66.1,60.7,85.6,63.3,2.0,0.0,12.9,9.0,1.0,0.0,120.6,20.0,410.0,219.0,414.0,105.0,12.0,45.0,0.0,25.0,3.0,286.0,45221.5,MISSING
00-0031389,30.0,8676.0,74.07323532237524,2021,Jets,-0.211,23.50%,Lamarcus Joyner,S,9.0,1.0,0.0,0.0,0.0,22.0,0.0,65.1,67.0,71.2,79.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,603.0,MISSING
00-0036501,22.0,60644.0,62.25939568638435,2021,Jets,-0.211,23.50%,Michael Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036241,23.0,42313.0,53.8809301755788,2021,Jets,-0.211,23.50%,Bryce Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036502,22.0,56144.0,47.46271000653578,2021,Jets,-0.211,23.50%,Jason Pinnock,S,202.0,8.0,4.0,0.0,2.0,22.0,0.0,62.7,70.4,83.7,87.8,0.0,0.0,0.0,0.0,1.0,1.0,143.8,6.0,122.0,38.0,148.0,38.0,2.0,9.0,0.0,7.0,1.0,63.0,14220.8,MISSING
00-0035288,25.0,49037.0,37.72076991734133,2021,Jets,-0.211,23.50%,Saquan Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036504,23.0,98900.0,32.69602432668721,2021,Jets,-0.211,23.50%,Brandin Echols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036573,21.0,83111.0,26.244860635074225,2021,Jets,-0.211,23.50%,Rachad Wildgoose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035318,25.0,12955.0,11.927938060617883,2021,Jets,-0.211,23.50%,Ken Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032958,27.0,10853.0,11.68516617894357,2021,Jets,-0.211,23.50%,Will Parks,S,91.0,3.0,1.0,0.0,0.0,22.0,0.0,76.9,78.7,76.5,81.9,0.0,0.0,0.0,0.0,1.0,0.0,77.1,2.0,32.0,34.0,45.0,20.0,2.0,7.0,1.0,4.0,0.0,32.0,7161.7,MISSING
00-0033770,27.0,18348.0,0.0,2021,Jets,-0.211,23.50%,Justin Hardee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033649,26.0,12102.0,0.0,2021,Jets,-0.211,23.50%,Kai Nacua,S,11.0,1.0,0.0,0.0,0.0,22.0,0.0,51.5,55.0,69.4,79.5,0.0,0.0,0.0,0.0,0.0,0.0,118.8,1.0,4.0,3.0,7.0,2.0,0.0,2.0,0.0,1.0,0.0,19.0,605.0,MISSING
00-0036002,23.0,44440.0,0.0,2021,Jets,-0.211,23.50%,Elijah Riley,S,386.0,7.0,13.0,0.0,0.0,22.0,0.0,50.8,58.1,82.3,60.3,0.0,0.0,12.8,6.0,1.0,0.0,143.3,9.0,152.0,154.0,192.0,65.0,10.0,28.0,3.0,13.0,2.0,137.0,22426.6,MISSING
00-0036021,23.0,MISSING,0.0,2021,Jets,-0.211,23.50%,Zane Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036506,22.0,52129.0,0.0,2021,Jets,-0.211,23.50%,Isaiah Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036149,23.0,56262.0,0.0,2021,Jets,-0.211,23.50%,Javelin Guidry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036152,23.0,50532.0,0.0,2021,Jets,-0.211,23.50%,Lamar Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036109,24.0,MISSING,0.0,2021,Jets,-0.211,23.50%,Elijah Benton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035044,26.0,94366.0,0.0,2021,Jets,-0.211,23.50%,J.T. Hassell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036274,22.0,55674.0,685.670426046742,2021,Lions,-0.163,18.80%,Jeff Okudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035655,25.0,51336.0,122.8066155424955,2021,Lions,-0.163,18.80%,Will Harris,S,1011.0,17.0,14.0,0.0,1.0,11.0,0.0,41.7,42.6,48.9,82.5,0.0,0.0,6.5,6.0,4.0,5.0,122.0,48.0,317.0,195.0,572.0,238.0,15.0,72.0,0.0,65.0,5.0,510.0,43068.6,MISSING
00-0036993,22.0,56203.0,115.6948254946398,2021,Lions,-0.163,18.80%,Ifeatu Melifonwu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034745,26.0,51266.0,109.52972938414568,2021,Lions,-0.163,18.80%,Tracy Walker III,S,881.0,15.0,19.0,0.0,0.0,11.0,0.0,62.4,63.8,61.2,69.3,1.0,0.0,12.2,14.0,4.0,2.0,102.5,18.0,615.0,145.0,485.0,94.0,20.0,82.0,2.0,28.0,2.0,255.0,56207.8,MISSING
00-0035270,25.0,50533.0,56.20267655894157,2021,Lions,-0.163,18.80%,Amani Oruwariye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035633,25.0,83833.0,36.1455300025847,2021,Lions,-0.163,18.80%,Corey Ballentine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036656,23.0,43073.0,25.066614499248807,2021,Lions,-0.163,18.80%,Brady Breeze,S,14.0,1.0,0.0,0.0,0.0,11.0,0.0,53.9,54.6,76.1,82.7,0.0,0.0,0.0,0.0,0.0,0.0,118.8,1.0,12.0,0.0,12.0,2.0,0.0,3.0,0.0,1.0,0.0,13.0,764.4,MISSING
00-0036748,23.0,83025.0,0.0,2021,Lions,-0.163,18.80%,Jerry Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036752,23.0,55983.0,0.0,2021,Lions,-0.163,18.80%,A.J. Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031870,29.0,9966.0,0.0,2021,Lions,-0.163,18.80%,Dean Marlowe,S,700.0,15.0,18.0,0.0,0.0,11.0,1.0,63.0,61.0,86.3,81.9,0.0,0.0,6.9,5.0,2.0,0.0,117.1,15.0,388.0,190.0,396.0,81.0,11.0,49.0,0.0,20.0,1.0,172.0,42700.0,MISSING
00-0030041,29.0,8483.0,0.0,2021,Lions,-0.163,18.80%,Nickell Robey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036011,23.0,91112.0,0.0,2021,Lions,-0.163,18.80%,Bobby Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036010,23.0,51071.0,0.0,2021,Lions,-0.163,18.80%,Jalen Elliott,S,92.0,3.0,3.0,0.0,0.0,11.0,0.0,69.1,56.7,77.1,28.5,0.0,0.0,33.3,4.0,1.0,0.0,121.3,4.0,70.0,18.0,40.0,4.0,1.0,5.0,0.0,5.0,1.0,18.0,5216.400000000001,MISSING
00-0036530,24.0,26144.0,0.0,2021,Lions,-0.163,18.80%,Mark Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036529,22.0,MISSING,0.0,2021,Lions,-0.163,18.80%,Shakur Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036106,23.0,42189.0,0.0,2021,Lions,-0.163,18.80%,Parnell Motley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035370,23.0,44429.0,0.0,2021,Lions,-0.163,18.80%,Saivion Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035327,25.0,26617.0,0.0,2021,Lions,-0.163,18.80%,C.J. Moore,S,158.0,11.0,2.0,0.0,0.0,11.0,0.0,62.3,59.2,81.8,42.5,1.0,0.0,20.0,3.0,0.0,0.0,39.6,7.0,61.0,46.0,101.0,37.0,1.0,10.0,0.0,10.0,0.0,45.0,9353.6,MISSING
00-0034948,25.0,38567.0,0.0,2021,Lions,-0.163,18.80%,Alijah Holder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036901,22.0,55912.0,333.8002579172078,2021,Packers,0.116,72.20%,Eric Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034968,24.0,34247.0,320.2559837480742,2021,Packers,0.116,72.20%,Darnell Savage,S,1037.0,17.0,11.0,1.0,0.0,12.0,0.0,62.1,58.5,24.8,58.2,2.0,0.0,15.7,11.0,7.0,4.0,116.6,30.0,713.0,168.0,690.0,152.0,9.0,48.0,2.0,45.0,6.0,409.0,60664.5,MISSING
00-0034728,24.0,49350.0,311.92951417402213,2021,Packers,0.116,72.20%,Jaire Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033524,26.0,11788.0,207.9093269626205,2021,Packers,0.116,72.20%,Kevin King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034780,25.0,49355.0,87.9158003632623,2021,Packers,0.116,72.20%,Isaac Yiadom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033551,27.0,11854.0,79.54950580525914,2021,Packers,0.116,72.20%,Rasul Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036481,23.0,MISSING,54.38450805938224,2021,Packers,0.116,72.20%,Shawn Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036645,23.0,42496.0,45.60137429655471,2021,Packers,0.116,72.20%,Shemar Jean-Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031584,28.0,9575.0,26.206131602322916,2021,Packers,0.116,72.20%,Adrian Amos,S,1047.0,17.0,12.0,0.0,0.0,12.0,0.0,74.1,74.7,65.6,86.3,2.0,0.0,6.4,6.0,7.0,2.0,95.7,32.0,573.0,317.0,695.0,141.0,14.0,76.0,0.0,55.0,6.0,316.0,78210.90000000001,MISSING
00-0036243,23.0,43076.0,15.8679384827685,2021,Packers,0.116,72.20%,Vernon Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035598,25.0,94352.0,13.927624807001257,2021,Packers,0.116,72.20%,Stephen Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036790,MISSING,MISSING,0.0,2021,Packers,0.116,72.20%,Christian Uphoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032007,29.0,10073.0,0.0,2021,Packers,0.116,72.20%,Quinton Dunbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035962,24.0,25687.0,0.0,2021,Packers,0.116,72.20%,Henry Black,S,263.0,17.0,5.0,0.0,0.0,12.0,0.0,44.1,43.9,81.7,38.8,1.0,0.0,21.4,6.0,1.0,0.0,104.6,17.0,81.0,80.0,205.0,94.0,3.0,17.0,0.0,25.0,2.0,215.0,11545.7,MISSING
00-0036462,23.0,44443.0,0.0,2021,Packers,0.116,72.20%,Innis Gaines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034468,25.0,49349.0,0.0,2021,Packers,0.116,72.20%,Chandon Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035207,24.0,MISSING,0.0,2021,Packers,0.116,72.20%,Jayson Stanley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035079,25.0,MISSING,0.0,2021,Packers,0.116,72.20%,Kabion Ento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036944,21.0,83375.0,580.787468955039,2021,Panthers,-0.101,29.40%,Jaycee Horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036281,22.0,55593.0,505.43757835173847,2021,Panthers,-0.101,29.40%,C.J. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036293,23.0,43179.0,170.1813819186075,2021,Panthers,-0.101,29.40%,Jeremy Chinn,S,1015.0,16.0,13.0,1.0,1.0,5.0,1.0,74.3,71.4,85.4,70.4,1.0,0.0,9.6,11.0,3.0,2.0,94.4,29.0,158.0,510.0,521.0,199.0,41.0,91.0,6.0,44.0,3.0,255.0,72471.0,MISSING
00-0034356,25.0,49377.0,161.10592695588124,2021,Panthers,-0.101,29.40%,Donte Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036299,23.0,42883.0,90.13545623890364,2021,Panthers,-0.101,29.40%,Troy Pride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029542,30.0,7016.0,80.40126797718811,2021,Panthers,-0.101,29.40%,Stephon Gilmore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036283,22.0,60789.0,57.68747521300322,2021,Panthers,-0.101,29.40%,Kenny Robinson,S,182.0,7.0,3.0,0.0,0.0,5.0,0.0,55.7,60.2,82.6,66.3,0.0,0.0,11.8,2.0,0.0,0.0,156.3,1.0,125.0,30.0,114.0,23.0,4.0,12.0,0.0,1.0,1.0,12.0,10956.4,MISSING
00-0036561,22.0,56289.0,53.39426192355682,2021,Panthers,-0.101,29.40%,Keith Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032403,28.0,10752.0,46.355675149550294,2021,Panthers,-0.101,29.40%,Juston Burris,S,420.0,9.0,3.0,0.0,0.0,5.0,0.0,60.0,56.6,40.3,45.2,1.0,0.0,20.0,5.0,0.0,3.0,42.5,6.0,222.0,89.0,228.0,86.0,3.0,17.0,1.0,10.0,0.0,72.0,23772.0,MISSING
00-0036315,23.0,MISSING,20.22744946382536,2021,Panthers,-0.101,29.40%,Stantley Thomas-Oliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030228,30.0,8110.0,0.0,2021,Panthers,-0.101,29.40%,A.J. Bouye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029901,31.0,8334.0,0.0,2021,Panthers,-0.101,29.40%,Rashaan Melvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0035886,25.0,MISSING,0.0,2021,Panthers,-0.101,29.40%,Jalen Julius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036037,25.0,43580.0,0.0,2021,Panthers,-0.101,29.40%,Sam Franklin Jr.,S,153.0,9.0,1.0,0.0,0.0,5.0,0.0,36.7,33.3,82.5,28.3,0.0,0.0,33.3,7.0,0.0,0.0,150.8,7.0,74.0,34.0,100.0,25.0,2.0,13.0,1.0,10.0,3.0,122.0,5094.9,MISSING
00-0035950,24.0,49159.0,0.0,2021,Panthers,-0.101,29.40%,Myles Hartsfield,S,472.0,10.0,9.0,0.0,0.0,5.0,0.0,58.3,50.7,48.9,69.4,0.0,0.0,10.6,5.0,2.0,1.0,126.7,30.0,50.0,119.0,250.0,231.0,16.0,33.0,1.0,39.0,4.0,246.0,23930.4,MISSING
00-0036084,23.0,49537.0,0.0,2021,Panthers,-0.101,29.40%,Madre Harper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0034496,25.0,51315.0,0.0,2021,Panthers,-0.101,29.40%,Sean Chandler,S,538.0,15.0,15.0,0.0,0.0,5.0,0.0,62.6,60.7,15.0,87.1,0.0,0.0,4.3,2.0,0.0,2.0,136.0,8.0,330.0,135.0,313.0,60.0,4.0,30.0,0.0,11.0,2.0,89.0,32656.6,MISSING
00-0035365,24.0,35173.0,0.0,2021,Panthers,-0.101,29.40%,Tae Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036231,25.0,90621.0,262.2740769822443,2021,Patriots,0.133,55.60%,Kyle Dugger,S,733.0,15.0,22.0,1.0,0.0,19.0,1.0,75.7,71.8,56.1,64.4,4.0,0.0,10.1,10.0,1.0,2.0,59.1,30.0,74.0,370.0,425.0,178.0,30.0,67.0,5.0,46.0,2.0,269.0,52629.4,MISSING
00-0035241,23.0,29113.0,208.5630011471137,2021,Patriots,0.133,55.60%,Joejuan Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0033053,27.0,10692.0,102.85487214222474,2021,Patriots,0.133,55.60%,Sean Davis,S,19.0,4.0,1.0,0.0,0.0,19.0,0.0,48.6,40.8,71.1,74.8,0.0,0.0,0.0,0.0,0.0,0.0,118.8,1.0,11.0,7.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,775.1999999999999,MISSING
00-0036559,22.0,55673.0,57.99784614601104,2021,Patriots,0.133,55.60%,Shaun Wade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036872,22.0,MISSING,39.651155712866995,2021,Patriots,0.133,55.60%,Joshuah Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027647,34.0,5552.0,28.459288743103663,2021,Patriots,0.133,55.60%,Devin McCourty,S,1019.0,17.0,16.0,0.0,0.0,19.0,0.0,76.2,76.0,87.8,74.2,3.0,0.0,9.1,6.0,8.0,0.0,26.1,10.0,744.0,191.0,589.0,61.0,1.0,44.0,0.0,22.0,0.0,136.0,77444.0,70.84159779614325
00-0027010,34.0,4957.0,18.50258701655258,2021,Patriots,0.133,55.60%,Patrick Chung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032803,27.0,10867.0,9.006565467264338,2021,Patriots,0.133,55.60%,Jalen Mills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029530,31.0,7654.0,6.890963178482295,2021,Patriots,0.133,55.60%,Justin Bethel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036579,22.0,MISSING,0.0,2021,Patriots,0.133,55.60%,D.J. Daniel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032581,27.0,11218.0,0.0,2021,Patriots,0.133,55.60%,Cre'von LeBlanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0032580,27.0,11217.0,0.0,2021,Patriots,0.133,55.60%,Jonathan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031991,28.0,10057.0,0.0,2021,Patriots,0.133,55.60%,DeVante Bausby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031404,29.0,9177.0,0.0,2021,Patriots,0.133,55.60%,Adrian Phillips,S,883.0,17.0,24.0,0.0,1.0,19.0,0.0,86.3,80.5,68.7,83.3,4.0,1.0,6.4,6.0,5.0,1.0,56.6,27.0,137.0,391.0,492.0,138.0,30.0,64.0,3.0,45.0,3.0,209.0,71081.5,MISSING
00-0029764,32.0,8458.0,0.0,2021,Patriots,0.133,55.60%,Cody Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0036087,23.0,43336.0,0.0,2021,Patriots,0.133,55.60%,Myles Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
