player_id,Year,Team,Cap_Space,position_x,age,adjusted_value,Net EPA,Win %,player,position,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,snap_counts_pass_block,snap_counts_run_block,total_snaps,weighted_grade,weighted_average_grade,TE_Value,TE_Value_Score,Production_Score
00-0037292,2024,Colts,0.375703602192639,,26.0,30.35890638017463,-0.06411872932,47.10%,Andrew Ogletree,TE,10.6,0.0,64.3,100.0,1.0,1.0,0.0,10.0,1.0,6.0,14.0,0.0,58.5,71.1,69.1,72.4,58.5,69.1,121.0,1.0,22.0,30.9,54.0,175.0,1.0,9.0,64.0,112.0,21.7,38.0,82.1,14.0,1.0,8.0,14.0,109.0,54.0,6.0,12.1,0.97,54.0,264.0,173.0,11954.3,MISSING,3304.299999999999,8.260749999999996,189.0
00-0038394,2024,Colts,0.386706342991386,,25.0,51.200576879971734,-0.06411872932,47.10%,Will Mallory,TE,10.4,1.0,50.0,50.0,1.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,72.1,67.0,50.4,MISSING,52.8,11.1,9.0,1.0,10.0,0.0,0.0,81.0,0.0,4.0,96.3,78.0,67.9,55.0,19.3,8.0,0.0,21.0,17.0,29.0,4.0,1.0,7.3,0.37,0.0,12.0,81.0,4082.4,MISSING,32.399999999999885,0.08099999999999971,39.0
00-0036876,2024,Colts,1.289190289741582,,26.0,62.65805210471415,-0.06411872932,47.10%,Kylen Granson,TE,11.0,0.0,46.7,14.3,1.0,7.0,0.0,12.5,2.0,8.0,14.0,0.0,54.3,73.6,58.3,78.3,53.8,42.6,115.0,2.0,40.0,3.3,9.0,270.0,1.0,14.0,90.0,243.0,45.9,124.0,38.5,30.0,0.0,10.7,29.0,182.0,109.0,7.8,13.0,0.75,9.0,160.0,268.0,15624.4,MISSING,2224.399999999999,5.560999999999998,262.0
00-0036423,2024,Colts,0.0197337509788566,,26.0,62.57361638175252,-0.06411872932,47.10%,Albert Okwuegbunam,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0037755,2024,Colts,0.5736961628817541,,25.0,136.49632672585193,-0.06411872932,47.10%,Jelani Woods,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0036032,2024,Colts,0.1184025058731401,,26.0,0.0,-0.06411872932,47.10%,Sean McKeon,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0036876,2023,Colts,0.4967046263345195,,25.0,69.2478569693987,-0.01,52.90%,Kylen Granson,TE,8.4,0.0,63.8,50.0,3.0,6.0,0.0,9.1,3.0,19.0,14.0,0.0,48.7,76.7,56.8,63.8,59.3,45.5,146.0,0.0,46.0,4.7,15.0,321.0,2.0,30.0,90.3,290.0,42.4,136.0,95.0,47.0,1.0,10.6,34.0,368.0,133.0,4.4,12.3,1.27,15.0,174.0,316.0,17948.8,MISSING,2148.7999999999993,5.371999999999998,578.0
00-0037292,2023,Colts,0.3534461743772242,,25.0,33.551780435950235,-0.01,52.90%,Andrew Ogletree,TE,11.9,2.0,47.4,25.0,1.0,4.0,0.0,10.0,1.0,8.0,14.0,0.0,58.9,71.1,66.2,80.1,62.3,64.8,103.0,0.0,33.0,13.2,21.0,159.0,0.0,9.0,82.4,131.0,30.2,48.0,108.9,19.0,2.0,4.4,7.0,147.0,30.0,3.3,16.3,1.12,21.0,177.0,158.0,10459.6,MISSING,2559.6000000000004,6.399000000000001,267.0
00-0033217,2023,Colts,2.3620996441281137,,29.0,0.0,-0.01,52.90%,Mo Alie-Cox,TE,10.3,2.0,61.9,50.0,3.0,6.0,0.0,13.3,2.0,9.0,14.0,0.0,49.6,72.7,60.8,56.7,58.4,84.5,174.0,1.0,35.0,19.4,40.0,206.0,0.0,13.0,75.2,155.0,12.1,25.0,105.4,21.0,3.0,1.9,4.0,161.0,79.0,6.1,12.4,1.04,40.0,228.0,203.0,12342.4,MISSING,2192.3999999999996,5.480999999999999,311.0
00-0038394,2023,Colts,0.3659466192170818,,24.0,56.585388556441146,-0.01,52.90%,Will Mallory,TE,6.5,0.0,81.8,33.3,1.0,3.0,0.0,0.0,0.0,11.0,14.0,1.0,82.7,23.6,66.9,13.8,66.6,27.8,37.0,0.0,43.0,0.0,0.0,133.0,0.0,18.0,96.2,128.0,59.4,79.0,105.9,22.0,0.0,12.8,17.0,207.0,87.0,4.8,11.5,1.62,0.0,26.0,133.0,8897.7,MISSING,2247.7000000000007,5.619250000000002,317.0
00-0037755,2023,Colts,0.5431565836298933,,24.0,150.85177072156333,-0.01,52.90%,Jelani Woods,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0031690,2023,Colts,0.0091637010676156,,31.0,0.0,-0.01,52.90%,Eric Tomlinson,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0038999,2023,Colts,0.090747330960854,,23.0,0.0,-0.01,52.90%,Jordan Murray,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0037755,2022,Colts,0.4691705091258405,,23.0,166.71698994168725,-0.136,25.00%,Jelani Woods,TE,10.7,2.0,69.4,57.1,4.0,7.0,0.0,7.4,2.0,16.0,14.0,1.0,64.1,26.2,64.9,33.1,68.0,40.9,92.0,1.0,36.0,2.7,6.0,225.0,0.0,25.0,92.0,207.0,38.7,87.0,112.3,36.0,3.0,20.4,46.0,312.0,114.0,4.6,12.5,1.51,6.0,108.0,225.0,14602.500000000002,MISSING,3352.5000000000014,8.381250000000003,532.0
00-0033217,2022,Colts,3.0355427473583094,,28.0,0.0,-0.136,25.00%,Mo Alie-Cox,TE,6.0,4.0,70.4,75.0,3.0,4.0,0.0,5.0,1.0,9.0,14.0,1.0,69.6,23.9,48.2,65.7,48.0,56.2,181.0,0.0,34.0,11.5,37.0,322.0,1.0,19.0,85.4,275.0,33.2,107.0,126.9,27.0,3.0,9.9,32.0,189.0,100.0,5.3,9.9,0.69,37.0,262.0,320.0,15424.0,MISSING,-575.9999999999991,-1.4399999999999977,339.0
00-0036876,2022,Colts,0.48107204610951,,24.0,76.53071766164149,-0.136,25.00%,Kylen Granson,TE,6.2,3.0,79.5,50.0,2.0,4.0,0.0,6.1,2.0,17.0,14.0,1.0,61.3,28.8,58.5,47.8,65.1,37.7,97.0,3.0,32.0,4.7,12.0,257.0,1.0,31.0,89.9,231.0,51.8,133.0,66.9,39.0,0.0,10.5,27.0,302.0,134.0,4.3,9.7,1.31,12.0,149.0,257.0,15034.5,MISSING,2184.5,5.46125,472.0
00-0037292,2022,Colts,0.2279284341978866,,24.0,37.08045198747168,-0.136,25.00%,Andrew Ogletree,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0037436,2022,Colts,0.0662824207492795,,21.0,0.0,-0.136,25.00%,Jalen Wydermyer,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0037031,2022,Colts,0.0752487992315081,,25.0,0.0,-0.136,25.00%,Nikola Kalinic,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0030181,2021,Colts,3.122884931506849,,31.0,0.0,0.06,52.90%,Jack Doyle,TE,6.5,0.0,67.4,50.0,3.0,6.0,1.0,12.1,4.0,18.0,14.0,0.0,58.0,77.3,71.2,68.3,65.8,51.9,167.0,2.0,34.0,11.2,36.0,322.0,5.0,29.0,82.0,264.0,39.1,126.0,91.4,43.0,3.0,8.1,26.0,302.0,122.0,4.2,10.4,1.14,36.0,320.0,319.0,22712.8,MISSING,6762.800000000001,16.907000000000004,542.0
00-0033217,2021,Colts,1.8542465753424655,,27.0,0.0,0.06,52.90%,Mo Alie-Cox,TE,10.9,3.0,57.1,28.6,2.0,7.0,0.0,7.7,2.0,14.0,14.0,1.0,64.1,26.2,66.4,64.0,59.4,52.6,160.0,2.0,37.0,12.2,37.0,304.0,1.0,24.0,81.3,247.0,40.1,122.0,93.0,42.0,4.0,6.9,21.0,316.0,154.0,6.4,13.2,1.28,37.0,304.0,303.0,20119.2,MISSING,4969.200000000002,12.423000000000004,536.0
00-0036876,2021,Colts,0.4584065753424657,,23.0,84.57952349910451,0.06,52.90%,Kylen Granson,TE,4.1,3.0,73.3,0.0,0.0,2.0,1.0,0.0,0.0,4.0,14.0,0.0,78.7,71.5,58.7,72.4,60.0,35.2,38.0,0.0,27.0,4.6,5.0,108.0,1.0,11.0,87.0,94.0,46.3,50.0,92.6,15.0,0.0,18.5,20.0,106.0,76.0,6.9,9.6,1.13,5.0,119.0,108.0,6339.6,MISSING,939.6000000000004,2.349000000000001,146.0
00-0035852,2021,Colts,0.0907397260273972,,24.0,0.0,0.06,52.90%,Farrod Green,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0037022,2021,Colts,0.0705753424657534,,24.0,0.0,0.06,52.90%,Michael Jacobson,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0036129,2021,Colts,0.0554520547945205,,24.0,0.0,0.06,52.90%,Eli Wolf,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0036005,2020,Colts,0.2828304742684157,,23.0,0.0,0.092,64.70%,Noah Togiai,TE,3.0,0.0,0.0,MISSING,0.0,0.0,0.0,100.0,1.0,0.0,14.0,0.0,27.9,MISSING,48.2,69.2,38.2,37.5,6.0,0.0,0.0,6.3,1.0,16.0,0.0,0.0,93.8,15.0,50.0,8.0,39.6,1.0,0.0,6.3,1.0,0.0,0.0,MISSING,MISSING,0.0,1.0,56.0,15.0,723.0,MISSING,-26.999999999999957,-0.0674999999999999,0.0
00-0030710,2020,Colts,0.4591321897073663,,28.0,0.0,0.092,64.70%,Trey Burton,TE,7.8,1.0,63.6,28.6,2.0,7.0,0.0,9.7,3.0,14.0,14.0,0.0,56.8,77.2,66.7,79.0,63.2,30.5,74.0,1.0,20.0,2.1,5.0,243.0,0.0,28.0,93.0,226.0,52.3,127.0,92.0,44.0,3.0,16.9,41.0,250.0,86.0,3.1,8.9,1.11,5.0,130.0,242.0,16141.4,MISSING,4041.4000000000005,10.103500000000002,450.0
00-0030181,2020,Colts,4.257063572149344,,30.0,0.0,0.092,64.70%,Jack Doyle,TE,7.4,1.0,69.7,50.0,4.0,8.0,1.0,0.0,0.0,13.0,14.0,1.0,84.9,23.4,67.0,71.1,60.9,55.7,137.0,0.0,28.0,5.7,14.0,246.0,4.0,23.0,89.8,221.0,36.2,89.0,122.2,33.0,3.0,7.3,18.0,251.0,92.0,4.0,10.9,1.14,14.0,294.0,244.0,16348.0,MISSING,4148.0,10.37,441.0
00-0033217,2020,Colts,0.3784056508577195,,26.0,0.0,0.092,64.70%,Mo Alie-Cox,TE,7.1,1.0,86.1,62.5,5.0,8.0,0.0,3.1,1.0,19.0,14.0,1.0,78.0,27.5,78.2,81.8,76.6,60.1,137.0,2.0,45.0,8.8,20.0,228.0,1.0,31.0,83.3,190.0,23.7,54.0,107.6,36.0,2.0,15.4,35.0,394.0,187.0,6.0,12.7,2.07,20.0,274.0,226.0,17673.2,MISSING,6373.200000000001,15.933000000000002,624.0
00-0030181,2019,Colts,3.2345908607863976,,29.0,0.0,0.009,43.80%,Jack Doyle,TE,7.1,1.0,62.3,0.0,0.0,7.0,0.0,4.4,2.0,29.0,14.0,1.0,77.0,34.1,69.2,78.3,65.7,49.1,211.0,2.0,23.0,8.4,36.0,430.0,4.0,43.0,85.1,366.0,38.8,167.0,88.3,69.0,4.0,11.2,48.0,448.0,223.0,5.2,10.4,1.22,36.0,368.0,426.0,29479.2,MISSING,8179.200000000002,20.448000000000004,818.0
00-0031387,2019,Colts,3.677935706695006,,26.0,0.0,0.009,43.80%,Eric Ebron,TE,9.7,4.0,62.0,50.0,6.0,12.0,1.0,13.9,5.0,20.0,14.0,0.0,33.8,76.8,71.1,59.4,69.4,18.0,42.0,3.0,48.0,3.4,8.0,233.0,1.0,31.0,90.6,211.0,61.8,144.0,80.0,50.0,3.0,20.2,47.0,375.0,171.0,5.5,12.1,1.78,8.0,92.0,233.0,16566.3,MISSING,4916.299999999998,12.290749999999996,635.0
00-0033217,2019,Colts,0.3028692879914984,,25.0,0.0,0.009,43.80%,Mo Alie-Cox,TE,4.8,2.0,72.7,0.0,0.0,1.0,0.0,0.0,0.0,5.0,14.0,0.0,76.5,70.1,67.3,70.3,59.8,85.0,108.0,0.0,21.0,28.3,36.0,127.0,0.0,8.0,67.7,86.0,8.7,11.0,97.9,11.0,0.0,6.3,8.0,93.0,60.0,7.5,11.6,1.08,36.0,226.0,127.0,8547.1,MISSING,2197.0999999999995,5.492749999999998,143.0
00-0033735,2019,Colts,0.2008501594048884,,26.0,0.0,0.009,43.80%,Billy Brown,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0030181,2018,Colts,3.0121331828442437,,28.0,0.0,0.11,61.10%,Jack Doyle,TE,5.6,0.0,81.3,75.0,3.0,4.0,0.0,0.0,0.0,14.0,14.0,1.0,74.9,26.2,72.5,74.4,66.7,46.4,85.0,1.0,20.0,8.7,16.0,183.0,3.0,26.0,86.9,159.0,42.1,77.0,106.4,32.0,2.0,8.7,16.0,245.0,115.0,4.4,9.4,1.54,16.0,148.0,178.0,12905.0,MISSING,4005.0,10.0125,425.0
00-0033217,2018,Colts,0.1912076749435665,,24.0,0.0,0.11,61.10%,Mo Alie-Cox,TE,12.4,1.0,53.8,20.0,1.0,5.0,0.0,22.2,2.0,6.0,14.0,0.0,35.7,70.1,73.3,78.0,78.1,78.0,64.0,1.0,34.0,30.5,25.0,82.0,2.0,7.0,65.9,54.0,15.9,13.0,97.1,13.0,2.0,4.9,4.0,133.0,48.0,6.9,19.0,2.46,25.0,160.0,81.0,5937.3,MISSING,1887.2999999999997,4.718249999999999,233.0
00-0031387,2018,Colts,3.809255079006772,,25.0,360.3334839346859,0.11,61.10%,Eric Ebron,TE,10.5,3.0,61.1,48.3,14.0,29.0,1.0,7.0,5.0,38.0,14.0,0.0,61.7,47.8,67.4,72.6,71.8,24.0,119.0,3.0,53.0,1.8,9.0,496.0,5.0,66.0,91.3,453.0,57.9,287.0,110.0,108.0,13.0,17.5,87.0,750.0,244.0,3.7,11.4,1.66,9.0,136.0,493.0,33228.200000000004,75.97604166666667,8578.200000000003,21.445500000000006,1390.0
00-0032319,2018,Colts,0.355530474040632,,25.0,0.0,0.11,61.10%,Ross Travis,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0029793,2017,Colts,0.3682634730538922,,29.0,0.0,-0.18,25.00%,Brandon Williams,TE,5.1,4.0,86.7,66.7,2.0,3.0,2.0,7.1,1.0,4.0,14.0,0.0,63.2,72.3,57.8,59.2,64.0,70.5,86.0,0.0,32.0,31.1,38.0,122.0,3.0,13.0,65.6,80.0,26.2,32.0,100.3,15.0,0.0,2.5,3.0,121.0,77.0,5.9,9.3,1.51,38.0,172.0,121.0,6993.799999999999,MISSING,943.7999999999996,2.359499999999999,161.0
00-0030181,2017,Colts,4.790419161676647,,27.0,0.0,-0.18,25.00%,Jack Doyle,TE,5.3,7.0,78.4,63.6,14.0,22.0,0.0,4.8,4.0,34.0,14.0,2.0,74.0,28.6,70.8,61.8,68.3,27.9,150.0,1.0,26.0,11.2,60.0,538.0,1.0,80.0,84.4,454.0,53.3,287.0,103.8,102.0,4.0,12.5,67.0,690.0,340.0,4.3,8.6,1.52,60.0,371.0,504.0,35683.2,MISSING,10483.199999999999,26.208,1110.0
00-0032319,2017,Colts,0.0951047904191616,,24.0,0.0,-0.18,25.00%,Ross Travis,TE,12.7,1.0,43.8,25.0,1.0,4.0,0.0,12.5,1.0,5.0,14.0,1.0,52.1,17.7,57.6,65.9,57.4,32.9,26.0,1.0,20.0,1.3,1.0,79.0,0.0,7.0,94.9,75.0,43.0,34.0,32.3,16.0,0.0,24.1,19.0,76.0,31.0,4.4,10.9,1.01,1.0,35.0,79.0,4550.400000000001,MISSING,600.4000000000001,1.5010000000000003,126.0
00-0033258,2017,Colts,0.2804389221556886,,22.0,0.0,-0.18,25.00%,Darrell Daniels,TE,8.9,1.0,25.0,25.0,1.0,4.0,0.0,25.0,1.0,2.0,14.0,0.0,36.8,65.8,45.7,43.0,43.3,44.2,38.0,1.0,13.0,15.1,13.0,86.0,1.0,3.0,83.7,72.0,40.7,35.0,4.9,12.0,0.0,5.8,5.0,26.0,18.0,6.0,8.7,0.36,13.0,110.0,78.0,3564.6000000000004,MISSING,-335.39999999999975,-0.8384999999999994,46.0
00-0032689,2017,Colts,0.0982742514970059,,24.0,0.0,-0.18,25.00%,Jason Vander Laan,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0030854,2017,Colts,0.3233532934131736,,25.0,0.0,-0.18,25.00%,Erik Swoope,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0030181,2016,Colts,1.0761898628196047,,26.0,0.0,-0.05,50.00%,Jack Doyle,TE,6.6,4.0,81.9,100.0,1.0,1.0,1.0,4.8,3.0,32.0,14.0,1.0,77.0,43.4,75.1,57.0,75.5,35.6,167.0,2.0,24.0,16.2,76.0,469.0,5.0,59.0,79.1,371.0,46.3,217.0,112.0,72.0,5.0,7.9,37.0,584.0,240.0,4.1,9.9,1.57,76.0,281.0,421.0,31617.1,MISSING,10567.099999999997,26.41774999999999,1004.0
00-0030854,2016,Colts,0.2898177368454949,,24.0,0.0,-0.05,50.00%,Erik Swoope,TE,11.9,0.0,71.4,MISSING,0.0,0.0,0.0,11.8,2.0,12.0,14.0,0.0,51.2,73.0,74.3,77.3,79.5,44.2,50.0,0.0,45.0,9.7,11.0,113.0,1.0,15.0,84.1,95.0,33.6,38.0,129.6,21.0,1.0,17.7,20.0,297.0,131.0,8.7,19.8,3.13,11.0,133.0,108.0,8024.4,MISSING,2624.3999999999996,6.560999999999999,437.0
00-0029689,2016,Colts,5.735976041733754,,26.0,126.07346854609872,-0.05,50.00%,Dwayne Allen,TE,9.0,0.0,72.9,57.1,4.0,7.0,1.0,5.4,2.0,25.0,14.0,1.0,72.0,29.1,64.6,38.6,66.0,47.7,180.0,1.0,23.0,15.9,60.0,377.0,4.0,35.0,78.2,295.0,43.5,164.0,129.0,48.0,6.0,6.4,24.0,406.0,122.0,3.5,11.6,1.38,60.0,234.0,368.0,23772.8,MISSING,5372.799999999997,13.431999999999993,776.0
00-0029697,2015,Colts,1.186219290898939,,26.0,225.4076545865423,-0.11,50.00%,Coby Fleener,TE,8.3,2.0,66.7,MISSING,0.0,0.0,0.0,6.9,4.0,23.0,14.0,0.0,67.9,79.9,64.5,75.7,61.3,44.5,235.0,4.0,57.0,10.4,55.0,528.0,1.0,54.0,85.4,451.0,45.3,239.0,74.7,81.0,3.0,8.7,46.0,491.0,172.0,3.2,9.1,1.09,55.0,204.0,520.0,33540.0,MISSING,7540.0,18.85,781.0
00-0029689,2015,Colts,1.19892936906756,,25.0,139.3327309780732,-0.11,50.00%,Dwayne Allen,TE,6.0,1.0,61.5,MISSING,0.0,0.0,1.0,0.0,0.0,4.0,14.0,0.0,82.2,74.0,57.1,64.2,53.1,61.0,172.0,0.0,21.0,28.0,79.0,282.0,4.0,16.0,68.8,194.0,27.7,78.0,83.7,26.0,1.0,5.7,16.0,109.0,60.0,3.8,6.8,0.56,79.0,221.0,266.0,15188.6,MISSING,1888.6000000000004,4.721500000000001,169.0
00-0030181,2015,Colts,0.4082914572864322,,25.0,0.0,-0.11,50.00%,Jack Doyle,TE,1.6,2.0,85.7,MISSING,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,81.4,80.1,73.7,56.2,77.7,40.5,62.0,0.0,19.0,48.4,74.0,153.0,1.0,12.0,48.4,74.0,9.2,14.0,111.9,14.0,1.0,4.6,7.0,72.0,56.0,4.7,6.0,0.97,74.0,179.0,83.0,6117.1,MISSING,1967.1000000000001,4.917750000000001,152.0
00-0030854,2015,Colts,0.01785873813512,,23.0,0.0,-0.11,50.00%,Erik Swoope,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,0.0
00-0030181,2014,Colts,0.3721804511278195,,24.0,0.0,0.08,68.40%,Jack Doyle,TE,1.4,4.0,82.8,MISSING,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,86.9,75.8,73.6,77.8,66.7,42.5,91.0,0.0,20.0,32.7,70.0,214.0,2.0,24.0,64.5,138.0,10.7,23.0,109.9,29.0,2.0,6.1,13.0,141.0,134.0,5.6,5.9,1.02,70.0,247.0,127.0,9347.2,MISSING,2997.1999999999994,7.4929999999999986,251.0
00-0029689,2014,Colts,0.6284406015037594,,24.0,153.98648221302437,0.08,68.40%,Dwayne Allen,TE,8.4,4.0,66.7,MISSING,0.0,0.0,0.0,11.1,5.0,30.0,14.0,1.0,51.7,29.9,73.6,78.0,68.2,46.0,215.0,1.0,41.0,19.3,90.0,467.0,3.0,40.0,75.6,353.0,35.1,164.0,124.0,60.0,9.0,5.8,27.0,485.0,209.0,5.2,12.1,1.37,90.0,303.0,406.0,29881.6,MISSING,9581.599999999999,23.953999999999997,965.0
00-0029697,2014,Colts,1.0953481203007518,,25.0,249.11398456068736,0.08,68.40%,Coby Fleener,TE,11.2,3.0,59.8,MISSING,0.0,0.0,0.0,10.8,7.0,46.0,14.0,0.0,48.8,80.4,72.1,36.0,74.5,47.9,306.0,3.0,73.0,7.7,49.0,639.0,2.0,58.0,87.0,556.0,39.3,251.0,103.9,97.0,8.0,10.0,64.0,871.0,325.0,5.6,15.0,1.57,49.0,291.0,621.0,44774.1,MISSING,13724.099999999997,34.31024999999999,1491.0
00-0030181,2013,Colts,0.3276699029126214,,23.0,0.0,0.02,66.70%,Jack Doyle,TE,0.8,1.0,75.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,74.6,68.8,52.3,81.8,46.4,46.7,43.0,0.0,8.0,30.4,28.0,92.0,1.0,6.0,66.3,61.0,30.4,28.0,78.1,8.0,0.0,7.6,7.0,26.0,22.0,3.7,4.3,0.43,28.0,124.0,78.0,4079.4,MISSING,179.39999999999978,0.44849999999999945,26.0
00-0029689,2013,Colts,0.5686294498381878,,23.0,170.1813819186075,0.02,66.70%,Dwayne Allen,TE,16.5,1.0,50.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,64.7,61.2,72.2,73.0,79.7,73.3,11.0,0.0,20.0,26.7,4.0,15.0,0.0,1.0,66.7,10.0,13.3,2.0,125.0,2.0,1.0,6.7,1.0,20.0,4.0,4.0,20.0,2.0,4.0,15.0,14.0,1010.8,MISSING,310.80000000000007,0.7770000000000001,50.0
00-0029697,2013,Colts,0.9822095469255664,,24.0,275.3135310224176,0.02,66.70%,Coby Fleener,TE,8.9,3.0,62.4,MISSING,0.0,0.0,0.0,3.1,2.0,40.0,14.0,1.0,85.0,56.5,68.0,84.6,68.3,38.4,254.0,4.0,44.0,10.1,67.0,661.0,1.0,63.0,84.1,556.0,48.9,323.0,84.1,101.0,5.0,9.4,62.0,728.0,288.0,4.6,11.6,1.31,67.0,270.0,639.0,43452.0,MISSING,11502.0,28.755,1228.0
00-0029689,2012,Colts,0.4691757877280265,,22.0,188.0795140943699,-0.08,64.70%,Dwayne Allen,TE,6.9,4.0,70.0,MISSING,0.0,0.0,0.0,5.8,3.0,33.0,14.0,1.0,78.8,39.6,85.9,75.2,77.6,70.5,392.0,0.0,40.0,24.6,137.0,556.0,4.0,49.0,71.2,396.0,18.0,100.0,108.8,70.0,3.0,2.5,14.0,572.0,280.0,5.7,11.7,1.44,137.0,414.0,506.0,43465.4,MISSING,18165.4,45.413500000000006,962.0
00-0029697,2012,Colts,0.8053142620232172,,23.0,304.26850783869355,-0.08,64.70%,Coby Fleener,TE,8.8,2.0,58.0,MISSING,0.0,0.0,0.0,12.1,4.0,16.0,14.0,0.0,48.2,76.4,66.3,58.7,60.7,84.7,266.0,0.0,26.0,7.3,23.0,314.0,2.0,29.0,87.9,276.0,8.6,27.0,89.3,50.0,2.0,6.1,19.0,306.0,112.0,3.9,10.6,1.11,23.0,175.0,312.0,20685.6,MISSING,5085.599999999999,12.713999999999999,506.0
00-0027761,2011,Colts,0.4076427829698857,,24.0,51.200576879971734,-0.19,12.50%,Brody Eldridge,TE,3.5,0.0,90.0,MISSING,0.0,0.0,0.0,10.0,1.0,2.0,14.0,0.0,57.0,70.6,56.4,46.6,53.5,93.3,98.0,0.0,8.0,57.1,60.0,105.0,4.0,9.0,42.9,45.0,1.9,2.0,85.4,10.0,0.0,0.0,0.0,45.0,14.0,1.6,5.0,1.0,60.0,183.0,100.0,5640.0,MISSING,639.9999999999999,1.5999999999999996,65.0
00-0026267,2011,Colts,0.585996261682243,,26.0,62.65805210471415,-0.19,12.50%,Jacob Tamme,TE,4.9,1.0,67.9,MISSING,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,83.2,74.1,64.9,55.7,63.8,77.5,162.0,0.0,29.0,10.5,22.0,209.0,1.0,19.0,88.5,185.0,13.9,29.0,96.9,28.0,1.0,0.5,1.0,177.0,89.0,4.7,9.3,0.96,22.0,121.0,192.0,12460.8,MISSING,2860.800000000001,7.152000000000003,297.0
00-0022165,2011,Colts,6.416060643821392,,32.0,74.2938400940439,-0.19,12.50%,Dallas Clark,TE,6.1,4.0,54.0,MISSING,0.0,0.0,1.0,19.0,8.0,22.0,14.0,1.0,29.0,28.2,62.3,55.4,61.3,72.7,261.0,1.0,21.0,16.2,58.0,359.0,1.0,34.0,81.6,293.0,17.8,64.0,74.3,63.0,2.0,2.5,9.0,352.0,160.0,4.7,10.4,1.2,58.0,185.0,334.0,20808.2,MISSING,4108.199999999999,10.270499999999997,612.0
00-0022165,2010,Colts,6.360433333333333,,31.0,100.28619439958835,0.06,58.80%,Dallas Clark,TE,6.8,2.0,72.5,MISSING,0.0,0.0,0.0,9.8,4.0,21.0,14.0,0.0,55.4,77.6,71.7,77.4,66.7,69.5,182.0,0.0,50.0,14.1,37.0,262.0,0.0,37.0,84.7,222.0,21.4,56.0,110.5,51.0,3.0,8.4,22.0,347.0,136.0,3.7,9.4,1.56,37.0,159.0,260.0,18642.0,MISSING,5642.000000000001,14.105000000000002,617.0
