player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Jeremy Kerley,77.59,73.4,76.21,334.0,Jets,Jets,40,Good,13,WR,Wide Receiver,2013
Hakeem Nicks,77.44,70.1,78.16,550.0,Giants,Giants,41,Good,14,WR,Wide Receiver,2013
Cordarrelle Patterson,77.1,80.4,70.73,291.0,Vikings,Vikings,42,Good,15,WR,Wide Receiver,2013
Jermaine Kearse,77.04,74.2,74.77,305.0,Seahawks,Seahawks,43,Good,16,WR,Wide Receiver,2013
Julian Edelman,77.01,81.2,70.05,702.0,Patriots,Patriots,44,Good,17,WR,Wide Receiver,2013
Jarius Wright,76.86,70.9,76.67,322.0,Vikings,Vikings,45,Good,18,WR,Wide Receiver,2013
Riley Cooper,76.62,71.8,75.67,594.0,Eagles,Eagles,46,Good,19,WR,Wide Receiver,2013
Cole Beasley,76.56,77.7,71.63,208.0,Cowboys,Cowboys,47,Good,20,WR,Wide Receiver,2013
Dwayne Bowe,76.48,74.8,73.43,628.0,Chiefs,Chiefs,48,Good,21,WR,Wide Receiver,2013
Greg Jennings,76.32,73.8,73.83,508.0,Vikings,Vikings,49,Good,22,WR,Wide Receiver,2013
Jarrett Boykin,76.23,73.1,74.15,454.0,Packers,Packers,50,Good,23,WR,Wide Receiver,2013
Eddie Royal,76.21,74.5,73.19,509.0,Chargers,Chargers,51,Good,24,WR,Wide Receiver,2013
Justin Blackmon,76.12,71.9,74.77,163.0,Jaguars,Jaguars,52,Good,25,WR,Wide Receiver,2013
Jerome Simpson,75.95,73.5,73.42,463.0,Vikings,Vikings,53,Good,26,WR,Wide Receiver,2013
Cecil Shorts,75.92,72.0,74.36,497.0,Jaguars,Jaguars,54,Good,27,WR,Wide Receiver,2013
Stedman Bailey,75.91,70.9,75.09,124.0,Rams,Rams,55,Good,28,WR,Wide Receiver,2013
Jerricho Cotchery,75.88,74.9,72.36,454.0,Steelers,Steelers,56,Good,29,WR,Wide Receiver,2013
Wes Welker,75.77,74.3,72.59,632.0,Broncos,Broncos,57,Good,30,WR,Wide Receiver,2013
DeAndre Hopkins,75.75,68.7,76.28,652.0,Texans,Texans,58,Good,31,WR,Wide Receiver,2013
Steve Johnson,75.64,73.3,73.03,411.0,Bills,Bills,59,Good,32,WR,Wide Receiver,2013
Brandon Gibson,75.58,79.2,69.0,201.0,Dolphins,Dolphins,60,Good,33,WR,Wide Receiver,2013
Justin Hunter,75.3,68.5,75.67,219.0,Titans,Titans,61,Good,34,WR,Wide Receiver,2013
Rueben Randle,75.27,69.2,75.15,439.0,Giants,Giants,62,Good,35,WR,Wide Receiver,2013
Terrance Williams,75.15,66.2,76.95,521.0,Cowboys,Cowboys,63,Good,36,WR,Wide Receiver,2013
Aldrick Robinson,75.08,66.9,76.36,273.0,Commanders,Commanders,64,Good,37,WR,Wide Receiver,2013
Kenny Stills,75.0,62.1,79.43,588.0,Saints,Saints,65,Good,38,WR,Wide Receiver,2013
Jacoby Jones,74.92,69.3,74.5,377.0,Ravens,Ravens,66,Good,39,WR,Wide Receiver,2013
Danny Amendola,74.86,72.7,72.14,458.0,Patriots,Patriots,67,Good,40,WR,Wide Receiver,2013
Sidney Rice,74.86,68.0,75.27,213.0,Seahawks,Seahawks,68,Good,41,WR,Wide Receiver,2013
James Jones,74.74,67.9,75.14,588.0,Packers,Packers,69,Good,42,WR,Wide Receiver,2013
Mike Wallace,74.66,69.9,73.67,658.0,Dolphins,Dolphins,70,Good,43,WR,Wide Receiver,2013
Griff Whalen,74.39,73.1,71.08,277.0,Colts,Colts,71,Good,44,WR,Wide Receiver,2013
Emmanuel Sanders,74.26,71.3,72.06,556.0,Steelers,Steelers,72,Good,45,WR,Wide Receiver,2013
Lance Moore,74.12,69.4,73.1,403.0,Saints,Saints,73,Good,46,WR,Wide Receiver,2013
Jaron Brown,74.01,67.8,73.98,119.0,Cardinals,Cardinals,74,Good,47,WR,Wide Receiver,2013
Santonio Holmes,73.81,67.6,73.79,304.0,Jets,Jets,75,Starter,1,WR,Wide Receiver,2013
Leonard Hankerson,73.75,68.2,73.28,275.0,Commanders,Commanders,76,Starter,2,WR,Wide Receiver,2013
Andrew Hawkins,73.44,67.9,72.96,129.0,Bengals,Bengals,77,Starter,3,WR,Wide Receiver,2013
Brandon Stokley,73.29,69.0,71.99,106.0,Ravens,Ravens,78,Starter,4,WR,Wide Receiver,2013
Harry Douglas,73.28,69.8,71.43,674.0,Falcons,Falcons,79,Starter,5,WR,Wide Receiver,2013
Tiquan Underwood,73.27,65.8,74.08,378.0,Buccaneers,Buccaneers,80,Starter,6,WR,Wide Receiver,2013
Chris Givens,73.18,61.0,77.14,465.0,Rams,Rams,81,Starter,7,WR,Wide Receiver,2013
David Nelson,73.1,71.4,70.06,304.0,Jets,Jets,82,Starter,8,WR,Wide Receiver,2013
LaVon Brazill,72.91,64.7,74.22,260.0,Colts,Colts,83,Starter,9,WR,Wide Receiver,2013
Rishard Matthews,72.8,68.4,71.56,378.0,Dolphins,Dolphins,84,Starter,10,WR,Wide Receiver,2013
Brandon LaFell,72.65,66.2,72.79,582.0,Panthers,Panthers,85,Starter,11,WR,Wide Receiver,2013
Roddy White,72.54,65.6,73.0,559.0,Falcons,Falcons,86,Starter,12,WR,Wide Receiver,2013
Damian Williams,72.3,70.0,69.66,136.0,Titans,Titans,87,Starter,13,WR,Wide Receiver,2013
Travis Benjamin,71.78,59.1,76.07,107.0,Browns,Browns,88,Starter,14,WR,Wide Receiver,2013
Tavon Austin,71.67,70.0,68.61,318.0,Rams,Rams,89,Starter,15,WR,Wide Receiver,2013
Aaron Dobson,71.63,64.1,72.49,356.0,Patriots,Patriots,90,Starter,16,WR,Wide Receiver,2013
Kenbrell Thompkins,71.55,64.4,72.15,387.0,Patriots,Patriots,91,Starter,17,WR,Wide Receiver,2013
Brian Quick,71.44,62.4,73.3,234.0,Rams,Rams,92,Starter,18,WR,Wide Receiver,2013
Robert Woods,71.3,63.9,72.06,516.0,Bills,Bills,93,Starter,19,WR,Wide Receiver,2013
Tandon Doss,71.14,62.8,72.54,222.0,Ravens,Ravens,94,Starter,20,WR,Wide Receiver,2013
Mike Williams,70.86,62.2,72.47,240.0,Buccaneers,Buccaneers,95,Starter,21,WR,Wide Receiver,2013
Da'Rick Rogers,70.72,58.4,74.77,171.0,Colts,Colts,96,Starter,22,WR,Wide Receiver,2013
Kevin Ogletree,69.91,63.4,70.09,232.0,Lions,Lions,97,Starter,23,WR,Wide Receiver,2013
Vincent Brown,69.77,63.6,69.71,580.0,Chargers,Chargers,98,Starter,24,WR,Wide Receiver,2013
Andre Roberts,69.63,66.2,67.75,430.0,Cardinals,Cardinals,99,Starter,25,WR,Wide Receiver,2013
Nate Burleson,69.56,65.0,68.44,305.0,Lions,Lions,100,Starter,26,WR,Wide Receiver,2013
A.J. Jenkins,69.52,59.1,72.3,143.0,Chiefs,Chiefs,101,Starter,27,WR,Wide Receiver,2013
Mario Manningham,69.45,61.3,70.72,108.0,49ers,49ers,102,Starter,28,WR,Wide Receiver,2013
Miles Austin,69.21,58.5,72.18,345.0,Cowboys,Cowboys,103,Starter,29,WR,Wide Receiver,2013
Austin Pettis,69.1,66.7,66.54,399.0,Rams,Rams,104,Starter,30,WR,Wide Receiver,2013
Jason Avant,69.01,61.2,70.05,521.0,Eagles,Eagles,105,Starter,31,WR,Wide Receiver,2013
Andre Caldwell,68.91,69.0,64.68,176.0,Broncos,Broncos,106,Starter,32,WR,Wide Receiver,2013
Jacoby Ford,68.87,55.7,73.49,159.0,Raiders,Raiders,107,Starter,33,WR,Wide Receiver,2013
Marlon Brown,68.64,65.7,66.44,542.0,Ravens,Ravens,108,Starter,34,WR,Wide Receiver,2013
Donnie Avery,68.33,58.6,70.65,525.0,Chiefs,Chiefs,109,Starter,35,WR,Wide Receiver,2013
Kerry Taylor,68.18,65.0,66.14,202.0,Jaguars,Jaguars,110,Starter,36,WR,Wide Receiver,2013
Earl Bennett,68.17,62.8,67.58,385.0,Bears,Bears,111,Starter,37,WR,Wide Receiver,2013
Josh Morgan,68.03,63.7,66.75,190.0,Commanders,Commanders,112,Starter,38,WR,Wide Receiver,2013
Mike Brown,67.97,56.9,71.18,378.0,Jaguars,Jaguars,113,Starter,39,WR,Wide Receiver,2013
Deonte Thompson,67.73,61.3,67.85,104.0,Ravens,Ravens,114,Starter,40,WR,Wide Receiver,2013
Ace Sanders,67.72,61.9,67.44,436.0,Jaguars,Jaguars,115,Starter,41,WR,Wide Receiver,2013
Stephen Hill,67.62,60.6,68.13,349.0,Jets,Jets,116,Starter,42,WR,Wide Receiver,2013
Josh Boyce,67.35,60.8,67.55,128.0,Patriots,Patriots,117,Starter,43,WR,Wide Receiver,2013
DeVier Posey,67.27,59.2,68.49,172.0,Texans,Texans,118,Starter,44,WR,Wide Receiver,2013
Mohamed Sanu,67.01,63.0,65.51,505.0,Bengals,Bengals,119,Starter,45,WR,Wide Receiver,2013
Santana Moss,66.65,58.1,68.18,468.0,Commanders,Commanders,120,Starter,46,WR,Wide Receiver,2013
T.J. Graham,66.15,57.1,68.02,496.0,Bills,Bills,121,Starter,47,WR,Wide Receiver,2013
Junior Hemingway,66.14,56.1,68.67,167.0,Chiefs,Chiefs,122,Starter,48,WR,Wide Receiver,2013
Darrius Heyward-Bey,66.13,54.0,70.05,410.0,Colts,Colts,123,Starter,49,WR,Wide Receiver,2013
Kyle Williams,65.1,52.9,69.06,197.0,Chiefs,Chiefs,124,Starter,50,WR,Wide Receiver,2013
Chris Hogan,64.99,57.9,65.55,126.0,Bills,Bills,125,Starter,51,WR,Wide Receiver,2013
Jeremy Ross,64.05,61.7,61.45,101.0,Lions,Lions,126,Starter,52,WR,Wide Receiver,2013
Ryan Broyles,64.0,50.0,69.17,115.0,Lions,Lions,127,Starter,53,WR,Wide Receiver,2013
Kris Durham,63.92,55.4,65.43,586.0,Lions,Lions,128,Starter,54,WR,Wide Receiver,2013
Chris Owusu,63.63,53.5,66.22,204.0,Buccaneers,Buccaneers,129,Starter,55,WR,Wide Receiver,2013
Keshawn Martin,63.26,56.3,63.74,296.0,Texans,Texans,130,Starter,56,WR,Wide Receiver,2013
Greg Little,63.14,53.6,65.34,691.0,Browns,Browns,131,Starter,57,WR,Wide Receiver,2013
Davone Bess,62.77,54.0,64.45,447.0,Browns,Browns,132,Starter,58,WR,Wide Receiver,2013
Nick Toon,62.17,51.7,64.98,136.0,Saints,Saints,133,Starter,59,WR,Wide Receiver,2013
Darius Johnson,61.83,55.2,62.09,308.0,Falcons,Falcons,134,Rotation/backup,1,WR,Wide Receiver,2013
Markus Wheaton,61.77,55.1,62.05,109.0,Steelers,Steelers,135,Rotation/backup,2,WR,Wide Receiver,2013
Brice Butler,61.61,56.7,60.72,145.0,Raiders,Raiders,136,Rotation/backup,3,WR,Wide Receiver,2013
Kenny Britt,59.88,44.1,66.24,215.0,Titans,Titans,137,Rotation/backup,4,WR,Wide Receiver,2013
