player,grade,model_grade,stats_grade,snaps,primary_team,teams,rank_overall,tier,rank_in_tier,position_key,position_label,season_year
Demone Harris,48.71,52.89,48.43,216.0,Falcons,Falcons,141,Rotation/backup,41,ED,Edge,2024
Myles Cole,48.03,56.12,47.29,135.0,Jaguars,Jaguars,142,Rotation/backup,42,ED,Edge,2024
Chris Lindstrom,95.9,93.5,93.34,1099.0,Falcons,Falcons,1,Elite,1,G,Guard,2024
Quinn Meinerz,93.0,86.9,92.9,1131.0,Broncos,Broncos,2,Elite,2,G,Guard,2024
Kevin Zeitler,92.17,86.8,91.59,1047.0,Lions,Lions,3,Elite,3,G,Guard,2024
Quenton Nelson,88.69,81.3,89.45,1083.0,Colts,Colts,4,Elite,4,G,Guard,2024
Landon Dickerson,88.53,82.3,88.52,1157.0,Eagles,Eagles,5,Elite,5,G,Guard,2024
James Daniels,88.25,75.15,92.81,209.0,Steelers,Steelers,6,Elite,6,G,Guard,2024
Christian Mahogany,87.83,72.6,93.81,144.0,Lions,Lions,7,Elite,7,G,Guard,2024
Will Fries,86.14,74.03,90.05,268.0,Colts,Colts,8,Elite,8,G,Guard,2024
Joe Thuney,85.94,80.2,85.6,1232.0,Chiefs,Chiefs,9,Elite,9,G,Guard,2024
John Simpson,85.84,77.3,87.37,1020.0,Jets,Jets,10,Elite,10,G,Guard,2024
Jordan Meredith,85.71,75.88,88.09,574.0,Raiders,Raiders,11,Elite,11,G,Guard,2024
Kevin Dotson,85.39,77.7,86.35,1145.0,Rams,Rams,12,Elite,12,G,Guard,2024
Alijah Vera-Tucker,85.11,77.07,86.31,916.0,Jets,Jets,13,Elite,13,G,Guard,2024
Dominick Puni,84.51,80.5,83.02,1078.0,49ers,49ers,14,Elite,14,G,Guard,2024
Trey Smith,83.91,75.3,85.49,1232.0,Chiefs,Chiefs,15,Elite,15,G,Guard,2024
Damien Lewis,83.83,75.16,85.45,942.0,Panthers,Panthers,16,Elite,16,G,Guard,2024
Tyler Smith,83.51,75.0,85.02,1052.0,Cowboys,Cowboys,17,Elite,17,G,Guard,2024
Teven Jenkins,83.09,74.16,84.88,738.0,Bears,Bears,18,Elite,18,G,Guard,2024
Cody Mauch,82.1,74.6,82.94,1178.0,Buccaneers,Buccaneers,19,Elite,19,G,Guard,2024
Dylan Parham,81.94,73.53,83.38,882.0,Raiders,Raiders,20,Elite,20,G,Guard,2024
Matthew Bergeron,80.47,70.9,82.69,1106.0,Falcons,Falcons,21,Elite,21,G,Guard,2024
Mekhi Becton,79.97,72.5,80.78,1097.0,Eagles,Eagles,22,Good,1,G,Guard,2024
Chandler Zavala,78.93,65.02,84.03,198.0,Panthers,Panthers,23,Good,2,G,Guard,2024
Matt Pryor,78.89,69.9,80.71,1005.0,Bears,Bears,24,Good,3,G,Guard,2024
Jake Hanson,78.05,63.96,83.28,103.0,Jets,Jets,25,Good,4,G,Guard,2024
Sam Cosmi,77.87,67.8,80.42,1259.0,Commanders,Commanders,26,Good,5,G,Guard,2024
Robert Hunt,77.83,67.66,80.44,966.0,Panthers,Panthers,27,Good,6,G,Guard,2024
Jackson Powers-Johnson,77.33,63.84,82.16,956.0,Raiders,Raiders,28,Good,7,G,Guard,2024
Cesar Ruiz,77.03,66.9,79.61,813.0,Saints,Saints,29,Good,8,G,Guard,2024
Isaac Seumalo,76.94,66.08,80.02,872.0,Steelers,Steelers,30,Good,9,G,Guard,2024
Will Hernandez,76.65,64.96,80.28,280.0,Cardinals,Cardinals,31,Good,10,G,Guard,2024
Elgton Jenkins,76.41,65.5,79.52,1073.0,Packers,Packers,32,Good,11,G,Guard,2024
Jack Driscoll,76.28,64.52,79.95,110.0,Eagles,Eagles,33,Good,12,G,Guard,2024
Aaron Banks,76.27,64.79,79.76,775.0,49ers,49ers,34,Good,13,G,Guard,2024
David Edwards,76.09,66.1,78.58,2360.0,Bills,Bills,35,Good,14,G,Guard,2024
Jonah Jackson,76.04,63.96,79.92,267.0,Rams,Rams,36,Good,15,G,Guard,2024
T.J. Bass,75.17,61.7,79.99,315.0,Cowboys,Cowboys,37,Good,16,G,Guard,2024
Dalton Risner,75.0,66.38,76.58,611.0,Vikings,Vikings,38,Good,17,G,Guard,2024
Ben Powers,74.77,64.4,77.51,1130.0,Broncos,Broncos,39,Good,18,G,Guard,2024
Brandon Scherff,74.68,64.7,77.16,1013.0,Jaguars,Jaguars,40,Good,19,G,Guard,2024
Ezra Cleveland,74.46,64.79,76.74,911.0,Jaguars,Jaguars,41,Good,20,G,Guard,2024
Zack Martin,74.44,64.94,76.6,638.0,Cowboys,Cowboys,42,Good,21,G,Guard,2024
Zion Johnson,74.31,64.4,76.75,1102.0,Chargers,Chargers,43,Good,22,G,Guard,2024
Joel Bitonio,74.15,63.9,76.82,1178.0,Browns,Browns,44,Good,23,G,Guard,2024
Greg Van Roten,73.96,63.4,76.84,1121.0,Giants,Giants,45,Starter,1,G,Guard,2024
Wyatt Teller,73.57,62.52,76.77,885.0,Browns,Browns,46,Starter,2,G,Guard,2024
Evan Brown,72.79,65.9,73.22,1070.0,Cardinals,Cardinals,47,Starter,3,G,Guard,2024
Laken Tomlinson,72.59,62.1,75.41,1094.0,Seahawks,Seahawks,48,Starter,4,G,Guard,2024
Sean Rhyan,72.1,61.3,75.13,1027.0,Packers,Packers,49,Starter,5,G,Guard,2024
Cordell Volson,71.87,59.3,76.08,984.0,Bengals,Bengals,50,Starter,6,G,Guard,2024
Nick Allegretti,71.46,59.4,75.34,1372.0,Commanders,Commanders,51,Starter,7,G,Guard,2024
Peter Skoronski,71.43,60.3,74.69,1095.0,Titans,Titans,52,Starter,8,G,Guard,2024
Trey Pipkins III,70.86,57.97,75.29,838.0,Chargers,Chargers,53,Starter,9,G,Guard,2024
Shaq Mason,70.83,60.5,73.55,999.0,Texans,Texans,54,Starter,10,G,Guard,2024
Spencer Anderson,69.83,58.01,73.55,357.0,Steelers,Steelers,55,Starter,11,G,Guard,2024
Spencer Burford,69.62,59.04,72.5,113.0,49ers,49ers,56,Starter,12,G,Guard,2024
Mason McCormick,69.4,57.76,73.0,936.0,Steelers,Steelers,57,Starter,13,G,Guard,2024
Graham Glasgow,69.33,57.2,73.25,1149.0,Lions,Lions,58,Starter,14,G,Guard,2024
Blake Brandel,68.92,55.7,73.56,1191.0,Vikings,Vikings,59,Starter,15,G,Guard,2024
Robert Jones,68.7,56.1,72.94,1080.0,Dolphins,Dolphins,60,Starter,16,G,Guard,2024
Patrick Mekari,68.39,59.0,70.48,1131.0,Ravens,Ravens,61,Starter,17,G,Guard,2024
Jake Kubas,68.26,56.51,71.93,197.0,Giants,Giants,62,Starter,18,G,Guard,2024
Ben Bredeson,68.0,56.0,71.84,1173.0,Buccaneers,Buccaneers,63,Starter,19,G,Guard,2024
Jon Runyan,67.99,56.39,71.56,842.0,Giants,Giants,64,Starter,20,G,Guard,2024
Ed Ingram,67.81,55.4,71.92,580.0,Vikings,Vikings,65,Starter,21,G,Guard,2024
Nick Zakelj,67.75,59.47,69.11,162.0,49ers,49ers,66,Starter,22,G,Guard,2024
O'Cyrus Torrence,67.62,55.5,71.53,1221.0,Bills,Bills,67,Starter,23,G,Guard,2024
Logan Bruss,67.61,53.24,73.03,195.0,Titans,Titans,68,Starter,24,G,Guard,2024
Kayode Awosika,67.28,56.52,70.28,145.0,Lions,Lions,69,Starter,25,G,Guard,2024
Mark Glowinski,66.92,54.98,70.71,355.0,Colts,Colts,70,Starter,26,G,Guard,2024
Jordan Morgan,66.88,59.65,67.54,186.0,Packers,Packers,71,Starter,27,G,Guard,2024
Nick Saldiveri,66.54,57.64,68.31,344.0,Saints,Saints,72,Starter,28,G,Guard,2024
Michael Dunn,66.29,54.38,70.06,171.0,Browns,Browns,73,Starter,29,G,Guard,2024
Aaron Stinnie,66.28,54.64,69.88,193.0,Giants,Giants,74,Starter,30,G,Guard,2024
Dalton Tucker,66.19,55.4,69.22,464.0,Colts,Colts,75,Starter,31,G,Guard,2024
Anthony Bradford,66.09,51.5,71.65,578.0,Seahawks,Seahawks,76,Starter,32,G,Guard,2024
Isaiah Wynn,66.09,55.6,68.91,103.0,Dolphins,Dolphins,77,Starter,33,G,Guard,2024
Andrew Vorhees,65.24,58.54,65.54,268.0,Ravens,Ravens,78,Starter,34,G,Guard,2024
Zak Zinter,65.12,52.17,69.58,233.0,Browns,Browns,79,Starter,35,G,Guard,2024
Mike Caliendo,64.95,53.65,68.31,354.0,Chiefs,Chiefs,80,Starter,36,G,Guard,2024
Alex Cappa,64.93,50.5,70.39,1132.0,Bengals,Bengals,81,Starter,37,G,Guard,2024
Christian Haynes,63.45,55.26,64.75,167.0,Seahawks,Seahawks,82,Starter,38,G,Guard,2024
Layden Robinson,61.57,47.18,67.0,602.0,Patriots,Patriots,83,Rotation/backup,1,G,Guard,2024
Sataoa Laumea,61.51,46.13,67.59,355.0,Seahawks,Seahawks,84,Rotation/backup,2,G,Guard,2024
Sidy Sow,61.43,47.92,66.27,155.0,Patriots,Patriots,85,Rotation/backup,3,G,Guard,2024
Kenyon Green,60.09,43.55,66.95,582.0,Texans,Texans,86,Rotation/backup,4,G,Guard,2024
Bucky Irving,87.84,84.78,85.71,246.0,Buccaneers,Buccaneers,1,Elite,1,HB,Running Back,2024
Jahmyr Gibbs,86.71,89.3,80.82,347.0,Lions,Lions,2,Elite,2,HB,Running Back,2024
De'Von Achane,86.21,81.6,85.11,408.0,Dolphins,Dolphins,3,Elite,3,HB,Running Back,2024
Bijan Robinson,86.03,92.8,77.35,389.0,Falcons,Falcons,4,Elite,4,HB,Running Back,2024
Derrick Henry,84.71,88.45,78.05,197.0,Ravens,Ravens,5,Elite,5,HB,Running Back,2024
Josh Jacobs,82.76,89.1,74.37,265.0,Packers,Packers,6,Elite,6,HB,Running Back,2024
Saquon Barkley,81.76,87.0,74.1,353.0,Eagles,Eagles,7,Elite,7,HB,Running Back,2024
James Conner,81.41,87.51,73.18,269.0,Cardinals,Cardinals,8,Elite,8,HB,Running Back,2024
Kenneth Walker III,81.31,84.44,75.05,224.0,Seahawks,Seahawks,9,Elite,9,HB,Running Back,2024
James Cook,79.38,81.59,73.74,258.0,Bills,Bills,10,Good,1,HB,Running Back,2024
Aaron Jones,78.38,74.99,76.47,347.0,Vikings,Vikings,11,Good,2,HB,Running Back,2024
Jordan Mason,77.13,68.49,78.73,170.0,49ers,49ers,12,Good,3,HB,Running Back,2024
Jaylen Warren,77.1,63.74,81.84,232.0,Steelers,Steelers,13,Good,4,HB,Running Back,2024
Chase Brown,76.93,74.83,74.17,339.0,Bengals,Bengals,14,Good,5,HB,Running Back,2024
David Montgomery,76.8,80.38,70.25,158.0,Lions,Lions,15,Good,6,HB,Running Back,2024
Justice Hill,76.59,76.25,72.65,264.0,Ravens,Ravens,16,Good,7,HB,Running Back,2024
Tony Pollard,76.58,68.13,78.04,301.0,Titans,Titans,17,Good,8,HB,Running Back,2024
Zach Charbonnet,76.35,75.13,72.99,284.0,Seahawks,Seahawks,18,Good,9,HB,Running Back,2024
Alvin Kamara,75.76,72.92,73.49,311.0,Saints,Saints,19,Good,10,HB,Running Back,2024
Najee Harris,74.96,74.96,70.79,233.0,Steelers,Steelers,20,Good,11,HB,Running Back,2024
Jerome Ford,74.94,70.02,74.05,304.0,Browns,Browns,21,Good,12,HB,Running Back,2024
Rhamondre Stevenson,74.84,68.72,74.76,273.0,Patriots,Patriots,22,Good,13,HB,Running Back,2024
Austin Ekeler,74.82,68.99,74.54,283.0,Commanders,Commanders,23,Good,14,HB,Running Back,2024
Breece Hall,74.62,62.0,78.87,384.0,Jets,Jets,24,Good,15,HB,Running Back,2024
Tyjae Spears,74.43,66.22,75.74,167.0,Titans,Titans,25,Good,16,HB,Running Back,2024
Chuba Hubbard,74.41,75.33,69.63,336.0,Panthers,Panthers,26,Good,17,HB,Running Back,2024
Rico Dowdle,73.93,72.0,71.05,283.0,Cowboys,Cowboys,27,Starter,1,HB,Running Back,2024
Kareem Hunt,73.87,72.51,70.61,238.0,Chiefs,Chiefs,28,Starter,2,HB,Running Back,2024
Antonio Gibson,73.86,70.01,72.26,164.0,Patriots,Patriots,29,Starter,3,HB,Running Back,2024
Jaleel McLaughlin,73.27,63.22,75.81,146.0,Broncos,Broncos,30,Starter,4,HB,Running Back,2024
Raheem Mostert,73.23,67.28,73.03,155.0,Dolphins,Dolphins,31,Starter,5,HB,Running Back,2024
Joe Mixon,72.85,75.08,67.2,273.0,Texans,Texans,32,Starter,6,HB,Running Back,2024
J.K. Dobbins,72.84,65.1,73.83,227.0,Chargers,Chargers,33,Starter,7,HB,Running Back,2024
Ty Johnson,72.71,70.37,70.11,231.0,Bills,Bills,34,Starter,8,HB,Running Back,2024
Kyren Williams,72.55,69.1,70.68,402.0,Rams,Rams,35,Starter,9,HB,Running Back,2024
Emanuel Wilson,72.47,72.26,68.44,109.0,Packers,Packers,36,Starter,10,HB,Running Back,2024
Miles Sanders,72.35,66.01,72.41,130.0,Panthers,Panthers,37,Starter,11,HB,Running Back,2024
Jeremy McNichols,72.28,67.18,71.51,136.0,Commanders,Commanders,38,Starter,12,HB,Running Back,2024
Tank Bigsby,72.12,64.72,72.89,129.0,Jaguars,Jaguars,39,Starter,13,HB,Running Back,2024
Rachaad White,71.75,72.48,67.09,311.0,Buccaneers,Buccaneers,40,Starter,14,HB,Running Back,2024
Brian Robinson,70.86,69.48,67.62,237.0,Commanders,Commanders,41,Starter,15,HB,Running Back,2024
Ray Davis,70.8,65.65,70.06,112.0,Bills,Bills,42,Starter,16,HB,Running Back,2024
Isaac Guerendo,70.74,62.44,72.11,107.0,49ers,49ers,43,Starter,17,HB,Running Back,2024
Devin Singletary,70.65,61.67,72.47,164.0,Giants,Giants,44,Starter,18,HB,Running Back,2024
Jonathan Taylor,70.24,57.19,74.77,270.0,Colts,Colts,45,Starter,19,HB,Running Back,2024
Javonte Williams,69.99,61.59,71.43,300.0,Broncos,Broncos,46,Starter,20,HB,Running Back,2024
Samaje Perine,69.75,65.74,68.25,217.0,Chiefs,Chiefs,47,Starter,21,HB,Running Back,2024
Pierre Strong Jr.,69.36,59.05,72.07,134.0,Browns,Browns,48,Starter,22,HB,Running Back,2024
Travis Etienne Jr.,69.27,60.62,70.87,254.0,Jaguars,Jaguars,49,Starter,23,HB,Running Back,2024
Tyrone Tracy,68.44,58.55,70.87,310.0,Giants,Giants,50,Starter,24,HB,Running Back,2024
D'Ernest Johnson,68.19,60.39,69.23,117.0,Jaguars,Jaguars,51,Starter,25,HB,Running Back,2024
Isiah Pacheco,68.14,63.07,67.36,115.0,Chiefs,Chiefs,52,Starter,26,HB,Running Back,2024
Cam Akers,68.05,67.03,64.56,126.0,Vikings,Vikings,53,Starter,27,HB,Running Back,2024
D'Andre Swift,67.87,61.27,68.1,353.0,Bears,Bears,54,Starter,28,HB,Running Back,2024
Alexander Mattison,67.47,61.06,67.57,218.0,Raiders,Raiders,55,Starter,29,HB,Running Back,2024
Braelon Allen,67.41,68.08,62.8,134.0,Jets,Jets,56,Starter,30,HB,Running Back,2024
Ameer Abdullah,67.04,66.84,63.0,258.0,Raiders,Raiders,57,Starter,31,HB,Running Back,2024
Trey Sermon,66.99,56.66,69.71,122.0,Colts,Colts,58,Starter,32,HB,Running Back,2024
Zack Moss,66.25,58.85,67.01,155.0,Bengals,Bengals,59,Starter,33,HB,Running Back,2024
Kenneth Gainwell,66.02,58.59,66.81,132.0,Eagles,Eagles,60,Starter,34,HB,Running Back,2024
Roschon Johnson,64.84,65.68,60.11,136.0,Bears,Bears,61,Starter,35,HB,Running Back,2024
Dare Ogunbowale,62.42,60.45,59.56,213.0,Texans,Texans,62,Starter,36,HB,Running Back,2024
Fred Warner,85.07,89.2,78.15,997.0,49ers,49ers,1,Elite,1,LB,Linebacker,2024
Zack Baun,84.55,90.2,78.58,1150.0,Eagles,Eagles,2,Elite,2,LB,Linebacker,2024
Bobby Wagner,83.29,88.3,75.79,1258.0,Commanders,Commanders,3,Elite,3,LB,Linebacker,2024
Leo Chenal,82.15,81.24,78.59,497.0,Chiefs,Chiefs,4,Elite,4,LB,Linebacker,2024
Jack Campbell,79.35,78.7,75.61,1047.0,Lions,Lions,5,Good,1,LB,Linebacker,2024
Edgerrin Cooper,78.02,81.03,73.82,549.0,Packers,Packers,6,Good,2,LB,Linebacker,2024
Devin Lloyd,76.46,76.7,73.22,884.0,Jaguars,Jaguars,7,Good,3,LB,Linebacker,2024
Elandon Roberts,74.6,77.34,68.61,525.0,Steelers,Steelers,8,Good,4,LB,Linebacker,2024
Devin Bush,73.75,74.95,71.64,497.0,Browns,Browns,9,Starter,1,LB,Linebacker,2024
Demario Davis,73.38,73.2,69.81,1090.0,Saints,Saints,10,Starter,2,LB,Linebacker,2024
Jordan Hicks,73.36,75.91,71.13,602.0,Browns,Browns,11,Starter,3,LB,Linebacker,2024
Eric Kendricks,73.21,75.2,69.28,918.0,Cowboys,Cowboys,12,Starter,4,LB,Linebacker,2024
Payton Wilson,73.16,71.71,69.96,520.0,Steelers,Steelers,13,Starter,5,LB,Linebacker,2024
Bobby Okereke,72.44,74.42,69.4,734.0,Giants,Giants,14,Starter,6,LB,Linebacker,2024
Nakobe Dean,72.34,76.6,70.92,880.0,Eagles,Eagles,15,Starter,7,LB,Linebacker,2024
Oren Burks,72.21,73.72,71.36,322.0,Eagles,Eagles,16,Starter,8,LB,Linebacker,2024
Jordyn Brooks,71.78,71.3,68.42,1039.0,Dolphins,Dolphins,17,Starter,9,LB,Linebacker,2024
Logan Wilson,71.74,71.94,70.78,743.0,Bengals,Bengals,18,Starter,10,LB,Linebacker,2024
Blake Cashman,71.68,72.0,69.45,947.0,Vikings,Vikings,19,Starter,11,LB,Linebacker,2024
Robert Spillane,71.61,68.4,69.79,1093.0,Raiders,Raiders,20,Starter,12,LB,Linebacker,2024
Jeremiah Owusu-Koramoah,71.53,77.5,68.96,460.0,Browns,Browns,21,Starter,13,LB,Linebacker,2024
Malcolm Rodriguez,71.45,68.97,73.94,318.0,Lions,Lions,22,Starter,14,LB,Linebacker,2024
Jack Gibbens,71.16,72.39,73.82,234.0,Titans,Titans,23,Starter,15,LB,Linebacker,2024
Roquan Smith,70.81,66.8,69.31,1099.0,Ravens,Ravens,24,Starter,16,LB,Linebacker,2024
Christian Elliss,70.33,69.98,68.36,514.0,Patriots,Patriots,25,Starter,17,LB,Linebacker,2024
Kaden Elliss,70.29,71.1,65.59,1097.0,Falcons,Falcons,26,Starter,18,LB,Linebacker,2024
Quincy Williams,70.12,68.0,67.77,1136.0,Jets,Jets,27,Starter,19,LB,Linebacker,2024
Lavonte David,69.48,67.9,66.36,1149.0,Buccaneers,Buccaneers,28,Starter,20,LB,Linebacker,2024
Pete Werner,69.4,68.7,68.94,731.0,Saints,Saints,29,Starter,21,LB,Linebacker,2024
Foyesade Oluokun,69.31,68.48,67.67,815.0,Jaguars,Jaguars,30,Starter,22,LB,Linebacker,2024
Daiyan Henley,69.2,69.9,68.62,1071.0,Chargers,Chargers,31,Starter,23,LB,Linebacker,2024
Azeez Al-Shaair,69.16,68.06,68.66,672.0,Texans,Texans,32,Starter,24,LB,Linebacker,2024
Omar Speights,68.74,67.37,69.4,504.0,Rams,Rams,33,Starter,25,LB,Linebacker,2024
Tyrel Dodson,68.47,67.3,68.62,854.0,Dolphins,Dolphins,34,Starter,26,LB,Linebacker,2024
Cody Barton,68.05,63.7,67.96,1129.0,Broncos,Broncos,35,Starter,27,LB,Linebacker,2024
Drue Tranquill,68.02,66.0,65.2,902.0,Chiefs,Chiefs,36,Starter,28,LB,Linebacker,2024
C.J. Mosley,67.84,69.41,68.99,110.0,Jets,Jets,37,Starter,29,LB,Linebacker,2024
Alex Anzalone,67.71,66.29,67.42,681.0,Lions,Lions,38,Starter,30,LB,Linebacker,2024
Jeremiah Trotter Jr.,66.93,66.16,72.09,109.0,Eagles,Eagles,39,Starter,31,LB,Linebacker,2024
Chazz Surratt,66.85,65.19,70.36,137.0,Jets,Jets,40,Starter,32,LB,Linebacker,2024
Jake Hansen,66.76,67.33,70.94,136.0,Texans,Texans,41,Starter,33,LB,Linebacker,2024
Dee Winters,66.26,64.46,67.09,398.0,49ers,49ers,42,Starter,34,LB,Linebacker,2024
Derrick Barnes,66.2,64.72,70.67,120.0,Lions,Lions,43,Starter,35,LB,Linebacker,2024
T.J. Edwards,65.9,61.4,64.74,1054.0,Bears,Bears,44,Starter,36,LB,Linebacker,2024
Nate Landman,65.74,65.06,66.82,543.0,Falcons,Falcons,45,Starter,37,LB,Linebacker,2024
Nick Bolton,65.66,62.5,65.07,1076.0,Chiefs,Chiefs,46,Starter,38,LB,Linebacker,2024
Frankie Luvu,65.48,64.2,62.57,1239.0,Commanders,Commanders,47,Starter,39,LB,Linebacker,2024
Mack Wilson Sr.,65.47,63.66,64.28,760.0,Cardinals,Cardinals,48,Starter,40,LB,Linebacker,2024
Ernest Jones,65.29,60.7,64.97,995.0,Seahawks,Seahawks,49,Starter,41,LB,Linebacker,2024
Krys Barnes,65.13,61.55,67.57,205.0,Cardinals,Cardinals,50,Starter,42,LB,Linebacker,2024
Tyrice Knight,65.12,64.42,66.32,550.0,Seahawks,Seahawks,51,Starter,43,LB,Linebacker,2024
Grant Stuard,65.11,64.97,68.49,229.0,Colts,Colts,52,Starter,44,LB,Linebacker,2024
Henry To'oTo'o,65.02,62.2,63.84,936.0,Texans,Texans,53,Starter,45,LB,Linebacker,2024
Neville Hewitt,65.01,67.79,67.91,351.0,Texans,Texans,54,Starter,46,LB,Linebacker,2024
Ivan Pace Jr.,65.01,62.54,65.55,454.0,Vikings,Vikings,55,Starter,47,LB,Linebacker,2024
Joe Andreessen,64.88,64.84,69.55,116.0,Bills,Bills,56,Starter,48,LB,Linebacker,2024
Damone Clark,64.81,63.66,66.21,163.0,Cowboys,Cowboys,57,Starter,49,LB,Linebacker,2024
Zaire Franklin,64.69,60.3,63.75,1157.0,Colts,Colts,58,Starter,50,LB,Linebacker,2024
J.J. Russell,64.66,65.29,69.67,271.0,Buccaneers,Buccaneers,59,Starter,51,LB,Linebacker,2024
Troy Dye,64.4,63.68,66.5,355.0,Chargers,Chargers,60,Starter,52,LB,Linebacker,2024
Jack Sanborn,64.17,61.66,63.44,235.0,Bears,Bears,61,Starter,53,LB,Linebacker,2024
Germaine Pratt,64.03,60.2,62.82,1075.0,Bengals,Bengals,62,Starter,54,LB,Linebacker,2024
Dorian Williams,64.02,58.63,64.55,680.0,Bills,Bills,63,Starter,55,LB,Linebacker,2024
Tremaine Edmunds,63.72,59.3,63.86,1055.0,Bears,Bears,64,Starter,56,LB,Linebacker,2024
Micah McFadden,63.72,62.53,62.49,668.0,Giants,Giants,65,Starter,57,LB,Linebacker,2024
Eric Wilson,63.17,63.55,63.26,559.0,Packers,Packers,66,Starter,58,LB,Linebacker,2024
Sione Takitaki,62.81,61.46,63.76,194.0,Patriots,Patriots,67,Starter,59,LB,Linebacker,2024
Jerome Baker,62.73,60.9,64.39,566.0,Titans,Titans,68,Starter,60,LB,Linebacker,2024
Quay Walker,62.54,57.43,63.55,804.0,Packers,Packers,69,Starter,61,LB,Linebacker,2024
DeMarvion Overshown,62.34,61.49,61.19,708.0,Cowboys,Cowboys,70,Starter,62,LB,Linebacker,2024
Chris Board,62.32,62.8,65.08,213.0,Ravens,Ravens,71,Starter,63,LB,Linebacker,2024
Shaq Thompson,62.22,65.39,66.73,245.0,Panthers,Panthers,72,Starter,64,LB,Linebacker,2024
Yasir Abdullah,62.15,58.45,63.52,170.0,Jaguars,Jaguars,73,Starter,65,LB,Linebacker,2024
E.J. Speed,62.06,56.7,62.74,1011.0,Colts,Colts,74,Starter,66,LB,Linebacker,2024
Akeem Davis-Gaither,62.02,59.19,61.7,535.0,Bengals,Bengals,75,Starter,67,LB,Linebacker,2024
Denzel Perryman,61.88,61.81,62.08,343.0,Chargers,Chargers,76,Rotation/backup,1,LB,Linebacker,2024
Trenton Simpson,61.67,58.84,64.04,654.0,Ravens,Ravens,77,Rotation/backup,2,LB,Linebacker,2024
Alex Singleton,61.56,62.0,64.35,190.0,Broncos,Broncos,78,Rotation/backup,3,LB,Linebacker,2024
Jahlani Tavai,61.44,55.5,61.23,916.0,Patriots,Patriots,79,Rotation/backup,4,LB,Linebacker,2024
Chad Muma,61.41,58.54,63.48,260.0,Jaguars,Jaguars,80,Rotation/backup,5,LB,Linebacker,2024
Owen Pappoe,61.34,61.2,64.36,131.0,Cardinals,Cardinals,81,Rotation/backup,6,LB,Linebacker,2024
Patrick Queen,61.03,56.8,59.69,1164.0,Steelers,Steelers,82,Rotation/backup,7,LB,Linebacker,2024
Darius Muasau,60.71,57.67,62.48,435.0,Giants,Giants,83,Rotation/backup,8,LB,Linebacker,2024
Devin White,60.37,58.61,62.58,176.0,Texans,Texans,84,Rotation/backup,9,LB,Linebacker,2024
Isaiah McDuffie,60.31,55.67,61.21,728.0,Packers,Packers,85,Rotation/backup,10,LB,Linebacker,2024
SirVocea Dennis,60.31,62.92,64.93,105.0,Buccaneers,Buccaneers,86,Rotation/backup,11,LB,Linebacker,2024
De'Vondre Campbell,60.21,58.36,61.19,719.0,49ers,49ers,87,Rotation/backup,12,LB,Linebacker,2024
Malik Harrison,59.83,53.86,60.33,438.0,Ravens,Ravens,88,Rotation/backup,13,LB,Linebacker,2024
Josey Jewell,59.82,56.55,61.36,796.0,Panthers,Panthers,89,Rotation/backup,14,LB,Linebacker,2024
Ventrell Miller,59.58,53.87,60.45,482.0,Jaguars,Jaguars,90,Rotation/backup,15,LB,Linebacker,2024
Divine Deablo,59.56,57.53,60.56,689.0,Raiders,Raiders,91,Rotation/backup,16,LB,Linebacker,2024
Winston Reid,59.54,56.56,59.33,144.0,Browns,Browns,92,Rotation/backup,17,LB,Linebacker,2024
Jalen Reeves-Maybin,59.45,58.88,61.75,165.0,Lions,Lions,93,Rotation/backup,18,LB,Linebacker,2024
Ben Niemann,59.31,57.76,63.53,178.0,Lions,Lions,94,Rotation/backup,19,LB,Linebacker,2024
Kyzir White,59.08,48.8,63.54,1015.0,Cardinals,Cardinals,95,Rotation/backup,20,LB,Linebacker,2024
Ty Summers,59.05,61.68,66.91,113.0,Giants,Giants,96,Rotation/backup,21,LB,Linebacker,2024
Troy Andersen,58.99,60.24,63.51,287.0,Falcons,Falcons,97,Rotation/backup,22,LB,Linebacker,2024
Anfernee Orji,58.99,57.97,60.41,147.0,Saints,Saints,98,Rotation/backup,23,LB,Linebacker,2024
Christian Rozeboom,58.91,53.5,60.9,956.0,Rams,Rams,99,Rotation/backup,24,LB,Linebacker,2024
Luke Gifford,58.8,60.1,65.53,203.0,Titans,Titans,100,Rotation/backup,25,LB,Linebacker,2024
Trevin Wallace,58.59,56.63,61.62,582.0,Panthers,Panthers,101,Rotation/backup,26,LB,Linebacker,2024
Marist Liufau,58.06,52.12,57.86,520.0,Cowboys,Cowboys,102,Rotation/backup,27,LB,Linebacker,2024
Troy Reeder,57.86,58.59,62.73,372.0,Rams,Rams,103,Rotation/backup,28,LB,Linebacker,2024
Isaiah Simmons,57.81,53.23,59.14,181.0,Giants,Giants,104,Rotation/backup,29,LB,Linebacker,2024
Claudin Cherelus,57.48,61.45,62.52,158.0,Panthers,Panthers,105,Rotation/backup,30,LB,Linebacker,2024
Amari Burney,57.16,58.88,60.29,101.0,Raiders,Raiders,106,Rotation/backup,31,LB,Linebacker,2024
Ezekiel Turner,57.11,55.88,64.44,111.0,Lions,Lions,107,Rotation/backup,32,LB,Linebacker,2024
JD Bertrand,56.85,55.54,62.38,157.0,Falcons,Falcons,108,Rotation/backup,33,LB,Linebacker,2024
Luke Masterson,56.51,54.68,62.0,102.0,Raiders,Raiders,109,Rotation/backup,34,LB,Linebacker,2024
