player_id,Year,Team,Cap_Space,position_x,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_fs,snap_counts_box,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,weighted_grade,weighted_average_grade
00-0026207,2010,Panthers,0.5557317073170731,,24.0,148.0743747198802,-0.21,12.50%,Charles Godfrey,S,1103.0,16.0,13.0,1.0,1.0,5.0,0.0,46.6,55.3,62.2,66.1,4.0,0.0,10.4,10.0,1.0,2.0,91.5,31.0,784.0,267.0,583.0,44.0,26.0,73.0,3.0,49.0,4.0,512.0,60995.899999999994,MISSING
00-0025448,2010,Panthers,0.4471544715447155,,26.0,146.43778565909616,-0.21,12.50%,Gerald Alexander,S,187.0,3.0,5.0,0.0,0.0,5.0,1.0,58.0,61.3,78.1,62.3,0.0,0.0,14.3,3.0,2.0,0.0,125.2,7.0,157.0,27.0,102.0,3.0,7.0,13.0,0.0,11.0,1.0,105.0,11463.1,MISSING
00-0027799,2010,Panthers,0.2770878048780488,,22.0,31.57444485752846,-0.21,12.50%,Jordan Pugh,S,134.0,10.0,1.0,0.0,0.0,5.0,0.0,78.9,74.2,77.5,66.9,1.0,0.0,10.0,1.0,2.0,1.0,17.4,3.0,100.0,25.0,68.0,9.0,5.0,8.0,1.0,6.0,0.0,19.0,9942.8,MISSING
00-0027018,2016,Saints,7.0200296258131,,29.0,0.0,0.02,43.80%,Jairus Byrd,S,900.0,16.0,17.0,0.0,0.0,20.0,0.0,70.5,70.2,88.4,85.4,2.0,0.0,7.0,6.0,0.0,0.0,78.8,22.0,716.0,93.0,565.0,29.0,14.0,63.0,2.0,31.0,1.0,251.0,63180.0,MISSING
00-0029747,2016,Saints,0.1790049591034971,,26.0,0.0,0.02,43.80%,Chris Banjo,S,2.0,1.0,0.0,0.0,0.0,20.0,0.0,60.0,60.3,67.5,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.6,MISSING
00-0030722,2015,Eagles,0.3167106365159129,,24.0,0.0,-0.07,43.80%,Jerome Couplin III,S,8.0,2.0,0.0,0.0,0.0,24.0,0.0,60.8,61.2,69.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.6,MISSING
00-0027378,2015,Eagles,0.977107761027359,,28.0,0.0,-0.07,43.80%,Chris Maragos,S,300.0,11.0,2.0,0.0,0.0,24.0,0.0,69.4,68.7,82.6,51.2,0.0,0.0,23.1,3.0,0.0,0.0,0.0,0.0,271.0,12.0,225.0,14.0,1.0,8.0,0.0,0.0,0.0,0.0,20610.0,MISSING
00-0026226,2010,Ravens,0.5219512195121951,,25.0,114.846015309864,0.06,72.20%,Tom Zbikowski,S,323.0,6.0,0.0,0.0,0.0,3.0,0.0,63.2,67.1,19.9,83.3,0.0,0.0,6.3,1.0,0.0,1.0,102.1,2.0,286.0,34.0,181.0,3.0,3.0,15.0,0.0,3.0,0.0,32.0,21673.3,MISSING
00-0027010,2010,Patriots,1.548780487804878,,23.0,275.3135310224176,0.22,82.40%,Patrick Chung,S,835.0,15.0,9.0,0.0,0.0,19.0,0.0,60.7,68.2,65.8,80.6,3.0,1.0,8.0,7.0,5.0,2.0,92.1,39.0,326.0,165.0,537.0,334.0,18.0,71.0,4.0,58.0,4.0,453.0,56947.0,MISSING
00-0025411,2010,Patriots,1.4065040650406504,,26.0,272.60613988171224,0.22,82.40%,Brandon Meriweather,S,930.0,17.0,10.0,0.0,0.0,19.0,0.0,33.8,42.7,57.0,76.8,3.0,0.0,9.5,6.0,2.0,3.0,100.7,20.0,854.0,61.0,591.0,10.0,6.0,47.0,1.0,30.0,3.0,355.0,39711.0,MISSING
00-0026990,2015,Eagles,3.9549595198213288,,27.0,173.30278100580392,-0.07,43.80%,Malcolm Jenkins,S,1203.0,16.0,12.0,0.0,1.0,24.0,1.0,75.5,76.5,89.1,75.7,2.0,1.0,10.6,12.0,5.0,2.0,96.0,55.0,325.0,167.0,712.0,569.0,41.0,89.0,12.0,83.0,6.0,490.0,92029.5,MISSING
00-0030682,2015,Dolphins,0.1071531267448352,,25.0,0.0,-0.1,37.50%,Shamiel Gary,S,108.0,6.0,1.0,0.0,0.0,17.0,0.0,53.1,53.9,77.5,72.1,0.0,0.0,12.5,1.0,0.0,0.0,42.4,1.0,91.0,14.0,52.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,5821.2,MISSING
00-0028908,2015,Dolphins,0.4082914572864322,,25.0,0.0,-0.1,37.50%,Michael Thomas,S,697.0,16.0,9.0,0.0,0.0,17.0,0.0,68.6,70.0,87.2,56.3,0.0,0.0,14.1,11.0,1.0,0.0,106.9,18.0,435.0,94.0,364.0,114.0,14.0,58.0,2.0,26.0,2.0,134.0,48790.0,MISSING
00-0027762,2015,Dolphins,5.383125348967058,,27.0,27.859682188336667,-0.1,37.50%,Reshad Jones,S,1117.0,16.0,23.0,0.0,0.0,17.0,1.0,67.3,77.9,68.4,79.9,5.0,2.0,9.7,15.0,4.0,2.0,79.8,34.0,619.0,321.0,600.0,97.0,51.0,116.0,6.0,50.0,4.0,407.0,87014.3,MISSING
00-0025424,2016,Ravens,2.4151478070457912,,31.0,0.0,-0.01,50.00%,Eric Weddle,S,1031.0,16.0,22.0,0.0,1.0,3.0,0.0,88.7,90.0,71.8,90.8,4.0,0.0,3.2,3.0,5.0,2.0,83.9,13.0,446.0,364.0,634.0,134.0,29.0,70.0,2.0,22.0,2.0,221.0,92790.0,MISSING
00-0032939,2016,Saints,0.4651484510852063,,21.0,0.0,0.02,43.80%,Vonn Bell,S,889.0,15.0,12.0,2.0,2.0,20.0,1.0,44.6,56.1,0.0,90.6,0.0,0.0,4.7,4.0,5.0,8.0,120.8,30.0,391.0,216.0,545.0,171.0,22.0,69.0,3.0,50.0,5.0,424.0,49872.9,MISSING
00-0031059,2016,Ravens,0.2955000966059122,,24.0,0.0,-0.01,50.00%,Marqueston Huff,S,33.0,2.0,0.0,0.0,0.0,3.0,0.0,46.9,53.3,76.7,71.7,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,17.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1758.9,MISSING
00-0030087,2015,Giants,0.1465661641541038,,25.0,52.19778612474725,-0.05,37.50%,Cooper Taylor,S,50.0,4.0,0.0,0.0,0.0,21.0,0.0,57.2,58.1,76.5,66.8,0.0,0.0,16.7,1.0,1.0,0.0,158.3,4.0,42.0,7.0,41.0,1.0,1.0,5.0,1.0,5.0,1.0,65.0,2905.0,MISSING
00-0027124,2015,Lions,0.6944444444444444,,28.0,16.949034472663037,-0.05,43.80%,Don Carey,S,38.0,5.0,1.0,0.0,0.0,11.0,0.0,65.7,70.5,76.7,81.3,0.0,0.0,0.0,0.0,0.0,0.0,95.8,1.0,21.0,1.0,17.0,15.0,2.0,5.0,0.0,1.0,0.0,7.0,2679.0,MISSING
00-0027671,2010,Lions,0.4490512195121951,,22.0,183.33999685942976,-0.01,37.50%,Amari Spievey,S,553.0,12.0,8.0,0.0,1.0,11.0,0.0,54.7,61.3,82.3,65.1,2.0,0.0,12.5,7.0,1.0,0.0,82.5,12.0,436.0,92.0,321.0,14.0,11.0,41.0,1.0,20.0,2.0,176.0,33898.9,MISSING
00-0027081,2015,Lions,2.4933696259073144,,29.0,37.17993530110857,-0.05,43.80%,Glover Quin,S,951.0,16.0,6.0,0.0,1.0,11.0,0.0,57.4,60.7,52.9,77.4,4.0,1.0,10.1,7.0,1.0,3.0,118.3,10.0,877.0,48.0,563.0,21.0,3.0,56.0,0.0,13.0,2.0,179.0,57725.7,MISSING
00-0030769,2015,Jets,0.2500244276940256,,23.0,0.0,0.12,62.50%,Dion Bailey,S,153.0,5.0,1.0,0.0,0.0,22.0,0.0,64.3,71.6,79.6,78.1,0.0,0.0,4.8,1.0,1.0,0.0,125.5,10.0,57.0,48.0,101.0,20.0,10.0,19.0,0.0,13.0,1.0,105.0,10954.8,MISSING
00-0025571,2010,Lions,0.4430894308943089,,27.0,31.087228758846692,-0.01,37.50%,John Wendling,S,55.0,3.0,3.0,0.0,0.0,11.0,0.0,54.0,56.2,75.4,85.5,0.0,0.0,0.0,0.0,0.0,0.0,118.8,1.0,35.0,17.0,34.0,3.0,2.0,4.0,0.0,1.0,0.0,13.0,3091.0,MISSING
00-0027676,2010,Packers,0.4380284552845528,,21.0,171.47075093580506,0.18,70.00%,Morgan Burnett,S,197.0,4.0,0.0,0.0,0.0,12.0,0.0,40.1,43.5,78.1,57.4,1.0,0.0,16.7,2.0,0.0,1.0,70.8,4.0,169.0,24.0,127.0,4.0,3.0,10.0,0.0,9.0,1.0,74.0,8569.5,MISSING
00-0030170,2015,Jets,0.1607300390843104,,26.0,0.0,0.12,62.50%,Rontez Miles,S,127.0,8.0,6.0,0.0,0.0,22.0,0.0,65.6,73.1,77.8,89.9,1.0,0.0,0.0,0.0,0.0,0.0,62.9,4.0,62.0,54.0,74.0,5.0,6.0,9.0,2.0,5.0,0.0,43.0,9283.7,MISSING
00-0027992,2015,Jets,1.076214405360134,,25.0,147.96109316366915,0.12,62.50%,Jaiquawn Jarrett,S,13.0,2.0,0.0,0.0,0.0,22.0,0.0,46.4,44.1,70.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,118.8,1.0,4.0,5.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0,22.0,573.3000000000001,MISSING
00-0023475,2010,Bears,1.0304878048780488,,27.0,137.01460099655182,0.02,66.70%,Josh Bullocks,S,65.0,6.0,0.0,0.0,0.0,6.0,0.0,60.3,59.9,74.7,59.8,0.0,0.0,14.3,1.0,0.0,0.0,97.9,2.0,55.0,10.0,43.0,0.0,2.0,6.0,1.0,2.0,0.0,15.0,3893.5,MISSING
00-0027988,2015,Jets,2.181044109436069,,26.0,157.53233431661087,0.12,62.50%,Marcus Gilchrist,S,1045.0,16.0,18.0,0.0,0.0,22.0,0.0,64.7,70.7,88.0,89.9,3.0,0.0,5.4,5.0,1.0,2.0,64.2,30.0,680.0,187.0,674.0,151.0,14.0,70.0,0.0,45.0,1.0,291.0,73881.5,MISSING
00-0031343,2015,Jets,1.3583151870463428,,23.0,380.9915689637124,0.12,62.50%,Calvin Pryor,S,709.0,13.0,13.0,0.0,1.0,22.0,0.0,81.9,73.8,84.0,60.6,2.0,0.0,14.8,12.0,2.0,0.0,58.0,22.0,311.0,283.0,422.0,66.0,25.0,56.0,4.0,39.0,1.0,203.0,52324.2,MISSING
00-0030824,2015,Jaguars,0.1465661641541038,,25.0,0.0,-0.09,31.30%,Craig Loston,S,3.0,3.0,0.0,0.0,0.0,15.0,0.0,MISSING,64.3,99.9,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.9,MISSING
00-0027680,2010,Bears,0.3982317073170731,,22.0,162.0967737346473,0.02,66.70%,Major Wright,S,368.0,12.0,0.0,1.0,0.0,6.0,0.0,38.4,44.3,38.2,84.3,0.0,0.0,0.0,0.0,1.0,2.0,77.4,7.0,347.0,20.0,241.0,1.0,0.0,25.0,0.0,14.0,0.0,113.0,16302.4,MISSING
00-0023486,2010,Packers,8.902439024390244,,27.0,114.98806889285984,0.18,70.00%,Nick Collins,S,1208.0,20.0,6.0,0.0,0.0,12.0,1.0,65.7,64.7,4.9,70.1,5.0,1.0,10.3,8.0,7.0,4.0,48.6,17.0,1038.0,159.0,730.0,6.0,13.0,64.0,1.0,41.0,2.0,347.0,78157.6,MISSING
00-0027232,2015,Jaguars,1.7448352875488553,,27.0,0.0,-0.09,31.30%,Sergio Brown,S,554.0,15.0,2.0,0.0,0.0,15.0,0.0,40.9,47.4,84.5,29.9,0.0,0.0,20.0,9.0,2.0,0.0,122.5,18.0,363.0,102.0,310.0,56.0,6.0,34.0,1.0,23.0,1.0,228.0,26259.6,MISSING
00-0024298,2010,Packers,0.6300813008130082,,26.0,98.10516104032996,0.18,70.00%,Anthony Smith,S,163.0,5.0,2.0,0.0,0.0,12.0,0.0,65.6,60.3,77.7,43.4,1.0,0.0,23.8,5.0,0.0,0.0,44.0,5.0,135.0,24.0,101.0,0.0,3.0,14.0,0.0,7.0,0.0,37.0,9828.9,MISSING
00-0030557,2015,Jaguars,0.4307684254606365,,24.0,42.17521687209138,-0.09,31.30%,Josh Evans,S,619.0,15.0,5.0,0.0,1.0,15.0,1.0,56.9,56.5,51.7,46.0,0.0,0.0,18.8,12.0,0.0,2.0,92.5,13.0,445.0,104.0,394.0,64.0,16.0,47.0,3.0,17.0,0.0,109.0,34973.5,MISSING
00-0029764,2016,Rams,0.8408288787273781,,27.0,0.0,-0.24,25.00%,Cody Davis,S,278.0,15.0,3.0,0.0,0.0,26.0,0.0,64.8,60.7,21.9,44.5,1.0,0.0,26.7,4.0,2.0,1.0,5.6,2.0,241.0,23.0,178.0,5.0,0.0,8.0,0.0,6.0,0.0,22.0,16874.600000000002,MISSING
00-0024257,2010,Bears,0.9560975609756096,,28.0,179.10043971223772,0.02,66.70%,Danieal Manning,S,991.0,18.0,9.0,1.0,0.0,6.0,0.0,71.4,75.4,84.3,90.6,1.0,0.0,3.6,3.0,6.0,2.0,67.3,24.0,797.0,159.0,637.0,19.0,22.0,71.0,1.0,44.0,1.0,229.0,74721.40000000001,MISSING
00-0032108,2015,Jaguars,0.3656951423785594,,23.0,111.11594262093318,-0.09,31.30%,James Sample,S,129.0,4.0,2.0,0.0,0.0,15.0,0.0,44.6,45.3,78.6,69.8,0.0,0.0,7.7,1.0,1.0,3.0,141.4,6.0,85.0,28.0,81.0,13.0,4.0,10.0,1.0,7.0,1.0,59.0,5843.7,MISSING
00-0030538,2015,Jaguars,1.0410203796761586,,25.0,253.94102539936924,-0.09,31.30%,Johnathan Cyprien,S,1013.0,14.0,16.0,1.0,1.0,15.0,1.0,50.8,54.5,68.0,46.6,1.0,0.0,17.1,21.0,2.0,4.0,120.9,38.0,458.0,292.0,590.0,138.0,41.0,86.0,1.0,54.0,6.0,400.0,55208.5,MISSING
00-0024796,2015,Giants,0.4082914572864322,,30.0,0.0,-0.05,37.50%,Craig Dahl,S,429.0,14.0,5.0,0.0,0.0,21.0,0.0,53.3,54.6,84.9,45.1,0.0,0.0,14.9,7.0,2.0,0.0,108.9,15.0,218.0,134.0,281.0,50.0,10.0,35.0,0.0,25.0,2.0,181.0,23423.4,MISSING
00-0027736,2016,Ravens,1.202207123075932,,28.0,28.08486157885467,-0.01,50.00%,Kendrick Lewis,S,17.0,4.0,0.0,0.0,0.0,3.0,0.0,66.6,67.0,72.7,73.3,0.0,0.0,0.0,0.0,0.0,0.0,93.8,2.0,2.0,5.0,9.0,7.0,1.0,1.0,0.0,2.0,0.0,13.0,1139.0,MISSING
00-0025411,2015,Giants,0.0714349525404801,,31.0,74.2938400940439,-0.05,37.50%,Brandon Meriweather,S,831.0,13.0,10.0,0.0,1.0,21.0,0.0,51.3,50.8,62.5,57.9,2.0,0.0,21.9,16.0,3.0,1.0,113.9,17.0,628.0,107.0,503.0,70.0,10.0,47.0,0.0,29.0,4.0,380.0,42214.8,MISSING
00-0031307,2015,Dolphins,0.4285154941373534,,24.0,78.2981689020182,-0.1,37.50%,Walt Aikens,S,444.0,11.0,3.0,0.0,0.0,17.0,0.0,53.5,50.2,42.7,48.5,0.0,0.0,21.7,5.0,0.0,1.0,121.6,9.0,325.0,48.0,273.0,44.0,2.0,15.0,0.0,16.0,3.0,127.0,22288.800000000003,MISSING
00-0028846,2016,Jaguars,0.3864236491273266,,25.0,0.0,-0.04,18.80%,Peyton Thompson,S,84.0,4.0,4.0,0.0,0.0,15.0,0.0,62.5,65.5,78.7,82.2,0.0,0.0,0.0,0.0,0.0,0.0,84.0,6.0,10.0,2.0,58.0,66.0,0.0,2.0,0.0,9.0,0.0,57.0,5502.0,MISSING
00-0027416,2015,Cowboys,2.268285873813512,,27.0,0.0,-0.12,25.00%,Barry Church,S,865.0,15.0,18.0,0.0,1.0,9.0,0.0,49.4,63.6,89.0,61.9,0.0,0.0,14.5,18.0,0.0,2.0,134.5,44.0,375.0,251.0,483.0,128.0,45.0,88.0,4.0,46.0,4.0,429.0,55014.0,MISSING
00-0027232,2010,Patriots,0.2680577235772358,,22.0,0.0,0.22,82.40%,Sergio Brown,S,91.0,8.0,0.0,0.0,0.0,19.0,0.0,79.5,80.8,79.3,83.3,0.0,0.0,0.0,0.0,0.0,0.0,82.8,6.0,16.0,27.0,77.0,40.0,3.0,8.0,0.0,8.0,0.0,35.0,7352.8,MISSING
00-0024222,2010,Raiders,3.2886178861788613,,27.0,406.90350081989976,0.02,50.00%,Michael Huff,S,972.0,16.0,7.0,0.0,4.0,23.0,0.0,81.9,90.1,85.0,87.6,3.0,0.0,6.5,5.0,4.0,1.0,82.5,20.0,692.0,174.0,517.0,9.0,23.0,65.0,5.0,33.0,3.0,297.0,87577.2,MISSING
00-0030312,2015,Chargers,0.4094556113902847,,25.0,0.0,-0.06,25.00%,Jahleel Addae,S,711.0,13.0,14.0,0.0,0.0,27.0,1.0,57.9,58.9,4.1,61.4,0.0,0.0,16.0,13.0,4.0,4.0,105.2,19.0,507.0,112.0,430.0,55.0,12.0,54.0,1.0,29.0,1.0,258.0,41877.9,MISSING
00-0024796,2010,Rams,1.056910569105691,,25.0,0.0,-0.04,43.80%,Craig Dahl,S,907.0,15.0,4.0,0.0,2.0,26.0,1.0,41.1,46.8,85.1,60.0,2.0,0.0,14.9,14.0,3.0,1.0,81.9,28.0,619.0,244.0,528.0,44.0,24.0,76.0,8.0,44.0,1.0,403.0,42447.6,MISSING
00-0027023,2010,Raiders,0.9943089430894309,,23.0,223.11170867187823,0.02,50.00%,Mike Mitchell,S,497.0,15.0,4.0,0.0,1.0,23.0,2.0,59.9,57.7,89.7,81.5,1.0,0.0,8.0,4.0,3.0,1.0,105.4,29.0,38.0,403.0,288.0,40.0,18.0,42.0,4.0,40.0,3.0,272.0,28676.9,MISSING
00-0027256,2010,Rams,0.2652439024390244,,22.0,0.0,-0.04,43.80%,Darian Stewart,S,188.0,11.0,0.0,0.0,0.0,26.0,0.0,63.3,67.0,0.0,61.7,0.0,0.0,14.3,2.0,1.0,1.0,82.7,8.0,23.0,146.0,112.0,18.0,7.0,12.0,1.0,14.0,0.0,111.0,12596.0,MISSING
00-0022247,2015,Colts,2.163595756560581,,34.0,0.0,-0.11,50.00%,Mike Adams,S,825.0,13.0,6.0,0.0,3.0,14.0,1.0,53.0,61.9,62.2,72.2,5.0,1.0,14.3,10.0,1.0,1.0,98.2,28.0,529.0,158.0,477.0,109.0,12.0,54.0,2.0,35.0,2.0,464.0,51067.5,63.40714285714285
00-0027858,2015,Chiefs,5.833123953098827,,26.0,330.4526796849577,0.12,66.70%,Eric Berry,S,1148.0,18.0,12.0,0.0,0.0,16.0,0.0,82.3,79.3,90.0,76.4,3.0,0.0,12.2,11.0,6.0,1.0,91.6,32.0,700.0,208.0,772.0,183.0,19.0,67.0,1.0,47.0,4.0,350.0,91036.4,MISSING
00-0028082,2016,Saints,0.2303387647324016,,28.0,MISSING,0.02,43.80%,Shiloh Keo,S,1.0,1.0,0.0,0.0,0.0,20.0,0.0,71.5,77.5,64.4,73.0,0.0,0.0,0.0,0.0,0.0,0.0,95.8,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7.0,77.5,MISSING
00-0026578,2015,Colts,0.4641261864879956,,29.0,0.0,-0.11,50.00%,Colt Anderson,S,161.0,10.0,3.0,0.0,0.0,14.0,0.0,63.3,61.9,82.4,57.4,0.0,0.0,15.4,2.0,0.0,0.0,109.7,2.0,114.0,30.0,89.0,9.0,2.0,8.0,1.0,3.0,0.0,42.0,9965.9,MISSING
00-0026240,2015,Chiefs,0.8985901730876605,,28.0,31.991221674744832,0.12,66.70%,Tyvon Branch,S,526.0,16.0,6.0,0.0,0.0,16.0,1.0,61.1,66.3,83.4,85.0,1.0,1.0,4.3,2.0,3.0,0.0,77.1,22.0,269.0,71.0,402.0,155.0,16.0,39.0,1.0,41.0,2.0,238.0,34873.799999999996,MISSING
00-0030196,2015,Cowboys,0.4087576772752652,,24.0,0.0,-0.12,25.00%,Jeff Heath,S,205.0,13.0,2.0,0.0,0.0,9.0,0.0,58.8,61.5,82.4,64.9,2.0,0.0,11.1,2.0,0.0,1.0,63.8,7.0,116.0,39.0,128.0,18.0,3.0,14.0,0.0,10.0,0.0,103.0,12607.5,MISSING
00-0026240,2010,Raiders,0.4869560975609756,,23.0,96.10694121980713,0.02,50.00%,Tyvon Branch,S,992.0,16.0,7.0,0.0,1.0,23.0,2.0,35.2,57.8,60.8,84.5,1.0,0.0,6.5,6.0,2.0,3.0,136.0,26.0,398.0,500.0,501.0,73.0,31.0,79.0,6.0,35.0,7.0,372.0,57337.6,MISSING
00-0028445,2015,Chiefs,1.3958682300390843,,28.0,0.0,0.12,66.70%,Ron Parker,S,1177.0,18.0,8.0,1.0,1.0,16.0,0.0,69.7,70.6,68.5,51.6,3.0,0.0,17.1,18.0,7.0,3.0,78.0,66.0,344.0,95.0,767.0,684.0,30.0,79.0,4.0,97.0,1.0,667.0,83096.2,MISSING
00-0030665,2015,Chiefs,0.3559463986599664,,25.0,0.0,0.12,66.70%,Daniel Sorensen,S,235.0,12.0,3.0,0.0,0.0,16.0,0.0,49.9,44.3,12.4,42.3,0.0,0.0,20.0,5.0,1.0,1.0,88.0,13.0,46.0,160.0,187.0,15.0,6.0,17.0,0.0,19.0,0.0,132.0,10410.5,MISSING
00-0026253,2015,Colts,0.4641261864879956,,29.0,27.148277707223368,-0.11,50.00%,Dwight Lowery,S,1084.0,16.0,8.0,1.0,0.0,14.0,0.0,60.9,62.3,50.7,44.7,4.0,1.0,11.3,9.0,3.0,3.0,57.0,32.0,602.0,228.0,637.0,154.0,21.0,63.0,1.0,43.0,0.0,327.0,67533.2,MISSING
00-0025940,2015,Chiefs,0.7991345616973757,,30.0,0.0,0.12,66.70%,Husain Abdullah,S,486.0,13.0,5.0,0.0,0.0,16.0,0.0,69.0,71.1,49.5,80.0,0.0,0.0,6.3,2.0,2.0,2.0,108.2,16.0,97.0,275.0,342.0,58.0,13.0,25.0,0.0,26.0,2.0,182.0,34554.6,MISSING
00-0029142,2015,Colts,0.4606365159128978,,25.0,32.40786246757925,-0.11,50.00%,Winston Guy,S,2.0,1.0,0.0,0.0,0.0,14.0,0.0,60.0,60.0,69.3,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,MISSING
00-0021185,2010,Rams,0.6138211382113821,,30.0,41.81767036952714,-0.04,43.80%,Michael Lewis,S,194.0,5.0,2.0,0.0,0.0,26.0,0.0,49.9,51.6,80.2,68.1,0.0,0.0,14.3,2.0,0.0,0.0,106.3,8.0,113.0,73.0,108.0,4.0,6.0,10.0,0.0,10.0,0.0,95.0,10010.4,MISSING
00-0027710,2015,Chargers,1.0006630374092689,,28.0,51.41334184609485,-0.06,25.00%,Darrell Stuckey,S,70.0,11.0,0.0,0.0,0.0,27.0,0.0,47.6,47.3,77.8,48.6,0.0,0.0,25.0,1.0,0.0,0.0,49.3,1.0,54.0,10.0,56.0,3.0,1.0,3.0,0.0,3.0,0.0,14.0,3311.0,MISSING
00-0028871,2015,Chargers,0.0240166108319374,,25.0,0.0,-0.06,25.00%,Matt Daniels,S,3.0,1.0,0.0,0.0,0.0,27.0,0.0,60.2,60.3,67.8,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.9,MISSING
00-0027866,2016,Seahawks,6.3759902106008886,,27.0,0.0,0.07,64.70%,Earl Thomas III,S,693.0,11.0,12.0,0.0,0.0,29.0,1.0,80.3,79.6,55.1,51.0,2.0,0.0,20.7,12.0,8.0,2.0,43.0,12.0,563.0,62.0,416.0,58.0,5.0,34.0,0.0,19.0,0.0,127.0,55162.8,MISSING
00-0027422,2015,Cowboys,0.4641261864879956,,27.0,0.0,-0.12,25.00%,Danny McCray,S,5.0,2.0,0.0,0.0,0.0,9.0,0.0,60.5,69.6,70.2,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,348.0,MISSING
00-0027067,2015,Cardinals,1.4889265773311,,29.0,45.99635149893694,0.22,77.80%,Rashad Johnson,S,978.0,16.0,11.0,0.0,0.0,1.0,1.0,57.1,60.6,86.8,50.8,6.0,0.0,13.6,11.0,2.0,0.0,92.9,18.0,811.0,123.0,627.0,24.0,9.0,59.0,2.0,27.0,2.0,325.0,59266.8,MISSING
00-0023567,2010,Patriots,2.4390243902439024,,26.0,39.32091842735752,0.22,82.40%,James Sanders,S,810.0,16.0,17.0,0.0,0.0,19.0,1.0,56.5,57.7,84.0,68.7,3.0,1.0,14.1,9.0,3.0,2.0,77.1,22.0,614.0,177.0,502.0,16.0,5.0,38.0,0.0,36.0,3.0,268.0,46737.0,MISSING
00-0030543,2015,Cowboys,0.5245093523171412,,24.0,124.5128523777446,-0.12,25.00%,J.J. Wilcox,S,822.0,16.0,9.0,0.0,0.0,9.0,0.0,57.5,52.7,60.9,28.6,1.0,0.0,26.2,17.0,2.0,3.0,52.6,10.0,700.0,86.0,465.0,25.0,6.0,39.0,1.0,16.0,0.0,94.0,43319.4,MISSING
00-0027733,2016,Seahawks,3.928640432794487,,28.0,0.0,0.07,64.70%,Kam Chancellor,S,854.0,14.0,12.0,0.0,1.0,29.0,0.0,78.5,81.6,25.6,90.4,2.0,0.0,4.3,4.0,3.0,5.0,81.7,33.0,209.0,357.0,499.0,158.0,38.0,78.0,6.0,53.0,3.0,313.0,69686.4,MISSING
00-0024442,2010,Patriots,1.430081300813008,,25.0,12.959577980422756,0.22,82.40%,Jarrad Page,S,186.0,10.0,2.0,0.0,0.0,19.0,0.0,63.5,67.2,78.4,46.2,2.0,0.0,23.1,3.0,0.0,0.0,45.8,7.0,141.0,24.0,136.0,18.0,2.0,8.0,0.0,12.0,0.0,100.0,12499.2,MISSING
00-0030294,2015,Cardinals,0.410642099385818,,23.0,0.0,0.22,77.80%,Tony Jefferson,S,887.0,18.0,15.0,0.0,3.0,1.0,1.0,60.4,65.4,86.2,83.5,2.0,1.0,7.2,7.0,5.0,0.0,93.6,34.0,358.0,279.0,551.0,138.0,26.0,75.0,6.0,55.0,4.0,408.0,58009.8,MISSING
00-0027115,2015,Cardinals,0.0611718313791178,,29.0,20.00694243326934,0.22,77.80%,Chris Clemons,S,51.0,8.0,1.0,0.0,0.0,1.0,0.0,58.7,57.5,77.7,79.3,0.0,0.0,0.0,0.0,0.0,0.0,91.7,2.0,13.0,8.0,39.0,29.0,0.0,2.0,0.0,2.0,0.0,12.0,2932.5,MISSING
00-0028942,2015,Commanders,0.4606365159128978,,26.0,0.0,0.01,52.90%,Duke Ihenacho,S,8.0,1.0,2.0,0.0,0.0,32.0,0.0,61.5,84.0,67.2,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,MISSING
