player_id,Year,Team,player,position,age,franchise_id,player_game_count,grades_defense,snap_counts_defense,assists,forced_fumbles,grades_coverage_defense,grades_pass_rush_defense,grades_run_defense,hits,hurries,missed_tackle_rate,sacks,stops,tackles,tackles_for_loss,total_pressures,grades_defense_penalty,grades_tackle,interceptions,pass_break_ups,penalties,snap_counts_box,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,targets,fumble_recoveries,declined_penalties,missed_tackles,Cap_Space,adjusted_value,Net EPA,Win %,weighted_grade,weighted_average_grade
00-0037281,2022,Cowboys,Damone Clark,LB,22.0,9.0,10.0,65.5,398.0,12.0,2.0,64.8,52.8,64.3,0.0,3.0,4.2,0.0,16.0,34.0,1.0,3.0,82.1,80.9,0.0,0.0,0.0,346.0,372.0,15.0,192.0,18.0,0.0,0.0,2.0,0.3383895292987512,47.0564985527913,0.118,68.4,26069.0,
00-0035413,2022,Cowboys,Luke Gifford,LB,27.0,9.0,8.0,46.4,42.0,2.0,0.0,40.2,58.2,61.2,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,73.9,81.5,0.0,0.0,0.0,40.0,42.0,2.0,25.0,2.0,0.0,0.0,0.0,0.5355427473583093,0.0,0.118,68.4,1948.8,
00-0027978,2013,Cowboys,Bruce Carter,LB,25.0,9.0,15.0,59.0,875.0,14.0,0.0,70.1,64.9,45.0,4.0,5.0,7.4,2.0,35.0,74.0,4.0,11.0,40.1,77.9,0.0,2.0,3.0,782.0,859.0,62.0,319.0,73.0,0.0,1.0,7.0,1.0711820388349511,225.8988870595059,0.0,50.0,51625.0,
00-0027663,2012,Cowboys,Sean Lee,LB,26.0,9.0,6.0,90.6,314.0,9.0,1.0,80.5,56.1,90.9,3.0,1.0,3.6,0.0,25.0,45.0,2.0,4.0,83.5,89.9,1.0,1.0,0.0,302.0,310.0,36.0,144.0,20.0,0.0,0.0,2.0,0.6965174129353234,178.0495852012595,0.0,50.0,28448.4,
00-0026214,2012,Cowboys,Dan Connor,LB,26.0,9.0,14.0,61.9,340.0,3.0,0.0,64.3,61.4,56.8,0.0,2.0,7.3,0.0,17.0,35.0,3.0,2.0,86.1,69.8,0.0,1.0,0.0,331.0,332.0,15.0,175.0,18.0,0.0,0.0,3.0,1.782752902155887,110.23926235551052,0.0,50.0,21046.0,
00-0029647,2012,Cowboys,Kyle Wilber,LB,23.0,9.0,4.0,28.6,16.0,0.0,0.0,27.8,54.9,63.9,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,73.1,26.3,0.0,0.0,0.0,11.0,11.0,6.0,8.0,2.0,0.0,0.0,1.0,0.4144320066334992,99.6150849227165,0.0,50.0,457.6,
00-0023559,2012,Cowboys,Brady Poppinga,LB,32.0,9.0,3.0,45.8,54.0,2.0,0.0,58.3,54.7,44.2,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,80.4,77.7,0.0,1.0,1.0,31.0,33.0,4.0,32.0,2.0,0.0,0.0,0.0,0.1282653399668325,23.58295527661187,0.0,50.0,2473.2,
00-0028614,2012,Cowboys,Alex Albright,LB,24.0,9.0,11.0,58.2,179.0,2.0,0.0,50.5,55.6,67.7,0.0,1.0,16.7,0.0,8.0,13.0,0.0,1.0,83.8,69.8,0.0,0.0,0.0,153.0,158.0,14.0,85.0,10.0,0.0,0.0,3.0,0.3859867330016583,0.0,0.0,50.0,10417.8,
00-0028666,2012,Cowboys,Orie Lemon,LB,24.0,9.0,3.0,52.0,25.0,1.0,0.0,67.5,,44.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,75.8,78.2,0.0,0.0,0.0,24.0,24.0,0.0,16.0,0.0,0.0,0.0,0.0,0.3233830845771144,0.0,0.0,50.0,1300.0,
00-0027663,2013,Cowboys,Sean Lee,LB,27.0,9.0,11.0,73.1,703.0,12.0,0.0,71.1,62.6,71.3,1.0,5.0,8.4,0.0,42.0,86.0,6.0,6.0,79.7,82.0,4.0,3.0,1.0,691.0,702.0,41.0,230.0,49.0,1.0,0.0,9.0,2.3705501618122975,161.10592695588124,0.0,50.0,51389.3,
00-0024224,2012,Cowboys,Ernie Sims,LB,27.0,9.0,10.0,48.2,364.0,3.0,0.0,51.2,78.0,46.3,2.0,4.0,12.8,0.0,16.0,31.0,0.0,6.0,33.8,68.6,0.0,0.0,1.0,344.0,351.0,23.0,170.0,22.0,0.0,0.0,5.0,0.3264925373134328,205.49558425057873,0.0,50.0,17544.8,
00-0024224,2013,Cowboys,Ernie Sims,LB,28.0,9.0,12.0,30.6,382.0,5.0,1.0,46.6,50.3,30.9,0.0,0.0,7.3,0.0,10.0,33.0,0.0,0.0,0.0,77.9,0.0,0.0,2.0,358.0,378.0,13.0,200.0,21.0,0.0,0.0,3.0,0.4490291262135922,152.2348730824638,0.0,50.0,11689.2,
00-0030102,2013,Cowboys,DeVonte Holloman,LB,22.0,9.0,5.0,30.1,208.0,1.0,0.0,39.1,52.8,32.3,0.0,1.0,19.0,1.0,9.0,16.0,0.0,2.0,76.4,57.4,0.0,0.0,0.0,196.0,206.0,16.0,90.0,15.0,0.0,0.0,4.0,0.34875,41.49449142284807,0.0,50.0,6260.8,
00-0027904,2014,Cowboys,Rolando McClain,LB,25.0,9.0,15.0,81.7,662.0,13.0,1.0,84.8,72.7,71.2,3.0,12.0,10.9,1.0,48.0,77.0,10.0,16.0,51.3,60.2,2.0,1.0,1.0,657.0,662.0,41.0,268.0,37.0,0.0,0.0,11.0,0.5263157894736842,389.3134829268642,0.13,72.2,54085.4,
00-0027978,2014,Cowboys,Bruce Carter,LB,26.0,9.0,15.0,43.9,644.0,12.0,0.0,44.7,72.4,43.8,2.0,2.0,14.1,1.0,32.0,67.0,4.0,5.0,51.3,53.1,5.0,3.0,2.0,607.0,636.0,25.0,253.0,58.0,0.0,1.0,13.0,1.1613872180451128,204.4017657041202,0.13,72.2,28271.6,
00-0031348,2014,Cowboys,Anthony Hitchens,LB,22.0,9.0,16.0,44.2,607.0,10.0,0.0,30.5,49.9,62.8,3.0,3.0,9.9,0.0,38.0,72.0,3.0,6.0,77.5,74.0,1.0,2.0,2.0,588.0,601.0,28.0,268.0,47.0,0.0,0.0,9.0,0.3975308270676691,92.59998821861764,0.13,72.2,26829.4,
00-0030198,2013,Cowboys,Cameron Lawrence,LB,22.0,9.0,2.0,34.5,63.0,0.0,0.0,33.9,66.8,44.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.6,71.7,0.0,0.0,0.0,61.0,61.0,5.0,34.0,4.0,0.0,0.0,0.0,0.2312961165048543,0.0,0.0,50.0,2173.5,
00-0028666,2013,Cowboys,Orie Lemon,LB,25.0,9.0,2.0,75.7,6.0,0.0,0.0,61.2,,68.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,69.0,,0.0,0.0,0.0,6.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0456885113268608,0.0,0.0,50.0,454.2000000000001,
00-0025435,2013,Cowboys,Justin Durant,LB,27.0,9.0,10.0,64.7,200.0,8.0,1.0,75.3,53.0,52.3,0.0,1.0,24.2,0.0,9.0,17.0,2.0,1.0,74.6,44.7,0.0,1.0,0.0,164.0,185.0,9.0,91.0,15.0,1.0,0.0,8.0,0.7686084142394822,89.11973902660424,0.0,50.0,12940.0,
00-0029647,2014,Cowboys,Kyle Wilber,LB,25.0,9.0,18.0,61.7,241.0,3.0,0.0,69.4,56.0,54.8,1.0,2.0,16.7,2.0,8.0,12.0,0.0,5.0,78.0,56.3,1.0,1.0,0.0,184.0,193.0,38.0,124.0,12.0,1.0,0.0,3.0,0.5111315789473684,81.5579334967028,0.13,72.2,14869.7,
00-0027978,2012,Cowboys,Bruce Carter,LB,24.0,9.0,11.0,72.0,607.0,6.0,0.0,64.4,61.1,76.5,2.0,2.0,4.1,0.0,30.0,64.0,10.0,4.0,64.5,86.7,0.0,2.0,2.0,545.0,559.0,33.0,268.0,41.0,0.0,0.0,3.0,0.9148573797678275,249.6568804038212,0.0,50.0,43704.0,
00-0027663,2010,Cowboys,Sean Lee,LB,24.0,9.0,13.0,91.7,167.0,2.0,1.0,90.2,53.1,88.3,0.0,0.0,4.5,0.0,15.0,19.0,3.0,0.0,79.2,77.2,2.0,0.0,0.0,159.0,162.0,5.0,82.0,11.0,0.0,0.0,1.0,0.5040650406504066,217.47025445409253,0.0,37.5,15313.9,
00-0024325,2010,Cowboys,Leon Williams,LB,27.0,9.0,4.0,78.3,23.0,0.0,0.0,65.8,,73.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,74.1,,0.0,0.0,0.0,23.0,23.0,0.0,14.0,0.0,0.0,0.0,0.0,0.4430894308943089,69.40075231786702,0.0,37.5,1800.9,
00-0022137,2010,Cowboys,Bradie James,LB,29.0,9.0,16.0,78.7,907.0,23.0,2.0,72.7,58.3,79.9,4.0,5.0,4.5,0.0,49.0,83.0,4.0,9.0,87.3,84.4,1.0,0.0,1.0,888.0,903.0,83.0,359.0,56.0,1.0,0.0,5.0,4.105691056910569,30.752290848188064,0.0,37.5,71380.90000000001,
00-0001820,2010,Cowboys,Keith Brooking,LB,34.0,9.0,16.0,63.3,891.0,10.0,0.0,63.4,60.0,63.9,3.0,6.0,5.9,1.0,31.0,70.0,2.0,10.0,39.0,80.7,1.0,5.0,2.0,830.0,874.0,89.0,348.0,46.0,0.0,0.0,5.0,1.951219512195122,30.493494887607643,0.0,37.5,56400.3,59.99390288426432
00-0027978,2011,Cowboys,Bruce Carter,LB,23.0,9.0,6.0,49.1,41.0,0.0,0.0,64.1,52.3,41.3,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,73.1,77.0,0.0,1.0,0.0,40.0,40.0,7.0,14.0,4.0,0.0,0.0,0.0,0.7332535825545171,275.91352371979326,0.07,50.0,2013.1,
00-0027663,2011,Cowboys,Sean Lee,LB,25.0,9.0,15.0,68.7,838.0,20.0,0.0,56.8,67.7,76.9,3.0,13.0,8.2,0.0,46.0,81.0,9.0,16.0,87.0,69.8,4.0,3.0,0.0,776.0,808.0,108.0,292.0,63.0,1.0,0.0,9.0,0.5856697819314641,196.7752235398642,0.07,50.0,57570.600000000006,
00-0022137,2011,Cowboys,Bradie James,LB,30.0,9.0,16.0,54.8,402.0,9.0,1.0,47.0,54.7,64.4,1.0,1.0,6.4,0.0,17.0,35.0,1.0,2.0,86.2,71.7,0.0,2.0,1.0,394.0,396.0,34.0,211.0,16.0,1.0,0.0,3.0,3.322949117341641,22.781857388041356,0.07,50.0,22029.6,
00-0001820,2011,Cowboys,Keith Brooking,LB,35.0,9.0,16.0,48.8,395.0,13.0,0.0,49.2,60.6,50.9,1.0,2.0,9.6,0.0,15.0,34.0,2.0,3.0,84.3,67.1,0.0,2.0,0.0,359.0,364.0,29.0,179.0,30.0,0.0,0.0,5.0,2.2429906542056073,22.59013662500456,0.07,50.0,19276.0,62.2172065628944
00-0025435,2014,Cowboys,Justin Durant,LB,28.0,9.0,6.0,59.0,324.0,11.0,2.0,68.1,61.2,46.5,1.0,5.0,10.7,0.0,27.0,39.0,5.0,6.0,76.0,67.3,1.0,1.0,1.0,296.0,321.0,20.0,126.0,28.0,1.0,0.0,6.0,1.0902255639097744,66.021526493308,0.13,72.2,19116.0,
00-0029647,2015,Cowboys,Kyle Wilber,LB,26.0,9.0,13.0,56.4,225.0,4.0,0.0,55.9,55.2,57.8,0.0,3.0,10.5,0.0,6.0,13.0,1.0,3.0,84.0,67.5,0.0,0.0,0.0,116.0,147.0,26.0,129.0,8.0,0.0,0.0,2.0,0.5372731714126187,73.79666996550506,-0.12,25.0,12690.0,
00-0028172,2015,Cowboys,Andrew Gachkar,LB,26.0,9.0,8.0,59.7,115.0,1.0,0.0,51.1,54.4,69.4,0.0,0.0,9.1,0.0,4.0,9.0,1.0,0.0,81.2,61.2,0.0,0.0,0.0,89.0,98.0,3.0,60.0,9.0,0.0,0.0,1.0,1.1166945840312674,12.062853155490274,-0.12,25.0,6865.5,
00-0027904,2015,Cowboys,Rolando McClain,LB,26.0,9.0,11.0,74.9,639.0,12.0,0.0,79.8,67.0,64.4,4.0,5.0,7.4,2.0,31.0,63.0,9.0,11.0,21.9,74.7,1.0,1.0,2.0,611.0,634.0,44.0,304.0,26.0,0.0,0.0,6.0,1.8397745672808483,288.4105217092819,-0.12,25.0,47861.100000000006,
00-0027663,2015,Cowboys,Sean Lee,LB,29.0,9.0,14.0,88.4,814.0,20.0,0.0,90.8,61.0,68.5,1.0,5.0,11.0,3.0,57.0,93.0,10.0,9.0,88.3,80.2,1.0,4.0,0.0,726.0,790.0,40.0,349.0,48.0,0.0,0.0,14.0,3.803740926856505,107.99253237368066,-0.12,25.0,71957.6,
00-0032215,2015,Cowboys,Damien Wilson,LB,22.0,9.0,2.0,39.4,32.0,1.0,0.0,27.6,61.8,72.3,0.0,2.0,14.3,0.0,3.0,5.0,2.0,2.0,76.9,79.5,0.0,0.0,0.0,14.0,21.0,6.0,15.0,2.0,0.0,0.0,1.0,0.384965103294249,84.57952349910451,-0.12,25.0,1260.8,
00-0031348,2015,Cowboys,Anthony Hitchens,LB,23.0,9.0,16.0,49.4,538.0,14.0,1.0,56.2,74.6,40.9,3.0,4.0,17.1,2.0,22.0,44.0,3.0,9.0,86.3,54.5,0.0,2.0,0.0,475.0,521.0,28.0,256.0,28.0,0.0,0.0,12.0,0.431823003908431,83.78793424989426,-0.12,25.0,26577.2,
00-0030198,2014,Cowboys,Cameron Lawrence,LB,23.0,9.0,4.0,67.9,77.0,7.0,0.0,63.4,54.6,75.0,0.0,0.0,9.1,1.0,1.0,3.0,0.0,1.0,77.8,74.3,0.0,0.0,1.0,76.0,77.0,7.0,15.0,5.0,0.0,1.0,1.0,0.3721804511278195,0.0,0.13,72.2,5228.3,
00-0027812,2014,Cowboys,Dekoda Watson,LB,26.0,9.0,5.0,47.7,100.0,1.0,0.0,42.5,60.4,53.4,1.0,3.0,30.0,0.0,1.0,6.0,0.0,4.0,73.1,33.6,0.0,0.0,0.0,73.0,78.0,14.0,63.0,4.0,0.0,0.0,3.0,0.3095977443609022,16.057540184155325,0.13,72.2,4770.0,
00-0033147,2019,Chiefs,Darron Lee,LB,24.0,16.0,9.0,36.3,161.0,2.0,0.0,29.4,64.1,54.1,0.0,1.0,22.2,0.0,5.0,19.0,0.0,1.0,77.6,34.5,0.0,0.0,0.0,133.0,145.0,14.0,79.0,18.0,0.0,0.0,6.0,0.9797348565356004,297.57348035509744,0.133,79.0,5844.299999999999,
00-0033058,2019,Chiefs,Reggie Ragland,LB,25.0,16.0,14.0,68.1,235.0,6.0,0.0,64.1,58.3,70.4,1.0,7.0,12.5,2.0,15.0,22.0,2.0,10.0,82.6,57.8,0.0,0.0,0.0,124.0,141.0,64.0,102.0,15.0,1.0,0.0,4.0,0.6623544102019129,201.3519295519833,0.133,79.0,16003.499999999998,
00-0034781,2019,Chiefs,Dorian O'Daniel,LB,24.0,16.0,2.0,85.3,6.0,0.0,0.0,77.5,60.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,99.9,,0.0,0.0,0.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4239527098831031,106.21459646133653,0.133,79.0,511.7999999999999,
00-0032215,2019,Chiefs,Damien Wilson,LB,26.0,16.0,16.0,55.2,709.0,24.0,1.0,55.6,60.7,55.5,2.0,7.0,7.1,2.0,29.0,55.0,2.0,11.0,63.5,75.6,0.0,0.0,2.0,542.0,593.0,65.0,334.0,47.0,0.0,0.0,6.0,0.9962805526036131,56.695350085592175,0.133,79.0,39136.8,
00-0034296,2018,Chiefs,Ben Niemann,LB,23.0,16.0,6.0,60.6,63.0,2.0,0.0,60.9,,59.4,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,76.8,81.4,0.0,0.0,0.0,63.0,63.0,0.0,38.0,3.0,0.0,0.0,0.0,0.2720090293453724,0.0,0.2,72.2,3817.8,
00-0033058,2018,Chiefs,Reggie Ragland,LB,24.0,16.0,16.0,53.6,582.0,20.0,1.0,59.1,81.1,47.2,1.0,3.0,14.0,1.0,23.0,66.0,3.0,5.0,86.3,52.5,1.0,0.0,0.0,573.0,579.0,17.0,313.0,22.0,0.0,0.0,14.0,0.5536309255079007,222.52829683926845,0.2,72.2,31195.2,
00-0031348,2018,Chiefs,Anthony Hitchens,LB,26.0,16.0,15.0,39.8,944.0,24.0,1.0,49.6,57.4,33.6,1.0,6.0,8.7,0.0,38.0,92.0,5.0,7.0,65.1,71.0,0.0,0.0,4.0,882.0,927.0,60.0,364.0,63.0,0.0,1.0,11.0,2.0316027088036117,62.071628365603445,0.2,72.2,37571.2,
00-0032820,2018,Chiefs,Terrance Smith,LB,25.0,16.0,7.0,42.9,173.0,3.0,0.0,42.3,70.2,34.9,0.0,2.0,6.3,1.0,3.0,12.0,0.0,3.0,86.9,71.0,0.0,0.0,1.0,109.0,151.0,26.0,20.0,20.0,0.0,0.0,1.0,0.355530474040632,0.0,0.2,72.2,7421.7,
00-0031348,2019,Chiefs,Anthony Hitchens,LB,27.0,16.0,15.0,48.8,699.0,19.0,1.0,60.0,56.9,41.0,2.0,2.0,13.2,2.0,21.0,60.0,4.0,6.0,57.7,48.8,0.0,1.0,1.0,653.0,678.0,49.0,309.0,43.0,0.0,0.0,12.0,2.7782943676939427,45.98379328062319,0.133,79.0,34111.2,
00-0034296,2019,Chiefs,Ben Niemann,LB,24.0,16.0,15.0,59.7,400.0,10.0,0.0,69.6,50.2,42.9,0.0,6.0,6.5,0.0,9.0,33.0,1.0,6.0,83.3,76.8,0.0,0.0,0.0,348.0,376.0,57.0,92.0,40.0,0.0,0.0,3.0,0.3039319872476089,0.0,0.133,79.0,23880.0,
00-0036362,2020,Chiefs,Willie Gay,LB,22.0,16.0,15.0,68.1,269.0,7.0,1.0,67.3,45.9,69.8,0.0,3.0,15.9,0.0,18.0,30.0,3.0,3.0,78.7,51.9,0.0,3.0,0.0,227.0,244.0,26.0,151.0,18.0,0.0,0.0,7.0,0.4835378405650858,191.4959393785066,0.112,84.2,18318.9,
00-0034781,2020,Chiefs,Dorian O'Daniel,LB,25.0,16.0,3.0,66.9,10.0,0.0,0.0,63.6,70.6,54.8,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,71.8,78.0,0.0,0.0,0.0,8.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.486316347124117,96.10694121980713,0.112,84.2,669.0,
00-0032215,2020,Chiefs,Damien Wilson,LB,27.0,16.0,13.0,51.8,531.0,19.0,1.0,42.0,64.4,60.7,0.0,5.0,5.3,0.0,23.0,52.0,3.0,5.0,58.3,77.3,0.0,1.0,2.0,401.0,416.0,50.0,278.0,34.0,0.0,0.0,4.0,2.7119071644803228,42.000948371335475,0.112,84.2,27505.8,
00-0031348,2020,Chiefs,Anthony Hitchens,LB,28.0,16.0,14.0,50.5,603.0,23.0,0.0,46.1,74.7,54.8,4.0,4.0,4.8,0.0,24.0,57.0,2.0,8.0,52.9,82.3,0.0,1.0,2.0,569.0,588.0,39.0,296.0,33.0,0.0,0.0,4.0,6.40388496468214,34.06563191834721,0.112,84.2,30451.5,
00-0034296,2020,Chiefs,Ben Niemann,LB,25.0,16.0,15.0,46.5,468.0,4.0,1.0,57.0,57.5,29.7,2.0,7.0,12.2,1.0,8.0,32.0,2.0,10.0,87.7,54.4,0.0,0.0,0.0,371.0,430.0,84.0,125.0,31.0,2.0,0.0,5.0,0.3794147325933401,0.0,0.112,84.2,21762.0,
00-0035157,2020,Chiefs,Darius Harris,LB,24.0,16.0,2.0,28.8,126.0,3.0,0.0,30.8,47.4,48.6,0.0,0.0,23.8,0.0,7.0,13.0,0.0,0.0,0.0,28.9,0.0,1.0,2.0,114.0,118.0,11.0,53.0,9.0,1.0,1.0,5.0,0.2534550958627649,0.0,0.112,84.2,3628.8,
00-0032820,2016,Chiefs,Terrance Smith,LB,23.0,16.0,3.0,31.3,65.0,0.0,0.0,47.4,59.0,34.7,0.0,0.0,25.0,0.0,1.0,3.0,0.0,0.0,77.2,32.8,0.0,0.0,0.0,61.0,65.0,1.0,39.0,4.0,0.0,0.0,1.0,0.153429509886005,0.0,0.05,70.6,2034.5,
00-0031943,2016,Chiefs,Ramik Wilson,LB,24.0,16.0,12.0,78.4,591.0,22.0,1.0,76.7,53.1,72.4,0.0,2.0,6.7,0.0,35.0,76.0,7.0,2.0,87.0,78.5,1.0,2.0,0.0,566.0,578.0,13.0,267.0,34.0,2.0,0.0,7.0,0.2187834095446641,84.4655471947907,0.05,70.6,46334.4,
00-0031950,2016,Chiefs,D.J. Alexander,LB,24.0,16.0,5.0,33.0,50.0,0.0,0.0,36.9,,45.6,0.0,0.0,28.6,0.0,3.0,5.0,1.0,0.0,89.0,42.8,0.0,0.0,0.0,47.0,50.0,0.0,34.0,4.0,0.0,0.0,2.0,0.3706852579377858,44.855436409099205,0.05,70.6,1650.0,
00-0031999,2016,Chiefs,Justin March-Lillard,LB,23.0,16.0,5.0,61.2,159.0,2.0,0.0,67.9,52.9,55.3,0.0,0.0,9.1,0.0,7.0,18.0,1.0,0.0,79.7,67.8,0.0,1.0,0.0,156.0,159.0,4.0,94.0,4.0,0.0,0.0,2.0,0.2653642042893025,0.0,0.05,70.6,9730.8,
00-0023449,2016,Chiefs,Derrick Johnson,LB,33.0,16.0,13.0,70.5,841.0,20.0,0.0,82.8,50.5,51.4,1.0,2.0,17.9,1.0,41.0,72.0,7.0,4.0,88.7,47.5,1.0,3.0,0.0,747.0,807.0,37.0,317.0,37.0,0.0,0.0,20.0,2.2541379532427386,0.0,0.05,70.6,59290.5,76.22255480607082
00-0033058,2017,Chiefs,Reggie Ragland,LB,23.0,16.0,13.0,76.0,369.0,12.0,0.0,59.3,49.7,82.8,0.0,1.0,9.8,0.0,21.0,43.0,4.0,1.0,84.1,65.5,0.0,0.0,0.0,365.0,369.0,6.0,209.0,11.0,0.0,0.0,6.0,0.4284532934131736,245.93180211566457,0.08,58.8,28044.0,
00-0031943,2017,Chiefs,Ramik Wilson,LB,25.0,16.0,4.0,52.7,125.0,3.0,0.0,74.2,60.6,32.1,0.0,2.0,5.9,0.0,5.0,13.0,1.0,2.0,80.2,69.7,0.0,0.0,0.0,115.0,123.0,8.0,59.0,6.0,1.0,0.0,1.0,0.3682634730538922,76.4275876367289,0.08,58.8,6587.5,
00-0031308,2017,Chiefs,Kevin Pierre-Louis,LB,25.0,16.0,15.0,50.7,273.0,10.0,1.0,53.6,61.6,49.5,1.0,5.0,4.5,0.0,13.0,32.0,1.0,6.0,81.4,78.4,0.0,2.0,0.0,249.0,267.0,16.0,110.0,22.0,0.0,0.0,2.0,0.4131736526946107,59.17633390185146,0.08,58.8,13841.1,
00-0033468,2017,Chiefs,Ukeme Eligwe,LB,23.0,16.0,2.0,56.4,66.0,0.0,0.0,48.8,56.1,63.1,1.0,2.0,33.3,1.0,3.0,2.0,0.0,4.0,78.7,29.1,0.0,0.0,0.0,1.0,2.0,30.0,27.0,0.0,0.0,0.0,1.0,0.3086730538922155,42.36358099700373,0.08,58.8,3722.4,
00-0023449,2017,Chiefs,Derrick Johnson,LB,34.0,16.0,16.0,65.1,893.0,15.0,1.0,78.4,47.1,47.2,0.0,4.0,16.1,1.0,31.0,63.0,5.0,5.0,88.4,54.0,0.0,6.0,0.0,812.0,869.0,37.0,344.0,44.0,1.0,0.0,15.0,2.095808383233533,27.820244828671814,0.08,58.8,58134.3,56.218805528134254
00-0032820,2017,Chiefs,Terrance Smith,LB,24.0,16.0,3.0,67.9,66.0,2.0,0.0,75.0,51.7,55.7,0.0,0.0,30.0,0.0,2.0,5.0,0.0,0.0,93.8,28.9,1.0,0.0,0.0,58.0,60.0,6.0,27.0,2.0,0.0,0.0,3.0,0.3233532934131736,0.0,0.08,58.8,4481.400000000001,
00-0038513,2023,Chiefs,Cam Jones,LB,23.0,16.0,3.0,65.6,82.0,1.0,0.0,50.3,84.3,80.4,0.0,1.0,21.4,0.0,4.0,10.0,0.0,1.0,78.1,39.5,0.0,0.0,0.0,52.0,72.0,8.0,25.0,7.0,0.0,0.0,3.0,0.3358540925266904,0.0,0.1,71.4,5379.2,
00-0037208,2023,Chiefs,Jack Cochrane,LB,24.0,16.0,10.0,54.0,183.0,1.0,0.0,56.9,52.6,53.8,0.0,1.0,8.3,0.0,7.0,21.0,2.0,1.0,84.3,73.7,0.0,0.0,0.0,149.0,171.0,15.0,68.0,10.0,0.0,0.0,2.0,0.3870106761565836,0.0,0.1,71.4,9882.0,
00-0035900,2023,Chiefs,Cole Christiansen,LB,26.0,16.0,1.0,60.0,1.0,0.0,0.0,,,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,60.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.096085409252669,0.0,0.1,71.4,60.0,
00-0035262,2023,Chiefs,Drue Tranquill,LB,28.0,16.0,19.0,68.4,721.0,18.0,2.0,66.9,84.3,55.9,2.0,15.0,8.2,5.0,42.0,72.0,4.0,22.0,88.5,70.8,0.0,1.0,0.0,599.0,644.0,69.0,283.0,47.0,0.0,0.0,8.0,1.307829181494662,54.724137429008,0.1,71.4,49316.4,
00-0037819,2023,Chiefs,Leo Chenal,LB,22.0,16.0,21.0,84.0,527.0,17.0,1.0,61.1,71.6,90.6,5.0,12.0,7.6,2.0,33.0,56.0,7.0,19.0,86.2,74.2,0.0,0.0,0.0,306.0,359.0,82.0,272.0,29.0,0.0,0.0,6.0,0.5100400355871887,102.10120125798542,0.1,71.4,44268.0,
00-0036621,2023,Chiefs,Nick Bolton,LB,23.0,16.0,12.0,59.4,708.0,27.0,0.0,50.5,60.6,74.0,2.0,7.0,10.5,3.0,40.0,75.0,4.0,12.0,32.1,65.9,1.0,3.0,2.0,621.0,674.0,58.0,255.0,60.0,0.0,1.0,12.0,0.7077851423487544,169.57901549602798,0.1,71.4,42055.2,
00-0036362,2023,Chiefs,Willie Gay,LB,25.0,16.0,19.0,55.9,698.0,16.0,1.0,41.1,56.5,72.7,2.0,11.0,11.1,1.0,26.0,48.0,4.0,14.0,84.8,60.2,1.0,0.0,0.0,529.0,595.0,71.0,298.0,45.0,3.0,0.0,8.0,0.7374541814946619,141.86368107815937,0.1,71.4,39018.2,
00-0038513,2024,Chiefs,Cam Jones,LB,24.0,16.0,2.0,54.4,80.0,3.0,0.0,55.5,55.5,57.1,1.0,1.0,15.4,0.0,2.0,8.0,0.0,2.0,77.2,54.3,0.0,0.0,0.0,77.0,79.0,2.0,41.0,4.0,0.0,0.0,2.0,0.3602192638997651,0.0,0.0383547092,85.0,4352.0,
00-0039313,2024,Chiefs,Swayze Bozeman,LB,25.0,16.0,1.0,60.3,7.0,0.0,0.0,65.7,,54.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,67.5,76.2,0.0,0.0,0.0,6.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0880971025841816,0.0,0.0383547092,85.0,422.1,
00-0037208,2024,Chiefs,Jack Cochrane,LB,25.0,16.0,3.0,61.5,9.0,1.0,0.0,62.7,57.1,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.2,71.4,0.0,0.0,0.0,8.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.3856695379796397,0.0,0.0383547092,85.0,553.5,
00-0037819,2024,Chiefs,Leo Chenal,LB,23.0,16.0,19.0,84.5,497.0,11.0,3.0,75.6,56.5,90.2,1.0,12.0,5.2,1.0,25.0,44.0,4.0,14.0,86.8,81.8,0.0,1.0,0.0,266.0,294.0,121.0,219.0,16.0,0.0,0.0,3.0,0.5387173061863743,92.3849873246454,0.0383547092,85.0,41996.5,
