player_id,age,pff_id,adjusted_value,Year,Team,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0026211,28.0,MISSING,85.14985494479788,2013,Texans,-0.13,12.50%,Tavares Gooden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027703,25.0,MISSING,84.41157000932313,2013,Texans,-0.13,12.50%,Darryl Sharpton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027734,26.0,MISSING,57.79791637190573,2013,Texans,-0.13,12.50%,Ricky Sapp,ED,34.0,5.0,1.0,0.0,0.0,0.0,13.0,0.0,64.8,75.8,62.4,61.0,68.1,0.0,4.0,0.0,0.0,0.0,0.0,28.0,6.0,31.0,13.0,18.0,0.0,0.0,0.0,4.0,2203.2,MISSING
00-0028124,24.0,MISSING,33.171896015736294,2013,Texans,-0.13,12.50%,D.J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028127,25.0,MISSING,31.718919893439303,2013,Texans,-0.13,12.50%,Mike Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024365,30.0,MISSING,17.666991420231447,2013,Texans,-0.13,12.50%,Tim Dobbins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026340,28.0,MISSING,16.23636517303928,2013,Texans,-0.13,12.50%,Joe Mays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030235,22.0,MISSING,0.0,2013,Texans,-0.13,12.50%,Willie Jefferson,ED,19.0,6.0,2.0,0.0,0.0,0.0,13.0,0.0,66.7,73.6,69.7,61.4,72.4,0.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,17.0,13.0,4.0,0.0,0.0,0.0,1.0,1267.3,MISSING
00-0030246,23.0,MISSING,0.0,2013,Texans,-0.13,12.50%,Justin Tuggle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028251,25.0,MISSING,0.0,2013,Texans,-0.13,12.50%,Jeff Tarpinian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028536,26.0,MISSING,0.0,2013,Texans,-0.13,12.50%,Bryan Braman,ED,18.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,59.8,89.7,54.0,61.1,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,4.0,14.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0,1076.4,MISSING
00-0027868,24.0,5541.0,329.2216575409153,2013,Titans,0.03,43.80%,Derrick Morgan,ED,798.0,15.0,9.0,1.0,1.0,1.0,31.0,1.0,70.3,68.8,69.1,62.3,74.4,14.0,37.0,10.5,4.0,2.0,7.0,486.0,312.0,798.0,152.0,646.0,24.0,25.0,2.0,58.0,56099.399999999994,MISSING
00-0029544,22.0,MISSING,133.77991357033252,2013,Titans,0.03,43.80%,Mike Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024228,29.0,MISSING,132.319509766743,2013,Titans,0.03,43.80%,Kamerion Wimbley,ED,352.0,16.0,1.0,1.0,0.0,0.0,31.0,0.0,57.1,65.4,57.8,56.4,47.0,3.0,26.0,27.3,3.0,1.0,3.0,268.0,83.0,352.0,96.0,256.0,9.0,7.0,2.0,32.0,20099.2,MISSING
00-0028015,23.0,6229.0,129.20562137292168,2013,Titans,0.03,43.80%,Jurrell Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030488,23.0,MISSING,71.23565132880071,2013,Titans,0.03,43.80%,Lavar Edwards,ED,150.0,7.0,2.0,1.0,1.0,0.0,31.0,0.0,59.8,2.1,50.3,72.8,73.6,0.0,3.0,12.5,1.0,2.0,0.0,68.0,82.0,149.0,2.0,146.0,4.0,5.0,1.0,3.0,8970.0,MISSING
00-0027084,26.0,MISSING,65.01210215377569,2013,Titans,0.03,43.80%,Sammie Lee Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028080,25.0,MISSING,58.322818458429545,2013,Titans,0.03,43.80%,Karl Klug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025539,28.0,MISSING,23.453977168644965,2013,Titans,0.03,43.80%,Antonio Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025629,27.0,MISSING,6.051582234165623,2013,Titans,0.03,43.80%,Keyunta Dawson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026016,28.0,MISSING,0.0,2013,Titans,0.03,43.80%,Ropati Pitoitua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027977,24.0,6191.0,229.9595959133068,2013,Titans,0.03,43.80%,Akeem Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029566,23.0,7055.0,205.94739815439215,2013,Titans,0.03,43.80%,Zach Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030502,23.0,MISSING,122.13349929124968,2013,Titans,0.03,43.80%,Zaviar Gooden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028047,25.0,MISSING,85.68758885744568,2013,Titans,0.03,43.80%,Colin McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026951,28.0,MISSING,12.605954134462886,2013,Titans,0.03,43.80%,Moise Fokou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025605,28.0,MISSING,8.73457445858351,2013,Titans,0.03,43.80%,Zach Diles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025833,27.0,MISSING,0.0,2013,Titans,0.03,43.80%,Patrick Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030574,22.0,MISSING,374.9342265794097,2013,Vikings,-0.11,33.30%,Sharrif Floyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027701,25.0,5624.0,86.96115654866401,2013,Vikings,-0.11,33.30%,Everson Griffen,ED,698.0,16.0,1.0,1.0,1.0,1.0,18.0,0.0,67.8,65.1,71.7,68.7,67.7,7.0,39.0,13.6,3.0,2.0,6.0,454.0,215.0,686.0,4.0,318.0,20.0,18.0,3.0,52.0,47324.4,MISSING
00-0022073,33.0,MISSING,61.8940805497906,2013,Vikings,-0.11,33.30%,Kevin Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025489,30.0,3718.0,41.91754513658955,2013,Vikings,-0.11,33.30%,Brian Robison,ED,973.0,16.0,5.0,3.0,0.0,0.0,18.0,1.0,70.6,80.4,68.4,62.3,78.5,11.0,63.0,15.2,5.0,2.0,9.0,648.0,317.0,968.0,17.0,937.0,26.0,23.0,4.0,83.0,68693.79999999999,MISSING
00-0026292,26.0,MISSING,31.659557653781896,2013,Vikings,-0.11,33.30%,Letroy Guion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022740,31.0,MISSING,12.766172196824169,2013,Vikings,-0.11,33.30%,Jared Allen,ED,1062.0,16.0,4.0,5.0,0.0,2.0,18.0,0.0,65.8,61.3,66.1,66.4,44.2,18.0,34.0,18.2,8.0,3.0,13.0,686.0,362.0,1059.0,21.0,1033.0,32.0,32.0,6.0,65.0,69879.59999999999,MISSING
00-0024426,29.0,MISSING,7.210880730513834,2013,Vikings,-0.11,33.30%,Fred Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029067,25.0,MISSING,0.0,2013,Vikings,-0.11,33.30%,Chase Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027495,25.0,6112.0,0.0,2013,Vikings,-0.11,33.30%,George Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028495,25.0,MISSING,0.0,2013,Vikings,-0.11,33.30%,Justin Trattou,ED,3.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,68.6,67.3,67.4,MISSING,MISSING,1.0,0.0,MISSING,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,205.8,MISSING
00-0024232,30.0,MISSING,117.96184997270372,2013,Vikings,-0.11,33.30%,Chad Greenway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030385,22.0,7902.0,91.22753062904772,2013,Vikings,-0.11,33.30%,Gerald Hodges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030392,23.0,MISSING,26.244860635074225,2013,Vikings,-0.11,33.30%,Michael Mauti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029578,24.0,MISSING,24.948575512865315,2013,Vikings,-0.11,33.30%,Audie Cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025579,29.0,MISSING,13.641135955535578,2013,Vikings,-0.11,33.30%,Desmond Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025607,28.0,MISSING,8.513769004395286,2013,Vikings,-0.11,33.30%,Marvin Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028260,25.0,MISSING,0.0,2013,Vikings,-0.11,33.30%,Larry Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025945,27.0,MISSING,0.0,2013,Vikings,-0.11,33.30%,Erin Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030457,24.0,7821.0,249.6568804038212,2014,49ers,-0.03,50.00%,Tank Carradine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026145,29.0,MISSING,244.80536618371596,2014,49ers,-0.03,50.00%,Glenn Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030088,24.0,MISSING,54.32328539178591,2014,49ers,-0.03,50.00%,Quinton Dial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025484,29.0,MISSING,33.28526155136259,2014,49ers,-0.03,50.00%,Ray McDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0020535,34.0,MISSING,31.513694008809257,2014,49ers,-0.03,50.00%,Justin Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029890,23.0,8530.0,0.0,2014,49ers,-0.03,50.00%,Mike Purcell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028241,25.0,MISSING,0.0,2014,49ers,-0.03,50.00%,Ian Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028479,26.0,MISSING,0.0,2014,49ers,-0.03,50.00%,Demarcus Dobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029165,24.0,MISSING,0.0,2014,49ers,-0.03,50.00%,Tony Jerod-Eddie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027945,24.0,6159.0,449.6979155693237,2014,49ers,-0.03,50.00%,Aldon Smith,ED,418.0,7.0,4.0,0.0,0.0,0.0,28.0,0.0,71.6,66.4,63.5,71.1,52.6,6.0,24.0,14.3,2.0,1.0,2.0,228.0,165.0,357.0,353.0,4.0,7.0,8.0,1.0,32.0,29928.8,MISSING
00-0031303,23.0,MISSING,157.81210231468515,2014,49ers,-0.03,50.00%,Chris Borland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0025398,29.0,MISSING,141.48060883593095,2014,49ers,-0.03,50.00%,Patrick Willis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030518,22.0,MISSING,123.73585619685848,2014,49ers,-0.03,50.00%,Corey Lemonier,ED,143.0,8.0,2.0,0.0,0.0,0.0,28.0,0.0,39.9,6.2,44.8,60.1,76.8,1.0,1.0,0.0,0.0,2.0,0.0,93.0,45.0,123.0,117.0,6.0,1.0,4.0,0.0,2.0,5705.7,MISSING
00-0030993,21.0,8785.0,65.25564419885751,2014,49ers,-0.03,50.00%,Aaron Lynch,ED,514.0,16.0,6.0,3.0,0.0,0.0,28.0,0.0,64.7,56.5,66.5,58.4,62.7,8.0,27.0,15.0,3.0,2.0,6.0,330.0,150.0,421.0,416.0,5.0,15.0,11.0,1.0,41.0,33255.8,MISSING
00-0030100,24.0,MISSING,39.9469885772874,2014,49ers,-0.03,50.00%,Nick Moody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024495,30.0,2945.0,28.320678696203725,2014,49ers,-0.03,50.00%,Ahmad Brooks,ED,603.0,13.0,5.0,2.0,0.0,1.0,28.0,1.0,63.9,21.2,62.4,62.5,39.8,5.0,11.0,25.0,8.0,5.0,6.0,261.0,244.0,479.0,470.0,9.0,20.0,19.0,1.0,22.0,38531.7,MISSING
00-0025579,30.0,MISSING,10.105602066657276,2014,49ers,-0.03,50.00%,Desmond Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026725,28.0,MISSING,0.0,2014,49ers,-0.03,50.00%,Dan Skuta,ED,385.0,13.0,2.0,1.0,2.0,3.0,28.0,0.0,68.9,64.3,77.6,70.3,77.0,1.0,8.0,17.4,4.0,4.0,4.0,113.0,186.0,306.0,304.0,2.0,13.0,17.0,3.0,13.0,26526.500000000004,MISSING
00-0028836,27.0,MISSING,0.0,2014,49ers,-0.03,50.00%,Michael Wilhoite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030225,25.0,MISSING,0.0,2014,49ers,-0.03,50.00%,Chase Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031043,22.0,MISSING,231.55753505979817,2014,Bears,-0.15,31.30%,Ego Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027657,27.0,MISSING,173.30279846635892,2014,Bears,-0.15,31.30%,Lamarr Houston,ED,396.0,8.0,2.0,1.0,1.0,0.0,6.0,1.0,70.0,67.6,68.6,60.1,44.6,10.0,15.0,21.4,3.0,1.0,1.0,251.0,145.0,396.0,2.0,311.0,9.0,9.0,2.0,26.0,27720.0,MISSING
00-0027991,26.0,MISSING,166.12896737855115,2014,Bears,-0.15,31.30%,Stephen Paea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031048,22.0,8717.0,147.8496699006052,2014,Bears,-0.15,31.30%,Will Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027752,26.0,MISSING,42.40554665855379,2014,Bears,-0.15,31.30%,Austen Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030048,24.0,MISSING,35.877849357372355,2014,Bears,-0.15,31.30%,Cornelius Washington,ED,77.0,7.0,1.0,0.0,0.0,0.0,6.0,0.0,58.3,78.4,55.1,60.6,29.4,1.0,3.0,20.0,1.0,0.0,1.0,42.0,35.0,76.0,2.0,74.0,3.0,3.0,1.0,5.0,4489.099999999999,MISSING
00-0026309,30.0,MISSING,18.950546508555988,2014,Bears,-0.15,31.30%,Trevor Scott,ED,23.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,60.4,73.8,66.0,56.1,72.1,1.0,1.0,0.0,0.0,0.0,0.0,10.0,13.0,22.0,0.0,22.0,0.0,1.0,0.0,2.0,1389.2,MISSING
00-0027808,28.0,MISSING,17.592456189101892,2014,Bears,-0.15,31.30%,Willie Young,ED,664.0,15.0,12.0,1.0,1.0,1.0,6.0,0.0,66.0,28.7,60.0,74.3,65.4,5.0,22.0,5.6,2.0,5.0,10.0,408.0,244.0,646.0,23.0,616.0,24.0,22.0,2.0,37.0,43824.0,MISSING
00-0030517,23.0,8016.0,16.411032264850277,2014,Bears,-0.15,31.30%,David Bass,ED,143.0,8.0,0.0,0.0,1.0,1.0,6.0,0.0,63.1,39.2,69.5,56.4,72.1,4.0,3.0,0.0,0.0,1.0,3.0,76.0,65.0,140.0,12.0,125.0,5.0,3.0,1.0,10.0,9023.3,MISSING
00-0022740,32.0,MISSING,9.4574129717677,2014,Bears,-0.15,31.30%,Jared Allen,ED,888.0,15.0,11.0,5.0,2.0,2.0,6.0,2.0,74.2,56.9,66.5,68.6,68.5,20.0,32.0,7.4,4.0,3.0,6.0,544.0,336.0,882.0,42.0,840.0,38.0,39.0,4.0,58.0,65889.6,MISSING
00-0023656,33.0,MISSING,3.146207228772046,2014,Bears,-0.15,31.30%,Jay Ratliff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031127,21.0,9262.0,0.0,2014,Bears,-0.15,31.30%,Brandon Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029250,25.0,MISSING,336.4162232521151,2014,Bears,-0.15,31.30%,Shea McClellin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030064,23.0,7831.0,212.6464089552846,2014,Bears,-0.15,31.30%,Jon Bostic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030027,25.0,MISSING,85.76892712092744,2014,Bears,-0.15,31.30%,Khaseem Greene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027703,26.0,MISSING,76.37874705959759,2014,Bears,-0.15,31.30%,Darryl Sharpton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022780,32.0,MISSING,47.95970920577376,2014,Bears,-0.15,31.30%,D.J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029291,24.0,MISSING,45.93285061885616,2014,Bears,-0.15,31.30%,Terrell Manning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022128,33.0,MISSING,14.628260161923658,2014,Bears,-0.15,31.30%,Lance Briggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031134,23.0,MISSING,0.0,2014,Bears,-0.15,31.30%,DeDe Lattimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031130,23.0,9020.0,0.0,2014,Bears,-0.15,31.30%,Christian Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030449,27.0,7834.0,202.91037896646324,2014,Bengals,0.01,62.50%,Margus Hunt,ED,201.0,13.0,1.0,1.0,0.0,0.0,7.0,0.0,59.8,84.5,55.6,61.1,73.5,0.0,8.0,0.0,0.0,0.0,2.0,113.0,83.0,200.0,8.0,180.0,8.0,6.0,1.0,10.0,12019.8,MISSING
00-0029258,25.0,MISSING,183.60090339671268,2014,Bengals,0.01,62.50%,Devon Still,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027662,25.0,5579.0,147.96109316366915,2014,Bengals,0.01,62.50%,Carlos Dunlap,ED,1001.0,17.0,11.0,3.0,2.0,2.0,7.0,1.0,72.4,64.7,64.6,67.9,56.2,22.0,39.0,8.2,5.0,3.0,9.0,602.0,368.0,1001.0,75.0,919.0,42.0,45.0,9.0,70.0,72472.40000000001,MISSING
00-0031304,23.0,8723.0,136.74926979195843,2014,Bengals,0.01,62.50%,Will Clarke,ED,66.0,7.0,0.0,0.0,0.0,0.0,7.0,1.0,61.8,77.1,49.0,75.1,70.8,0.0,2.0,0.0,0.0,0.0,0.0,41.0,23.0,66.0,2.0,64.0,3.0,3.0,0.0,2.0,4078.8,MISSING
00-0029684,24.0,MISSING,104.89480576041431,2014,Bengals,0.01,62.50%,Brandon Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027720,26.0,5643.0,61.15164253098097,2014,Bengals,0.01,62.50%,Geno Atkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0024338,29.0,3068.0,17.84455310582441,2014,Bengals,0.01,62.50%,Domata Peko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0022867,31.0,MISSING,10.50295647031909,2014,Bengals,0.01,62.50%,Robert Geathers,ED,624.0,17.0,6.0,2.0,0.0,0.0,7.0,0.0,47.1,70.5,39.6,67.1,69.9,5.0,17.0,9.5,2.0,1.0,1.0,424.0,173.0,561.0,11.0,523.0,9.0,13.0,1.0,23.0,29390.4,MISSING
00-0026105,29.0,MISSING,0.0,2014,Bengals,0.01,62.50%,Wallace Gilberry,ED,883.0,17.0,9.0,2.0,1.0,0.0,7.0,1.0,60.8,50.8,61.4,59.5,39.4,15.0,38.0,20.0,11.0,4.0,2.0,548.0,317.0,876.0,63.0,525.0,27.0,35.0,4.0,55.0,53686.399999999994,MISSING
00-0027014,27.0,MISSING,141.54276830920938,2014,Bengals,0.01,62.50%,Rey Maualuga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030508,24.0,MISSING,107.38060104954744,2014,Bengals,0.01,62.50%,Nico Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031240,22.0,MISSING,85.35327973992683,2014,Bengals,0.01,62.50%,Khairi Fortt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030281,23.0,MISSING,84.4655471947907,2014,Bengals,0.01,62.50%,Sean Porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028100,25.0,MISSING,41.91948686696637,2014,Bengals,0.01,62.50%,Chris Carter,ED,3.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,54.0,66.3,56.2,MISSING,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,162.0,MISSING
00-0031290,22.0,8846.0,26.458860635074227,2014,Bengals,0.01,62.50%,Marquis Flowers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027245,26.0,5811.0,0.0,2014,Bengals,0.01,62.50%,Vincent Rey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029815,23.0,MISSING,0.0,2014,Bengals,0.01,62.50%,Jayson DiManche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029479,25.0,7561.0,0.0,2014,Bengals,0.01,62.50%,Emmanuel Lamur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028912,23.0,7280.0,0.0,2014,Bengals,0.01,62.50%,Vontaze Burfict,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027941,24.0,6155.0,561.3794642805499,2014,Bills,0.05,56.30%,Marcell Dareus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027881,26.0,5556.0,215.02989808912076,2014,Bills,0.05,56.30%,Jerry Hughes,ED,782.0,16.0,7.0,0.0,3.0,3.0,4.0,1.0,71.4,0.0,65.9,85.1,69.8,9.0,40.0,13.3,6.0,13.0,12.0,493.0,277.0,471.0,338.0,131.0,32.0,32.0,4.0,61.0,55834.8,MISSING
00-0023750,29.0,MISSING,201.89651799465543,2014,Bills,0.05,56.30%,Mario Williams,ED,787.0,16.0,1.0,3.0,0.0,2.0,4.0,0.0,76.1,73.9,73.6,69.8,73.2,7.0,37.0,7.7,2.0,2.0,16.0,484.0,290.0,770.0,556.0,214.0,36.0,23.0,6.0,60.0,59890.7,MISSING
00-0024237,30.0,MISSING,77.3351132120415,2014,Bills,0.05,56.30%,Manny Lawson,ED,341.0,16.0,2.0,2.0,0.0,0.0,4.0,0.0,55.5,59.7,56.8,55.7,80.7,2.0,4.0,7.1,1.0,1.0,2.0,205.0,132.0,258.0,159.0,98.0,8.0,11.0,3.0,8.0,18925.5,MISSING
00-0026930,28.0,MISSING,21.557013251157727,2014,Bills,0.05,56.30%,Jarius Wynn,ED,311.0,11.0,1.0,2.0,0.0,0.0,4.0,1.0,62.9,43.2,58.5,68.6,42.6,1.0,15.0,20.0,3.0,2.0,2.0,185.0,124.0,300.0,130.0,164.0,10.0,11.0,1.0,18.0,19561.9,MISSING
00-0024348,31.0,3079.0,15.75176978246538,2014,Bills,0.05,56.30%,Kyle Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030132,26.0,8387.0,0.0,2014,Bills,0.05,56.30%,Stefan Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029112,24.0,7401.0,0.0,2014,Bills,0.05,56.30%,Jacquies Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028707,26.0,MISSING,0.0,2014,Bills,0.05,56.30%,Corbin Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030906,26.0,MISSING,0.0,2014,Bills,0.05,56.30%,Bryan Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0026149,28.0,MISSING,205.49558425057873,2014,Bills,0.05,56.30%,Keith Rivers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031171,21.0,8708.0,166.71698994168725,2014,Bills,0.05,56.30%,Preston Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027668,26.0,MISSING,130.3922404356245,2014,Bills,0.05,56.30%,Brandon Spikes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029272,24.0,7105.0,90.1855283286764,2014,Bills,0.05,56.30%,Nigel Bradham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031026,23.0,MISSING,22.35478889426464,2014,Bills,0.05,56.30%,Randell Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030118,26.0,MISSING,16.886564853052036,2014,Bills,0.05,56.30%,Ty Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0028260,26.0,MISSING,0.0,2014,Bills,0.05,56.30%,Larry Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0030577,25.0,7809.0,307.8251035025631,2014,Broncos,0.18,70.60%,Sylvester Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0029586,24.0,7040.0,241.48472576808763,2014,Broncos,0.18,70.60%,Derek Wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027990,25.0,MISSING,168.61546838539647,2014,Broncos,0.18,70.60%,Marvin Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027046,28.0,MISSING,83.96754467987483,2014,Broncos,0.18,70.60%,Terrance Knighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0023445,32.0,MISSING,77.64620441082623,2014,Broncos,0.18,70.60%,DeMarcus Ware,ED,789.0,17.0,4.0,0.0,0.0,1.0,10.0,0.0,65.9,39.9,63.5,70.3,49.2,12.0,34.0,24.3,9.0,4.0,11.0,540.0,231.0,524.0,465.0,59.0,28.0,24.0,6.0,57.0,51995.100000000006,MISSING
00-0030086,24.0,MISSING,62.113563650954134,2014,Broncos,0.18,70.60%,Quanterus Smith,ED,304.0,15.0,2.0,0.0,0.0,0.0,10.0,0.0,50.5,62.4,48.2,54.6,76.1,2.0,9.0,16.7,2.0,1.0,0.0,213.0,82.0,259.0,156.0,103.0,6.0,8.0,2.0,11.0,15352.0,MISSING
00-0029568,24.0,7647.0,62.08246236351907,2014,Broncos,0.18,70.60%,Malik Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027573,27.0,6031.0,0.0,2014,Broncos,0.18,70.60%,Mitch Unrein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0027940,25.0,6154.0,637.5902848677591,2014,Broncos,0.18,70.60%,Von Miller,ED,973.0,17.0,8.0,2.0,2.0,1.0,10.0,1.0,90.3,27.4,85.6,90.0,86.6,12.0,47.0,7.8,4.0,5.0,15.0,539.0,308.0,380.0,356.0,24.0,41.0,39.0,5.0,74.0,87861.9,MISSING
00-0028005,26.0,MISSING,133.98323489882557,2014,Broncos,0.18,70.60%,Nate Irving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0031354,23.0,8791.0,60.52339330973662,2014,Broncos,0.18,70.60%,Lamin Barrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
