Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,snap_counts_pass_block,snap_counts_run_block,total_snaps,Year_y,weighted_grade,weighted_average_grade,merge_player_y
1340.0,1340.0,2010.0,Packers,TE,Jermichael Finley,00-0026231,2.0,2008.0,2008.0,Packers,23.0,91.0,0.217,5.9,136.0,43.96,625.0,107.96378521143836,2010.0,Packers,0.18,70.00%,jermichael finley,jermichael finley,jermichael finley,43,Jermichael Finley,GB,TE,10.5,1,84.0,MISSING,0,0,1,0.0,0,12,12,0,84.5,74.9,81.3,75.8,82.2,41.7,55,1,34,5.3,7,132,1,21,86.4,114,37.9,50,113.5,25,1,18.2,24,301,106,5.0,14.3,2.64,7,72,129,2010,10487.7,MISSING,jermichael finley
1146.0,1146.0,2010.0,Jaguars,TE,Zach Miller,00-0027125,1.0,2009.0,2009.0,Jaguars,25.0,180.0,0.087,1.5,19.0,6.07,265.0,39.9469885772874,2010.0,Jaguars,-0.1,50.00%,zach miller,zach miller,zach miller,44,Zach Miller,JAX,TE,7.2,2,83.3,MISSING,0,0,0,0.0,0,10,15,0,83.6,75.1,67.1,74.3,62.6,31.6,55,1,52,2.9,5,174,0,20,90.8,158,34.5,60,100.7,24,1,17.8,31,216,109,5.5,10.8,1.37,5,119,146,2010,9796.6,MISSING,zach miller
1776.0,1776.0,2010.0,Seahawks,TE,Cameron Morrah,00-0026963,1.0,2009.0,2009.0,Seahawks,23.0,248.0,0.049,0.0,0.0,1.34,97.0,13.906471522891492,2010.0,Seahawks,-0.13,44.40%,cameron morrah,cameron morrah,cameron morrah,45,Cameron Morrah,SEA,TE,8.2,0,54.2,MISSING,0,0,1,23.5,4,7,29,0,29.0,72.3,61.6,79.2,57.8,57.0,85,0,39,16.1,24,149,2,13,79.9,119,17.4,26,78.6,24,0,25.5,38,181,99,7.6,13.9,1.52,24,92,149,2010,9178.4,MISSING,cameron morrah
1642.0,1642.0,2010.0,Ravens,TE,Ed Dickson,00-0027675,0.0,2010.0,2010.0,Ravens,23.0,70.0,0.279,7.5,240.0,69.82,763.0,173.34626341744968,2010.0,Ravens,0.06,72.20%,ed dickson,ed dickson,ed dickson,46,Ed Dickson,BLT,TE,11.0,1,54.5,MISSING,0,0,0,14.3,2,5,3,0,47.7,72.3,54.0,58.9,54.1,68.9,142,0,58,31.1,64,206,2,12,65.0,134,18.0,37,91.9,22,1,3.9,8,154,67,5.6,12.8,1.15,64,245,187,2010,10098.0,MISSING,ed dickson
1582.0,1582.0,2010.0,Rams,TE,Michael Hoomanawanui,00-0027732,0.0,2010.0,2010.0,Rams,22.0,132.0,0.141,3.5,40.0,17.68,429.0,79.87969551747261,2010.0,Rams,-0.04,43.80%,michael hoomanawanui,michael hoomanawanui,michael hoomanawanui,47,Michael Hoomanawanui,SL,TE,4.0,2,61.9,MISSING,0,0,1,7.1,1,9,26,0,80.6,72.7,70.2,54.3,76.1,54.8,51,1,36,14.0,13,93,2,13,80.6,75,18.3,17,102.4,21,3,4.3,4,146,110,8.5,11.2,1.95,13,49,72,2010,5054.400000000001,MISSING,michael hoomanawanui
1956.0,1956.0,2010.0,Titans,TE,Craig Stevens,00-0026225,2.0,2008.0,2008.0,Titans,25.0,85.0,0.231,6.3,165.0,50.18,660.0,116.38833287081408,2010.0,Titans,-0.03,37.50%,craig stevens,craig stevens,craig stevens,48,Craig Stevens,TEN,TE,5.4,3,55.0,MISSING,0,0,0,15.4,2,6,31,0,44.8,71.5,72.2,67.5,55.4,93.0,199,0,28,29.9,64,214,2,11,66.4,142,4.7,10,106.7,20,2,0.5,1,122,78,7.1,11.1,0.86,64,323,210,2010,15162.0,MISSING,craig stevens
1831.0,1831.0,2010.0,Steelers,TE,Matt Spaeth,00-0025464,3.0,2007.0,2007.0,Steelers,26.0,77.0,0.254,6.9,205.0,59.85,713.0,116.91008083880628,2010.0,Steelers,0.18,73.70%,matt spaeth,matt spaeth,matt spaeth,49,Matt Spaeth,PIT,TE,9.5,1,50.0,MISSING,0,0,0,16.7,2,4,25,0,41.4,71.1,62.0,58.0,46.9,87.7,185,0,13,32.2,68,211,4,10,66.4,140,10.0,21,79.0,20,1,0.0,0,89,41,4.1,8.9,0.64,68,332,206,2010,12772.0,MISSING,matt spaeth
2017.0,2017.0,2010.0,Vikings,TE,Jim Kleinsasser,00-0009323,11.0,1999.0,1999.0,Vikings,33.0,44.0,0.415,10.5,460.0,134.58,1007.0,21.222041706436663,2010.0,Vikings,-0.07,37.50%,jim kleinsasser,jim kleinsasser,jim kleinsasser,50,Jim Kleinsasser,MIN,TE,4.3,1,85.0,MISSING,0,0,1,0.0,0,6,18,0,82.2,73.6,79.9,76.5,63.7,86.2,200,1,20,48.7,113,232,6,17,48.7,113,5.6,13,76.7,20,0,5.6,13,148,84,4.9,8.7,1.31,113,270,226,2010,18057.4,MISSING,jim kleinsasser
1585.0,1585.0,2010.0,Rams,TE,Billy Bajema,00-0023679,5.0,2005.0,2005.0,49ers,27.0,249.0,0.048,0.0,0.0,1.31,94.0,7.442232797902803,2010.0,Rams,-0.04,43.80%,billy bajema,billy bajema,billy bajema,51,Billy Bajema,SL,TE,6.8,2,73.7,MISSING,0,0,1,12.5,2,8,26,1,51.2,15.4,56.2,61.8,51.6,78.4,149,1,26,40.0,76,190,3,14,57.9,110,7.9,15,110.4,19,2,3.2,6,154,82,5.9,11.0,1.4,76,201,170,2010,9554.0,MISSING,billy bajema
1775.0,1775.0,2010.0,Seahawks,TE,Chris Baker,00-0021213,8.0,2002.0,2002.0,Jets,30.0,88.0,0.223,6.1,150.0,46.97,642.0,27.609201409308127,2010.0,Seahawks,-0.13,44.40%,chris baker,chris baker,chris baker,52,Chris Baker,SEA,TE,9.0,0,47.4,MISSING,0,0,0,10.0,1,4,29,0,56.7,70.6,57.9,81.9,39.6,91.4,192,1,44,32.4,68,210,2,9,66.2,139,6.7,14,62.6,19,1,1.4,3,116,46,5.1,12.9,0.83,68,198,209,2010,12101.1,MISSING,chris baker
499.0,499.0,2010.0,Cardinals,TE,Ben Patrick,00-0025602,3.0,2007.0,2007.0,Cardinals,26.0,215.0,0.059,0.4,5.0,2.79,172.0,18.569804751848057,2010.0,Cardinals,-0.21,31.30%,ben patrick,ben patrick,ben patrick,53,Ben Patrick,ARZ,TE,5.9,0,83.3,MISSING,0,0,1,0.0,0,6,1,1,81.1,22.6,66.0,32.9,56.3,58.6,78,0,21,27.1,36,133,3,15,69.9,93,27.1,36,95.1,18,0,4.5,6,123,62,4.1,8.2,1.32,36,117,120,2010,7920.0,MISSING,ben patrick
1074.0,1074.0,2010.0,Giants,TE,Travis Beckum,00-0027070,1.0,2009.0,2009.0,Giants,23.0,100.0,0.196,5.3,100.0,36.06,575.0,106.21459646133653,2010.0,Giants,0.09,62.50%,travis beckum,travis beckum,travis beckum,54,Travis Beckum,NYG,TE,7.5,1,72.2,MISSING,0,0,0,7.1,1,7,21,0,64.7,72.7,58.8,36.1,57.7,39.3,57,1,29,6.9,10,145,1,13,86.9,126,48.3,70,103.0,18,2,12.4,18,116,36,2.8,8.9,0.92,10,123,145,2010,8526.0,MISSING,travis beckum
627.0,627.0,2010.0,Chiefs,TE,Leonard Pope,00-0024287,4.0,2006.0,2006.0,Cardinals,26.0,72.0,0.271,7.4,230.0,66.81,748.0,113.3443297366606,2010.0,Chiefs,0.05,58.80%,leonard pope,leonard pope,leonard pope,55,Leonard Pope,KC,TE,6.6,0,58.8,MISSING,0,0,0,28.6,4,7,16,0,29.9,71.5,60.3,70.1,43.5,86.8,204,0,14,51.5,121,235,4,10,45.5,107,11.9,28,108.9,17,2,0.0,0,76,36,3.6,7.6,0.71,121,320,232,2010,13989.6,MISSING,leonard pope
501.0,501.0,2010.0,Cardinals,TE,Stephen Spach,00-0023108,5.0,2005.0,2005.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Cardinals,-0.21,31.30%,stephen spach,stephen spach,stephen spach,56,Stephen Spach,ARZ,TE,7.3,0,41.2,MISSING,0,0,1,12.5,1,3,1,0,53.3,69.8,67.3,57.6,48.1,83.6,143,1,14,33.3,57,171,4,7,64.9,111,9.9,17,24.4,17,0,0.0,0,40,21,3.0,5.7,0.36,57,227,160,2010,10768.0,MISSING,stephen spach
1526.0,1526.0,2010.0,Raiders,TE,Brandon Myers,00-0027135,1.0,2009.0,2009.0,Raiders,24.0,202.0,0.067,0.8,11.0,3.72,205.0,28.56973916080483,2010.0,Raiders,0.02,50.00%,brandon myers,brandon myers,brandon myers,57,Brandon Myers,OAK,TE,3.6,2,75.0,MISSING,0,0,0,7.7,1,4,23,0,46.0,71.9,59.0,80.1,47.6,75.0,93,0,16,20.2,25,124,0,12,76.6,95,16.9,21,85.4,16,0,0.8,1,80,44,3.7,6.7,0.84,25,85,115,2010,6785.0,MISSING,brandon myers
439.0,439.0,2010.0,Buccaneers,TE,John Gilmore,00-0021304,8.0,2002.0,2002.0,Saints,30.0,196.0,0.072,1.0,13.0,4.25,221.0,7.0497361007437895,2010.0,Buccaneers,0.05,62.50%,john gilmore,john gilmore,john gilmore,58,John Gilmore,TB,TE,4.5,2,81.3,MISSING,0,0,0,7.1,1,9,30,0,65.3,72.9,78.1,55.1,80.2,89.6,138,0,30,44.2,68,154,1,13,54.5,84,10.4,16,129.2,16,1,0.0,0,160,99,7.6,12.3,1.9,68,258,154,2010,12027.4,MISSING,john gilmore
1471.0,1471.0,2010.0,Patriots,TE,Alge Crumpler,00-0020285,9.0,2001.0,2001.0,Falcons,32.0,35.0,0.48,12.0,550.0,170.37,1128.0,44.853583750493826,2010.0,Patriots,0.22,82.40%,alge crumpler,alge crumpler,alge crumpler,59,Alge Crumpler,NE,TE,7.2,0,60.0,MISSING,0,0,0,18.2,2,6,19,0,45.7,71.9,76.4,62.7,53.8,68.3,164,0,28,40.8,98,240,7,9,54.2,130,14.6,35,116.9,15,3,6.7,16,91,51,5.7,10.1,0.7,98,351,215,2010,16426.0,MISSING,alge crumpler
1018.0,1018.0,2010.0,Falcons,TE,Justin Peelle,00-0021227,8.0,2002.0,2002.0,Chargers,31.0,103.0,0.19,5.1,88.0,33.73,559.0,22.781857388041356,2010.0,Falcons,0.1,76.50%,justin peelle,justin peelle,justin peelle,60,Justin Peelle,ATL,TE,3.9,0,66.7,MISSING,0,0,0,9.1,1,8,2,0,58.9,71.1,81.9,49.0,59.9,71.9,115,0,15,25.0,40,160,3,10,71.9,115,21.9,35,106.5,15,1,2.5,4,96,54,5.4,9.6,0.83,40,267,154,2010,12612.6,MISSING,justin peelle
964.0,964.0,2010.0,Eagles,TE,Clay Harbor,00-0027725,0.0,2010.0,2010.0,Eagles,23.0,125.0,0.149,3.9,47.0,20.67,457.0,86.53285920908559,2010.0,Eagles,0.01,58.80%,clay harbor,clay harbor,clay harbor,61,Clay Harbor,PHI,TE,10.0,0,64.3,MISSING,0,0,0,18.2,2,3,24,0,38.7,70.6,51.5,51.0,45.5,65.4,70,0,24,21.5,23,107,2,9,76.6,82,15.0,16,100.9,14,1,11.2,12,72,20,2.2,8.0,0.88,23,89,98,2010,5047.0,MISSING,clay harbor
241.0,241.0,2010.0,Bills,TE,Jonathan Stupar,00-0025864,2.0,2008.0,2008.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Bills,-0.19,25.00%,jonathan stupar,jonathan stupar,jonathan stupar,62,Jonathan Stupar,BUF,TE,1.5,1,92.3,MISSING,0,0,0,0.0,0,4,4,1,79.4,21.2,60.4,28.1,50.0,74.5,102,1,35,30.7,42,137,0,12,65.7,90,17.5,24,70.2,13,0,3.6,5,111,93,7.8,9.3,1.23,42,138,131,2010,7912.4,MISSING,jonathan stupar
1897.0,1897.0,2010.0,Texans,TE,James Casey,00-0027109,1.0,2009.0,2009.0,Texans,25.0,152.0,0.118,2.6,31.0,11.33,354.0,57.68747521300322,2010.0,Texans,-0.04,37.50%,james casey,james casey,james casey,63,James Casey,HST,TE,5.1,0,61.5,MISSING,0,0,0,11.1,1,5,13,0,55.7,70.4,64.9,73.7,58.9,64.5,60,0,33,6.5,6,93,0,8,86.0,80,21.5,20,84.8,13,0,11.8,11,98,62,7.8,12.3,1.23,6,70,91,2010,5905.900000000001,MISSING,james casey
303.0,303.0,2010.0,Broncos,TE,Dan Gronkowski,00-0027157,1.0,2009.0,2009.0,Lions,25.0,255.0,0.047,0.0,0.0,1.14,82.0,12.646555174465036,2010.0,Broncos,-0.13,25.00%,dan gronkowski,dan gronkowski,dan gronkowski,64,Dan Gronkowski,DEN,TE,5.5,0,66.7,MISSING,0,0,0,11.1,1,3,10,0,54.5,70.1,67.6,80.8,49.7,71.4,115,0,13,37.9,61,161,1,8,60.2,97,12.4,20,80.2,12,0,3.7,6,65,33,4.1,8.1,0.67,61,137,141,2010,9531.6,MISSING,dan gronkowski
1342.0,1342.0,2010.0,Packers,TE,Donald Lee,00-0021929,7.0,2003.0,2003.0,Dolphins,30.0,156.0,0.113,2.4,29.0,10.36,341.0,16.494548899205284,2010.0,Packers,0.18,70.00%,donald lee,donald lee,donald lee,65,Donald Lee,GB,TE,2.3,0,91.7,MISSING,0,0,0,8.3,1,7,12,0,64.7,72.7,56.6,62.2,59.9,65.2,92,0,17,28.4,40,141,3,11,66.0,93,18.4,26,131.6,12,3,4.3,6,73,51,4.6,6.6,0.78,40,157,124,2010,7018.400000000001,MISSING,donald lee
370.0,370.0,2010.0,Browns,TE,Robert Royal,00-0021273,8.0,2002.0,2002.0,Commanders,31.0,160.0,0.109,2.3,27.0,9.48,327.0,11.709563188069374,2010.0,Browns,-0.12,31.30%,robert royal,robert royal,robert royal,66,Robert Royal,CLV,TE,11.5,1,41.7,MISSING,0,0,0,44.4,4,2,8,0,26.5,68.0,77.4,71.4,50.2,80.4,78,0,20,41.2,40,97,0,5,57.7,56,13.4,13,84.0,12,1,4.1,4,56,16,3.2,11.2,1.0,40,202,95,2010,7353.000000000001,MISSING,robert royal
170.0,170.0,2010.0,Bengals,TE,Reggie Kelly,00-0009119,11.0,1999.0,1999.0,Falcons,33.0,42.0,0.429,10.8,480.0,141.82,1032.0,21.93200014569915,2010.0,Bengals,-0.06,25.00%,reggie kelly,reggie kelly,reggie kelly,67,Reggie Kelly,CIN,TE,0.5,1,90.9,MISSING,0,0,0,0.0,0,0,7,0,78.0,71.1,63.7,58.0,41.8,56.5,135,0,9,33.9,81,239,3,10,63.2,151,7.1,17,82.6,11,0,2.9,7,42,37,3.7,4.2,0.28,81,263,159,2010,10128.3,MISSING,reggie kelly
500.0,500.0,2010.0,Cardinals,TE,Jim Dray,00-0027825,0.0,2010.0,2010.0,Cardinals,23.0,233.0,0.052,0.0,0.0,1.87,129.0,18.136995594713657,2010.0,Cardinals,-0.21,31.30%,jim dray,jim dray,jim dray,68,Jim Dray,ARZ,TE,5.1,1,33.3,MISSING,0,0,0,25.0,1,3,1,0,36.8,65.8,51.8,64.6,38.9,72.3,81,0,24,32.1,36,112,1,3,66.1,74,20.5,23,51.6,9,0,1.8,2,47,23,7.7,15.7,0.64,36,74,106,2010,5490.799999999999,MISSING,jim dray
,,,,,,,,,,,,,,,,,,,,Colts,,,,,,69,Brody Eldridge,IND,TE,7.8,0,55.6,MISSING,0,0,0,16.7,1,1,14,0,45.8,68.0,54.5,62.4,39.4,97.6,120,1,10,45.5,56,123,2,5,54.5,67,2.4,3,26.9,9,0,0.0,0,39,18,3.6,7.8,0.58,56,187,123,2010,6703.5,MISSING,brody eldridge
1343.0,1343.0,2010.0,Packers,TE,Tom Crabtree,00-0026878,1.0,2009.0,2009.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Packers,0.18,70.00%,tom crabtree,tom crabtree,tom crabtree,70,Tom Crabtree,GB,TE,4.4,1,66.7,MISSING,0,0,0,14.3,1,3,12,0,49.2,68.8,58.0,72.6,50.9,65.4,102,0,33,40.4,63,156,0,6,57.7,90,9.6,15,126.6,9,1,3.2,5,69,34,5.7,11.5,0.77,63,234,122,2010,7076.0,MISSING,tom crabtree
,,,,,,,,,,,,,,,,,,,,Saints,,,,,,71,Adrian Arrington,NO,TE,9.1,0,77.8,MISSING,0,0,0,0.0,0,3,20,0,75.6,69.5,73.3,MISSING,72.3,0.0,0,0,17,0.0,0,32,0,7,93.8,30,96.9,31,103.2,9,0,3.1,1,79,29,4.1,11.3,2.63,0,12,32,2010,2345.6,MISSING,adrian arrington
239.0,239.0,2010.0,Bills,TE,David Martin,00-0020332,9.0,2001.0,2001.0,Packers,31.0,198.0,0.07,0.9,12.0,4.07,215.0,5.008222538248915,2010.0,Bills,-0.19,25.00%,david martin,david martin,david martin,72,David Martin,BUF,TE,3.6,0,87.5,MISSING,0,0,0,0.0,0,3,4,0,75.6,69.5,64.6,61.4,51.7,90.3,130,0,15,31.9,46,144,1,7,65.3,94,4.9,7,128.6,8,1,2.1,3,43,20,2.9,6.1,0.46,46,201,140,2010,9044.0,MISSING,david martin
1020.0,1020.0,2010.0,Falcons,TE,Michael Palmer,00-0027202,0.0,2010.0,2010.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Falcons,0.1,76.50%,michael palmer,michael palmer,michael palmer,73,Michael Palmer,ATL,TE,6.4,0,62.5,MISSING,0,0,0,0.0,0,3,2,0,73.4,68.0,70.8,50.3,66.9,77.3,34,0,11,18.2,8,44,0,5,79.5,35,20.5,9,108.9,8,1,0.0,0,29,18,3.6,5.8,0.83,8,76,43,2010,3044.4,MISSING,michael palmer
564.0,564.0,2010.0,Chargers,TE,Kris Wilson,00-0022714,6.0,2004.0,2004.0,Chiefs,29.0,61.0,0.322,8.4,292.0,86.21,835.0,72.71885227806357,2010.0,Chargers,0.24,56.30%,kris wilson,kris wilson,kris wilson,74,Kris Wilson,SD,TE,5.1,0,85.7,MISSING,0,0,0,14.3,1,2,27,1,49.7,17.2,53.1,58.5,40.0,42.2,54,0,37,34.4,44,128,1,6,63.3,81,7.0,9,110.1,7,0,10.9,14,73,57,9.5,12.2,0.9,44,202,77,2010,4088.7,MISSING,kris wilson
1404.0,1404.0,2010.0,Panthers,TE,Gary Barnidge,00-0026281,2.0,2008.0,2008.0,Panthers,24.0,141.0,0.13,3.1,36.0,14.47,394.0,59.26565198444304,2010.0,Panthers,-0.21,12.50%,gary barnidge,gary barnidge,gary barnidge,75,Gary Barnidge,CAR,TE,14.9,0,0.0,MISSING,0,0,0,100.0,1,0,5,0,27.9,MISSING,55.5,76.6,36.1,54.1,46,3,0,11.8,10,85,0,0,82.4,70,36.5,31,0.0,7,0,7.1,6,0,0,MISSING,MISSING,0.0,10,131,83,2010,4606.5,MISSING,gary barnidge
698.0,698.0,2010.0,Colts,TE,Gijon Robinson,00-0024529,3.0,2007.0,2007.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Colts,0.06,58.80%,gijon robinson,gijon robinson,gijon robinson,76,Gijon Robinson,IND,TE,4.7,0,50.0,MISSING,0,0,0,0.0,0,2,14,0,70.5,65.8,50.9,78.3,58.5,87.8,43,0,6,42.9,21,49,1,3,55.1,27,6.1,3,95.8,6,1,4.1,2,12,6,2.0,4.0,0.44,21,83,48,2010,2443.2,MISSING,gijon robinson
441.0,441.0,2010.0,Buccaneers,TE,Ryan Purvis,00-0026804,1.0,2009.0,2009.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Buccaneers,0.05,62.50%,ryan purvis,ryan purvis,ryan purvis,77,Ryan Purvis,TB,TE,3.2,0,83.3,MISSING,0,0,0,0.0,0,3,30,0,73.4,68.0,71.4,60.8,74.4,59.5,25,0,12,31.0,13,42,1,5,66.7,28,21.4,9,93.1,6,0,2.4,1,38,31,6.2,7.6,1.36,13,85,35,2010,2499.0,MISSING,ryan purvis
50.0,50.0,2010.0,49ers,TE,Nate Byham,00-0027780,0.0,2010.0,2010.0,49ers,22.0,182.0,0.085,1.5,19.0,5.81,260.0,43.41049379949581,2010.0,49ers,-0.03,37.50%,nate byham,nate byham,nate byham,78,Nate Byham,SF,TE,-0.2,0,83.3,MISSING,0,0,0,16.7,1,0,28,0,45.8,68.0,56.1,58.7,40.9,45.6,26,0,9,24.6,14,57,1,5,73.7,42,17.5,10,85.4,6,0,0.0,0,27,28,5.6,5.4,0.64,14,104,36,2010,2019.6,MISSING,nate byham
,,,,,,,,,,,,,,,,,,,,Bears,,,,,,79,Brandon Manumaleuna,CHI,TE,3.2,0,100.0,MISSING,0,0,1,0.0,0,4,6,0,74.6,68.8,62.2,35.3,58.7,68.1,194,0,16,69.1,197,285,4,5,28.8,82,2.5,7,142.1,5,1,0.7,2,43,27,5.4,8.6,0.52,197,342,203,2010,12626.6,MISSING,brandon manumaleuna
1276.0,1276.0,2010.0,Lions,TE,Will Heller,00-0021756,7.0,2003.0,2003.0,MISSING,29.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Lions,-0.01,37.50%,will heller,will heller,will heller,80,Will Heller,DET,TE,1.6,0,80.0,MISSING,0,0,0,0.0,0,1,11,0,72.1,67.0,74.6,74.7,53.6,69.0,40,0,13,15.5,9,58,1,4,79.3,46,8.6,5,137.1,5,1,5.2,3,37,35,8.8,9.3,0.8,9,106,48,2010,3580.7999999999997,MISSING,will heller
1205.0,1205.0,2010.0,Jets,TE,Ben Hartsock,00-0022847,6.0,2004.0,2004.0,Colts,30.0,68.0,0.287,7.7,250.0,72.97,778.0,65.55931368575499,2010.0,Jets,0.08,68.40%,ben hartsock,ben hartsock,ben hartsock,81,Ben Hartsock,NYJ,TE,4.8,0,40.0,MISSING,0,0,0,33.3,1,1,22,0,29.9,64.0,63.0,75.2,35.0,78.5,117,0,7,39.6,59,149,2,2,57.7,86,4.0,6,47.9,5,0,14.8,22,12,4,2.0,6.0,0.14,59,306,145,2010,9135.0,MISSING,ben hartsock
2018.0,2018.0,2010.0,Vikings,TE,Jeff Dugan,00-0022746,6.0,2004.0,2004.0,Vikings,29.0,220.0,0.057,0.3,3.0,2.49,160.0,8.513769004395286,2010.0,Vikings,-0.07,37.50%,jeff dugan,jeff dugan,jeff dugan,82,Jeff Dugan,MIN,TE,3.2,1,80.0,MISSING,0,0,0,0.0,0,3,18,0,72.1,69.4,63.3,54.6,48.7,61.0,61,0,10,23.0,23,100,0,4,71.0,71,10.0,10,91.7,5,0,9.0,9,30,24,6.0,7.5,0.42,23,131,80,2010,5064.0,MISSING,jeff dugan
1147.0,1147.0,2010.0,Jaguars,TE,Zach Potter,00-0026658,1.0,2009.0,2009.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Jaguars,-0.1,50.00%,zach potter,zach potter,zach potter,83,Zach Potter,JAX,TE,3.8,0,60.0,MISSING,0,0,0,25.0,1,1,15,0,42.1,67.0,63.8,75.1,53.1,87.0,40,1,10,19.6,9,46,0,3,71.7,33,2.2,1,32.5,5,0,10.9,5,24,13,4.3,8.0,0.73,9,112,46,2010,2934.7999999999997,MISSING,zach potter
1643.0,1643.0,2010.0,Ravens,TE,Dennis Pitta,00-0027714,0.0,2010.0,2010.0,Ravens,25.0,114.0,0.166,4.4,66.0,26.4,506.0,98.09796066647992,2010.0,Ravens,0.06,72.20%,dennis pitta,dennis pitta,dennis pitta,84,Dennis Pitta,BLT,TE,15.0,0,20.0,MISSING,0,0,0,0.0,0,0,3,0,64.7,61.2,63.2,77.3,56.8,78.4,29,0,1,32.4,12,37,0,1,62.2,23,10.8,4,39.6,5,0,0.0,0,1,1,1.0,1.0,0.04,12,47,33,2010,2085.6,MISSING,dennis pitta
899.0,899.0,2010.0,Dolphins,TE,Mickey Shuler,00-0027809,0.0,2010.0,2010.0,Vikings,23.0,214.0,0.06,0.4,6.0,2.85,174.0,25.454825952993303,2010.0,Dolphins,-0.07,43.80%,mickey shuler,mickey shuler,mickey shuler,85,Mickey Shuler,MIA,TE,10.0,0,40.0,MISSING,0,0,0,33.3,1,2,17,0,36.2,65.8,62.4,77.8,54.7,68.4,52,1,28,19.7,15,76,0,2,77.6,59,21.1,16,32.5,5,0,6.6,5,44,12,6.0,22.0,0.75,15,43,73,2010,4555.2,MISSING,mickey shuler
438.0,438.0,2010.0,Buccaneers,TE,Jerramy Stevens,00-0021159,8.0,2002.0,2002.0,Seahawks,30.0,28.0,0.533,13.4,660.0,209.11,1245.0,68.68506464223391,2010.0,Buccaneers,0.05,62.50%,jerramy stevens,jerramy stevens,jerramy stevens,86,Jerramy Stevens,TB,TE,14.8,0,75.0,MISSING,0,0,0,25.0,1,2,30,0,42.1,67.0,48.1,71.9,49.1,47.7,21,0,22,6.8,3,44,0,3,84.1,37,45.5,20,109.4,4,0,6.8,3,43,14,4.7,14.3,1.16,3,28,44,2010,2116.4,MISSING,jerramy stevens
567.0,567.0,2010.0,Chargers,TE,Kory Sperry,00-0026757,1.0,2009.0,2009.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Chargers,0.24,56.30%,kory sperry,kory sperry,kory sperry,87,Kory Sperry,SD,TE,8.3,0,100.0,MISSING,0,0,0,0.0,0,3,27,0,72.1,67.0,70.9,70.1,81.6,81.0,17,0,35,4.8,1,21,0,4,95.2,20,19.0,4,118.8,4,0,0.0,0,73,40,10.0,18.3,3.65,1,57,21,2010,1488.9,MISSING,kory sperry
628.0,628.0,2010.0,Chiefs,TE,Jake O'Connell,00-0027154,1.0,2009.0,2009.0,Chiefs,24.0,237.0,0.051,0.0,0.0,1.71,121.0,15.74005479435275,2010.0,Chiefs,0.05,58.80%,jake oconnell,jake oconnell,jake oconnell,88,Jake O'Connell,KC,TE,4.3,0,75.0,MISSING,0,0,0,0.0,0,2,16,0,70.5,65.8,75.6,57.2,58.8,83.9,52,0,18,43.5,27,62,1,3,53.2,33,3.2,2,96.9,4,0,8.1,5,31,24,8.0,10.3,0.94,27,60,59,2010,4460.4,MISSING,jake oconnell
237.0,237.0,2010.0,Bills,TE,Shawn Nelson,00-0027088,1.0,2009.0,2009.0,Bills,24.0,121.0,0.154,4.1,52.0,22.59,475.0,81.87631224757715,2010.0,Bills,-0.19,25.00%,shawn nelson,shawn nelson,shawn nelson,89,Shawn Nelson,BUF,TE,5.5,0,75.0,MISSING,0,0,0,0.0,0,1,4,1,70.5,14.2,48.5,74.4,43.5,69.2,18,0,12,26.9,7,26,0,3,73.1,19,26.9,7,90.6,4,0,3.8,1,25,14,4.7,8.3,1.32,7,23,26,2010,1261.0,MISSING,shawn nelson
