player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,sacks,snap_counts_box,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,stops,tackles,tackles_for_loss,targets,total_pressures,weighted_grade,weighted_average_grade
00-0035707,2019,Buccaneers,2.83217215727949,21.0,665.4499784064576,0.072,43.80%,Devin White,LB,826.0,13.0,17.0,0.0,3.0,30.0,4.0,57.4,51.9,86.7,52.8,46.9,46.3,2.0,8.0,1.0,13.3,13.0,2.0,1.0,3.0,756.0,804.0,90.0,275.0,35.0,68.0,2.0,49.0,13.0,42869.4,MISSING
00-0034500,2019,Browns,0.1603405951115834,23.0,0.0,-0.076,37.50%,Tae Davis,LB,60.0,3.0,1.0,0.0,0.0,8.0,0.0,29.6,27.9,76.6,53.9,37.0,76.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,59.0,3.0,27.0,2.0,2.0,0.0,6.0,1.0,1674.0,MISSING
00-0031120,2019,Browns,1.0842853347502657,28.0,0.0,-0.076,37.50%,Adarius Taylor,LB,59.0,8.0,0.0,0.0,0.0,8.0,0.0,32.9,41.4,74.7,55.0,57.0,26.2,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,33.0,41.0,5.0,38.0,0.0,1.0,0.0,2.0,0.0,2442.6,MISSING
00-0031308,2019,Bears,0.3427205100956429,27.0,39.66708286530943,-0.032,50.00%,Kevin Pierre-Louis,LB,213.0,6.0,7.0,0.0,0.0,6.0,0.0,91.0,90.5,80.2,86.1,61.9,68.3,2.0,6.0,1.0,10.5,4.0,2.0,0.0,0.0,174.0,194.0,26.0,69.0,17.0,27.0,2.0,21.0,8.0,19276.5,MISSING
00-0034874,2019,Bears,2.2313262486716257,22.0,0.0,-0.032,50.00%,Roquan Smith,LB,719.0,12.0,21.0,0.0,0.0,6.0,0.0,55.4,52.4,57.1,51.5,53.0,81.9,0.0,2.0,1.0,5.8,6.0,1.0,2.0,2.0,643.0,704.0,49.0,279.0,36.0,76.0,2.0,57.0,4.0,37675.6,MISSING
00-0029577,2019,Bears,4.064824654622742,29.0,0.0,-0.032,50.00%,Danny Trevathan,LB,559.0,9.0,20.0,0.0,1.0,6.0,0.0,50.3,61.9,51.5,77.3,70.9,72.0,3.0,6.0,0.0,7.5,6.0,0.0,1.0,1.0,521.0,544.0,43.0,209.0,31.0,54.0,2.0,40.0,10.0,34602.1,MISSING
00-0035697,2019,Bengals,0.4028804463336875,23.0,169.08987043874615,-0.193,12.50%,Germaine Pratt,LB,437.0,15.0,14.0,1.0,0.0,7.0,0.0,49.1,51.0,42.7,51.3,58.7,66.8,0.0,4.0,0.0,10.3,8.0,0.0,2.0,0.0,397.0,422.0,36.0,220.0,27.0,56.0,3.0,20.0,4.0,22287.0,MISSING
00-0032892,2019,Bengals,1.181672688629118,26.0,102.82354820342296,-0.193,12.50%,Nick Vigil,LB,985.0,16.0,31.0,0.0,1.0,7.0,2.0,61.1,54.3,45.3,54.4,51.2,53.2,3.0,7.0,1.0,14.3,19.0,3.0,2.0,0.0,881.0,951.0,77.0,450.0,44.0,83.0,3.0,52.0,10.0,53485.5,MISSING
00-0033790,2019,Bengals,0.363510095642933,24.0,30.03451587827227,-0.193,12.50%,Jordan Evans,LB,76.0,11.0,2.0,0.0,0.0,7.0,0.0,80.0,61.5,81.0,55.5,37.8,78.7,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,46.0,5.0,36.0,1.0,2.0,0.0,4.0,2.0,4674.0,MISSING
00-0033344,2019,Bengals,0.1411200850159405,25.0,0.0,-0.193,12.50%,Hardy Nickerson,LB,46.0,6.0,2.0,0.0,0.0,7.0,0.0,57.8,61.1,71.3,55.8,64.6,59.0,0.0,0.0,0.0,16.7,1.0,0.0,0.0,0.0,44.0,45.0,2.0,21.0,2.0,3.0,0.0,2.0,0.0,2810.6,MISSING
00-0029955,2019,Bengals,0.3225589798087141,28.0,0.0,-0.193,12.50%,LaRoy Reynolds,LB,43.0,7.0,0.0,0.0,0.0,7.0,0.0,44.0,37.3,76.9,57.2,41.6,45.7,1.0,3.0,0.0,33.3,1.0,0.0,0.0,0.0,31.0,34.0,11.0,15.0,0.0,2.0,0.0,3.0,4.0,1603.9,MISSING
00-0034673,2019,Bills,1.5287826780021254,21.0,402.1122405665368,0.061,58.80%,Tremaine Edmunds,LB,981.0,16.0,21.0,0.0,0.0,4.0,0.0,52.2,60.6,87.5,61.5,69.2,52.1,2.0,4.0,1.0,13.7,17.0,4.0,2.0,2.0,913.0,964.0,67.0,361.0,49.0,86.0,9.0,55.0,8.0,59448.6,MISSING
00-0033571,2019,Bills,0.3774580233793836,25.0,45.93285061885616,0.061,58.80%,Matt Milano,LB,893.0,15.0,19.0,0.0,1.0,4.0,1.0,83.3,65.3,45.7,68.0,39.5,43.1,5.0,7.0,0.0,15.2,16.0,4.0,3.0,2.0,734.0,796.0,83.0,325.0,41.0,70.0,7.0,62.0,14.0,58312.9,MISSING
00-0031393,2019,Bills,0.5313496280552604,28.0,0.0,0.061,58.80%,Maurice Alexander,LB,53.0,2.0,1.0,0.0,0.0,4.0,0.0,64.7,55.6,80.8,53.8,48.4,81.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,49.0,4.0,22.0,4.0,6.0,0.0,7.0,0.0,2946.8,MISSING
00-0034539,2019,Bills,0.3028692879914984,25.0,0.0,0.061,58.80%,Corey Thompson,LB,57.0,1.0,1.0,0.0,0.0,4.0,0.0,46.2,56.2,74.3,53.7,74.4,42.5,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,50.0,54.0,3.0,23.0,3.0,3.0,1.0,7.0,0.0,3203.4,MISSING
00-0029061,2019,Bills,0.8103081827842721,28.0,0.0,0.061,58.80%,Julian Stanford,LB,57.0,1.0,3.0,0.0,0.0,4.0,0.0,75.9,66.6,76.9,63.8,46.5,39.3,0.0,1.0,0.0,20.0,1.0,0.0,0.0,0.0,47.0,52.0,6.0,23.0,1.0,1.0,0.0,1.0,1.0,3796.2,MISSING
00-0034368,2019,Broncos,0.3977125398512221,24.0,98.27776592209104,-0.053,43.80%,Josey Jewell,LB,214.0,11.0,7.0,0.0,0.0,10.0,0.0,46.0,68.4,13.7,84.1,88.5,73.2,0.0,2.0,0.0,6.1,2.0,0.0,1.0,2.0,182.0,211.0,12.0,96.0,14.0,24.0,0.0,15.0,4.0,14637.6,MISSING
00-0033659,2019,Broncos,0.3427205100956429,25.0,0.0,-0.053,43.80%,Joe Jones,LB,6.0,3.0,0.0,0.0,0.0,10.0,0.0,60.0,63.1,99.9,MISSING,58.3,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,5.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,378.6,MISSING
00-0031427,2019,Broncos,2.6567481402763016,27.0,0.0,-0.053,43.80%,Todd Davis,LB,897.0,14.0,31.0,0.0,0.0,10.0,0.0,61.4,65.1,85.1,49.7,69.8,83.2,1.0,7.0,0.0,6.8,9.0,0.0,1.0,0.0,752.0,890.0,32.0,340.0,39.0,93.0,5.0,71.0,8.0,58394.7,MISSING
00-0031350,2019,Broncos,0.2760515409139213,27.0,0.0,-0.053,43.80%,Corey Nelson,LB,106.0,4.0,5.0,0.0,0.0,10.0,0.0,58.1,53.6,79.0,63.2,51.5,57.6,0.0,0.0,0.0,11.1,1.0,0.0,0.0,0.0,99.0,104.0,6.0,60.0,1.0,3.0,0.0,3.0,0.0,5681.6,MISSING
00-0035646,2019,Browns,0.3906583421891605,24.0,152.08034132056733,-0.076,37.50%,Sione Takitaki,LB,105.0,8.0,2.0,0.0,0.0,8.0,0.0,47.2,64.4,82.3,56.6,75.1,65.8,0.0,1.0,0.0,5.9,1.0,0.0,0.0,0.0,50.0,61.0,12.0,62.0,9.0,14.0,1.0,3.0,1.0,6762.000000000001,MISSING
00-0033125,2019,Browns,1.1601960680127523,25.0,87.9158003632623,-0.076,37.50%,Joe Schobert,LB,1057.0,16.0,27.0,0.0,2.0,8.0,1.0,67.6,59.1,86.5,62.3,47.0,64.6,2.0,8.0,4.0,10.6,15.0,4.0,0.0,2.0,960.0,1029.0,62.0,442.0,53.0,100.0,5.0,64.0,12.0,62468.7,MISSING
00-0035144,2019,Browns,0.304038788522848,21.0,61.52563944556204,-0.076,37.50%,Mack Wilson Sr.,LB,942.0,15.0,16.0,0.0,0.0,8.0,0.0,44.2,41.4,50.3,60.6,40.9,52.0,1.0,13.0,1.0,14.1,13.0,3.0,2.0,1.0,699.0,804.0,98.0,392.0,34.0,63.0,4.0,67.0,15.0,38998.8,MISSING
00-0031361,2019,Browns,4.357066950053135,27.0,0.0,-0.076,37.50%,Christian Kirksey,LB,112.0,2.0,2.0,0.0,0.0,8.0,0.0,50.4,48.2,78.8,48.5,55.3,29.8,0.0,0.0,0.0,31.3,5.0,0.0,0.0,0.0,105.0,109.0,11.0,49.0,5.0,9.0,2.0,9.0,0.0,5398.400000000001,MISSING
00-0034372,2019,Bears,0.3930090329436769,23.0,87.75715869130494,-0.032,50.00%,Joel Iyiegbuniwe,LB,3.0,3.0,0.0,0.0,0.0,6.0,0.0,60.0,42.1,67.8,MISSING,57.3,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,126.3,MISSING
00-0029212,2018,Raiders,4.185477426636569,28.0,27.469598815420767,-0.2,25.00%,Tahir Whitehead,LB,1025.0,16.0,27.0,1.0,1.0,23.0,0.0,51.6,54.8,68.1,56.4,59.6,69.5,1.0,3.0,1.0,8.7,12.0,2.0,3.0,0.0,864.0,971.0,58.0,476.0,43.0,99.0,8.0,52.0,4.0,56170.0,MISSING
00-0029647,2018,Raiders,0.7054176072234764,29.0,36.64634177361472,-0.2,25.00%,Kyle Wilber,LB,59.0,6.0,2.0,0.0,0.0,23.0,0.0,78.7,65.8,0.0,51.0,73.7,61.1,0.0,3.0,0.0,10.0,1.0,0.0,1.0,0.0,19.0,20.0,27.0,27.0,2.0,7.0,0.0,2.0,3.0,3882.2,MISSING
00-0033956,2018,Raiders,0.3489971783295711,22.0,47.50502523249307,-0.2,25.00%,Marquel Lee,LB,448.0,16.0,17.0,0.0,0.0,23.0,0.0,57.4,61.0,0.0,54.8,69.4,60.1,3.0,2.0,0.0,11.3,7.0,2.0,3.0,0.0,375.0,418.0,16.0,262.0,21.0,38.0,3.0,25.0,5.0,27328.0,MISSING
00-0034431,2018,Colts,0.2831625282167043,22.0,17.678117474302496,0.11,61.10%,Zaire Franklin,LB,176.0,11.0,7.0,0.0,0.0,14.0,0.0,41.2,51.2,80.3,64.4,66.7,75.4,0.0,0.0,0.0,4.5,1.0,1.0,0.0,0.0,124.0,163.0,8.0,83.0,7.0,14.0,0.0,16.0,0.0,9011.2,MISSING
00-0034090,2018,Colts,0.1197054176072234,23.0,0.0,0.11,61.10%,Skai Moore,LB,72.0,6.0,0.0,0.0,0.0,14.0,0.0,37.8,43.3,73.8,57.0,57.9,80.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,71.0,2.0,37.0,2.0,4.0,0.0,1.0,1.0,3117.6,MISSING
00-0029566,2018,Commanders,1.6665490970654628,28.0,83.73196359209291,-0.09,43.80%,Zach Brown,LB,703.0,16.0,17.0,0.0,1.0,32.0,0.0,84.4,88.2,57.5,68.7,82.1,86.5,1.0,7.0,0.0,4.2,4.0,1.0,1.0,1.0,635.0,682.0,39.0,295.0,45.0,74.0,9.0,48.0,9.0,62004.6,MISSING
00-0028022,2018,Commanders,0.9875846501128668,29.0,39.322440483671166,-0.09,43.80%,Mason Foster,LB,1014.0,16.0,35.0,0.0,0.0,32.0,2.0,56.8,57.3,84.1,55.0,58.3,82.6,0.0,7.0,2.0,6.6,9.0,1.0,0.0,1.0,907.0,998.0,88.0,388.0,45.0,92.0,2.0,77.0,8.0,58102.2,MISSING
00-0034336,2018,Commanders,0.2924672686230248,22.0,34.52336003666827,-0.09,43.80%,Shaun Dion Hamilton,LB,129.0,6.0,5.0,0.0,0.0,32.0,0.0,50.8,53.4,80.0,86.6,50.2,80.9,3.0,0.0,0.0,4.5,1.0,0.0,0.0,2.0,126.0,129.0,8.0,79.0,8.0,16.0,1.0,5.0,5.0,6888.599999999999,MISSING
00-0031290,2018,Commanders,0.023402934537246,26.0,17.73590467895352,-0.09,43.80%,Marquis Flowers,LB,12.0,1.0,0.0,0.0,0.0,32.0,0.0,62.5,76.9,74.2,MISSING,71.4,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,922.8,MISSING
00-0033532,2018,Commanders,0.325099322799097,24.0,17.016258216303854,-0.09,43.80%,Josh Harvey-Clemons,LB,196.0,14.0,1.0,0.0,0.0,32.0,0.0,55.1,51.4,79.2,58.4,30.5,44.8,1.0,4.0,0.0,25.0,5.0,2.0,1.0,1.0,136.0,189.0,29.0,15.0,8.0,14.0,0.0,24.0,6.0,10074.4,MISSING
00-0031728,2018,Commanders,0.3978555304740406,27.0,0.0,-0.09,43.80%,Zach Vigil,LB,20.0,4.0,0.0,0.0,0.0,32.0,0.0,78.3,76.2,89.4,MISSING,60.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,0.0,1.0,1.0,3.0,0.0,5.0,0.0,1524.0,MISSING
00-0034674,2018,Cowboys,1.215655756207675,22.0,410.8997029699609,0.05,61.10%,Leighton Vander Esch,LB,785.0,16.0,21.0,0.0,0.0,9.0,0.0,81.0,84.4,60.1,66.5,82.3,75.3,1.0,2.0,2.0,8.8,13.0,4.0,1.0,0.0,660.0,759.0,14.0,295.0,54.0,113.0,3.0,87.0,3.0,66254.0,MISSING
00-0034424,2018,Colts,0.285211625282167,22.0,22.35478889426464,0.11,61.10%,Matthew Adams,LB,215.0,12.0,6.0,1.0,0.0,14.0,1.0,41.0,52.9,0.0,60.2,73.1,57.5,2.0,2.0,0.0,15.4,4.0,0.0,3.0,0.0,99.0,171.0,21.0,124.0,6.0,16.0,3.0,11.0,4.0,11373.5,MISSING
00-0033052,2018,Cowboys,0.9996360045146728,23.0,249.11398456068736,0.05,61.10%,Jaylon Smith,LB,978.0,16.0,18.0,0.0,2.0,9.0,2.0,79.8,84.0,85.7,84.8,73.4,61.6,4.0,8.0,0.0,10.3,12.0,3.0,1.0,4.0,826.0,962.0,77.0,370.0,44.0,86.0,6.0,57.0,16.0,82152.0,MISSING
00-0027663,2018,Cowboys,6.22178329571106,32.0,43.906487141692985,0.05,61.10%,Sean Lee,LB,221.0,7.0,11.0,0.0,0.0,9.0,1.0,54.0,59.7,82.6,59.0,66.5,50.6,1.0,1.0,0.0,14.7,5.0,1.0,0.0,1.0,202.0,215.0,17.0,87.0,16.0,18.0,1.0,12.0,3.0,13193.7,MISSING
00-0034410,2018,Cowboys,0.2929328442437923,22.0,36.68424053372717,0.05,61.10%,Chris Covington,LB,1.0,1.0,0.0,0.0,0.0,9.0,0.0,MISSING,73.4,61.5,MISSING,61.5,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,73.4,MISSING
00-0031999,2018,Cowboys,0.355530474040632,25.0,0.0,0.05,61.10%,Justin March-Lillard,LB,9.0,2.0,0.0,0.0,0.0,9.0,0.0,60.0,53.4,83.9,58.8,54.0,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,480.6,MISSING
00-0030761,2018,Cowboys,0.7195259593679458,27.0,0.0,0.05,61.10%,Joe Thomas,LB,58.0,6.0,1.0,0.0,0.0,9.0,0.0,61.6,61.1,76.5,63.2,57.3,57.5,0.0,1.0,0.0,11.1,1.0,0.0,0.0,0.0,48.0,55.0,5.0,19.0,5.0,7.0,1.0,7.0,1.0,3543.8,MISSING
00-0032102,2018,Dolphins,0.8404774266365689,26.0,237.64478988486653,-0.15,43.80%,Stephone Anthony,LB,28.0,12.0,0.0,0.0,0.0,17.0,0.0,65.1,47.4,71.6,MISSING,44.7,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,1327.2,MISSING
00-0033461,2018,Dolphins,0.6024954853273138,22.0,199.72658478555235,-0.15,43.80%,Raekwon McMillan,LB,831.0,16.0,17.0,0.0,2.0,17.0,1.0,42.0,60.2,61.3,49.9,78.5,62.3,0.0,3.0,0.0,11.3,13.0,0.0,1.0,0.0,773.0,829.0,31.0,434.0,55.0,85.0,6.0,41.0,3.0,50026.2,MISSING
00-0034797,2018,Dolphins,0.4084650112866817,21.0,166.71698994168725,-0.15,43.80%,Jerome Baker,LB,678.0,16.0,10.0,2.0,0.0,17.0,0.0,62.2,70.7,81.6,64.6,77.3,75.4,1.0,1.0,1.0,6.8,5.0,1.0,2.0,3.0,520.0,613.0,46.0,266.0,29.0,59.0,2.0,50.0,5.0,47934.6,MISSING
00-0030401,2018,Dolphins,5.452878103837472,28.0,124.28133523169616,-0.15,43.80%,Kiko Alonso,LB,1004.0,15.0,28.0,3.0,3.0,17.0,1.0,41.9,47.7,0.0,47.3,64.9,69.1,2.0,7.0,3.0,8.6,11.0,2.0,7.0,0.0,857.0,952.0,72.0,428.0,40.0,89.0,4.0,75.0,9.0,47890.8,MISSING
00-0033399,2018,Dolphins,0.2511777652370203,25.0,0.0,-0.15,43.80%,Chase Allen,LB,19.0,3.0,2.0,0.0,0.0,17.0,0.0,65.3,62.1,69.4,59.9,59.0,77.8,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,17.0,18.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,1179.9,MISSING
00-0032215,2018,Cowboys,0.4636461625282166,25.0,62.65805210471415,0.05,61.10%,Damien Wilson,LB,287.0,16.0,2.0,0.0,1.0,9.0,0.0,31.4,42.3,80.8,62.0,54.6,30.2,1.0,2.0,0.0,21.6,8.0,1.0,0.0,1.0,116.0,196.0,26.0,152.0,12.0,27.0,3.0,25.0,4.0,12140.1,MISSING
00-0029418,2018,Colts,0.355530474040632,29.0,26.88180438359431,0.11,61.10%,Najee Goode,LB,65.0,6.0,0.0,0.0,0.0,14.0,0.0,41.5,35.6,0.0,68.8,48.7,29.7,0.0,1.0,1.0,37.5,3.0,0.0,1.0,0.0,51.0,62.0,4.0,28.0,2.0,5.0,0.0,7.0,1.0,2314.0,MISSING
00-0033570,2018,Colts,0.3506506772009029,23.0,51.57718057713489,0.11,61.10%,Anthony Walker Jr.,LB,695.0,15.0,24.0,0.0,0.0,14.0,1.0,52.1,60.0,85.3,77.0,64.9,55.4,1.0,5.0,1.0,14.0,17.0,2.0,1.0,1.0,624.0,690.0,22.0,318.0,50.0,80.0,8.0,43.0,7.0,41700.0,MISSING
00-0034296,2018,Chiefs,0.2720090293453724,23.0,0.0,0.2,72.20%,Ben Niemann,LB,63.0,6.0,2.0,0.0,0.0,16.0,0.0,60.9,60.6,76.8,MISSING,59.4,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,0.0,38.0,4.0,8.0,0.0,3.0,0.0,3817.8,MISSING
00-0033424,2018,Buccaneers,0.1842387133182844,24.0,0.0,-0.06,31.30%,Riley Bullough,LB,126.0,5.0,2.0,0.0,0.0,30.0,0.0,46.1,38.9,77.5,59.2,43.1,83.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123.0,126.0,1.0,82.0,2.0,9.0,1.0,7.0,0.0,4901.4,MISSING
00-0031120,2018,Buccaneers,0.5869074492099322,27.0,0.0,-0.06,31.30%,Adarius Taylor,LB,635.0,15.0,8.0,0.0,1.0,30.0,0.0,49.6,41.1,58.1,56.1,38.9,64.9,0.0,4.0,1.0,10.5,6.0,4.0,2.0,1.0,520.0,574.0,34.0,313.0,20.0,43.0,2.0,30.0,5.0,26098.5,MISSING
00-0031815,2018,Buccaneers,0.3978555304740406,25.0,0.0,-0.06,31.30%,Cameron Lynch,LB,16.0,6.0,0.0,0.0,0.0,30.0,0.0,49.0,44.0,72.1,MISSING,52.7,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,7.0,8.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,704.0,MISSING
00-0032109,2018,Buccaneers,1.1436693002257337,24.0,0.0,-0.06,31.30%,Kwon Alexander,LB,366.0,6.0,10.0,0.0,2.0,30.0,0.0,57.1,57.4,83.9,78.8,49.5,51.4,1.0,4.0,0.0,14.8,8.0,2.0,1.0,1.0,337.0,362.0,32.0,121.0,20.0,36.0,7.0,29.0,6.0,21008.4,MISSING
00-0030382,2018,Buccaneers,0.1463950338600451,27.0,0.0,-0.06,31.30%,Kevin Minter,LB,22.0,4.0,1.0,0.0,0.0,30.0,0.0,30.4,50.8,71.5,74.1,71.8,50.2,0.0,0.0,0.0,16.7,1.0,0.0,0.0,1.0,21.0,22.0,1.0,12.0,3.0,4.0,0.0,4.0,1.0,1117.6,MISSING
00-0034415,2018,Buccaneers,0.2525445823927765,22.0,0.0,-0.06,31.30%,Jack Cichy,LB,6.0,2.0,0.0,0.0,0.0,30.0,0.0,63.9,65.4,70.9,59.1,60.0,71.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,392.4,MISSING
00-0033875,2018,Cardinals,1.7286534988713318,23.0,439.3162435847672,-0.27,18.80%,Haason Reddick,LB,846.0,16.0,22.0,1.0,1.0,1.0,0.0,57.5,60.4,12.2,78.7,58.2,66.7,4.0,10.0,0.0,13.6,12.0,2.0,5.0,4.0,627.0,719.0,111.0,368.0,35.0,54.0,5.0,43.0,18.0,51098.4,MISSING
00-0031366,2018,Cardinals,4.9198645598194135,26.0,232.4033874670084,-0.27,18.80%,Deone Bucannon,LB,389.0,13.0,9.0,0.0,0.0,1.0,1.0,43.0,45.3,39.6,67.2,51.4,68.9,1.0,5.0,0.0,10.5,4.0,0.0,2.0,1.0,337.0,363.0,29.0,208.0,10.0,25.0,0.0,21.0,7.0,17621.699999999997,MISSING
00-0030385,2018,Cardinals,0.355530474040632,27.0,45.30225101156579,-0.27,18.80%,Gerald Hodges,LB,356.0,12.0,10.0,1.0,0.0,1.0,0.0,47.4,56.0,32.7,51.9,69.9,61.5,1.0,3.0,0.0,13.1,8.0,0.0,2.0,0.0,333.0,348.0,16.0,169.0,16.0,43.0,2.0,25.0,4.0,19936.0,MISSING
00-0032809,2018,Cardinals,0.276357223476298,25.0,12.042014545546747,-0.27,18.80%,Joe Walker,LB,1.0,1.0,0.0,0.0,0.0,1.0,0.0,MISSING,60.0,67.5,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,MISSING
00-0028278,2018,Cardinals,0.7057082392776524,29.0,0.0,-0.27,18.80%,Josh Bynes,LB,726.0,11.0,21.0,0.0,0.0,1.0,1.0,63.9,74.8,87.9,66.9,79.2,78.0,1.0,3.0,0.0,5.8,5.0,3.0,0.0,2.0,644.0,697.0,47.0,329.0,34.0,60.0,3.0,40.0,6.0,54304.8,MISSING
00-0034473,2018,Cardinals,0.2720090293453724,24.0,0.0,-0.27,18.80%,Dennis Gardeck,LB,1.0,1.0,0.0,0.0,0.0,1.0,0.0,MISSING,60.0,60.0,MISSING,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,MISSING
00-0032110,2018,Chargers,1.1070220090293454,27.0,46.8653769321336,0.14,72.20%,Kyle Emanuel,LB,216.0,14.0,5.0,0.0,0.0,27.0,1.0,45.1,54.1,35.9,61.4,65.5,55.5,1.0,1.0,0.0,12.5,4.0,0.0,1.0,0.0,112.0,130.0,16.0,111.0,13.0,23.0,5.0,14.0,2.0,11685.6,MISSING
00-0032171,2018,Chargers,0.2106292325056433,26.0,17.432219501790488,0.14,72.20%,Hayes Pullard,LB,92.0,6.0,4.0,0.0,0.0,27.0,0.0,63.3,68.6,76.1,59.9,70.0,83.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,92.0,1.0,46.0,4.0,11.0,1.0,9.0,0.0,6311.2,MISSING
00-0032895,2018,Chargers,0.3815440180586907,24.0,0.0,0.14,72.20%,Jatavis Brown,LB,637.0,15.0,19.0,0.0,1.0,27.0,0.0,56.8,53.4,55.1,61.1,49.1,65.7,0.0,1.0,0.0,9.7,10.0,3.0,2.0,1.0,541.0,628.0,25.0,213.0,29.0,74.0,2.0,71.0,2.0,34015.8,MISSING
00-0032103,2018,Chargers,0.857668171557562,25.0,0.0,0.14,72.20%,Denzel Perryman,LB,386.0,9.0,10.0,0.0,0.0,27.0,0.0,64.7,70.1,82.1,87.3,68.3,53.1,1.0,2.0,1.0,15.3,9.0,1.0,0.0,0.0,334.0,383.0,7.0,169.0,22.0,40.0,2.0,24.0,3.0,27058.6,MISSING
00-0032081,2018,Chargers,0.6362866817155757,27.0,0.0,0.14,72.20%,Nick Dzubnar,LB,4.0,4.0,0.0,0.0,0.0,27.0,0.0,60.0,65.2,99.9,60.0,60.0,MISSING,0.0,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,260.8,MISSING
00-0034375,2018,Chargers,0.3282494356659142,22.0,0.0,0.14,72.20%,Kyzir White,LB,142.0,3.0,2.0,0.0,0.0,27.0,0.0,66.7,65.6,0.0,MISSING,66.2,61.2,0.0,0.0,1.0,12.5,2.0,1.0,1.0,0.0,116.0,135.0,0.0,74.0,2.0,12.0,1.0,15.0,0.0,9315.2,MISSING
00-0033058,2018,Chiefs,0.5536309255079007,24.0,222.52829683926845,0.2,72.20%,Reggie Ragland,LB,582.0,16.0,20.0,0.0,1.0,16.0,0.0,59.1,53.6,86.3,81.1,47.2,52.5,1.0,3.0,1.0,14.0,14.0,0.0,0.0,1.0,573.0,579.0,17.0,313.0,23.0,66.0,3.0,22.0,5.0,31195.2,MISSING
00-0031348,2018,Chiefs,2.031602708803612,26.0,62.071628365603445,0.2,72.20%,Anthony Hitchens,LB,944.0,15.0,24.0,1.0,1.0,16.0,0.0,49.6,39.8,65.1,57.4,33.6,71.0,1.0,6.0,0.0,8.7,11.0,0.0,4.0,0.0,882.0,927.0,60.0,364.0,38.0,92.0,5.0,63.0,7.0,37571.2,MISSING
00-0032820,2018,Chiefs,0.355530474040632,25.0,0.0,0.2,72.20%,Terrance Smith,LB,173.0,7.0,3.0,0.0,0.0,16.0,0.0,42.3,42.9,86.9,70.2,34.9,71.0,0.0,2.0,0.0,6.3,1.0,0.0,1.0,1.0,109.0,151.0,26.0,20.0,3.0,12.0,0.0,20.0,3.0,7421.7,MISSING
00-0031719,2018,Dolphins,0.3978555304740406,27.0,0.0,-0.15,43.80%,Mike Hull,LB,64.0,3.0,2.0,0.0,0.0,17.0,0.0,68.9,58.8,73.2,50.5,55.4,36.4,0.0,1.0,0.0,20.0,2.0,0.0,0.0,0.0,57.0,62.0,6.0,42.0,2.0,6.0,0.0,3.0,1.0,3763.2,MISSING
