,Team,Year,Position,Value_cap_space,Value_draft_data,Previous_AV,Current_AV,Previous_PFF,Current_PFF,Total DVOA,win-loss-pct,Net EPA,snap_counts_defense,weighted_avg_player,weighted_avg_player_id,weighted_avg_player_game_count,weighted_avg_assists,weighted_avg_batted_passes,weighted_avg_catch_rate,weighted_avg_declined_penalties,weighted_avg_forced_fumbles,weighted_avg_franchise_id,weighted_avg_fumble_recoveries,weighted_avg_fumble_recovery_touchdowns,weighted_avg_grades_coverage_defense,weighted_avg_grades_defense_penalty,weighted_avg_grades_pass_rush_defense,weighted_avg_grades_run_defense,weighted_avg_grades_tackle,weighted_avg_hits,weighted_avg_hurries,weighted_avg_interception_touchdowns,weighted_avg_interceptions,weighted_avg_longest,weighted_avg_missed_tackle_rate,weighted_avg_missed_tackles,weighted_avg_pass_break_ups,weighted_avg_penalties,weighted_avg_qb_rating_against,weighted_avg_receptions,weighted_avg_sacks,weighted_avg_safeties,weighted_avg_snap_counts_box,weighted_avg_snap_counts_corner,weighted_avg_snap_counts_coverage,weighted_avg_snap_counts_dl,weighted_avg_snap_counts_dl_a_gap,weighted_avg_snap_counts_dl_b_gap,weighted_avg_snap_counts_dl_outside_t,weighted_avg_snap_counts_dl_over_t,weighted_avg_snap_counts_fs,weighted_avg_snap_counts_offball,weighted_avg_snap_counts_pass_rush,weighted_avg_snap_counts_run_defense,weighted_avg_snap_counts_slot,weighted_avg_stops,weighted_avg_tackles,weighted_avg_tackles_for_loss,weighted_avg_targets,weighted_avg_total_pressures,weighted_avg_touchdowns,weighted_avg_yards,weighted_avg_yards_after_catch,weighted_avg_yards_per_reception
83,Chargers,2021,DB,15.210958904109589,339.6131088750618,35.0,24.0,59.41831570213649,62.183714741883975,8.50%,0.5294117647058824,0.044,5637,0.0,43076.015433741355,13.736384601738514,13.403406067056945,0.0,65.94812843711193,1.4477558985275856,0.9270888770622672,27.0,0.5973035302465851,0.12027674294837677,60.383519602625505,70.948341316303,45.82758559517473,64.36819230086925,55.73647330140147,0.9934362249423454,0.9469576015611141,0.0,0.9332978534681569,48.67429483767962,15.024853645556147,10.150079829696647,4.038495653716516,3.7885400035479866,101.34679794216783,31.839808408728047,0.6865353911655135,0.0,156.69398616285258,259.9254922831293,447.6045769026078,11.94181302111052,0.0,0.0,11.94181302111052,0.0,188.17438353734255,749.7578499201703,7.65584530778783,306.4392407308852,144.79173319141387,13.902607770090473,49.2268937378038,2.125066524747206,49.93808763526699,2.6269292176689727,3.084974277097747,377.31772219265565,156.92691147773638,12.00448820294483
84,Broncos,2021,DB,15.841095890410958,567.4608845150799,33.0,41.0,66.56225746268657,61.6076119402985,-1.70%,0.4117647058823529,0.016,5360,0.0,26304.414738805972,14.351679104477611,6.937126865671642,0.0,64.47557835820895,0.25988805970149254,0.0,10.0,0.0,0.0,60.171175373134325,75.1302985074627,61.94714552238806,62.99985074626865,61.15764925373134,0.00503731343283582,0.8240671641791045,0.16791044776119404,1.9639925373134328,41.309514925373136,11.927537313432836,8.018097014925374,4.696268656716418,1.7022388059701492,90.40768656716418,32.23582089552239,0.5789179104477612,0.0,149.57182835820893,265.7785447761194,475.70839552238806,5.004291044776119,0.0,0.0,5.004291044776119,0.0,224.7875,766.4695895522389,3.791417910447761,291.97406716417913,126.33152985074629,12.957835820895522,49.257649253731344,1.892723880597015,51.5070895522388,1.4080223880597016,2.6723880597014924,397.06380597014925,163.5955223880597,11.996417910447763
85,Bears,2021,DB,7.09041095890411,229.69851738028808,33.0,27.0,60.72455661664393,60.30563516653756,-10.00%,0.3529411764705882,-0.119,5164,0.0,30074.81951975213,12.349922540666151,7.1245158791634395,0.3330751355538342,65.18472114639815,0.6028272656855151,0.3330751355538342,6.0,0.209140201394268,0.0,59.44661115414407,65.75319519752131,58.527807900852046,61.40081332300543,61.10424089852827,0.0,0.6218048024786987,0.0,0.6636328427575523,48.39291247095275,12.488477924089853,5.728892331525949,3.1847405112316034,2.275948876839659,106.65311773818745,25.16266460108443,0.28698683191324553,0.0,112.23373353989156,277.1012780790085,351.4848954298993,22.19229279628195,0.0,0.0,22.19229279628195,0.0,122.44422927962819,599.8754841208365,5.282339271882261,265.300542215337,87.80402788536018,10.596436870642913,35.977730441518204,1.0418280402788536,38.79163439194423,0.9087916343919442,3.2182416731216112,333.3102246320682,122.80015491866772,12.833636715724243
86,Steelers,2021,DB,16.082191780821915,478.46705432414393,47.0,33.0,69.2197150107359,60.657980162308384,-10.40%,0.5294117647058824,-0.057,5545,0.0,33857.71127141569,14.888367899008115,12.11127141568981,0.0,66.62499549143372,0.0,0.6488728584310189,25.0,0.309107303877367,0.0,59.807321911632094,73.29644724977457,37.71074842200181,63.34272317403066,60.79045987376016,0.13706041478809738,1.0925157799819658,0.0,1.5403065825067628,46.87285843101893,13.588854824165917,9.168981064021642,3.8449053201082055,1.3911632100991884,95.98854824165915,30.770063119927862,0.20649233543733092,0.0,160.0804328223625,273.0512173128945,504.3541929666366,21.565013525698827,0.0,0.0,21.565013525698827,0.0,234.21478809738502,820.9451758340848,7.368079350766457,330.78791704238046,153.45013525698826,15.376555455365194,53.80577096483319,3.2191163210099187,46.13146979260595,1.4360685302073941,2.825067628494139,360.74481514878266,142.77457168620379,12.038160504959423
87,Dolphins,2021,DB,25.183561643835617,509.9150041447781,46.0,38.0,63.315918929555295,67.84533309583185,-11.10%,0.5294117647058824,-0.019,5614,0.0,30681.705557534733,15.20288564303527,10.718026362664766,0.15906661916636974,67.12139294620592,1.1845386533665836,0.9802280014250091,17.0,1.0213751335945849,0.18275739223370147,67.95892411827575,54.26765229782686,58.39018525115782,65.26692198076238,68.63651585322408,1.4998218738867117,3.971677947987175,0.2910580691129319,1.6954043462771642,48.69255432846455,10.464000712504454,5.956537228357678,4.986284289276808,3.4346277164232277,95.67014606341291,34.56448165301034,1.3418240114000712,0.0,119.58282864267902,314.8838617741361,467.275026718917,36.560919130744566,0.0,0.0,36.560919130744566,0.0,150.867117919487,718.1209476309227,29.693266832917704,257.7135732098326,132.43070894193087,13.037406483790523,43.14303526897043,0.5682223013893838,52.724260776629855,6.813323833273958,2.968293551834699,433.25151407196296,169.72853580334876,13.110028500178126
88,Buccaneers,2021,DB,7.824657534246575,316.6380935020153,32.0,37.0,66.96257108042242,72.38715750232991,27.60%,0.7647058823529411,0.205,5365,0.0,35049.7431500466,12.234855545200373,7.931407269338304,0.3972041006523765,66.35500465983225,0.0,0.8059645852749301,30.0,0.6352283317800559,0.0,72.42952469711089,71.27314072693383,56.28508853681267,67.22315004659832,59.401323392357874,0.380242311276794,2.069524697110904,0.1983224603914259,1.5155638397017708,36.458713886300096,14.165479962721342,8.402609506057782,4.430754892823859,2.4972972972972975,80.3775209692451,27.438210624417522,0.16328052190121156,0.0,91.9632805219012,205.20838769804288,409.87604846225537,22.53252562907735,0.0,0.0,22.53252562907735,0.0,163.06971109040077,574.9651444547997,17.219944082013047,170.40167753960858,114.40372786579682,16.138490214352284,42.531780055917984,1.9295433364398882,42.824603914259086,2.6130475302889096,1.6007455731593665,288.9958993476235,134.14594594594595,10.492134203168687
89,Colts,2021,DB,11.534246575342468,284.4379371507506,35.0,36.0,68.18166328600405,64.70019234468167,9.80%,0.5294117647058824,0.06,5199,0.0,33925.8782458165,13.100788613194846,8.319869205616465,0.0,63.58051548374687,0.8093864204654742,0.4354683592998654,14.0,0.5697249471052125,0.0,62.66924408540104,69.7647239853818,43.1177534141181,65.04814387382187,57.51038661281016,0.11617618772840929,2.0973264089247934,0.0,1.5504904789382574,41.35276014618196,13.629294095018276,8.208116945566456,4.311406039623004,2.0455856895556837,95.21973456433929,33.69186381996538,0.4212348528563185,0.0,84.56760915560685,228.44316214656664,395.0948259280631,18.84593190998269,0.0,0.0,18.84593190998269,0.0,127.18368917099443,608.2587035968455,10.595114445085594,221.41469513367954,167.61396422388924,14.578957491825351,43.38122715906905,2.0509713406424313,51.55818426620504,2.6347374495095215,2.964416233891133,367.55626081938834,146.5381804193114,12.059530678976726
90,Cardinals,2021,DB,8.312328767123288,514.1860935910905,44.0,38.0,61.78376412023741,62.53624872579001,10.90%,0.6470588235294118,0.141,4905,0.0,32643.76126401631,14.892558613659531,13.769215086646279,0.47217125382263,71.04780835881753,0.5608562691131499,0.34964322120285424,1.0,0.4083588175331294,0.0,64.43361875637106,58.446972477064215,54.95370030581039,57.65883792048929,63.71922528032619,0.6193679918450561,1.7319062181447502,0.19714576962283378,2.143527013251784,46.37451580020387,11.469317023445464,9.225076452599389,3.2988786952089706,3.8658511722731905,97.0045259938838,35.80061162079511,0.6195718654434251,0.0,145.4440366972477,269.24689092762486,492.37268093781853,11.817329255861367,0.0,0.0,11.817329255861367,0.0,218.73802242609582,802.2599388379205,23.43098878695209,298.2735983690112,168.55474006116205,17.717227319062182,55.7506625891947,2.180632008154944,50.88053007135576,2.9708460754332315,3.399796126401631,401.9873598369012,146.22405708460755,11.458695208970438
91,Saints,2021,DB,14.54794520547945,452.6357643477233,37.0,44.0,61.84717330861909,69.14379665837184,4.40%,0.5294117647058824,0.038,5626,0.0,20634.256309989334,15.32136509065055,8.96231781016708,0.16708140774973335,64.90904728048346,0.5517241379310345,0.46640597227159614,20.0,0.177568432278706,0.0,69.48169214361891,54.17024528972627,33.2333985069321,66.58162104514753,57.05774973338074,0.7552435122644863,1.3913970849626733,0.28208318521151793,2.2355136864557412,49.67507998578031,13.75174191254888,8.607358691788127,6.049946676146463,3.26253110558123,83.51210451475293,35.46871667259154,0.6850337717739069,0.0,106.57838606469961,297.9722715961607,540.1528617134732,38.58638464273018,0.0,0.0,38.58638464273018,0.0,249.83789548524706,803.3581585495912,16.079985780305726,285.7116956985425,148.96960540348383,16.392108069676503,49.91930323498045,1.4927124066832562,54.968183434056165,2.8316743690010666,2.7762175613224316,444.64717383576254,179.57856381087808,12.252506221116247
92,Panthers,2021,DB,10.24109589041096,881.7636407205435,25.0,39.0,57.594608449708325,60.99834832079281,-24.10%,0.2941176470588235,-0.101,5449,0.0,40269.549275096346,11.996880161497522,7.180216553496054,0.0,69.31670031198385,0.3420811158010643,0.47366489264085154,5.0,0.1862727105890989,0.0,61.71726922371078,64.49478803450174,38.41686547990457,61.54461369058542,62.21301156175445,1.0581758120756102,1.2413286841622315,0.0,0.6641585612038906,37.11855386309414,12.396127729858689,6.139108093228115,2.241512204074142,1.9776105707469258,103.48153789686181,23.013580473481372,0.27289410901082767,0.0,150.68269407230684,172.1547072857405,303.5762525233988,29.923655716645257,0.0,0.0,29.55111029546706,0.37254542117819783,90.25142227931731,516.4277849146632,14.602862910625802,228.1723251972839,103.33896127729858,14.665993760322994,39.94604514589833,2.1798495136722336,33.19398054688934,2.5723986052486696,2.1809506331436963,238.86584694439347,101.80968985134888,10.681079097082034
93,Cowboys,2021,DB,11.495890410958904,421.1387593252392,28.0,41.0,57.855907668231616,65.47760741364785,30.90%,0.7058823529411765,0.173,5935,0.0,22419.596124684078,14.98904802021904,8.983656276326874,0.0,57.37688289806235,0.7026116259477675,0.6144903117101937,9.0,0.4404380791912384,0.0,67.36714406065713,49.050631844987365,38.806925021061495,56.33263689974726,62.9567649536647,1.1794439764111204,1.1764111204717775,0.5176074136478518,3.530412805391744,43.994439764111206,11.433159224936816,7.150463352990733,6.6212299915754,4.453580454928391,76.15049705139006,37.57624262847515,0.4404380791912384,0.0,144.50918281381635,316.11844987363105,537.5208087615838,36.923841617523166,0.0,0.0,36.923841617523166,0.0,171.32266217354675,797.0780117944398,9.334793597304127,287.146251053075,165.08155012636902,17.130749789385003,48.69620893007582,1.8350463352990734,63.22190395956192,2.7962931760741365,3.1385004212299914,500.46234203875315,232.28289806234204,12.165206402695873
94,Raiders,2021,DB,5.589041095890411,699.012800690392,24.0,28.0,51.499015137698336,66.41413639479096,-5.20%,0.5882352941176471,-0.062,5836,0.0,43882.29780671693,13.795065113091159,10.182488005483208,0.0,65.88065455791639,0.22618231665524327,0.1434201507882111,23.0,0.2064770390678547,0.0,65.80906442769022,70.46442769019876,45.475873886223454,65.70669979437972,56.53989033584646,1.0380397532556545,1.241775188485264,0.0,0.8337902673063742,39.43694311172035,13.947138450993831,8.736977381768334,4.255654557916381,2.583618917066484,95.90269019876628,29.537183002056203,0.30705962988348184,0.1869431117203564,132.33807402330362,268.2301233721727,507.5121658670322,18.732008224811516,0.0,0.0,18.732008224811516,0.0,237.5944139821796,791.6113776559287,7.0155928718300204,295.815627141878,153.0885880740233,15.328821110349555,43.76250856751199,1.9122686771761477,43.6382796435915,2.5868745716244,2.5755654557916383,305.1989376285127,133.02535983550376,11.433481836874572
95,Seahawks,2021,DB,5.424657534246576,410.27917315081976,38.0,34.0,61.92177464265825,64.8757755315441,11.80%,0.4117647058823529,0.018,5738,0.0,26364.792262112234,13.089578250261415,13.452945277100035,0.4688044614848379,64.34668874172186,0.22359707215057506,0.12059951202509583,29.0,0.17462530498431508,0.0,61.827396305332876,70.71666085744162,40.069414430115025,69.41578947368421,64.38177065179507,0.4552108748692925,1.0137678633670268,0.0,1.8455907981875217,40.23963053328686,11.373109097246429,7.84402230742419,3.339839665388637,2.710526315789474,86.44991286162426,28.267689090275358,0.07563611014290691,0.0,112.65754618333914,254.36110142906935,485.30777274311606,29.63297316138027,0.0,0.0,29.63297316138027,0.0,292.57964447542696,772.5001742767515,12.067619379574765,304.75775531544093,112.89386545834786,14.186998954339492,51.799058905542,1.0594283722551412,43.99233182293482,1.5446148483792261,1.8340885325897525,316.3271174625305,148.15754618333915,11.178546531892646
96,Cardinals,2022,DB,3.222862632084534,275.2312332086796,38.0,28.0,62.53624872579001,64.75483339436104,-22.40%,0.2352941176470588,-0.094,5462,0.0,42929.09428780666,13.511168070303919,13.982057854265836,0.16422555840351516,71.79741852801172,0.1424386671548883,0.6482973269864518,1.0,0.6131453679970706,0.12339802270230678,63.51303551812524,78.27403881362139,58.872464298791655,61.929476382277564,63.970450384474546,0.8625045770779934,2.8496887586964483,0.30666422555840345,1.3885023800805565,40.01336506774076,10.70865983156353,8.221713658000732,4.20120834859026,1.2500915415598681,102.29351885756132,35.50311241303552,0.7658366898571952,0.0,192.65836689857196,198.5272793848407,469.30886122299523,29.46429879165141,0.0,0.0,29.46429879165141,0.0,203.78066642255584,745.6583668985719,26.86982790186745,278.9439765653607,150.28158183815452,15.405162943976565,59.25393628707433,1.5393628707433176,49.813804467228124,4.478030025631637,3.2482607103625045,359.8041010618821,204.01775906261443,10.333906993775175
97,Browns,2022,DB,11.532180595581172,604.5877652127317,31.0,29.0,67.71882078015459,62.93905678537055,5.20%,0.4117647058823529,-0.016,5195,0.0,58179.73474494706,15.500096246390761,11.048700673724737,0.0,61.701905678537045,0.4818094321462945,0.4065447545717036,8.0,0.6945139557266603,0.28796920115495667,64.88779595765159,61.528354186718005,56.84902791145332,56.248315688161696,54.73058710298364,0.37459095283926847,1.005004812319538,0.0,1.4987487969201154,51.214629451395574,14.310471607314724,10.258902791145331,5.116843118383061,3.5091434071222327,85.05643888354187,29.6055822906641,0.5784408084696824,0.0,193.34263715110689,271.7145332050048,478.27526467757457,17.166121270452358,0.0,0.0,17.166121270452358,0.0,234.0307988450433,828.7620789220405,8.342252165543792,359.3106833493745,129.29278152069298,17.504331087584216,53.06756496631376,1.3751684311838306,49.97690086621753,1.958036573628489,2.1004812319538018,363.8614051973051,141.9655437921078,12.730086621751685
98,Falcons,2022,DB,6.54658981748319,379.5566669508139,31.0,28.0,62.695802514792895,63.52269396956604,-2.80%,0.4117647058823529,-0.061,5323,0.0,50644.18974262634,13.415367274093557,15.220364456133758,0.06556453127935374,66.88733796731167,0.35224497463836185,0.50817208341161,2.0,0.6584632725906444,0.17941010708247226,61.909693781702046,78.20011271839189,45.577644185609614,66.16430584256999,53.9831486004133,0.4704114221303776,1.903813638925418,0.0,0.9569791470975014,43.7548374976517,14.136257749389443,10.32049596092429,4.347736238962991,1.20157805748638,98.72173586323503,26.128686830734548,0.11177907195190678,0.046214540672553026,136.4918279165884,243.73529964305843,397.5440541048281,21.316738681194817,0.0,0.0,21.316738681194817,0.0,204.22956979147096,692.3313920721398,9.010144655269585,307.0939319932369,107.59684388502724,12.568476423069697,46.78301709562277,1.235957167011084,40.26131880518505,2.4860041330077025,2.961112154799925,310.45369152733423,127.03062182979522,11.87505166259628
99,Broncos,2022,DB,15.038424591738714,430.1737998654114,41.0,42.0,61.6076119402985,70.92180051338467,-11.30%,0.2941176470588235,-0.036,5454,0.0,37808.4499449945,13.555738907224056,11.927759442610927,0.0,65.9049138247158,0.0,0.7187385405207187,10.0,0.5650898423175651,0.0,70.53969563623029,73.9561239457279,57.085350201686836,68.18436010267693,54.94338100476715,0.3116978364503117,1.1525485881921524,0.0,1.5034836817015036,39.92005867253392,16.13223322332233,11.087642097543087,4.06032269893656,2.5165016501650164,89.48569856985698,32.47598093142648,0.10927759442610928,0.0,121.53392005867254,323.496699669967,499.6741840850752,5.387238723872387,0.0,0.0,5.387238723872387,0.0,234.49064906490648,796.3325999266593,6.297763109644298,295.74789145581224,116.71873854052075,13.144664466446645,44.76329299596626,1.5823248991565824,48.22863953061973,1.5735240190685735,2.527319398606527,318.995599559956,128.0927759442611,10.15005500550055
100,Buccaneers,2022,DB,11.07108549471662,307.3598271302406,37.0,35.0,72.38715750232991,67.02454666921167,-0.70%,0.4705882352941176,-0.004,5239,0.0,36663.60450467646,12.514792899408285,10.599541897308647,0.0,66.68843290704332,0.11070815041038366,0.48158045428516894,30.0,0.23935865623210528,0.0,66.18721129986638,65.98551250238594,64.88127505249093,65.22763886237831,67.14510402748616,1.198702042374499,1.5298721129986639,0.15537316281733152,1.3082649360564993,41.42985302538652,10.777934720366481,6.109372017560603,3.803206718839473,1.7667493796526055,98.73895781637717,28.469555258637143,0.8493987402175988,0.0,97.69669784309983,286.7516701660622,404.42794426417254,20.418782210345487,0.0,0.0,20.418782210345487,0.0,150.87764840618442,652.5758732582553,15.846153846153848,252.72055735827448,117.15212826875359,15.989120061080358,44.75396067951899,2.444168734491315,46.38556976522238,3.5779728955907615,2.8992174079022712,335.83928230578357,131.47642679900744,11.64600114525673
101,Chargers,2022,DB,12.780979827089336,312.6438837084932,24.0,34.0,62.183714741883975,64.30055988802239,-0.80%,0.5882352941176471,-0.005,5001,0.0,41167.671065786846,14.579684063187363,11.981403719256148,0.0,63.15570885822836,0.714257148570286,0.6050789842031594,27.0,0.2889422115576884,0.0,65.70725854829034,67.77414517096581,45.89744051189763,55.84043191361727,64.45360927814437,0.40091981603679266,1.4107178564287142,0.11697660467906416,1.6786642671465706,43.153169366126775,11.94627074585083,7.575284943011398,5.073385322935412,3.0541891621675665,87.09442111577684,30.081783643271347,0.8258348330333933,0.0,133.55568886222756,301.61707658468305,434.3655268946211,13.708658268346332,0.0,0.0,13.708658268346332,0.0,164.64327134573085,725.3413317336533,8.679464107178564,296.0049990002,125.5252949410118,13.071985602879424,47.84723055388922,1.096380723855229,49.218156368726255,2.6374725054989003,2.79004199160168,365.63087382523497,125.86522695460908,12.796980603879224
102,Chiefs,2022,DB,7.910662824207491,453.68739731011766,33.0,29.0,66.67943925233645,69.12935278030993,23.00%,0.8235294117647058,0.18,5485,0.0,68065.94001823154,15.230993618960802,11.09535095715588,0.6060164083865086,64.80291704649044,0.18979033728350045,0.7294439380127621,16.0,0.201640838650866,0.0,69.33839562443026,73.998742023701,67.69205104831357,62.324193254329984,58.441531449407485,1.2488605287146763,3.700091157702826,0.11011850501367365,1.3651777575205106,34.3482224247949,13.617356426618048,10.1845031905196,4.4282588878760265,2.9367365542388333,98.6178669097539,37.4721969006381,1.386144029170465,0.0,133.25414767547858,232.26362807657247,549.9453053783045,40.76444849589791,0.0,0.0,40.76444849589791,0.0,246.55186873290793,815.1850501367365,25.43482224247949,280.5693710118505,202.8944393801276,18.014767547857797,53.17082953509571,2.2388331814038285,56.611850501367364,6.335095715587968,3.855606198723792,369.6718322698268,162.1686417502279,10.173655423883318
103,Jets,2022,DB,10.576368876080693,586.8255586959323,28.0,41.0,57.29842931937173,71.34275938598114,-0.50%,0.4117647058823529,-0.041,5407,0.0,49466.740336600706,15.855372665063806,13.403366007027927,0.0,61.62469021638617,0.6399112261882745,0.2099130756426854,22.0,0.16127242463473274,0.0,72.4738857037174,74.6241908636952,59.23297577214723,63.16301091178103,59.67590160902533,0.7346032920288514,1.0040687997040874,0.0,1.7965600147956353,41.508230072128725,12.769188089513593,10.051044941742186,7.375254299981505,2.779360088773812,81.14342518956907,32.59644904753098,0.0,0.0,160.23432587386722,408.92472720547437,562.2354355465138,12.321805067505085,0.0,0.0,12.321805067505085,0.0,237.22211947475495,942.5975587201775,7.188274459034584,385.4956537821343,136.216386166081,20.163306824486778,55.46754207508785,1.9328648048825596,55.4801183650823,1.7386720917329388,1.8394673571296467,357.9631958572221,143.02922137969298,11.657702977621602
104,Commanders,2022,DB,9.46205571565802,169.19770171683265,31.0,39.0,66.4284290632361,67.7358848974986,-4.90%,0.4705882352941176,-0.007,5317,0.0,37771.92928343051,13.74402858754937,10.685725032913295,0.0,65.07032160993042,0.12318976866654129,0.6249764905021629,32.0,0.15967650930976113,0.0,69.23020500282114,67.60005642279481,59.89148015798383,60.03784088771863,67.71480157983825,0.33082565356403987,0.7585104382170397,0.38743652435583975,1.274779010720331,44.017302990408126,9.244611623095732,5.631935301861952,4.313710739138612,2.119616324995298,94.23983449313523,29.22757193906338,0.4380289637013353,0.0,148.4592815497461,260.410946022193,442.9879631371074,16.9811924017303,0.0,0.0,16.9811924017303,0.0,171.71205567049086,715.8495392138424,8.131465111905209,281.7113033665601,135.1826217791988,15.36223434267444,45.800827534323865,2.1015610306563848,46.629490314086894,1.527365055482415,2.3605416588301673,360.9245815309385,133.35320669550498,11.8559902200489
105,Steelers,2022,DB,10.975024015369836,337.82249252022643,33.0,36.0,60.657980162308384,67.76670665866827,0.90%,0.5294117647058824,-0.009,5001,0.0,32996.34733053389,13.975804839032191,12.88122375524895,0.0,60.01799640071986,0.2835432913417317,0.09618076384723055,25.0,0.0,0.0,66.44019196160768,73.81757648470305,41.99218156368727,71.49352129574085,63.027894421115775,0.1877624475104979,1.6746650669866028,0.1877624475104979,2.5590881823635274,48.696660667866425,12.28260347930414,7.278344331133773,4.145570885822836,1.6576684663067387,85.29396120775844,26.134373125374932,0.5466906618676265,0.0,113.48410317936413,247.3345330933813,432.2891421715657,19.45750849830034,0.0,0.0,19.45750849830034,0.0,187.15776844631074,686.5458908218357,9.628674265146971,264.08558288342334,138.56948610277945,12.65986802639472,39.3125374925015,0.7444511097780444,44.381923615276946,2.409118176364727,2.509098180363927,360.9918016396721,123.14597080583883,13.550489902019596
106,Patriots,2022,DB,14.855907780979829,259.19067448342787,44.0,42.0,72.89765795206972,67.82434299191374,-0.30%,0.4705882352941176,0.038,5936,0.0,28426.863712938004,15.142857142857142,11.392351752021563,0.0,62.66160714285714,0.22708894878706196,0.6617250673854447,19.0,0.5141509433962265,0.12668463611859837,66.2270384097035,70.12764487870619,38.82508423180593,71.22516846361185,75.23573113207549,0.32378706199460916,1.4927560646900269,0.5429582210242587,2.280154986522911,37.81435309973046,7.481132075471697,4.2821765498652296,3.5648584905660377,2.0776617250673852,89.55614892183287,28.724056603773583,0.12668463611859837,0.0,159.7395552560647,218.79329514824798,457.77122641509436,17.420822102425877,0.0,0.0,17.420822102425877,0.0,188.91812668463612,703.7665094339623,9.070249326145552,254.34585579514825,136.31553234501348,14.36438679245283,45.303066037735846,1.4188005390835579,46.24225067385445,1.9432277628032344,3.00016846361186,339.91088274932616,117.40785040431267,12.795653638814017
107,Seahawks,2022,DB,6.86359269932757,436.119799329191,34.0,35.0,64.8757755315441,66.16977438619774,5.80%,0.5294117647058824,-0.019,6028,0.0,39976.34787657598,15.30424684804247,10.227770404777704,0.0,61.3851692103517,0.5729927007299269,0.738885202388852,29.0,0.986230922362309,0.0,66.91209356337093,73.00970471134704,49.76786662242867,61.26816522893165,52.44550431320504,0.7856668878566688,1.4817518248175183,0.18828798938287986,2.194591904445919,43.59986728599867,15.400646980756472,11.003815527538155,5.358991373589914,3.2828467153284673,86.00670205706703,32.06187790311878,0.369442601194426,0.0,127.99850696748507,374.6658925016589,511.0666887856669,28.081287325812873,0.0,0.0,28.081287325812873,0.0,238.01957531519577,865.1927670869277,8.629230258792301,373.5781353682814,124.1849701393497,14.494525547445255,51.31287325812873,1.3327803583278037,51.095885865958856,2.636861313868613,2.610318513603185,375.7403782349038,165.11695421366954,12.096914399469144
108,Eagles,2022,DB,10.778097982708934,99.7342454171021,28.0,39.0,67.1150055782819,66.54313541861772,25.20%,0.8235294117647058,0.163,5339,0.0,34914.859149653494,14.51901105075857,7.226072298183181,0.0,65.73886495598427,0.0,0.3762876943247798,24.0,0.08559655366173437,0.0,66.10307173628021,73.05090840981457,37.807079977523884,57.45725791346695,58.12684023225322,0.22213897733657983,0.5178872448023975,0.2017231691327964,2.273834051320472,47.40194793032403,13.33392020977711,8.408503465068366,5.862521071361678,1.7967784229256416,92.28894924143097,33.59786476868327,0.2728975463569957,0.0,120.5294999063495,373.08503465068367,516.1524630080539,5.518449147780483,0.0,0.0,5.518449147780483,0.0,216.063307735531,814.8207529499906,3.881625772616595,300.30511331710056,104.67390897171755,14.060685521633264,46.71698820003746,1.9822064056939501,54.32777673721671,1.0129237684959729,3.1041393519385654,376.648436036711,147.04869825810076,11.117344071923581
109,Bears,2022,DB,2.8962536023054755,431.1349576927557,27.0,22.0,60.30563516653756,61.25731683362797,-26.60%,0.1764705882352941,-0.162,5091,0.0,58060.23040659988,11.928697701826751,11.286584168139855,0.16951483009231974,66.46051856216853,0.47908073070123747,0.8143783146729523,6.0,0.518758593596543,0.0,60.445845609899834,63.783343154586525,48.801532115497935,62.31681398546454,53.50701237477901,0.10764093498330388,0.9927322726379886,0.0,1.4429385189550188,45.68984482419957,14.820683559222156,10.013160479277156,2.650756236495777,3.1013553329404835,96.9844627774504,27.26694166175604,0.7495580436063642,0.0,126.35808289137694,220.83814574739736,339.23983500294645,39.35572579061088,0.0,0.0,39.35572579061088,0.0,143.02258888234138,609.8760557847181,11.776075427224514,298.21587114515813,118.76841484973482,14.006874877234335,45.67530936947554,1.2465134551168728,39.39658220388922,1.8499312512276567,2.4604203496366135,341.8801807110587,164.52445492044785,12.688646631310155
110,Panthers,2022,DB,5.398655139289145,711.1586513252169,39.0,34.0,60.99834832079281,58.67516716196136,-13.90%,0.4117647058823529,-0.046,5384,0.0,45626.755572065376,13.00130014858841,7.6049405646359585,0.6259286775631501,68.27093239227341,0.5458766716196136,0.15843239227340267,5.0,0.37184249628528976,0.0,58.578157503714706,73.93751857355126,57.2184249628529,57.12030089153046,56.6006500742942,0.487555720653789,1.4270059435364042,0.08209509658246654,0.9008172362555721,44.26690193164933,13.383971025260028,8.470653789004459,2.8813150074294205,2.8649702823179792,97.20663075780091,29.438893016344725,0.4637815750371471,0.0,149.0081723625557,240.16419019316493,407.4448365527489,24.029531946508172,0.0,0.0,24.029531946508172,0.0,148.31017830609215,677.9782689450223,14.032317979197623,280.53064635958395,140.49572808320949,13.01040118870728,46.675705794947994,1.1480312035661218,42.42997771173849,2.3783432392273403,1.6927934621099554,342.99517087667164,106.75854383358099,11.586014115898958
