player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,weighted_grade,weighted_average_grade
00-0029895,2018,Buccaneers,6.772009029345373,27.0,15.451533160793268,-0.06,31.30%,Ryan Jensen,C,100.0,0.0,30.0,56.6,70.1,53.8,10.0,14.0,725.0,100.0,100.0,98.2,11.0,25.0,1.0,1116.0,1116.0,0.0,0.0,1116.0,773.0,773.0,0.0,0.0,343.0,0.0,63165.6,56.6
00-0030706,2022,Saints,0.0382324687800192,31.0,0.0,-0.002,41.20%,Josh Andrews,C,100.0,1.0,20.0,51.6,53.8,51.9,1.0,5.0,164.0,100.0,100.0,97.0,1.0,8.0,2.0,330.0,161.0,109.0,0.0,330.0,173.0,173.0,60.0,0.0,157.0,0.0,17028.0,MISSING
00-0034785,2018,Cardinals,0.3783177200902934,22.0,122.13349929124968,-0.27,18.80%,Mason Cole,C,100.0,1.0,1.0,53.6,41.9,59.5,7.0,26.0,563.0,100.0,100.0,96.7,3.0,35.0,2.0,942.0,942.0,0.0,0.0,942.0,596.0,596.0,0.0,0.0,346.0,0.0,50491.2,MISSING
00-0035242,2022,Saints,1.5477319884726224,25.0,179.46511575388655,-0.002,41.20%,Erik McCoy,C,100.0,0.0,20.0,61.2,65.2,60.9,2.0,8.0,406.0,100.0,100.0,98.5,5.0,11.0,1.0,798.0,798.0,0.0,0.0,798.0,427.0,427.0,0.0,0.0,371.0,0.0,48837.600000000006,MISSING
00-0027953,2018,Chargers,3.527088036117382,29.0,124.68168718278754,0.14,72.20%,Mike Pouncey,C,100.0,0.0,27.0,59.1,67.4,57.5,3.0,13.0,545.0,100.0,100.0,98.2,8.0,18.0,2.0,954.0,954.0,0.0,0.0,954.0,580.0,580.0,0.0,0.0,374.0,0.0,56381.4,MISSING
00-0034392,2018,Chargers,0.3109836343115124,23.0,61.52563944556204,0.14,72.20%,Scott Quessenberry,C,100.0,0.0,27.0,58.9,78.3,56.9,0.0,0.0,7.0,100.0,100.0,100.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,41.0,8.0,8.0,0.0,0.0,33.0,0.0,2414.9,MISSING
00-0031936,2018,Chiefs,0.8391027088036117,26.0,176.80214336173222,0.2,72.20%,Mitch Morse,C,100.0,0.0,16.0,70.3,81.2,63.6,1.0,3.0,413.0,100.0,100.0,99.5,3.0,4.0,0.0,678.0,678.0,0.0,0.0,678.0,443.0,443.0,0.0,0.0,235.0,0.0,47663.4,MISSING
00-0031958,2018,Chiefs,0.5436416478555305,26.0,16.322628695332078,0.2,72.20%,Austin Reiter,C,100.0,0.0,16.0,78.6,81.0,74.9,1.0,1.0,163.0,100.0,100.0,98.8,0.0,3.0,1.0,266.0,265.0,0.0,0.0,266.0,178.0,178.0,0.0,0.0,88.0,1.0,20907.6,MISSING
00-0032383,2018,Colts,1.608502821670429,25.0,344.7354275545948,0.11,61.10%,Ryan Kelly,C,100.0,1.0,14.0,74.5,74.3,72.9,2.0,6.0,460.0,100.0,100.0,98.9,4.0,9.0,1.0,777.0,777.0,0.0,0.0,777.0,494.0,494.0,0.0,0.0,283.0,0.0,57886.5,MISSING
00-0037825,2022,Ravens,1.156081171950048,22.0,360.6286699090933,0.006,55.60%,Tyler Linderbaum,C,100.0,0.0,3.0,74.7,54.7,84.2,2.0,21.0,561.0,100.0,100.0,97.4,6.0,26.0,3.0,1092.0,1092.0,0.0,0.0,1092.0,596.0,596.0,0.0,0.0,496.0,0.0,81572.40000000001,MISSING
00-0033529,2018,Commanders,0.3339683972911964,25.0,30.00160600030268,-0.09,43.80%,Chase Roullier,C,100.0,2.0,32.0,65.0,76.4,58.8,3.0,15.0,594.0,100.0,100.0,98.3,5.0,19.0,1.0,1020.0,824.0,192.0,0.0,1020.0,637.0,637.0,4.0,0.0,383.0,0.0,66300.0,MISSING
00-0032455,2022,Seahawks,1.921229586935639,30.0,5.653949395254325,-0.019,50.00%,Austin Blythe,C,100.0,1.0,29.0,51.9,65.1,48.0,7.0,12.0,620.0,100.0,100.0,98.0,6.0,22.0,3.0,1041.0,1041.0,0.0,0.0,1041.0,662.0,662.0,0.0,0.0,379.0,0.0,54027.9,MISSING
00-0026950,2017,Cardinals,0.9805389221556888,31.0,4.009859332125405,-0.06,50.00%,A.Q. Shipley,C,100.0,1.0,1.0,61.3,77.9,54.3,3.0,10.0,664.0,100.0,100.0,98.3,5.0,18.0,5.0,1120.0,1120.0,0.0,0.0,1120.0,713.0,713.0,0.0,0.0,407.0,0.0,68656.0,66.85757575757576
00-0033130,2017,Cardinals,0.152165868263473,23.0,165.89288938100736,-0.06,50.00%,Max Tuerk,C,100.0,0.0,1.0,60.0,MISSING,60.0,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,60.0,MISSING
00-0032243,2017,Buccaneers,0.6162634730538922,24.0,0.0,-0.04,31.30%,Ali Marpet,C,100.0,1.0,30.0,81.5,73.9,86.3,2.0,13.0,455.0,100.0,100.0,97.7,4.0,18.0,3.0,723.0,723.0,0.0,0.0,723.0,483.0,483.0,0.0,0.0,240.0,0.0,58924.5,MISSING
00-0032969,2021,Raiders,0.9589041095890412,28.0,116.70282360826918,-0.062,55.60%,Nick Martin,C,100.0,0.0,23.0,36.6,69.6,56.0,0.0,0.0,1.0,100.0,100.0,100.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,6.0,7.0,256.2,MISSING
00-0030869,2023,Commanders,0.4859875444839857,32.0,0.0,-0.21,23.50%,Tyler Larsen,C,100.0,0.0,32.0,50.3,28.7,60.9,4.0,17.0,314.0,100.0,100.0,95.7,0.0,24.0,3.0,466.0,466.0,0.0,0.0,466.0,325.0,325.0,0.0,0.0,141.0,0.0,23439.8,MISSING
00-0031306,2016,Bengals,0.4599175629548528,24.0,83.51760416858751,0.04,40.00%,Russell Bodine,C,100.0,0.0,7.0,69.5,63.9,70.0,2.0,20.0,607.0,100.0,100.0,97.2,2.0,28.0,6.0,1060.0,1060.0,0.0,0.0,1060.0,642.0,642.0,0.0,0.0,418.0,0.0,73670.0,MISSING
00-0030126,2016,Bengals,0.3864236491273266,26.0,10.896065349343989,0.04,40.00%,T.J. Johnson,C,100.0,0.0,7.0,64.8,89.3,56.4,0.0,1.0,51.0,100.0,100.0,99.0,0.0,1.0,0.0,99.0,27.0,71.0,0.0,99.0,53.0,53.0,0.0,0.0,46.0,1.0,6415.2,MISSING
00-0027004,2016,Bills,2.7103323243382493,30.0,92.71513945624656,0.03,43.80%,Eric Wood,C,100.0,1.0,4.0,61.5,65.2,59.4,5.0,16.0,315.0,100.0,100.0,96.7,5.0,21.0,0.0,570.0,570.0,0.0,0.0,570.0,344.0,344.0,0.0,0.0,226.0,0.0,35055.0,MISSING
00-0030268,2016,Bills,0.5796354736909899,25.0,MISSING,0.03,43.80%,Patrick Lewis,C,100.0,0.0,4.0,64.6,84.1,56.7,0.0,0.0,14.0,100.0,100.0,100.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,15.0,15.0,17.0,0.0,2.0,0.0,1098.1999999999998,MISSING
00-0031349,2016,Broncos,0.3381206929864107,26.0,23.444788778374026,0.06,56.30%,Matt Paradis,C,100.0,0.0,10.0,90.2,82.7,90.0,0.0,14.0,628.0,100.0,100.0,98.4,4.0,17.0,3.0,1073.0,1072.0,0.0,0.0,1073.0,673.0,673.0,0.0,0.0,400.0,0.0,96784.6,MISSING
00-0031039,2016,Broncos,0.3381206929864107,27.0,0.0,0.06,56.30%,James Ferentz,C,100.0,0.0,10.0,56.4,MISSING,55.2,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,282.0,MISSING
00-0030937,2015,Vikings,0.3036013400335008,24.0,0.0,0.04,64.70%,Zac Kerin,C,100.0,0.0,18.0,60.0,72.7,MISSING,0.0,0.0,1.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,MISSING
00-0031958,2016,Browns,0.2557158498100084,24.0,19.936503708902933,-0.21,6.30%,Austin Reiter,C,100.0,0.0,8.0,66.4,55.1,69.3,2.0,0.0,31.0,100.0,100.0,96.8,0.0,2.0,0.0,59.0,59.0,0.0,0.0,59.0,34.0,34.0,0.0,0.0,25.0,0.0,3917.6,MISSING
00-0032383,2023,Colts,5.504893238434164,30.0,114.75245535921876,-0.01,52.90%,Ryan Kelly,C,100.0,0.0,14.0,77.2,78.3,75.2,0.0,6.0,498.0,100.0,100.0,99.2,3.0,7.0,1.0,882.0,882.0,0.0,0.0,882.0,534.0,534.0,0.0,0.0,348.0,0.0,68090.40000000001,MISSING
00-0027717,2016,Buccaneers,2.2541379532427386,27.0,34.87104351587171,0.01,56.30%,Joe Hawley,C,100.0,0.0,30.0,71.3,71.3,70.2,5.0,13.0,549.0,100.0,100.0,97.8,5.0,21.0,3.0,978.0,978.0,0.0,0.0,978.0,596.0,596.0,0.0,0.0,382.0,0.0,69731.4,MISSING
00-0026784,2016,Buccaneers,1.6100985380305275,30.0,0.0,0.01,56.30%,Evan Smith,C,100.0,0.0,30.0,70.4,77.8,64.8,0.0,3.0,118.0,100.0,100.0,98.7,0.0,3.0,0.0,177.0,88.0,86.0,0.0,177.0,128.0,128.0,0.0,0.0,49.0,0.0,12460.8,MISSING
00-0033139,2016,Buccaneers,2.2541379532427386,MISSING,MISSING,0.01,56.30%,Joe Hawley,C,100.0,0.0,30.0,71.3,71.3,70.2,5.0,13.0,549.0,100.0,100.0,97.8,5.0,21.0,3.0,978.0,978.0,0.0,0.0,978.0,596.0,596.0,0.0,0.0,382.0,0.0,69731.4,MISSING
00-0026950,2016,Cardinals,0.5377729117021962,30.0,0.0,0.1,46.70%,A.Q. Shipley,C,100.0,1.0,1.0,71.9,75.6,70.0,8.0,12.0,691.0,100.0,100.0,98.3,5.0,22.0,2.0,1148.0,1148.0,0.0,0.0,1148.0,748.0,748.0,0.0,0.0,400.0,0.0,82541.20000000001,71.0
00-0036623,2023,Chiefs,0.6751708185053381,24.0,156.78361465874025,0.1,71.40%,Creed Humphrey,C,100.0,0.0,16.0,81.4,74.3,84.1,4.0,10.0,866.0,100.0,100.0,98.7,6.0,18.0,4.0,1380.0,1351.0,2.0,0.0,1380.0,923.0,923.0,26.0,0.0,457.0,0.0,112332.0,66.3
00-0031936,2016,Chiefs,0.6840097893991112,24.0,215.9466255506495,0.05,70.60%,Mitch Morse,C,100.0,0.0,16.0,74.6,80.1,69.5,2.0,12.0,638.0,100.0,100.0,98.9,4.0,14.0,0.0,1075.0,1075.0,0.0,0.0,1075.0,671.0,671.0,0.0,0.0,404.0,0.0,80195.0,MISSING
00-0032383,2016,Colts,1.2237895279191089,23.0,421.0608020507075,-0.05,50.00%,Ryan Kelly,C,100.0,0.0,14.0,72.4,80.2,68.5,3.0,17.0,623.0,100.0,100.0,98.4,3.0,20.0,0.0,1018.0,1018.0,0.0,0.0,1018.0,675.0,675.0,0.0,0.0,343.0,0.0,73703.20000000001,MISSING
00-0037396,2023,Colts,0.3884933274021352,26.0,0.0,-0.01,52.90%,Wesley French,C,100.0,1.0,14.0,48.4,56.7,47.5,0.0,7.0,146.0,100.0,100.0,96.9,2.0,8.0,1.0,270.0,266.0,0.0,0.0,270.0,153.0,153.0,4.0,0.0,117.0,0.0,13068.0,MISSING
00-0036376,2023,Cowboys,1.2751779359430604,25.0,50.85428474430284,0.21,66.70%,Tyler Biadasz,C,100.0,1.0,9.0,69.2,64.6,68.3,4.0,20.0,680.0,100.0,100.0,97.8,4.0,27.0,3.0,1123.0,1123.0,0.0,0.0,1123.0,728.0,728.0,0.0,0.0,395.0,0.0,77711.6,MISSING
00-0032118,2015,Titans,0.3213065326633166,23.0,28.354863011721964,-0.16,18.80%,Andy Gallik,C,100.0,0.0,31.0,40.8,37.4,41.1,4.0,14.0,300.0,100.0,100.0,96.7,2.0,19.0,1.0,505.0,491.0,5.0,0.0,505.0,326.0,326.0,9.0,0.0,179.0,0.0,20604.0,MISSING
00-0030486,2015,Titans,0.3822668900055834,24.0,87.66690906740426,-0.16,18.80%,Brian Schwenke,C,100.0,0.0,31.0,63.0,71.9,60.3,0.0,3.0,163.0,100.0,100.0,98.5,1.0,4.0,1.0,303.0,303.0,0.0,0.0,303.0,180.0,180.0,0.0,0.0,123.0,0.0,19089.0,MISSING
00-0025446,2015,Panthers,8.2321328866555,30.0,41.1696312810566,0.21,89.50%,Ryan Kalil,C,100.0,1.0,5.0,76.0,67.8,77.0,2.0,25.0,615.0,100.0,100.0,97.3,6.0,30.0,3.0,1193.0,1193.0,0.0,0.0,1193.0,651.0,651.0,0.0,0.0,542.0,0.0,90668.0,74.1
00-0031174,2015,Patriots,0.4570030709101061,24.0,99.67042314014064,0.16,72.20%,Bryan Stork,C,100.0,2.0,19.0,59.0,51.3,66.3,6.0,14.0,389.0,100.0,100.0,96.9,5.0,22.0,2.0,612.0,477.0,22.0,1.0,612.0,411.0,411.0,6.0,106.0,201.0,0.0,36108.0,MISSING
00-0031852,2015,Patriots,0.3070910106085985,23.0,0.0,0.16,72.20%,David Andrews,C,100.0,0.0,19.0,61.5,69.1,59.3,5.0,12.0,467.0,100.0,100.0,97.8,5.0,19.0,2.0,776.0,772.0,1.0,0.0,776.0,502.0,502.0,1.0,0.0,274.0,0.0,47724.0,MISSING
00-0025866,2015,Patriots,1.675041876046901,29.0,0.0,0.16,72.20%,Ryan Wendell,C,100.0,0.0,19.0,34.2,0.0,57.4,1.0,2.0,5.0,100.0,100.0,70.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,13.0,5.0,5.0,12.0,0.0,8.0,0.0,444.6,MISSING
00-0027993,2015,Raiders,9.073143495254048,26.0,145.7746709770495,-0.03,43.80%,Rodney Hudson,C,100.0,0.0,23.0,73.8,89.9,68.4,2.0,5.0,489.0,100.0,100.0,99.1,5.0,8.0,1.0,801.0,801.0,0.0,0.0,801.0,514.0,514.0,0.0,0.0,287.0,0.0,59113.8,MISSING
00-0029699,2015,Raiders,0.54892797319933,29.0,92.62527736474796,-0.03,43.80%,Tony Bergstrom,C,100.0,0.0,23.0,68.3,78.7,64.5,0.0,4.0,166.0,100.0,100.0,98.8,1.0,4.0,0.0,250.0,249.0,0.0,0.0,250.0,174.0,174.0,1.0,0.0,76.0,0.0,17075.0,MISSING
00-0031399,2015,Rams,0.3116094360692351,23.0,13.43455828436188,-0.08,43.80%,Demetrius Rhaney,C,100.0,0.0,26.0,55.9,58.8,58.2,2.0,3.0,81.0,100.0,100.0,96.9,1.0,5.0,0.0,124.0,4.0,73.0,0.0,124.0,87.0,87.0,46.0,0.0,37.0,1.0,6931.599999999999,MISSING
00-0028274,2015,Rams,0.4955450865438303,27.0,0.0,-0.08,43.80%,Tim Barnes,C,100.0,0.0,26.0,58.4,68.2,56.9,5.0,10.0,493.0,100.0,100.0,98.1,4.0,17.0,2.0,955.0,955.0,0.0,0.0,955.0,526.0,526.0,0.0,0.0,429.0,0.0,55772.0,MISSING
00-0026223,2015,Ravens,1.7297473478503629,29.0,39.886581942963645,-0.08,31.30%,Jeremy Zuttah,C,100.0,1.0,3.0,74.2,81.7,70.0,1.0,10.0,371.0,100.0,100.0,98.2,3.0,12.0,1.0,610.0,610.0,0.0,0.0,610.0,398.0,398.0,0.0,0.0,212.0,0.0,45262.0,MISSING
00-0034352,2023,Dolphins,3.7255338078291818,26.0,116.70282360826918,0.13,61.10%,Connor Williams,C,100.0,0.0,17.0,86.5,71.7,90.5,1.0,4.0,269.0,100.0,100.0,98.7,7.0,6.0,1.0,497.0,497.0,0.0,0.0,497.0,280.0,280.0,0.0,0.0,217.0,0.0,42990.5,MISSING
00-0027025,2015,Saints,2.0938023450586267,29.0,87.79734607225814,-0.08,43.80%,Max Unger,C,99.9,0.0,20.0,70.5,84.7,62.1,1.0,13.0,699.0,99.9,99.9,98.9,2.0,15.0,1.0,1153.0,1153.0,0.0,0.0,1154.0,751.0,752.0,0.0,0.0,402.0,0.0,81357.0,78.04873828406632
00-0037336,2023,Cowboys,0.3225066725978648,24.0,0.0,0.21,66.70%,Brock Hoffman,C,100.0,0.0,9.0,53.7,57.0,54.3,0.0,5.0,115.0,100.0,100.0,97.8,3.0,5.0,0.0,222.0,156.0,0.0,0.0,222.0,124.0,124.0,65.0,0.0,98.0,0.0,11921.4,MISSING
00-0029058,2015,Seahawks,0.0230318257956448,25.0,0.0,0.19,61.10%,Drew Nowak,C,100.0,0.0,29.0,61.8,71.0,60.1,0.0,9.0,256.0,100.0,100.0,97.9,3.0,10.0,1.0,461.0,461.0,0.0,0.0,461.0,261.0,261.0,0.0,0.0,200.0,0.0,28489.8,MISSING
00-0027309,2015,Seahawks,0.2641883026242322,28.0,0.0,0.19,61.10%,Lemuel Jeanpierre,C,96.0,0.0,29.0,53.9,75.4,53.1,0.0,0.0,6.0,85.7,85.7,100.0,0.0,0.0,0.0,24.0,17.0,0.0,0.0,25.0,6.0,7.0,0.0,0.0,18.0,7.0,1347.5,MISSING
00-0030268,2015,Seahawks,0.4082914572864322,24.0,0.0,0.19,61.10%,Patrick Lewis,C,99.7,0.0,29.0,62.7,67.5,61.3,1.0,13.0,414.0,100.0,100.0,97.8,2.0,16.0,2.0,721.0,723.0,0.0,0.0,723.0,440.0,440.0,0.0,0.0,281.0,0.0,45332.1,MISSING
00-0026247,2015,Steelers,0.8724176437744277,30.0,29.181779025727856,0.08,61.10%,Cody Wallace,C,100.0,2.0,25.0,56.8,63.0,59.7,6.0,37.0,714.0,100.0,100.0,96.3,14.0,48.0,5.0,1207.0,1207.0,0.0,0.0,1207.0,780.0,780.0,0.0,0.0,427.0,0.0,68557.59999999999,68.2543973941368
00-0025829,2015,Steelers,0.4082914572864322,29.0,0.0,0.08,61.10%,Doug Legursky,C,100.0,0.0,25.0,60.0,70.3,60.0,0.0,0.0,1.0,100.0,100.0,100.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,4.0,0.0,300.0,MISSING
00-0029413,2015,Texans,1.160219151312116,26.0,87.9158003632623,0.06,52.90%,Ben Jones,C,100.0,0.0,13.0,74.9,73.3,76.4,4.0,19.0,701.0,100.0,100.0,97.6,6.0,28.0,5.0,1245.0,1245.0,0.0,0.0,1245.0,742.0,742.0,0.0,0.0,503.0,0.0,93250.5,71.8
00-0031923,2015,Texans,0.2617657733109994,23.0,0.0,0.06,52.90%,Greg Mancz,C,100.0,0.0,13.0,60.0,71.0,MISSING,0.0,0.0,1.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,MISSING
00-0032455,2016,Colts,0.2997984156630385,24.0,15.369027900146843,-0.05,50.00%,Austin Blythe,C,100.0,0.0,14.0,35.3,36.6,36.8,1.0,7.0,51.0,100.0,100.0,92.2,0.0,8.0,0.0,89.0,5.0,1.0,0.0,89.0,57.0,57.0,77.0,0.0,32.0,6.0,3141.7,MISSING
00-0031047,2016,Commanders,0.4916918915437625,25.0,127.90332010447727,0.02,53.30%,Spencer Long,C,100.0,1.0,32.0,71.0,84.7,63.2,4.0,8.0,466.0,100.0,100.0,98.5,2.0,13.0,1.0,804.0,803.0,1.0,0.0,804.0,495.0,495.0,0.0,0.0,309.0,0.0,57084.0,MISSING
00-0026248,2016,Commanders,1.692616088104592,31.0,21.42556435477176,0.02,53.30%,Kory Lichtensteiger,C,100.0,0.0,32.0,66.4,73.2,77.2,0.0,4.0,114.0,100.0,100.0,98.2,3.0,4.0,0.0,159.0,159.0,0.0,0.0,159.0,120.0,120.0,0.0,0.0,39.0,0.0,10557.6,MISSING
00-0026327,2016,Commanders,0.4693907387132092,31.0,8.09969133973064,0.02,53.30%,John Sullivan,C,100.0,0.0,32.0,67.9,79.3,62.7,0.0,0.0,56.0,100.0,100.0,100.0,0.0,0.0,0.0,98.0,98.0,0.0,0.0,98.0,61.0,61.0,0.0,0.0,37.0,0.0,6654.200000000001,MISSING
00-0031282,2016,Seahawks,0.6072003606620725,25.0,0.0,0.07,64.70%,Justin Britt,C,100.0,0.0,29.0,81.6,79.7,78.5,0.0,14.0,675.0,100.0,100.0,99.0,2.0,14.0,0.0,1121.0,1120.0,0.0,0.0,1121.0,715.0,715.0,0.0,0.0,406.0,0.0,91473.6,MISSING
00-0032443,2016,Seahawks,0.3059760417337541,22.0,0.0,0.07,64.70%,Joey Hunt,C,100.0,0.0,29.0,61.8,65.5,59.2,1.0,2.0,46.0,100.0,100.0,96.7,0.0,3.0,0.0,66.0,65.0,0.0,0.0,66.0,49.0,49.0,0.0,0.0,17.0,0.0,4078.8,MISSING
00-0027870,2016,Steelers,6.795259869904038,27.0,0.0,0.08,68.40%,Maurkice Pouncey,C,100.0,0.0,25.0,78.1,79.1,74.8,2.0,16.0,639.0,100.0,100.0,98.3,2.0,20.0,2.0,1151.0,1151.0,0.0,0.0,1151.0,687.0,687.0,0.0,0.0,464.0,0.0,89893.09999999999,68.3384303112314
00-0036985,2023,Buccaneers,0.5831089857651245,25.0,102.36676282221002,-0.01,52.60%,Robert Hainsey,C,100.0,1.0,30.0,50.2,57.3,50.3,2.0,26.0,730.0,100.0,100.0,97.4,9.0,33.0,5.0,1236.0,1236.0,0.0,0.0,1236.0,779.0,779.0,0.0,0.0,457.0,0.0,62047.2,41.552713178294574
00-0031923,2016,Texans,0.3394087718168352,24.0,0.0,-0.02,55.60%,Greg Mancz,C,100.0,0.0,13.0,75.7,83.7,70.2,4.0,16.0,700.0,100.0,100.0,98.4,4.0,21.0,1.0,1261.0,1261.0,0.0,0.0,1261.0,749.0,749.0,0.0,0.0,512.0,0.0,95457.7,70.27272727272727
00-0029699,2016,Texans,1.6100985380305275,30.0,0.0,-0.02,55.60%,Tony Bergstrom,C,100.0,0.0,13.0,60.0,75.9,MISSING,0.0,0.0,3.0,100.0,100.0,100.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,180.0,MISSING
00-0029413,2016,Titans,1.5295936111290012,27.0,79.54950580525914,0.0,56.30%,Ben Jones,C,100.0,0.0,31.0,72.9,78.1,70.4,2.0,12.0,553.0,100.0,100.0,98.2,4.0,17.0,3.0,1061.0,1061.0,0.0,0.0,1061.0,603.0,603.0,0.0,0.0,458.0,0.0,77346.90000000001,MISSING
00-0036236,2023,Browns,0.4842802491103202,24.0,42.96586118525993,0.05,61.10%,Nick Harris,C,98.1,0.0,8.0,59.5,66.3,58.7,0.0,3.0,164.0,97.0,96.6,99.1,2.0,3.0,0.0,307.0,222.0,0.0,0.0,313.0,169.0,175.0,18.0,0.0,138.0,13.0,18623.5,MISSING
00-0033901,2023,Browns,0.9181494661921707,28.0,76.19676336884852,0.05,61.10%,Ethan Pocic,C,100.0,1.0,8.0,70.8,72.9,68.0,2.0,16.0,593.0,100.0,100.0,98.3,6.0,19.0,1.0,1070.0,1070.0,0.0,0.0,1070.0,635.0,635.0,0.0,0.0,435.0,0.0,75756.0,MISSING
00-0031765,2016,Vikings,0.3381206929864107,24.0,0.0,0.06,50.00%,Nick Easton,C,99.3,0.0,18.0,56.4,67.5,49.5,3.0,9.0,257.0,98.8,98.9,97.7,1.0,12.0,0.0,411.0,380.0,0.0,0.0,414.0,269.0,272.0,0.0,0.0,142.0,34.0,23349.6,MISSING
00-0028101,2017,49ers,1.0179640718562877,29.0,20.63896018752172,-0.04,37.50%,Daniel Kilgore,C,100.0,3.0,28.0,66.8,72.2,64.4,5.0,15.0,666.0,100.0,100.0,97.9,7.0,24.0,4.0,1098.0,1098.0,0.0,0.0,1098.0,695.0,695.0,0.0,0.0,403.0,0.0,73346.4,66.6
00-0028274,2017,49ers,0.136491616766467,29.0,0.0,-0.04,37.50%,Tim Barnes,C,100.0,0.0,28.0,60.0,MISSING,60.0,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,120.0,MISSING
00-0031561,2017,Bears,0.5257365269461077,26.0,140.38837704451873,-0.07,31.30%,Hroniss Grasu,C,100.0,1.0,6.0,36.7,34.2,39.6,1.0,10.0,171.0,100.0,100.0,96.2,3.0,12.0,1.0,259.0,259.0,0.0,0.0,259.0,181.0,181.0,0.0,0.0,78.0,0.0,9505.3,MISSING
00-0031306,2017,Bengals,1.144379640718563,25.0,75.56985331645403,-0.08,43.80%,Russell Bodine,C,100.0,0.0,7.0,66.8,69.4,63.9,1.0,16.0,562.0,100.0,100.0,98.3,3.0,18.0,1.0,962.0,962.0,0.0,0.0,962.0,591.0,591.0,0.0,0.0,371.0,0.0,64261.6,MISSING
00-0027004,2017,Bills,5.104789820359282,31.0,68.68506464223391,-0.07,52.90%,Eric Wood,C,100.0,0.0,4.0,70.9,75.2,67.2,3.0,14.0,616.0,100.0,100.0,98.1,4.0,20.0,3.0,1130.0,1130.0,0.0,0.0,1130.0,650.0,650.0,0.0,0.0,480.0,0.0,80117.0,63.37425569176882
00-0031349,2017,Broncos,0.3682634730538922,27.0,21.21372214462239,-0.01,31.30%,Matt Paradis,C,100.0,0.0,10.0,74.9,80.1,68.9,4.0,12.0,655.0,100.0,100.0,98.8,1.0,16.0,0.0,1128.0,1127.0,0.0,0.0,1128.0,698.0,698.0,0.0,0.0,430.0,0.0,84487.20000000001,82.39110947832476
00-0030076,2017,Browns,2.1613023952095807,26.0,59.77002962465531,-0.16,0.00%,J.C. Tretter,C,100.0,0.0,8.0,69.1,80.4,60.7,3.0,21.0,679.0,100.0,100.0,98.1,2.0,25.0,1.0,1068.0,1068.0,0.0,0.0,1068.0,731.0,731.0,0.0,0.0,337.0,0.0,73798.79999999999,MISSING
00-0036391,2023,Broncos,1.3254199288256228,25.0,108.42297089490071,-0.07,47.10%,Lloyd Cushenberry III,C,100.0,0.0,10.0,73.2,76.4,72.4,4.0,9.0,601.0,100.0,100.0,98.8,5.0,14.0,1.0,1070.0,1069.0,0.0,0.0,1070.0,647.0,647.0,0.0,0.0,423.0,0.0,78324.0,MISSING
00-0027717,2017,Buccaneers,1.721556886227545,28.0,25.83310441074285,-0.04,31.30%,Joe Hawley,C,100.0,1.0,30.0,54.8,66.9,51.0,1.0,2.0,131.0,100.0,100.0,98.1,2.0,4.0,1.0,203.0,199.0,4.0,0.0,203.0,144.0,144.0,0.0,0.0,59.0,0.0,11124.4,MISSING
00-0027025,2016,Saints,2.805590262124042,30.0,0.0,0.02,43.80%,Max Unger,C,100.0,0.0,20.0,75.1,83.7,68.4,2.0,8.0,656.0,100.0,100.0,99.1,1.0,11.0,1.0,1091.0,1091.0,0.0,0.0,1091.0,697.0,697.0,0.0,0.0,394.0,0.0,81934.09999999999,MISSING
00-0027993,2018,Raiders,1.569977426636569,29.0,59.26755837793681,-0.2,25.00%,Rodney Hudson,C,100.0,0.0,23.0,81.9,90.8,73.6,1.0,4.0,609.0,100.0,100.0,99.6,1.0,5.0,0.0,1042.0,1042.0,0.0,0.0,1042.0,651.0,651.0,0.0,0.0,391.0,0.0,85339.8,MISSING
