,Team,Year,Position,Value_cap_space,Value_draft_data,Previous_AV,Current_AV,Previous_PFF,Current_PFF,Total DVOA,win-loss-pct,Net EPA,weighted_avg_avg_depth_of_target,weighted_avg_avoided_tackles,weighted_avg_caught_percent,weighted_avg_contested_catch_rate,weighted_avg_contested_receptions,weighted_avg_contested_targets,weighted_avg_declined_penalties,weighted_avg_drop_rate,weighted_avg_drops,weighted_avg_first_downs,weighted_avg_franchise_id,weighted_avg_fumbles,weighted_avg_grades_hands_drop,weighted_avg_grades_hands_fumble,weighted_avg_grades_pass_block,weighted_avg_grades_pass_route,weighted_avg_inline_rate,weighted_avg_interceptions,weighted_avg_longest,weighted_avg_pass_block_rate,weighted_avg_pass_blocks,weighted_avg_pass_plays,weighted_avg_penalties,weighted_avg_receptions,weighted_avg_route_rate,weighted_avg_routes,weighted_avg_slot_rate,weighted_avg_targeted_qb_rating,weighted_avg_targets,weighted_avg_touchdowns,weighted_avg_wide_rate,weighted_avg_yards,weighted_avg_yards_after_catch,weighted_avg_yards_after_catch_per_reception,weighted_avg_yards_per_reception,weighted_avg_yprr,Previous_avg_depth_of_target,Previous_avoided_tackles,Previous_caught_percent,Previous_contested_catch_rate,Previous_contested_receptions,Previous_contested_targets,Previous_declined_penalties,Previous_drop_rate,Previous_drops,Previous_first_downs,Previous_franchise_id,Previous_fumbles,Previous_grades_hands_drop,Previous_grades_hands_fumble,Previous_grades_offense,Previous_grades_pass_block,Previous_grades_pass_route,Previous_inline_rate,Previous_interceptions,Previous_longest,Previous_pass_block_rate,Previous_pass_blocks,Previous_pass_plays,Previous_penalties,Previous_receptions,Previous_route_rate,Previous_routes,Previous_slot_rate,Previous_targeted_qb_rating,Previous_targets,Previous_touchdowns,Previous_wide_rate,Previous_yards,Previous_yards_after_catch,Previous_yards_after_catch_per_reception,Previous_yards_per_reception,Previous_yprr
97,Browns,2022,WR,4.130643611911624,177.93675940351727,18.0,23.0,63.02754360465117,66.5193837535014,5.20%,0.4117647058823529,-0.016,11.918879551820728,3.41624649859944,64.32593837535013,40.22324929971989,9.584313725490196,20.82296918767507,0.0369747899159663,6.655686274509804,3.4974789915966387,33.50140056022409,8.0,0.3815126050420168,69.16420168067228,70.72033613445379,39.84773109243697,68.1975350140056,0.057703081232493,2.30812324929972,38.963025210084034,0.4011204481792717,1.0672268907563025,485.3316526610644,4.503641456582633,52.23641456582633,93.0616806722689,451.80392156862746,37.47467787114846,85.17535014005603,82.15518207282913,4.06890756302521,62.29372549019608,724.7725490196078,183.11036414565825,3.668571428571428,12.80470588235294,1.4179887955182071,12.39236918604651,2.9127906976744184,61.11518895348837,47.62281976744186,7.6875,13.29142441860465,0.2405523255813953,9.168241279069768,2.894622093023256,20.217296511627907,8.0,0.7965116279069767,58.17231104651163,47.74462209302326,63.02754360465117,59.86533430232558,64.08088662790698,0.4708575581395349,2.4992732558139537,41.47674418604651,0.4984738372093023,1.5079941860465116,317.8386627906977,1.6896802325581397,31.12936046511628,94.20988372093024,300.2609011627907,37.591206395348834,81.16388081395348,51.16860465116279,1.8968023255813955,60.66315406976744,417.5203488372093,133.63517441860466,3.920712209302325,13.619622093023258,1.3872892441860465
98,Falcons,2022,WR,4.154658981748319,443.08764422422365,13.0,20.0,64.46615598885793,72.08803786574872,-2.80%,0.4117647058823529,-0.061,13.05946643717728,5.783993115318417,64.0631669535284,39.43046471600688,6.244406196213425,12.630808950086058,0.7091222030981067,3.3855421686746987,1.3080895008605853,27.907056798623064,2.0,1.4647160068846816,79.11901893287435,38.97418244406196,22.993975903614466,73.65808950086058,0.0,1.4784853700516352,44.790877796901896,0.2650602409638554,0.993975903614458,328.6222030981067,1.7495697074010328,43.48623063683305,95.00722891566264,311.6953528399312,33.2407917383821,95.63468158347676,68.18330464716007,2.8760757314974184,66.69294320137695,559.3089500860585,174.63080895008605,4.601118760757315,13.65697074010327,1.7188123924268504,9.993802228412257,2.815459610027855,64.8825905292479,40.72263231197771,6.530640668523677,14.729108635097491,0.2374651810584958,8.331894150417828,3.2040389972144845,22.341225626740947,2.0,0.5654596100278552,61.76824512534819,62.56232590529248,64.46615598885793,15.766016713091922,64.61984679665738,0.5611420612813371,2.1162952646239552,35.2458217270195,0.2785515320334262,1.1142061281337048,340.6880222841225,0.766016713091922,37.92896935933148,94.72311977715876,323.1211699164345,37.86253481894151,84.96629526462397,56.89763231197772,2.2576601671309198,61.51935933147632,427.5466573816156,129.48885793871867,3.2255571030640664,10.896866295264624,1.270682451253482
99,Broncos,2022,WR,5.7588856868395775,335.1566567614249,19.0,15.0,69.11778042959428,66.20419320594479,-11.30%,0.2941176470588235,-0.036,13.517409766454351,2.839171974522293,61.95445859872612,22.34315286624204,5.11624203821656,13.188428874734608,0.0,7.090711252653928,3.887473460721868,25.219745222929937,10.0,0.0,59.64973460721869,73.53466029723991,0.0,65.83678343949046,0.1648089171974522,1.9532908704883227,48.11730360934183,0.0,0.0,380.895966029724,1.8699575371549892,42.259023354564754,93.3251592356688,355.63375796178343,34.191348195329084,85.76921443736731,65.92462845010616,2.234076433121019,65.4947983014862,579.2271762208068,175.9028662420382,4.664225053078556,14.33115711252654,1.4266666666666667,13.184785202863962,4.082338902147972,63.22315035799522,36.91927207637232,5.507756563245823,14.11873508353222,1.1605011933174223,5.612410501193318,2.289379474940334,28.952863961813843,10.0,0.1616945107398568,72.29027446300717,70.22464200477327,69.11778042959428,24.5263723150358,69.56258949880667,0.7272076372315035,1.9176610978520283,44.68198090692124,0.3429594272076373,1.6700477326968974,426.2159904534606,3.763126491646778,44.36933174224344,94.02810262529832,401.31085918854416,35.664021479713604,88.91282816229118,69.99343675417661,2.3550119331742243,63.54600238663484,592.4659904534607,150.25536992840097,3.3874701670644387,13.151551312649165,1.4330250596658711
100,Buccaneers,2022,WR,12.060518731988472,157.41191877269148,31.0,21.0,71.19927437641724,69.03577270770556,-0.70%,0.4705882352941176,-0.004,10.562333189840723,5.606543263021955,65.50675850193716,51.643736547567805,10.535083943176929,18.3646147223418,0.2862677572105037,4.841799397331037,3.2996125699526475,37.30348687042617,30.0,0.7640981489453293,74.82819629789066,56.45303486870427,19.723633232888503,69.6361601377529,0.0533792509685751,2.270770555316401,43.04089539388721,0.0800688764528626,0.5337925096857512,478.5303486870426,2.3611708996986653,63.715454154111065,94.1133017649591,449.7722772277228,40.44825656478692,92.76853207059835,93.21222557038313,3.647438656909169,59.40301334481275,726.2070598364185,254.97546276366768,3.952044769694361,11.212268618166163,1.4676754197158846,10.60888888888889,7.304761904761905,69.80267573696145,59.06630385487529,7.4031746031746035,10.156462585034014,0.0,5.843990929705216,3.6507936507936503,37.03809523809524,30.0,0.527891156462585,71.39755102040817,66.89773242630386,71.19927437641724,18.37061224489796,70.53410430839003,0.1689795918367347,1.6308390022675736,43.33877551020408,0.0527891156462585,0.2639455782312925,457.7800453514739,0.8235827664399092,59.662131519274375,96.27832199546486,439.7315192743764,42.123446712018136,106.33990929705216,82.8702947845805,5.960544217687075,57.60988662131519,733.8925170068027,279.1510204081633,4.623265306122449,12.276190476190475,1.6495600907029475
101,Chargers,2022,WR,17.267050912584054,174.96734248952933,31.0,25.0,70.5530507685142,69.70854430379747,-0.80%,0.5882352941176471,-0.005,10.409629294755876,2.719258589511754,71.22246835443038,45.52445750452079,6.897830018083183,13.749547920433995,0.0,3.4814195298372512,1.910488245931284,33.372061482820975,27.0,0.6885171790235082,80.32748643761302,57.79226943942134,51.91668173598554,70.64792043399638,0.1954792043399638,1.5800180831826405,44.49773960216998,0.4190325497287523,1.6216094032549728,483.50452079566,0.358499095840868,56.96157323688969,96.20768535262206,465.63562386980107,37.013562386980105,101.01713381555152,78.29475587703436,3.101717902350814,62.53462929475588,674.1075949367089,233.61708860759487,3.971518987341772,11.771609403254972,1.454746835443038,10.630321378667908,4.625058220773172,67.92114578481603,47.92063344201211,12.176525384257102,24.2380065207266,0.2147182114578481,7.778947368421053,5.8896134140661385,42.92966930600839,27.0,0.3181183046110852,61.70167675826735,62.778435025617135,70.5530507685142,10.500791802515138,71.16585933861202,0.3853283651606893,2.183046110852352,52.95714951094551,0.1462505822077317,0.4387517466231951,544.0172333488589,2.351653469958081,67.22403353516535,93.48453656264556,508.8910107126223,37.33097345132744,106.85388914764788,99.50815090824406,5.7368421052631575,62.04382859804379,842.2189101071262,281.4145319049837,4.503819282720075,13.185328365160688,1.5945877969259432
102,Chiefs,2022,WR,7.28626320845341,403.7350163123183,26.0,25.0,67.08988610478359,64.89318525996971,23.00%,0.8235294117647058,0.18,11.6781423523473,3.348308934881373,65.36799596163554,44.5567895002524,3.408379606259465,8.703180212014134,0.0,10.140787481070168,3.38313982836951,27.780918727915196,16.0,0.8647147905098436,59.06274608783443,60.58495709237759,34.60898536092882,65.12453306410904,0.5457849570923776,1.575466935890964,51.13124684502776,0.2591620393740535,0.900555275113579,427.7728419989904,1.3801110550227158,42.31600201918223,93.50388692579504,401.7243816254417,41.0778899545684,97.4954568399798,62.43462897526502,2.281171125694094,57.997072185764765,580.356890459364,213.14235234729932,4.855073195355881,14.671378091872793,1.4353003533568904,10.355990888382689,7.513895216400911,69.17006833712983,37.50523917995445,3.18997722095672,8.979498861047835,0.5731207289293849,8.665603644646925,4.842369020501139,37.79453302961276,16.0,0.7785876993166287,62.50059225512528,47.39958997722096,67.08988610478359,31.487380410022773,67.12646924829157,1.2900683371298405,1.2095671981776766,48.84920273348519,0.224874715261959,1.124373576309795,486.55671981776766,2.9612756264236904,58.34806378132119,93.14847380410022,452.25876993166287,42.30915717539863,107.5430979498861,81.40318906605923,4.734851936218679,56.17293849658314,672.8683371298406,284.5302961275626,4.516400911161731,11.31485193621868,1.3737995444191342
103,Jets,2022,WR,11.873198847262248,695.5656281608624,22.0,18.0,64.68582976699952,68.30324379118093,-0.50%,0.4117647058823529,-0.041,11.973137354282818,10.15610745058287,58.319107957425246,33.939128231120115,7.06842372022301,19.044602128737964,0.5722250380131779,4.807602635580334,1.6137861125190065,30.62747085656361,22.0,0.5722250380131779,77.56806893056259,60.87207298530157,27.922351748606182,69.70081094779525,0.9492650785605676,1.2108464267612773,53.1500253421186,0.1989356310187531,1.0451089711099848,448.1601621895591,3.303091738469336,45.19006588950836,96.341104916371,431.6188545362392,36.64475418144957,80.6158134820071,76.42169285352256,1.9290420679168776,62.19630005068424,607.5250886974151,187.8388241256969,4.195894576786619,13.672883933096806,1.3358185504308162,10.620922491678554,3.5278174037089878,60.20042796005706,42.283357108892055,3.413694721825963,7.8321445553970515,0.310984308131241,7.997907750832144,2.202567760342368,18.69472182596291,22.0,0.6162624821683309,64.84189253447455,61.93799334284356,64.68582976699952,57.45011887779362,65.28815977175464,0.6404660009510224,2.5644317641464576,44.91773656680932,0.4298145506419401,1.1940085592011411,307.338563956253,1.1749881122206371,33.97099381835473,93.75663338088444,287.6086543033761,41.27318116975749,76.96628625772706,53.49833571088921,2.1844983357108894,57.81136471707085,398.7679505468378,136.46219686162624,3.803994293865906,12.605943889681408,1.3411222063718498
104,Commanders,2022,WR,13.073967339097022,419.743506437118,25.0,21.0,65.81690363349131,71.23498119290703,-4.90%,0.4705882352941176,-0.007,12.547662547017731,6.152068780225685,64.82396560988715,53.96802794196668,10.56045137023106,18.25523911875336,0.0983342289091886,4.253465878559914,2.5002686727565826,35.27404621171413,32.0,0.0,76.45389575497045,63.78527673293927,19.633315421816228,73.33702310585707,0.1059108006448146,2.296614723267061,50.3664696399785,0.0567436861902203,0.2837184309511015,472.1520687802257,1.7963460505104782,52.53788285867813,94.10961848468564,442.9403546480387,37.64707146695325,97.49817302525524,77.61257388500806,4.4331004836109615,61.244116066630845,712.2810317033852,250.1826974744761,4.512950026867276,13.882321332616872,1.4933530360021494,11.60963665086888,3.3085834649815693,61.79536598209584,47.85666140073723,10.323328067403898,19.868878357030017,0.0,5.612901527119536,1.894681411269089,25.56292785676672,32.0,0.0505529225908372,72.75850447604002,70.85265929436545,65.81690363349131,0.0,66.09036334913112,0.2060031595576619,2.3085834649815693,36.36124275934702,0.0,0.0,407.0,0.9004739336492891,42.19431279620853,93.68662453923118,381.7003686150605,40.71042654028435,80.00042127435492,68.11321748288573,2.2706687730384414,58.93043707214323,526.0,165.25329120589785,3.81563981042654,12.046445497630332,1.2449921011058451
105,Steelers,2022,WR,6.7627281460134485,236.62742020599035,21.0,19.0,64.10361556064073,67.02230818826563,0.90%,0.5294117647058824,-0.009,12.082333978078657,9.220502901353964,62.95647969052224,50.63127014829143,11.157317859445518,20.95486782720825,0.4248871695680206,6.445132172791747,4.995486782720826,34.868471953578336,25.0,0.4248871695680206,65.07775628626692,68.47337201805287,1.2411992263056093,66.89400386847196,0.4462927143778208,2.549323017408124,37.2153449387492,0.0639587362991618,0.019987105093488,548.1992263056093,3.8684719535783367,59.027724049000646,93.82566086395876,512.6009026434558,23.170148291424887,84.29110251450678,96.05609284332688,1.5963894261766602,76.38355899419729,708.0793036750483,154.36943907156677,2.647388781431335,11.954738878143136,1.2770857511283042,9.594645308924484,7.6279176201373,60.61739130434783,36.95432494279176,7.956521739130435,19.97116704805492,0.7116704805491991,7.327276887871854,4.551029748283753,31.865903890160183,25.0,0.7707093821510298,63.45743707093821,49.74745995423341,64.10361556064073,11.289885583524027,64.62228832951945,0.5816475972540046,2.279633867276888,42.71670480549199,0.0837528604118993,0.3350114416475973,465.2297482837529,5.484668192219679,58.61281464530892,93.36773455377576,433.87093821510297,37.02517162471396,78.26137299771167,95.13638443935926,3.2663615560640733,62.36663615560641,665.6686498855835,276.3052631578948,4.327643020594966,10.87899313501144,1.3578855835240276
106,Patriots,2022,WR,16.493756003842456,259.770103980262,25.0,19.0,71.65591985428051,65.54628603104213,-0.30%,0.4705882352941176,0.038,12.629490022172948,2.273835920177384,65.4250554323725,39.62477827050998,5.997228381374723,12.329268292682928,0.171840354767184,6.017350332594234,2.0349223946784925,22.51940133037694,19.0,0.938470066518847,69.92965631929046,50.2730044345898,22.400886917960086,66.23037694013303,0.0560975609756097,2.0,40.55709534368071,0.2812084257206208,0.8797117516629712,352.1585365853659,1.647450110864745,38.171840354767184,93.97815964523282,330.5559866962306,35.45848115299335,89.80271618625275,57.07427937915743,2.960643015521064,64.19223946784922,486.6779379157428,142.89966740576497,3.822283813747229,12.826274944567627,1.4176441241685145,11.377777777777778,4.788706739526412,69.06144505160898,62.16624165148755,10.958105646630235,16.77109896782028,0.0,3.903703703703704,1.9313904068002428,28.57437765634487,19.0,0.604735883424408,78.3111111111111,70.56211293260473,71.65591985428051,26.18627808136005,70.80273224043717,0.0694596235579842,2.1809350333940496,49.21797207043109,0.4167577413479053,2.4310868245294475,439.1141469338191,1.8348512446873104,53.94899817850637,93.76982392228294,411.5658773527626,36.93472981177899,96.25938069216755,76.95324833029751,2.812386156648452,62.53266545233758,649.5895567698847,211.50516089860352,3.895871281117183,12.64146933819065,1.5437219186399516
107,Seahawks,2022,WR,9.923150816522575,189.2553492436473,25.0,24.0,71.20628431970714,71.56579841449603,5.80%,0.5294117647058824,-0.019,10.583578708946774,4.340317100792752,70.06942242355606,38.98006795016988,9.256511891279729,20.26896942242356,0.4303510758776896,4.443374858437146,2.772366930917327,35.849943374858434,29.0,1.0113250283125708,77.76902604756512,44.67281993204983,38.76602491506229,72.18539071347678,0.4522083805209513,3.152887882219705,40.57984144960363,0.3403171007927519,0.6155152887882219,459.7078142695357,3.490939977349943,63.49943374858437,93.90498301245754,433.21574178935447,37.7039637599094,102.53499433748584,91.01415628539073,5.652321630804077,61.45730464326161,766.9841449603624,192.44733861834652,3.563759909399774,11.831257078142697,1.575537938844847,12.440268456375838,4.673581452104942,64.09768151311776,36.1051860890787,6.545454545454546,16.99450884685784,0.6467358145210494,3.020012202562538,1.8584502745576568,32.0823672971324,29.0,0.3233679072605247,78.23874313605857,72.23020134228189,71.20628431970714,64.3071384990848,72.12965222696766,0.0646735814521049,1.6168395363026236,67.75960951799878,0.5564368517388651,2.4197681513117755,449.1769371568029,2.8285539963392314,54.88529591214155,94.0170835875534,421.7998779743746,40.92336790726053,114.20805369127515,84.64551555826723,7.502135448444173,59.011958511287375,782.4557657107993,248.11348383160464,5.114399023794997,13.48895668090299,1.6923672971323978
108,Eagles,2022,WR,6.378482228626321,342.7262101936828,21.0,35.0,66.59038461538461,75.67555797495918,25.20%,0.8235294117647058,0.163,10.415949918345127,10.65487207403375,69.32879695155144,39.79994556341862,9.205770277626565,21.33260751224823,0.0,3.8590092542188352,3.726183995645073,42.82852476864453,24.0,1.2427871529667938,74.37953184540011,52.47283614589004,19.70843767011432,76.61154055525313,0.8481219379422972,2.1279259662493195,56.83124659771367,0.0999455634186173,0.3211758301578661,537.5650517147523,1.678824169842134,71.1556886227545,94.63467610234078,508.6799129014698,40.34910179640719,107.01986935220468,104.2351660315732,6.8649972781709305,58.522101252041374,1006.9765922700054,399.4507348938487,5.487152966793685,13.388350571584104,1.83462166575939,12.153846153846152,5.537860576923077,63.90655048076923,42.83653846153846,6.430889423076923,15.508413461538462,0.3209134615384615,8.340384615384616,2.532451923076923,24.682091346153847,24.0,0.3275240384615384,68.55126201923078,64.59765625,66.59038461538461,20.64681490384616,66.77728365384615,1.088701923076923,1.7109375,51.73076923076923,0.6539062499999999,0.6881009615384616,440.9441105769231,2.0186298076923075,42.10096153846154,93.3875,414.5222355769231,38.13046875,91.58557692307691,65.44471153846153,2.7259615384615383,60.09891826923077,562.4447115384615,180.0763221153846,4.706911057692308,13.130889423076924,1.2677884615384616
109,Bears,2022,WR,4.567723342939481,289.9018267120999,20.0,20.0,65.17501343363783,62.371567505720826,-26.60%,0.1764705882352941,-0.162,12.49216247139588,1.910183066361556,61.13861556064074,51.66882151029748,4.480549199084668,9.590389016018309,0.2597254004576659,5.400629290617848,1.4874141876430207,15.275743707093822,6.0,0.4387871853546911,70.79227688787185,66.8978832951945,65.80348970251717,62.16304347826087,0.6206521739130435,2.482837528604119,45.59153318077803,1.015503432494279,3.04233409610984,319.0394736842105,1.356979405034325,28.34897025171625,93.05486270022882,296.72654462242565,45.34181922196797,81.74279176201372,46.48970251716247,1.6521739130434785,53.68495423340961,335.94679633867275,101.88443935926772,3.576487414187643,12.7366704805492,1.1560183066361556,11.002525523911876,4.528747984954325,60.16061257388501,30.25996775926921,3.619559376679205,12.92423428264374,0.2063406770553466,5.189575497044599,2.333691563675443,27.50403009134874,6.0,0.1832348199892531,71.12111767866737,69.1491671144546,65.17501343363783,35.74207415368082,65.73315421816227,0.2095647501343363,4.260612573885008,51.51209027404621,0.1316496507254164,0.554540569586244,438.0354648038689,0.6775926921010209,44.99355185384202,94.43772165502418,413.5663621708759,38.299301450832886,71.12708221386352,74.42718968296614,2.0429876410531973,60.19930145083288,572.9091886082751,196.72810317033853,4.427941966684578,12.626652337452985,1.2733852767329392
110,Panthers,2022,WR,6.373679154658982,250.7747930642272,18.0,20.0,64.89630753667173,67.49483675018983,-13.90%,0.4117647058823529,-0.046,11.24707668944571,6.848139711465452,60.23477600607441,42.7962794229309,7.735003796507213,16.574791192103266,0.4092634776006074,5.984282460136674,2.336370539104024,28.337129840546694,5.0,0.7790432801822323,70.30425208807898,53.32870159453302,0.0,68.51526195899773,1.0395596051632496,2.8162490508731968,51.24221716021261,0.0,0.0,404.6712224753227,2.632498101746393,40.71146545178436,94.84069855732729,383.1100987091875,37.59832953682612,87.62027334851936,68.97114654517844,3.712224753227031,61.200075930144266,587.2072892938496,164.32118451025056,4.567350037965072,14.542520880789674,1.5506909643128322,9.96590794132524,3.926150733434497,58.40526049570056,26.56054628224583,5.186140617096611,16.561962569549824,0.1471927162367223,8.411785533636822,4.946889226100152,30.75821952453212,5.0,0.3272635306019221,59.79028831562975,71.24370257966616,64.89630753667173,21.8612038442084,64.36611026808295,0.1101163378856853,4.584724329792615,51.41831057157309,0.0654527061203844,0.3272635306019221,494.62114314618105,0.7187658067779464,52.56550328780981,95.29564997470916,471.5402124430956,37.95766312594841,67.9866464339909,92.9362670713202,3.055134041476985,61.60495700556399,599.8477491148204,224.195751138088,4.554881133029843,11.054527061203844,1.2085381891755185
111,Vikings,2022,WR,9.020172910662824,320.2490532627205,26.0,28.0,74.89884756416971,74.02644475265835,-13.80%,0.7647058823529411,-0.001,10.079657882570505,5.810910772075821,70.27771613499769,38.0128987517337,9.926490984743412,22.705039297272307,0.3370319001386962,2.2166435506241333,2.690707350901526,51.477577438742486,18.0,0.2931114193250115,86.82649098474342,70.89667128987517,39.58687008784096,74.30693481276005,0.0,3.3291724456773,54.427646786870085,0.3084604715672677,2.166897827092002,673.6440129449838,2.26583448913546,84.25104022191401,93.89708737864078,631.5261211280629,39.42838650023116,101.52154415164122,118.86037910309754,6.189089227924179,60.07452612112807,1042.5520110957004,356.47850208044383,4.066204345815996,11.890245030050854,1.6831114193250116,11.575536930330015,5.2037716081718175,69.82299633315873,48.43551597695128,9.997904662126768,19.10790990047145,0.5615505500261917,4.4380303823991625,4.158198009429021,42.19067574646412,18.0,0.5919329491880566,77.61896280775275,63.15615505500261,74.89884756416971,18.98040859088528,74.85212152959664,0.0,2.0261917234154008,49.09376636982714,0.1123101100052383,0.5615505500261917,514.3808276584599,1.748559455212153,68.91723415400733,94.17213200628602,483.8800419067575,38.05081194342588,114.84730225248822,99.8889470927187,7.959140911471975,61.54227344159246,930.8601361969618,285.4264012572027,3.8425353588266105,12.994237820848612,1.762037716081718
112,Cowboys,2022,WR,5.686839577329491,288.0018294201879,29.0,25.0,75.49593956562795,69.39883923389436,18.00%,0.7058823529411765,0.118,11.582646546720834,6.569355774811376,63.2125362739408,45.81358096343587,8.906558328496807,20.330818340104468,0.3459082994776553,6.863029599535693,3.938479396401625,36.82588508415554,9.0,0.2832269297736506,67.13917585606501,65.76419036564133,23.399419616947185,70.08322692977366,0.1037724898432965,3.547301218804411,36.90887986070807,0.5685432385374346,2.574579222286709,465.2263493905978,1.9895531050493325,59.56761462565293,94.0570516540917,438.5473012188044,39.511375507835176,85.6896111433546,90.13464886825304,4.993615786419037,60.03894370284387,740.539175856065,236.85374347069063,3.4591990713871152,11.888972721996518,1.5451770168311083,11.145278564683665,9.171388101983004,68.26199244570348,56.1152030217186,10.378186968838529,17.497167138810198,0.4400377714825307,7.068555240793201,4.001416430594901,36.23418319169027,9.0,0.4457034938621341,65.27426817752597,63.17658168083097,75.49593956562795,38.53857412653446,75.43767705382436,0.0456090651558073,1.859773371104816,48.41737488196412,0.4110953729933899,1.4589235127478757,454.9603399433428,1.0637393767705383,55.39282341831917,91.5319641170916,416.8149197355996,39.97209631728045,109.01090651558071,81.25165250236071,5.285646836638338,59.599008498583565,734.8314447592068,254.30972615675165,4.5796978281397545,13.046883852691218,1.718498583569405
113,Bills,2022,WR,7.425552353506244,42.009668608769374,32.0,33.0,71.97982721382289,71.89918074756785,35.00%,0.8125,0.156,12.499385560675885,6.738351254480286,62.18837685611879,44.61674347158218,7.3031233998975935,17.0,0.6216077828981055,10.013876088069637,6.16794674859191,39.8300051203277,4.0,0.6267281105990783,54.66615463389657,59.36226318484383,4.082334869431644,72.16410650281618,0.2593445980542754,2.6569380440348183,58.07219662058372,0.0,0.0,483.394777265745,2.5017921146953404,58.59037378392217,94.42539682539685,456.7547363031234,39.435483870967744,97.9179723502304,90.55350742447516,6.538658474142345,60.2610855094726,812.4116743471582,209.6676907322069,3.703225806451613,14.06594982078853,1.652242703533026,11.629805615550756,6.066522678185745,66.19749460043197,45.267257019438446,6.895464362850972,14.247516198704105,0.6224622030237581,5.861123110151188,3.2751619870410367,39.73606911447085,4.0,0.5239740820734341,75.43870410367171,64.9095464362851,71.97982721382289,33.93995680345572,72.8071706263499,0.2489848812095032,2.845356371490281,43.99006479481641,0.1980993520518358,0.786609071274298,518.1187904967603,2.605183585313175,65.7585313174946,93.9568898488121,486.68120950323976,40.79287257019438,97.76928725701944,98.05053995680346,5.112311015118791,58.39032397408208,763.8159827213823,215.15809935205183,3.264535637149028,12.265442764578834,1.5103369330453562
114,Packers,2022,WR,5.485110470701249,306.70560376156214,31.0,26.0,73.06342975206611,67.83781624500665,3.60%,0.4705882352941176,-0.014,12.425832223701732,2.746338215712384,63.17490013315579,39.12250332889481,6.227030625832223,14.841544607190412,0.0,8.43768308921438,3.776298268974701,28.53328894806924,12.0,0.670439414114514,61.67569906790946,63.68308921438083,30.26098535286285,69.81990679094541,1.543075898801598,2.079893475366178,43.02463382157124,0.1375499334221038,0.5159786950732357,354.04993342210383,1.4347536617842875,43.72703062583222,94.62596537949402,335.1318242343542,42.30885486018642,99.06391478029296,68.83754993342211,4.265645805592543,55.897203728362186,555.8974700399467,215.63648468708388,4.862183754993342,12.902063914780294,1.6353262316910784,11.35025826446281,5.434400826446281,65.89473140495868,42.411673553719005,7.476239669421488,15.182334710743802,0.3011363636363636,3.4907541322314053,1.9731404958677683,38.08057851239669,12.0,0.0805785123966942,76.96642561983471,75.93703512396695,73.06342975206611,35.31993801652893,72.77892561983471,2.067355371900826,1.1740702479338845,50.69059917355372,0.4639462809917355,1.5258264462809918,390.665805785124,1.3703512396694215,55.80268595041322,94.22360537190082,368.0185950413223,42.62928719008264,110.9549070247934,79.32334710743801,6.384297520661157,55.22892561983471,723.2334710743802,286.0971074380165,5.1640495867768585,12.888429752066116,1.6903719008264462
115,Titans,2022,WR,5.5235350624399615,347.2592007977857,23.0,12.0,69.30538699690402,64.72737850787132,-9.40%,0.4117647058823529,-0.081,11.912936344969198,1.3305954825462012,59.56639288158795,45.09938398357289,5.639288158795345,13.640657084188913,0.2149212867898699,7.614031485284051,2.514031485284052,19.553045859000683,31.0,0.0,63.39637234770704,68.04715947980836,14.04147843942505,63.51334702258727,0.205886379192334,2.401779603011636,46.62354551676933,0.1282683093771389,0.3401779603011636,356.1854893908282,1.960985626283368,31.91786447638604,94.28275154004108,337.0232717316906,34.65544147843942,75.80958247775496,51.8590006844627,1.9370294318959616,64.69794661190964,385.09787816564,119.42505133470226,3.596167008898015,12.961122518822725,1.1531348391512664,11.167616099071209,3.738080495356037,65.57504643962848,46.827306501548,6.627863777089783,12.51764705882353,0.2272445820433436,6.4456346749226014,2.984520123839009,21.577089783281732,31.0,0.2513931888544892,64.96743034055727,62.724210526315794,69.30538699690402,14.337770897832817,69.94458204334366,0.3081114551083591,1.152941176470588,44.06315789473684,0.0666873065015479,0.2222910216718266,284.1058823529412,1.308978328173375,34.78018575851393,94.79839009287926,269.07120743034056,38.5035294117647,93.3404334365325,52.240866873065016,2.442724458204334,61.02328173374613,446.9201238390093,130.0365325077399,3.9994427244582047,12.242105263157894,1.5302167182662536
