player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,qb_rating_against,sacks,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0032143,2019,Patriots,0.5472901168969182,26.0,336.13517260829195,0.227,70.60%,Danny Shelton,DI,492.0,16.0,23.0,0.0,0.0,1.0,19.0,0.0,0.0,72.3,57.6,73.5,68.2,71.2,3.0,12.0,3.4,2.0,2.0,0.0,3.0,492.0,320.0,147.0,1.0,24.0,24.0,34.0,0.0,18.0,35571.6,MISSING
00-0034984,2019,Packers,0.3046312433581296,22.0,65.25564419885751,0.089,77.80%,Kingsley Keke,DI,94.0,12.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,63.4,80.3,53.5,68.3,73.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,76.0,5.0,13.0,3.0,6.0,0.0,1.0,5959.599999999999,MISSING
00-0034275,2019,Jets,0.3260164718384697,24.0,39.9469885772874,-0.133,43.80%,Folorunso Fatukasi,DI,390.0,14.0,6.0,1.0,0.0,0.0,22.0,0.0,0.0,81.6,49.4,62.7,87.6,77.0,2.0,3.0,0.0,0.0,2.0,95.8,1.0,388.0,79.0,219.0,0.0,90.0,15.0,16.0,7.0,6.0,31824.0,MISSING
00-0032269,2019,Jets,4.162238575982997,28.0,85.88060331419265,-0.133,43.80%,Henry Anderson,DI,446.0,13.0,5.0,0.0,0.0,0.0,22.0,0.0,0.0,55.8,72.9,55.1,59.8,61.5,8.0,8.0,12.5,3.0,1.0,93.1,2.0,443.0,4.0,98.0,188.0,153.0,12.0,16.0,1.0,18.0,24886.8,MISSING
00-0034760,2019,Jets,0.345172688629118,25.0,152.99884178383,-0.133,43.80%,Nathan Shepherd,DI,232.0,9.0,4.0,0.0,0.0,0.0,22.0,0.0,0.0,71.3,55.3,70.6,62.5,26.2,5.0,7.0,35.7,5.0,1.0,0.0,2.0,231.0,20.0,110.0,7.0,94.0,7.0,5.0,3.0,14.0,16541.6,MISSING
00-0031170,2019,Eagles,0.9630712008501596,26.0,120.29906465393655,0.035,52.90%,Timmy Jernigan,DI,274.0,10.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,65.9,13.9,68.0,67.5,30.9,0.0,9.0,25.0,2.0,4.0,0.0,2.0,273.0,9.0,219.0,0.0,45.0,8.0,6.0,1.0,11.0,18056.6,MISSING
00-0032402,2019,Eagles,0.3825717321997874,24.0,0.0,0.035,52.90%,Hassan Ridgeway,DI,247.0,7.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,57.3,57.0,63.4,54.9,51.5,2.0,4.0,22.2,2.0,1.0,0.0,2.0,245.0,6.0,224.0,0.0,15.0,6.0,4.0,3.0,8.0,14153.1,MISSING
00-0035390,2019,Eagles,0.1547183846971307,22.0,0.0,0.035,52.90%,Anthony Rush,DI,150.0,9.0,3.0,2.0,0.0,0.0,24.0,0.0,0.0,59.5,12.5,57.1,66.8,35.2,0.0,3.0,18.2,2.0,2.0,0.0,0.0,150.0,25.0,109.0,1.0,15.0,6.0,6.0,3.0,3.0,8925.0,MISSING
00-0034461,2019,Eagles,0.0356312433581296,24.0,0.0,0.035,52.90%,Bruce Hector,DI,53.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,55.3,77.3,60.5,50.9,MISSING,0.0,2.0,MISSING,0.0,0.0,0.0,0.0,53.0,0.0,46.0,0.0,7.0,0.0,0.0,0.0,2.0,2930.9,MISSING
00-0029568,2019,Eagles,1.487778958554729,29.0,0.0,0.035,52.90%,Malik Jackson,DI,32.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,53.7,75.7,59.9,50.5,66.8,0.0,1.0,MISSING,0.0,0.0,0.0,0.0,32.0,0.0,20.0,2.0,10.0,0.0,0.0,0.0,1.0,1718.4,MISSING
00-0034363,2019,Falcons,0.4391551540913921,25.0,120.35757163947304,-0.03,43.80%,Deadrin Senat,DI,20.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,57.8,74.9,62.9,54.5,MISSING,1.0,0.0,MISSING,0.0,0.0,0.0,0.0,20.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1156.0,MISSING
00-0031583,2019,Falcons,5.844845908607864,26.0,50.82882116381944,-0.03,43.80%,Grady Jarrett,DI,805.0,16.0,11.0,0.0,1.0,2.0,2.0,0.0,0.0,90.1,59.9,86.5,82.6,52.7,9.0,29.0,11.5,7.0,4.0,0.0,8.0,805.0,87.0,513.0,6.0,199.0,40.0,43.0,10.0,46.0,72530.5,MISSING
00-0031947,2019,Falcons,0.3905419766206164,26.0,41.73372098264824,-0.03,43.80%,Tyeler Davison,DI,560.0,16.0,14.0,0.0,0.0,0.0,2.0,1.0,0.0,67.5,49.6,63.7,68.8,62.6,1.0,10.0,5.9,3.0,3.0,0.0,1.0,560.0,313.0,239.0,0.0,8.0,22.0,34.0,2.0,12.0,37800.0,MISSING
00-0028024,2019,Falcons,2.382770988310308,30.0,28.320678696203725,-0.03,43.80%,Allen Bailey,DI,511.0,15.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,64.1,73.7,63.4,59.7,26.9,1.0,12.0,32.3,10.0,1.0,0.0,1.0,510.0,9.0,216.0,121.0,164.0,14.0,15.0,2.0,14.0,32755.1,MISSING
00-0029627,2019,Falcons,1.9438544102019129,30.0,16.228624301329848,-0.03,43.80%,Jack Crawford,DI,431.0,16.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,49.6,53.3,53.7,45.5,67.5,3.0,10.0,8.0,2.0,2.0,58.3,1.0,430.0,9.0,232.0,15.0,174.0,12.0,18.0,2.0,14.0,21377.6,MISSING
00-0035683,2019,Giants,1.2798799149840594,21.0,432.8370230110429,-0.137,25.00%,Dexter Lawrence,DI,701.0,16.0,10.0,1.0,1.0,1.0,21.0,0.0,0.0,76.2,78.9,64.5,76.4,71.8,6.0,21.0,5.4,2.0,1.0,0.0,3.0,700.0,189.0,431.0,9.0,71.0,24.0,25.0,2.0,30.0,53416.2,MISSING
00-0031933,2019,Giants,1.8691004250797023,25.0,425.8873840248471,-0.137,25.00%,Leonard Williams,DI,732.0,15.0,14.0,2.0,1.0,0.0,21.0,0.0,0.0,70.6,36.1,66.2,74.2,56.5,19.0,28.0,8.5,4.0,6.0,91.7,1.0,729.0,106.0,358.0,81.0,184.0,21.0,29.0,3.0,48.0,51679.2,MISSING
00-0033546,2019,Giants,0.6625595111583422,25.0,178.0495852012595,-0.137,25.00%,Dalvin Tomlinson,DI,595.0,16.0,19.0,0.0,0.0,1.0,21.0,0.0,0.0,78.2,88.6,62.3,79.3,47.9,4.0,6.0,8.3,4.0,0.0,0.0,4.0,595.0,252.0,333.0,2.0,8.0,26.0,25.0,5.0,14.0,46529.0,MISSING
00-0034800,2019,Giants,0.4897577045696067,24.0,159.01716290228993,-0.137,25.00%,B.J. Hill,DI,486.0,16.0,12.0,0.0,0.0,0.0,21.0,0.0,0.0,75.9,73.5,57.6,79.9,70.0,1.0,14.0,2.9,1.0,1.0,0.0,1.0,486.0,51.0,312.0,34.0,89.0,20.0,21.0,2.0,16.0,36887.4,MISSING
00-0034848,2019,Giants,0.3455727948990436,23.0,67.10204906923828,-0.137,25.00%,RJ McIntosh,DI,114.0,11.0,4.0,0.0,0.0,0.0,21.0,0.0,0.0,63.1,81.8,66.0,58.4,30.1,0.0,0.0,14.3,2.0,0.0,0.0,2.0,114.0,15.0,78.0,7.0,14.0,4.0,8.0,0.0,2.0,7193.400000000001,MISSING
00-0034842,2019,Jaguars,1.2263257173219977,23.0,302.03496351354363,-0.125,37.50%,Taven Bryan,DI,481.0,16.0,9.0,0.0,1.0,1.0,15.0,0.0,0.0,75.5,41.7,68.8,74.5,33.2,8.0,15.0,22.9,8.0,3.0,0.0,2.0,479.0,9.0,341.0,3.0,126.0,14.0,18.0,3.0,25.0,36315.5,MISSING
00-0031938,2019,Jaguars,0.1125207226354941,27.0,89.16308206752682,-0.125,37.50%,Carl Davis Jr.,DI,45.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,49.3,78.0,51.9,54.0,65.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,14.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,2218.5,MISSING
00-0030402,2019,Jaguars,0.2906790648246546,27.0,43.18363234277064,-0.125,37.50%,Akeem Spence,DI,369.0,15.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,49.2,18.0,52.5,58.3,48.4,1.0,4.0,11.1,2.0,4.0,118.8,0.0,369.0,29.0,294.0,0.0,46.0,8.0,13.0,0.0,5.0,18154.8,MISSING
00-0026190,2019,Jaguars,7.704569606801276,32.0,19.29084699476682,-0.125,37.50%,Calais Campbell,DI,818.0,16.0,11.0,1.0,0.0,2.0,15.0,1.0,1.0,90.3,35.7,81.4,90.6,29.6,19.0,46.0,20.0,13.0,8.0,0.0,7.0,804.0,40.0,165.0,321.0,278.0,35.0,41.0,6.0,72.0,73865.4,62.487762039660055
00-0035312,2019,Jaguars,0.274068012752391,23.0,17.678117474302496,-0.125,37.50%,Dontavius Russell,DI,48.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,36.0,77.6,53.4,41.4,26.3,0.0,0.0,40.0,2.0,0.0,0.0,0.0,48.0,16.0,29.0,0.0,3.0,0.0,3.0,0.0,0.0,1728.0,MISSING
00-0029946,2019,Jaguars,2.1253985122210417,27.0,0.0,-0.125,37.50%,Abry Jones,DI,558.0,16.0,3.0,0.0,0.0,0.0,15.0,1.0,0.0,61.8,87.7,56.6,60.4,60.1,1.0,12.0,7.1,2.0,1.0,95.8,3.0,557.0,105.0,431.0,0.0,21.0,17.0,23.0,2.0,16.0,34484.4,MISSING
00-0027941,2019,Jaguars,2.967587672688629,29.0,0.0,-0.125,37.50%,Marcell Dareus,DI,206.0,6.0,3.0,1.0,0.0,0.0,15.0,0.0,0.0,62.7,83.7,53.0,68.8,59.5,0.0,3.0,13.3,2.0,0.0,0.0,1.0,204.0,31.0,151.0,1.0,21.0,7.0,10.0,1.0,4.0,12916.2,MISSING
00-0035718,2019,Jets,3.142630712008502,21.0,757.7830142513984,-0.133,43.80%,Quinnen Williams,DI,512.0,13.0,8.0,1.0,0.0,0.0,22.0,1.0,0.0,67.4,72.7,57.7,72.9,52.1,3.0,13.0,10.7,3.0,1.0,0.0,3.0,511.0,66.0,253.0,33.0,159.0,18.0,17.0,3.0,19.0,34508.8,MISSING
00-0029586,2019,Broncos,5.738575982996812,29.0,0.0,-0.053,43.80%,Derek Wolfe,DI,523.0,12.0,9.0,1.0,0.0,1.0,10.0,0.0,0.0,68.3,35.1,67.7,68.1,59.7,6.0,9.0,8.8,3.0,4.0,118.8,7.0,523.0,10.0,348.0,40.0,125.0,22.0,22.0,2.0,22.0,35720.9,MISSING
00-0035278,2019,Patriots,0.3029484590860786,23.0,58.54939093308889,0.227,70.60%,Byron Cowart,DI,43.0,4.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,66.2,77.1,54.8,70.2,69.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,23.0,1.0,17.0,1.0,1.0,0.0,2.0,2846.6,MISSING
00-0029890,2019,Broncos,0.3427205100956429,28.0,0.0,-0.053,43.80%,Mike Purcell,DI,416.0,13.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,78.4,23.9,48.9,91.0,29.1,2.0,7.0,16.4,10.0,4.0,0.0,0.0,415.0,205.0,209.0,0.0,1.0,29.0,37.0,8.0,9.0,32614.4,MISSING
00-0035073,2019,Broncos,0.1547162592986184,23.0,0.0,-0.053,43.80%,Jonathan Harris,DI,79.0,5.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,54.6,16.8,51.8,62.4,41.6,0.0,0.0,10.0,1.0,1.0,0.0,0.0,78.0,0.0,39.0,3.0,36.0,3.0,5.0,0.0,0.0,4313.400000000001,MISSING
00-0031574,2018,Raiders,0.0418273137697517,26.0,73.79666996550506,-0.2,25.00%,Gabe Wright,DI,28.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,44.3,76.0,53.9,46.4,22.9,0.0,0.0,100.0,1.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.4,MISSING
00-0034746,2018,Raiders,0.3158922121896163,23.0,73.07232037211513,-0.2,25.00%,Maurice Hurst,DI,472.0,13.0,4.0,3.0,1.0,1.0,23.0,0.0,0.0,71.4,57.5,65.5,69.2,77.7,0.0,7.0,0.0,0.0,3.0,0.0,4.0,470.0,20.0,389.0,26.0,35.0,21.0,25.0,0.0,11.0,33700.8,MISSING
00-0031346,2018,Raiders,2.39841986455982,27.0,71.77559448077486,-0.2,25.00%,Justin Ellis,DI,133.0,6.0,5.0,0.0,1.0,0.0,23.0,0.0,0.0,47.6,42.9,52.4,51.5,72.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,133.0,91.0,41.0,0.0,1.0,4.0,4.0,1.0,0.0,6330.8,MISSING
00-0026964,2018,Raiders,1.100451467268623,31.0,2.241557442431477,-0.2,25.00%,Clinton McDonald,DI,419.0,15.0,14.0,0.0,0.0,0.0,23.0,0.0,0.0,64.4,87.5,53.3,65.3,66.4,0.0,8.0,5.9,2.0,0.0,0.0,2.0,419.0,25.0,245.0,119.0,30.0,17.0,18.0,2.0,10.0,26983.6,MISSING
00-0031388,2018,Rams,5.018058690744922,27.0,325.4534778890434,0.15,79.00%,Aaron Donald,DI,913.0,16.0,5.0,0.0,1.0,4.0,26.0,2.0,0.0,95.3,53.0,94.3,92.4,57.4,20.0,65.0,10.0,4.0,4.0,0.0,21.0,911.0,6.0,529.0,6.0,370.0,50.0,31.0,10.0,106.0,87008.9,MISSING
00-0027855,2018,Rams,8.182844243792326,31.0,173.7636235560773,0.15,79.00%,Ndamukong Suh,DI,887.0,16.0,17.0,4.0,1.0,0.0,26.0,2.0,0.0,77.2,32.3,67.2,80.0,68.2,11.0,32.0,5.1,3.0,8.0,0.0,5.0,883.0,296.0,321.0,185.0,81.0,30.0,39.0,0.0,48.0,68476.40000000001,MISSING
00-0029630,2018,Rams,6.207674943566591,27.0,173.30278100580392,0.15,79.00%,Michael Brockers,DI,679.0,16.0,13.0,0.0,0.0,0.0,26.0,0.0,0.0,65.5,67.1,57.2,68.1,61.3,2.0,16.0,6.9,4.0,2.0,0.0,1.0,679.0,19.0,228.0,141.0,291.0,29.0,41.0,3.0,19.0,44474.5,MISSING
00-0033963,2018,Rams,0.3364531602708803,23.0,35.05482781900024,0.15,79.00%,Tanzel Smart,DI,6.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,66.3,71.5,56.1,60.0,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,397.8,MISSING
00-0030986,2018,Rams,1.2556433408577878,27.0,0.0,0.15,79.00%,Ethan Westbrooks,DI,180.0,16.0,3.0,1.0,0.0,0.0,26.0,0.0,0.0,47.7,21.1,61.5,46.8,73.7,1.0,6.0,0.0,0.0,2.0,0.0,1.0,180.0,54.0,102.0,2.0,22.0,5.0,6.0,0.0,8.0,8586.0,MISSING
00-0033913,2018,Ravens,0.4800564334085778,25.0,148.80743923126758,0.11,58.80%,Chris Wormley,DI,401.0,16.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,68.1,68.4,63.0,69.7,40.1,1.0,18.0,16.7,3.0,1.0,0.0,1.0,400.0,17.0,287.0,7.0,89.0,9.0,13.0,1.0,20.0,27308.1,MISSING
00-0030063,2018,Raiders,1.6930022573363432,26.0,118.51402087743604,-0.2,25.00%,Johnathan Hankins,DI,573.0,15.0,6.0,0.0,0.0,0.0,23.0,2.0,0.0,63.0,53.3,51.5,68.9,29.7,2.0,5.0,17.9,7.0,4.0,0.0,0.0,573.0,395.0,178.0,0.0,0.0,20.0,26.0,4.0,7.0,36099.0,MISSING
00-0030511,2018,Ravens,3.340857787810384,29.0,63.02447913662228,0.11,58.80%,Brandon Williams,DI,518.0,16.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,73.0,50.4,62.0,77.7,63.2,1.0,11.0,5.4,2.0,3.0,0.0,1.0,514.0,172.0,337.0,0.0,5.0,20.0,28.0,2.0,13.0,37814.0,MISSING
00-0034285,2018,Ravens,0.2822629796839729,22.0,17.011239353891337,0.11,58.80%,Zach Sieler,DI,17.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,58.3,74.1,54.5,51.4,67.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,10.0,1.0,6.0,1.0,1.0,0.0,0.0,991.1,MISSING
00-0032574,2018,Ravens,0.3574119638826185,25.0,0.0,0.11,58.80%,Michael Pierce,DI,388.0,14.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,90.8,86.4,69.3,91.8,54.4,2.0,18.0,8.6,3.0,0.0,0.0,0.0,387.0,154.0,227.0,1.0,5.0,19.0,27.0,4.0,20.0,35230.4,MISSING
00-0032409,2018,Ravens,0.4096207674943566,24.0,0.0,0.11,58.80%,Willie Henry,DI,82.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,65.7,79.6,59.4,68.2,69.4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,82.0,12.0,52.0,0.0,18.0,2.0,1.0,0.0,3.0,5387.400000000001,MISSING
00-0032759,2018,Saints,1.9702923250564333,24.0,410.5564269384125,0.13,77.80%,Sheldon Rankins,DI,642.0,16.0,5.0,0.0,0.0,1.0,20.0,0.0,0.0,79.0,87.7,70.4,68.0,71.2,6.0,32.0,3.1,1.0,0.0,92.4,8.0,642.0,38.0,484.0,3.0,117.0,29.0,26.0,4.0,46.0,50718.0,MISSING
00-0033051,2018,Saints,0.4320462753950339,25.0,74.6907848533649,0.13,77.80%,David Onyemata,DI,618.0,16.0,6.0,0.0,0.0,1.0,20.0,0.0,0.0,81.9,64.0,77.9,75.1,64.7,1.0,28.0,14.3,5.0,2.0,0.0,5.0,616.0,29.0,485.0,1.0,101.0,24.0,24.0,2.0,34.0,50614.2,MISSING
00-0031947,2018,Saints,1.1068323927765238,25.0,46.12289473310628,0.13,77.80%,Tyeler Davison,DI,422.0,14.0,5.0,1.0,1.0,1.0,20.0,0.0,0.0,62.2,53.9,56.2,70.7,63.3,1.0,8.0,10.5,2.0,2.0,116.7,2.0,421.0,168.0,248.0,0.0,5.0,10.0,12.0,1.0,11.0,26248.4,MISSING
00-0031403,2018,Saints,0.2300490970654627,26.0,0.0,0.13,77.80%,Jay Bromley,DI,27.0,2.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,48.4,0.0,62.4,56.9,40.7,0.0,1.0,16.7,1.0,1.0,0.0,0.0,27.0,3.0,24.0,0.0,0.0,1.0,1.0,0.0,1.0,1306.8,MISSING
00-0034325,2018,Saints,0.2727612866817155,23.0,0.0,0.13,77.80%,Taylor Stallworth,DI,318.0,14.0,3.0,0.0,0.0,0.0,20.0,1.0,0.0,59.3,85.6,52.0,64.7,73.1,1.0,1.0,0.0,0.0,0.0,118.8,1.0,318.0,100.0,215.0,0.0,3.0,6.0,7.0,1.0,3.0,18857.4,MISSING
00-0032387,2018,Seahawks,0.7525598194130926,25.0,195.39658709682783,0.1,58.80%,Jarran Reed,DI,773.0,16.0,16.0,0.0,0.0,0.0,29.0,2.0,0.0,66.8,71.9,65.6,65.8,64.9,13.0,26.0,8.0,4.0,2.0,91.7,11.0,773.0,78.0,573.0,1.0,121.0,37.0,30.0,2.0,50.0,51636.4,MISSING
00-0033934,2018,Seahawks,0.4258306997742663,23.0,103.10052443001751,0.1,58.80%,Nazair Jones,DI,132.0,9.0,3.0,0.0,0.0,0.0,29.0,0.0,0.0,57.1,5.8,57.1,65.8,28.7,2.0,2.0,20.0,2.0,2.0,0.0,0.0,132.0,2.0,87.0,8.0,35.0,4.0,5.0,1.0,4.0,7537.2,MISSING
00-0031177,2018,Ravens,0.6207674943566591,27.0,52.29771741781349,0.11,58.80%,Brent Urban,DI,523.0,16.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,71.5,87.0,55.8,79.2,61.1,0.0,21.0,8.0,2.0,0.0,0.0,1.0,522.0,27.0,331.0,31.0,133.0,14.0,19.0,2.0,22.0,37394.5,MISSING
00-0032416,2018,Seahawks,0.355530474040632,25.0,55.31933746765175,0.1,58.80%,Quinton Jefferson,DI,558.0,16.0,4.0,2.0,0.0,0.0,29.0,1.0,0.0,61.3,17.1,58.7,70.7,53.4,11.0,17.0,16.7,4.0,6.0,0.0,4.0,555.0,3.0,137.0,162.0,253.0,15.0,16.0,2.0,32.0,34205.4,MISSING
00-0034262,2018,Raiders,0.4826884875846501,23.0,210.9220705524857,-0.2,25.00%,P.J. Hall,DI,511.0,14.0,6.0,2.0,0.0,0.0,23.0,0.0,0.0,65.0,59.5,58.5,69.4,53.1,4.0,11.0,13.6,3.0,2.0,0.0,0.0,511.0,74.0,397.0,1.0,39.0,12.0,13.0,2.0,15.0,33215.0,MISSING
00-0028171,2018,Patriots,2.06922460496614,28.0,4.942907929677301,0.11,73.70%,Lawrence Guy Sr.,DI,519.0,16.0,13.0,0.0,0.0,1.0,19.0,0.0,0.0,89.5,87.4,64.6,90.5,71.7,10.0,11.0,1.8,1.0,0.0,0.0,1.0,518.0,24.0,380.0,17.0,97.0,30.0,41.0,1.0,22.0,46450.5,MISSING
00-0032859,2018,Jets,0.0209136568848758,24.0,0.0,-0.15,25.00%,Destiny Vaeao,DI,157.0,6.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,50.3,81.3,57.0,47.2,68.1,1.0,1.0,MISSING,0.0,0.0,0.0,1.0,157.0,4.0,137.0,1.0,15.0,1.0,0.0,0.0,3.0,7897.099999999999,MISSING
00-0030757,2018,Jets,1.5989463882618509,27.0,0.0,-0.15,25.00%,Mike Pennel,DI,358.0,16.0,2.0,0.0,1.0,0.0,22.0,0.0,0.0,86.2,32.2,74.5,86.0,55.7,2.0,11.0,7.7,2.0,3.0,39.6,0.0,358.0,245.0,113.0,0.0,0.0,20.0,22.0,0.0,13.0,30859.6,MISSING
00-0026564,2018,Jets,2.39841986455982,32.0,0.0,-0.15,25.00%,Steve McLendon,DI,471.0,16.0,7.0,1.0,1.0,0.0,22.0,0.0,0.0,75.7,43.6,62.2,79.0,62.7,1.0,10.0,5.9,2.0,3.0,0.0,1.0,471.0,175.0,276.0,0.0,20.0,17.0,25.0,3.0,12.0,35654.700000000004,MISSING
00-0032889,2018,Lions,0.805505079006772,23.0,204.90528094751068,-0.06,37.50%,A'Shawn Robinson,DI,415.0,13.0,9.0,0.0,0.0,1.0,11.0,1.0,0.0,89.7,34.5,65.8,91.3,62.6,3.0,15.0,5.8,3.0,3.0,0.0,1.0,415.0,51.0,322.0,3.0,39.0,26.0,40.0,2.0,19.0,37225.5,MISSING
00-0026502,2018,Lions,0.4063205417607223,31.0,2.3820838589325333,-0.06,37.50%,Ricky Jean Francois,DI,405.0,16.0,9.0,0.0,1.0,0.0,11.0,0.0,0.0,66.4,69.0,55.7,69.6,62.7,0.0,11.0,6.1,2.0,1.0,0.0,2.0,405.0,44.0,250.0,11.0,100.0,18.0,22.0,1.0,13.0,26892.000000000004,MISSING
00-0029040,2018,Lions,2.57269920993228,29.0,0.0,-0.06,37.50%,Damon Harrison Sr.,DI,606.0,17.0,18.0,1.0,1.0,2.0,11.0,1.0,0.0,92.0,64.4,67.0,93.7,78.6,4.0,7.0,1.3,1.0,2.0,0.0,4.0,606.0,267.0,335.0,2.0,2.0,51.0,58.0,9.0,15.0,55752.0,MISSING
00-0034586,2018,Lions,0.0318679458239277,25.0,0.0,-0.06,37.50%,John Atkins,DI,40.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,62.3,76.7,74.9,52.4,68.4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,32.0,0.0,2.0,1.0,1.0,1.0,3.0,2492.0,MISSING
00-0034371,2018,Lions,0.3593227990970654,22.0,0.0,-0.06,37.50%,Da'Shawn Hand,DI,455.0,13.0,9.0,0.0,0.0,2.0,11.0,1.0,0.0,85.2,55.3,79.5,77.6,77.4,0.0,22.0,0.0,0.0,2.0,0.0,3.0,455.0,76.0,294.0,16.0,69.0,18.0,17.0,2.0,25.0,38766.0,MISSING
00-0033929,2018,Packers,0.4414187358916479,23.0,115.92668878360382,0.0,40.00%,Montravius Adams,DI,213.0,16.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,66.8,84.1,62.8,64.0,48.1,0.0,4.0,5.0,1.0,0.0,0.0,2.0,212.0,35.0,152.0,1.0,24.0,6.0,13.0,2.0,6.0,14228.4,MISSING
00-0032412,2018,Packers,0.4096207674943566,24.0,62.08246236351907,0.0,40.00%,Dean Lowry,DI,698.0,16.0,8.0,3.0,0.0,0.0,12.0,1.0,0.0,72.6,46.2,60.8,78.4,44.8,3.0,22.0,14.6,7.0,4.0,0.0,4.0,695.0,6.0,428.0,73.0,188.0,26.0,33.0,2.0,29.0,50674.8,MISSING
00-0033381,2018,Patriots,0.3141455981941309,24.0,0.0,0.11,73.70%,Adam Butler,DI,380.0,16.0,2.0,2.0,0.0,1.0,19.0,0.0,0.0,55.8,85.9,56.6,50.1,74.3,2.0,13.0,7.1,1.0,0.0,0.0,3.0,371.0,147.0,190.0,9.0,25.0,9.0,11.0,2.0,18.0,21204.0,MISSING
00-0034284,2018,Packers,0.0956038374717832,23.0,18.34499559471365,0.0,40.00%,James Looney,DI,20.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,66.8,74.4,52.8,68.4,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,0.0,19.0,2.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,1336.0,MISSING
00-0033120,2018,Packers,1.440844243792325,22.0,0.0,0.0,40.00%,Kenny Clark,DI,720.0,13.0,14.0,3.0,1.0,1.0,12.0,2.0,0.0,90.2,68.3,88.8,88.6,64.2,4.0,36.0,5.8,3.0,2.0,104.2,6.0,716.0,331.0,367.0,6.0,12.0,35.0,35.0,2.0,46.0,64944.0,MISSING
00-0027968,2018,Packers,2.546557562076749,28.0,0.0,0.0,40.00%,Muhammad Wilkerson,DI,115.0,3.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,76.5,34.0,66.2,76.4,71.4,0.0,4.0,0.0,0.0,1.0,0.0,0.0,115.0,10.0,56.0,27.0,22.0,2.0,3.0,0.0,4.0,8797.5,MISSING
00-0033438,2018,Packers,0.0637358916478555,25.0,0.0,0.0,40.00%,Fadol Brown,DI,215.0,12.0,1.0,1.0,1.0,0.0,12.0,0.0,0.0,55.1,0.0,56.6,62.6,38.6,4.0,3.0,16.0,4.0,5.0,0.0,0.0,214.0,3.0,25.0,161.0,25.0,17.0,20.0,3.0,7.0,11846.5,MISSING
00-0034185,2018,Packers,0.2071439051918736,23.0,0.0,0.0,40.00%,Tyler Lancaster,DI,272.0,11.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,74.4,84.3,64.3,71.6,61.5,0.0,7.0,4.0,1.0,0.0,0.0,0.0,271.0,102.0,161.0,0.0,8.0,19.0,21.0,1.0,7.0,20236.800000000003,MISSING
