team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,snap_counts_pass_block,snap_counts_run_block,total_snaps,Year,weighted_grade,weighted_average_grade,merge_player_y
Seahawks,00-0025425,191.06275245087585,Seahawks,0.0,43.80%,Zach Miller,TE,2.4922118380062304,2011.0,zach miller,zach miller,zach miller,137.0,Zach Miller,SEA,TE,8.8,2.0,64.1,MISSING,0.0,0.0,1.0,10.7,3.0,10.0,29.0,0.0,52.9,75.5,59.9,71.1,46.0,85.5,406.0,3.0,28.0,25.3,120.0,475.0,2.0,25.0,71.2,338.0,7.2,34.0,48.3,39.0,0.0,5.5,26.0,233.0,89.0,3.6,9.3,0.69,120.0,378.0,466.0,2011.0,27913.4,MISSING,zach miller
Seahawks,00-0027783,37.54576848176512,Seahawks,0.0,43.80%,Anthony McCoy,TE,0.3956070612668744,2011.0,anthony mccoy,anthony mccoy,anthony mccoy,153.0,Anthony McCoy,SEA,TE,7.5,2.0,54.2,MISSING,0.0,0.0,0.0,27.8,5.0,7.0,29.0,0.0,27.0,72.3,48.5,39.4,42.0,80.3,179.0,1.0,31.0,27.8,62.0,223.0,3.0,13.0,68.2,152.0,13.0,29.0,55.2,24.0,0.0,3.1,7.0,146.0,72.0,5.5,11.2,0.96,62.0,175.0,215.0,2011.0,10427.5,MISSING,anthony mccoy
Seahawks,00-0026963,12.58309578676374,Seahawks,0.0,43.80%,Cameron Morrah,TE,0.4445582554517133,2011.0,cameron morrah,cameron morrah,cameron morrah,166.0,Cameron Morrah,SEA,TE,8.0,0.0,46.2,MISSING,0.0,0.0,1.0,33.3,3.0,4.0,29.0,0.0,28.3,70.3,53.7,77.8,45.0,79.3,73.0,0.0,21.0,9.8,9.0,92.0,1.0,6.0,83.7,77.0,7.6,7.0,64.3,13.0,0.0,10.9,10.0,74.0,38.0,6.3,12.3,0.96,9.0,72.0,90.0,2011.0,4833.0,MISSING,cameron morrah
Steelers,00-0026957,13.582120429202346,Steelers,0.13,70.60%,David Johnson,TE,0.445330010384216,2011.0,david johnson,david johnson,david johnson,160.0,David Johnson,PIT,TE,2.6,4.0,75.0,MISSING,0.0,0.0,0.0,14.3,2.0,5.0,25.0,0.0,47.7,72.3,74.1,69.7,45.6,65.4,117.0,0.0,25.0,33.5,60.0,179.0,2.0,12.0,65.4,117.0,1.7,3.0,109.1,16.0,1.0,1.1,2.0,91.0,65.0,5.4,7.6,0.78,60.0,290.0,122.0,2011.0,9040.2,MISSING,david johnson
Steelers,00-0023465,120.31104977323636,Steelers,0.13,70.60%,Heath Miller,TE,3.153894080996885,2011.0,heath miller,heath miller,heath miller,123.0,Heath Miller,PIT,TE,7.8,5.0,69.1,MISSING,0.0,0.0,0.0,8.2,5.0,38.0,25.0,1.0,59.7,42.5,88.2,70.5,81.5,77.2,475.0,5.0,39.0,15.8,97.0,615.0,3.0,56.0,79.7,490.0,13.0,80.0,77.8,81.0,2.0,2.1,13.0,691.0,311.0,5.6,12.3,1.41,97.0,454.0,568.0,2011.0,50097.6,MISSING,heath miller
Texans,00-0027718,84.4655471947907,Texans,0.17,61.10%,Garrett Graham,TE,0.4735410176531672,2011.0,garrett graham,garrett graham,garrett graham,212.0,Garrett Graham,HST,TE,18.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,64.7,61.2,69.9,69.1,75.9,100.0,9.0,0.0,24.0,22.2,2.0,9.0,0.0,1.0,77.8,7.0,0.0,0.0,118.8,1.0,0.0,0.0,0.0,24.0,6.0,6.0,24.0,3.43,2.0,10.0,9.0,2011.0,629.1,MISSING,garrett graham
Texans,00-0024313,59.80627177055973,Texans,0.17,61.10%,Owen Daniels,TE,3.894080996884735,2011.0,owen daniels,owen daniels,owen daniels,120.0,Owen Daniels,HST,TE,8.6,3.0,67.4,MISSING,0.0,0.0,0.0,3.3,2.0,44.0,13.0,0.0,82.4,80.2,80.2,42.3,84.7,73.4,364.0,1.0,34.0,4.8,24.0,496.0,2.0,58.0,91.9,456.0,18.1,90.0,100.5,86.0,3.0,5.2,26.0,732.0,308.0,5.3,12.6,1.61,24.0,439.0,480.0,2011.0,38496.0,MISSING,owen daniels
Texans,00-0023630,12.318239736443386,Texans,0.17,61.10%,Joel Dreessen,TE,1.0176531671858775,2011.0,joel dreessen,joel dreessen,joel dreessen,138.0,Joel Dreessen,HST,TE,7.6,1.0,75.7,MISSING,0.0,0.0,0.0,3.4,1.0,17.0,13.0,0.0,66.0,76.1,87.3,77.9,74.9,89.7,323.0,0.0,56.0,32.2,116.0,360.0,5.0,28.0,64.4,232.0,7.8,28.0,144.5,37.0,6.0,0.6,2.0,353.0,170.0,6.1,12.6,1.52,116.0,442.0,353.0,2011.0,30816.9,MISSING,joel dreessen
Titans,00-0027061,110.4299773092273,Titans,-0.02,56.30%,Jared Cook,TE,0.5815160955347871,2011.0,jared cook,jared cook,jared cook,125.0,Jared Cook,TEN,TE,9.1,8.0,66.2,MISSING,0.0,0.0,0.0,5.8,3.0,35.0,31.0,2.0,79.6,24.7,64.5,79.9,63.4,8.9,46.0,1.0,80.0,3.7,19.0,518.0,3.0,49.0,92.7,480.0,75.7,392.0,107.9,74.0,3.0,11.0,57.0,759.0,306.0,6.2,15.5,1.58,19.0,84.0,495.0,2011.0,31927.5,MISSING,jared cook
Titans,00-0026225,105.3125186043372,Titans,-0.02,56.30%,Craig Stevens,TE,0.6431983385254413,2011.0,craig stevens,craig stevens,craig stevens,163.0,Craig Stevens,TEN,TE,12.1,2.0,64.3,MISSING,0.0,0.0,0.0,0.0,0.0,6.0,31.0,0.0,77.3,70.6,68.2,71.4,57.9,66.9,99.0,0.0,58.0,20.3,30.0,148.0,3.0,9.0,77.0,114.0,23.0,34.0,128.9,14.0,1.0,6.1,9.0,166.0,79.0,8.8,18.4,1.46,30.0,272.0,142.0,2011.0,9684.4,MISSING,craig stevens
Titans,00-0021154,58.5054917100735,Titans,-0.02,56.30%,Daniel Graham,TE,2.007615368639668,2011.0,daniel graham,daniel graham,daniel graham,185.0,Daniel Graham,TEN,TE,5.8,0.0,40.0,MISSING,0.0,0.0,0.0,33.3,1.0,2.0,31.0,0.0,29.9,64.0,63.5,77.6,49.3,84.2,48.0,0.0,21.0,31.6,18.0,57.0,5.0,2.0,66.7,38.0,3.5,2.0,95.8,5.0,1.0,7.0,4.0,25.0,6.0,3.0,12.5,0.66,18.0,183.0,54.0,2011.0,3429.0,MISSING,daniel graham
Vikings,00-0027981,262.5295764474209,Vikings,-0.1,18.80%,Kyle Rudolph,TE,0.6993071651090343,2011.0,kyle rudolph,kyle rudolph,kyle rudolph,141.0,Kyle Rudolph,MIN,TE,7.0,1.0,78.8,MISSING,0.0,0.0,0.0,3.7,1.0,14.0,18.0,0.0,75.5,75.9,78.3,80.5,67.9,62.4,174.0,0.0,41.0,10.8,30.0,279.0,1.0,26.0,86.0,240.0,16.1,45.0,128.4,33.0,3.0,9.3,26.0,249.0,103.0,4.0,9.6,1.04,30.0,208.0,245.0,2011.0,19183.5,MISSING,kyle rudolph
Vikings,00-0022054,26.623541648784418,Vikings,-0.1,18.80%,Visanthe Shiancoe,TE,3.4890965732087227,2011.0,visanthe shiancoe,visanthe shiancoe,visanthe shiancoe,128.0,Visanthe Shiancoe,MIN,TE,8.7,1.0,55.4,MISSING,0.0,0.0,2.0,12.2,5.0,26.0,18.0,0.0,48.3,77.7,69.4,79.1,68.1,76.9,347.0,1.0,37.0,13.5,61.0,451.0,8.0,36.0,83.6,377.0,12.6,57.0,83.4,65.0,3.0,4.0,18.0,409.0,148.0,4.1,11.4,1.08,61.0,337.0,422.0,2011.0,29286.800000000003,MISSING,visanthe shiancoe
Vikings,00-0027809,23.032478991861193,Vikings,-0.1,18.80%,Mickey Shuler,TE,0.3364485981308411,2011.0,mickey shuler,mickey shuler,mickey shuler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0009323,15.721675176195616,Vikings,-0.1,18.80%,Jim Kleinsasser,TE,2.4922118380062304,2011.0,jim kleinsasser,jim kleinsasser,jim kleinsasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0028267,0.0,Vikings,-0.1,18.80%,Allen Reisner,TE,0.1670022845275181,2011.0,allen reisner,allen reisner,allen reisner,209.0,Allen Reisner,MIN,TE,4.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,64.7,61.2,78.2,MISSING,70.2,70.0,7.0,0.0,5.0,0.0,0.0,10.0,0.0,1.0,100.0,10.0,10.0,1.0,87.5,1.0,0.0,10.0,1.0,5.0,1.0,1.0,5.0,0.5,0.0,5.0,9.0,2011.0,703.8000000000001,MISSING,allen reisner
Vikings,00-0028267,0.0,Vikings,-0.1,18.80%,Allen Reisner,TE,0.1609968847352025,2011.0,allen reisner,allen reisner,allen reisner,209.0,Allen Reisner,MIN,TE,4.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,64.7,61.2,78.2,MISSING,70.2,70.0,7.0,0.0,5.0,0.0,0.0,10.0,0.0,1.0,100.0,10.0,10.0,1.0,87.5,1.0,0.0,10.0,1.0,5.0,1.0,1.0,5.0,0.5,0.0,5.0,9.0,2011.0,703.8000000000001,MISSING,allen reisner
49ers,00-0024221,233.73195201848125,49ers,0.19,72.20%,Vernon Davis,TE,5.701888888888889,2012.0,vernon davis,vernon davis,vernon davis,232.0,Vernon Davis,SF,TE,13.1,11.0,70.7,MISSING,0.0,0.0,0.0,5.4,3.0,37.0,28.0,0.0,75.0,80.0,81.9,63.4,78.0,63.6,379.0,1.0,53.0,10.1,60.0,596.0,1.0,53.0,85.6,510.0,28.7,171.0,126.6,75.0,6.0,6.9,41.0,802.0,250.0,4.7,15.1,1.57,60.0,507.0,591.0,2012.0,48402.9,MISSING,vernon davis
49ers,00-0024389,17.460555233686605,49ers,0.19,72.20%,Delanie Walker,TE,1.579601990049751,2012.0,delanie walker,delanie walker,delanie walker,247.0,Delanie Walker,SF,TE,12.5,2.0,54.2,MISSING,0.0,0.0,0.0,29.7,11.0,18.0,28.0,1.0,26.3,26.2,67.0,84.0,53.2,45.5,163.0,1.0,45.0,10.3,37.0,358.0,4.0,26.0,85.5,306.0,29.3,105.0,96.6,48.0,3.0,18.4,66.0,429.0,66.0,2.5,16.5,1.4,37.0,338.0,334.0,2012.0,22378.0,MISSING,delanie walker
49ers,00-0028903,0.0,49ers,0.19,72.20%,Garrett Celek,TE,0.3250414593698176,2012.0,garrett celek,garrett celek,garrett celek,285.0,Garrett Celek,SF,TE,7.2,1.0,66.7,MISSING,0.0,0.0,0.0,20.0,1.0,2.0,28.0,0.0,41.6,67.0,64.3,74.9,59.3,90.7,39.0,0.0,35.0,20.9,9.0,43.0,1.0,4.0,74.4,32.0,4.7,2.0,93.1,6.0,0.0,4.7,2.0,51.0,22.0,5.5,12.8,1.59,9.0,67.0,43.0,2012.0,2764.9,MISSING,garrett celek
Bears,00-0025464,78.36717076989893,Bears,0.09,62.50%,Matt Spaeth,TE,1.416528192371476,2012.0,matt spaeth,matt spaeth,matt spaeth,278.0,Matt Spaeth,CHI,TE,4.0,0.0,66.7,MISSING,0.0,0.0,0.0,14.3,1.0,2.0,6.0,0.0,49.7,68.8,77.7,75.3,43.7,79.9,123.0,0.0,13.0,35.7,55.0,154.0,2.0,6.0,60.4,93.0,3.9,6.0,107.6,9.0,1.0,5.8,9.0,28.0,17.0,2.8,4.7,0.3,55.0,264.0,138.0,2012.0,10722.6,MISSING,matt spaeth
Bears,00-0027761,46.32819778602527,Bears,0.09,62.50%,Brody Eldridge,TE,0.4477611940298507,2012.0,brody eldridge,brody eldridge,brody eldridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0026298,39.91597482134817,Bears,0.09,62.50%,Kellen Davis,TE,1.782752902155887,2012.0,kellen davis,kellen davis,kellen davis,248.0,Kellen Davis,CHI,TE,11.9,3.0,43.2,MISSING,0.0,0.0,0.0,29.6,8.0,11.0,6.0,1.0,27.0,24.4,60.4,69.5,44.1,66.9,351.0,1.0,25.0,26.5,139.0,525.0,4.0,19.0,68.8,361.0,29.5,155.0,65.4,44.0,2.0,2.5,13.0,229.0,70.0,3.7,12.1,0.63,139.0,431.0,519.0,2012.0,31347.6,MISSING,kellen davis
Bears,00-0028337,0.0,Bears,0.09,62.50%,Kyle Adams,TE,0.386955223880597,2012.0,kyle adams,kyle adams,kyle adams,281.0,Kyle Adams,CHI,TE,9.3,0.0,50.0,MISSING,0.0,0.0,0.0,33.3,2.0,2.0,6.0,0.0,28.6,67.0,46.7,70.9,40.9,29.6,32.0,0.0,17.0,13.0,14.0,108.0,1.0,4.0,84.3,91.0,40.7,44.0,64.6,8.0,0.0,13.0,14.0,40.0,8.0,2.0,10.0,0.44,14.0,60.0,90.0,2012.0,4203.0,MISSING,kyle adams
Bengals,00-0027873,320.2559837480742,Bengals,0.06,58.80%,Jermaine Gresham,TE,1.667910447761194,2012.0,jermaine gresham,jermaine gresham,jermaine gresham,220.0,Jermaine Gresham,CIN,TE,7.0,12.0,66.7,MISSING,0.0,0.0,0.0,13.2,10.0,34.0,7.0,2.0,37.7,26.5,65.1,61.4,62.4,64.4,419.0,1.0,55.0,18.3,119.0,651.0,9.0,66.0,78.5,511.0,24.7,161.0,101.6,99.0,5.0,8.4,55.0,744.0,427.0,6.5,11.3,1.46,119.0,400.0,635.0,2012.0,41338.5,MISSING,jermaine gresham
Bengals,00-0027040,139.3327309780732,Bengals,0.06,58.80%,Richard Quinn,TE,0.5099502487562189,2012.0,richard quinn,richard quinn,richard quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0027819,15.94457823631518,Bills,-0.09,37.50%,Dorin Dickerson,TE,0.3855721393034826,2012.0,dorin dickerson,dorin dickerson,dorin dickerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0028097,52.97767971947417,Bills,-0.09,37.50%,Lee Smith,TE,0.3975679933665008,2012.0,lee smith,lee smith,lee smith,296.0,Lee Smith,BUF,TE,3.3,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,72.1,67.0,76.5,71.3,81.8,90.7,88.0,0.0,5.0,80.4,78.0,97.0,6.0,4.0,19.6,19.0,5.2,5.0,119.8,4.0,2.0,0.0,0.0,13.0,5.0,1.3,3.3,0.68,78.0,189.0,93.0,2012.0,7114.5,MISSING,lee smith
Bills,00-0025516,41.12242726510748,Bills,-0.09,37.50%,Scott Chandler,TE,2.0522388059701493,2012.0,scott chandler,scott chandler,scott chandler,235.0,Scott Chandler,BUF,TE,9.7,0.0,61.4,MISSING,0.0,0.0,0.0,10.4,5.0,37.0,4.0,2.0,53.3,23.3,73.2,70.3,69.3,26.1,122.0,2.0,43.0,5.8,27.0,467.0,1.0,43.0,91.6,428.0,69.2,323.0,103.9,70.0,6.0,2.4,11.0,571.0,196.0,4.6,13.3,1.33,27.0,282.0,456.0,2012.0,33379.200000000004,MISSING,scott chandler
Broncos,00-0028067,74.92994783744359,Broncos,0.19,76.50%,Julius Thomas,TE,0.4651741293532338,2012.0,julius thomas,julius thomas,julius thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0026267,56.695350085592175,Broncos,0.19,76.50%,Jacob Tamme,TE,1.2437810945273633,2012.0,jacob tamme,jacob tamme,jacob tamme,227.0,Jacob Tamme,DEN,TE,8.6,1.0,66.3,MISSING,0.0,0.0,1.0,1.8,1.0,31.0,10.0,0.0,88.7,80.0,80.2,79.2,81.4,29.1,109.0,2.0,36.0,13.3,50.0,375.0,1.0,55.0,80.8,303.0,53.9,202.0,85.4,83.0,2.0,13.6,51.0,599.0,236.0,4.3,10.9,1.98,50.0,172.0,362.0,2012.0,29032.4,MISSING,jacob tamme
Broncos,00-0028142,27.276614058739156,Broncos,0.19,76.50%,Virgil Green,TE,0.3990348258706468,2012.0,virgil green,virgil green,virgil green,289.0,Virgil Green,DEN,TE,1.2,2.0,83.3,MISSING,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,73.4,68.0,80.2,39.6,83.9,73.7,28.0,0.0,28.0,57.9,22.0,38.0,0.0,5.0,42.1,16.0,13.2,5.0,110.4,6.0,0.0,7.9,3.0,63.0,59.0,11.8,12.6,3.94,22.0,142.0,36.0,2012.0,2887.2000000000003,MISSING,virgil green
Broncos,00-0023630,9.125576443482824,Broncos,0.19,76.50%,Joel Dreessen,TE,1.3819784411276947,2012.0,joel dreessen,joel dreessen,joel dreessen,240.0,Joel Dreessen,DEN,TE,6.2,3.0,73.4,MISSING,0.0,0.0,0.0,6.0,3.0,20.0,10.0,0.0,70.3,79.0,74.4,82.9,64.5,65.8,306.0,0.0,30.0,28.4,132.0,465.0,4.0,47.0,68.2,317.0,28.8,134.0,115.5,64.0,5.0,4.1,19.0,402.0,168.0,3.6,8.6,1.27,132.0,467.0,459.0,2012.0,34149.600000000006,MISSING,joel dreessen
Browns,00-0029315,15.508361233480178,Browns,-0.06,31.30%,Brad Smelley,TE,0.0404228855721393,2012.0,brad smelley,brad smelley,brad smelley,315.0,Brad Smelley,CLV,TE,3.0,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,64.7,61.2,49.4,71.2,52.7,46.2,6.0,0.0,3.0,23.1,3.0,13.0,0.0,1.0,76.9,10.0,46.2,6.0,79.2,1.0,0.0,7.7,1.0,3.0,0.0,0.0,3.0,0.3,3.0,13.0,13.0,2012.0,642.1999999999999,MISSING,brad smelley
Browns,00-0028040,103.10052443001751,Browns,-0.06,31.30%,Jordan Cameron,TE,0.4845356550580431,2012.0,jordan cameron,jordan cameron,jordan cameron,256.0,Jordan Cameron,CLV,TE,9.5,1.0,64.5,MISSING,0.0,0.0,1.0,9.1,2.0,12.0,8.0,0.0,71.3,74.6,62.2,77.1,63.1,62.7,126.0,1.0,28.0,8.5,17.0,201.0,3.0,20.0,87.6,176.0,20.9,42.0,83.5,31.0,1.0,15.4,31.0,226.0,102.0,5.1,11.3,1.28,17.0,128.0,199.0,2012.0,12377.8,MISSING,jordan cameron
Browns,00-0022943,63.6456870651349,Browns,-0.06,31.30%,Benjamin Watson,TE,4.143172470978441,2012.0,benjamin watson,benjamin watson,benjamin watson,234.0,Benjamin Watson,CLV,TE,6.9,7.0,66.2,MISSING,0.0,0.0,0.0,5.8,3.0,27.0,8.0,1.0,72.2,36.7,73.1,70.3,75.3,92.3,455.0,3.0,27.0,19.9,98.0,493.0,5.0,49.0,76.3,376.0,5.9,29.0,82.1,74.0,3.0,0.2,1.0,501.0,222.0,4.5,10.2,1.33,98.0,360.0,485.0,2012.0,35453.5,MISSING,benjamin watson
Browns,00-0023506,46.731231205423555,Browns,-0.06,31.30%,Alex Smith,TE,0.7048092868988391,2012.0,alex smith,alex smith,alex smith,263.0,Alex Smith,CLV,TE,1.0,2.0,81.3,MISSING,0.0,0.0,0.0,18.8,3.0,2.0,8.0,0.0,47.7,72.3,63.0,59.8,49.2,38.3,49.0,0.0,17.0,46.9,60.0,128.0,0.0,13.0,52.3,67.0,2.3,3.0,79.2,16.0,0.0,3.9,5.0,47.0,50.0,3.8,3.6,0.7,60.0,143.0,57.0,2012.0,3591.0,MISSING,alex smith
Buccaneers,00-0028042,100.541862623757,Buccaneers,0.01,43.80%,Luke Stocker,TE,0.4835588723051409,2012.0,luke stocker,luke stocker,luke stocker,261.0,Luke Stocker,TB,TE,5.5,2.0,76.2,MISSING,0.0,0.0,0.0,11.1,2.0,8.0,30.0,0.0,66.7,73.3,77.3,65.5,60.0,71.3,186.0,0.0,33.0,38.7,101.0,261.0,2.0,16.0,57.9,151.0,19.2,50.0,114.2,21.0,1.0,3.8,10.0,165.0,99.0,6.2,10.3,1.09,101.0,278.0,246.0,2012.0,19015.8,MISSING,luke stocker
Buccaneers,00-0022165,55.03823042608166,Buccaneers,0.01,43.80%,Dallas Clark,TE,2.2388059701492535,2012.0,dallas clark,dallas clark,dallas clark,237.0,Dallas Clark,TB,TE,8.0,3.0,68.1,MISSING,0.0,0.0,0.0,6.0,3.0,24.0,30.0,0.0,70.6,79.0,69.3,57.9,68.8,38.3,161.0,5.0,33.0,5.5,23.0,420.0,0.0,47.0,90.7,381.0,55.7,234.0,74.2,69.0,4.0,4.5,19.0,435.0,112.0,2.4,9.3,1.14,23.0,148.0,414.0,2012.0,28690.199999999997,MISSING,dallas clark
Buccaneers,00-0027780,35.541506279948266,Buccaneers,0.01,43.80%,Nate Byham,TE,0.3855721393034826,2012.0,nate byham,nate byham,nate byham,294.0,Nate Byham,TB,TE,9.0,0.0,75.0,MISSING,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,70.5,65.8,89.5,78.3,80.0,97.8,44.0,0.0,10.0,53.3,24.0,45.0,0.0,3.0,44.4,20.0,2.2,1.0,122.9,4.0,1.0,0.0,0.0,18.0,8.0,2.7,6.0,0.9,24.0,97.0,45.0,2012.0,4027.5,MISSING,nate byham
Buccaneers,00-0029183,0.0,Buccaneers,0.01,43.80%,Danny Noble,TE,0.3233830845771144,2012.0,danny noble,danny noble,danny noble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0028007,159.01716290228993,Cardinals,-0.15,31.30%,Robert Housler,TE,0.5646956882255391,2012.0,robert housler,rob housler,rob housler,239.0,Rob Housler,ARZ,TE,7.2,12.0,69.2,MISSING,0.0,0.0,1.0,6.3,3.0,17.0,1.0,0.0,68.8,78.6,62.1,73.0,60.8,23.9,102.0,2.0,33.0,6.6,28.0,426.0,3.0,45.0,91.3,389.0,64.1,273.0,73.7,65.0,0.0,5.6,24.0,417.0,186.0,4.1,9.3,1.07,28.0,191.0,399.0,2012.0,24777.9,MISSING,rob housler
Cardinals,00-0024369,22.634017856949008,Cardinals,-0.15,31.30%,Jeff King,TE,1.9347711442786069,2012.0,jeff king,jeff king,jeff king,258.0,Jeff King,ARZ,TE,4.7,2.0,65.4,MISSING,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,82.7,73.9,68.0,77.9,63.7,69.1,143.0,2.0,27.0,20.8,43.0,207.0,4.0,17.0,76.8,159.0,22.7,47.0,45.2,26.0,0.0,1.4,3.0,129.0,61.0,3.6,7.6,0.81,43.0,259.0,193.0,2012.0,13124.0,MISSING,jeff king
Cardinals,00-0027825,14.849316061831953,Cardinals,-0.15,31.30%,Jim Dray,TE,0.4579187396351576,2012.0,jim dray,jim dray,jim dray,306.0,Jim Dray,ARZ,TE,6.5,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,68.3,64.0,73.8,70.4,69.8,40.0,4.0,0.0,12.0,10.0,1.0,10.0,0.0,2.0,80.0,8.0,30.0,3.0,97.9,2.0,0.0,0.0,0.0,15.0,2.0,1.0,7.5,1.88,1.0,24.0,7.0,2012.0,516.6,MISSING,jim dray
Cardinals,00-0026757,0.0,Cardinals,-0.15,31.30%,Kory Sperry,TE,0.5099502487562189,2012.0,kory sperry,kory sperry,kory sperry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0029275,103.53375634267866,Chargers,-0.02,43.80%,Ladarius Green,TE,0.4168532338308457,2012.0,ladarius green,ladarius green,ladarius green,293.0,Ladarius Green,SD,TE,3.3,1.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,72.1,67.0,63.5,67.6,62.7,29.4,10.0,0.0,31.0,2.9,1.0,34.0,0.0,4.0,88.2,30.0,58.8,20.0,118.8,4.0,0.0,11.8,4.0,56.0,43.0,10.8,14.0,1.87,1.0,2.0,34.0,2012.0,2159.0,MISSING,ladarius green
Chargers,00-0025542,30.55272835503515,Chargers,-0.02,43.80%,Dante Rosario,TE,0.4477611940298507,2012.0,dante rosario,dante rosario,dante rosario,262.0,Dante Rosario,SD,TE,10.2,0.0,58.8,MISSING,0.0,0.0,0.0,9.1,1.0,6.0,27.0,1.0,58.5,20.1,56.8,74.7,50.9,30.0,30.0,1.0,18.0,6.0,6.0,100.0,1.0,10.0,90.0,90.0,51.0,51.0,89.5,17.0,3.0,17.0,17.0,95.0,36.0,3.6,9.5,1.06,6.0,90.0,98.0,2012.0,5566.4,MISSING,dante rosario
Chargers,00-0021236,10.869563870749978,Chargers,-0.02,43.80%,Randy McMichael,TE,0.8789386401326699,2012.0,randy mcmichael,randy mcmichael,randy mcmichael,272.0,Randy McMichael,SD,TE,-0.1,1.0,81.8,MISSING,0.0,0.0,0.0,10.0,1.0,3.0,27.0,1.0,56.7,19.2,67.1,72.7,42.2,54.2,109.0,0.0,13.0,56.7,114.0,201.0,4.0,9.0,41.8,84.0,10.4,21.0,86.0,11.0,0.0,1.5,3.0,51.0,58.0,6.4,5.7,0.61,114.0,285.0,133.0,2012.0,8924.3,MISSING,randy mcmichael
Chargers,00-0021547,0.0,Chargers,-0.02,43.80%,Antonio Gates,TE,5.275704809286899,2012.0,antonio gates,antonio gates,antonio gates,231.0,Antonio Gates,SD,TE,11.5,3.0,64.5,MISSING,0.0,0.0,0.0,9.3,5.0,30.0,27.0,0.0,57.7,79.2,65.5,67.1,65.3,23.8,134.0,3.0,34.0,2.8,16.0,562.0,3.0,49.0,93.1,523.0,62.3,350.0,99.6,76.0,7.0,12.6,71.0,538.0,148.0,3.0,11.0,1.03,16.0,298.0,555.0,2012.0,36352.5,MISSING,antonio gates
Chiefs,00-0027695,104.89480576041431,Chiefs,-0.26,12.50%,Tony Moeaki,TE,0.5486417910447761,2012.0,tony moeaki,tony moeaki,tony moeaki,246.0,Tony Moeaki,KC,TE,10.6,3.0,67.3,MISSING,0.0,0.0,0.0,10.8,4.0,24.0,16.0,0.0,61.3,77.1,65.7,71.2,62.0,41.0,207.0,4.0,38.0,17.4,88.0,505.0,5.0,33.0,79.4,401.0,52.9,267.0,69.5,49.0,1.0,4.8,24.0,453.0,134.0,4.1,13.7,1.13,88.0,403.0,498.0,2012.0,32718.6,MISSING,tony moeaki
Chiefs,00-0025540,31.414801622625383,Chiefs,-0.26,12.50%,Kevin Boss,TE,1.520176616915423,2012.0,kevin boss,kevin boss,kevin boss,298.0,Kevin Boss,KC,TE,19.3,0.0,100.0,MISSING,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,72.1,67.0,91.8,57.8,92.6,76.7,23.0,0.0,29.0,36.7,11.0,30.0,0.0,3.0,60.0,18.0,23.3,7.0,158.3,3.0,1.0,0.0,0.0,65.0,7.0,2.3,21.7,3.61,11.0,19.0,30.0,2012.0,2754.0,MISSING,kevin boss
