,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Team,Year,weighted_grade,weighted_average_grade
0,Scott Wells,GB,C,100.0,0,12,84.6,76.0,84.8,3,15,769,100.0,100.0,98.6,2,20,2,1282,1282,0,0,1282,810,810,0,0,472,0,Packers,2010,108457.2,78.5
1,Nick Mangold,NYJ,C,100.0,0,22,88.1,82.7,86.2,1,10,630,100.0,100.0,99.0,3,12,1,1227,1227,0,0,1227,660,660,0,0,567,0,Jets,2010,108098.7,64.3228176318064
2,Todd McClure,ATL,C,100.0,0,2,74.9,66.6,75.0,4,23,648,100.0,100.0,97.6,1,29,2,1193,1193,0,0,1193,699,699,0,0,494,0,Falcons,2010,89355.70000000001,65.3
3,Matt Birk,BLT,C,100.0,0,3,81.0,87.7,76.1,0,6,619,100.0,100.0,99.4,2,7,1,1186,1186,0,0,1186,656,656,0,0,530,0,Ravens,2010,96066.0,65.23298033282904
4,Jonathan Goodwin,NO,C,100.0,0,20,68.6,75.6,64.0,3,16,742,100.0,100.0,98.5,1,21,2,1178,1178,0,0,1178,776,776,0,0,402,0,Saints,2010,80810.79999999999,64.7
5,Jeff Saturday,IND,C,100.0,0,14,83.9,87.8,79.1,2,6,723,100.0,100.0,99.4,5,8,0,1176,1176,0,0,1176,746,746,0,0,430,0,Colts,2010,98666.40000000001,83.22093726379441
6,Casey Wiegmann,KC,C,100.0,1,16,73.8,70.9,71.2,10,14,546,100.0,100.0,97.8,2,24,0,1143,1143,0,0,1143,579,579,0,0,564,0,Chiefs,2010,84353.4,69.5
7,Chris Spencer,SEA,C,100.0,0,29,68.9,70.4,68.3,5,11,681,100.0,100.0,98.4,5,19,3,1129,1129,0,0,1129,715,715,0,0,414,0,Seahawks,2010,77788.1,66.22729754322111
8,Olin Kreutz,CHI,C,100.0,1,6,60.1,75.9,55.5,2,11,629,100.0,100.0,98.6,8,15,2,1123,1123,0,0,1123,667,667,0,0,456,0,Bears,2010,67492.3,81.0
9,Mike McGlynn,PHI,C,100.0,0,24,66.6,67.2,65.1,6,21,695,100.0,100.0,97.8,3,29,2,1110,1110,0,0,1110,736,736,0,0,374,0,Eagles,2010,73926.0,67.7
10,Dominic Raiola,DET,C,100.0,0,11,64.7,66.3,66.1,1,22,679,100.0,100.0,98.0,5,25,2,1107,1107,0,0,1107,717,717,0,0,390,0,Lions,2010,71622.90000000001,90.0
11,Jason Brown,SL,C,100.0,1,26,66.2,79.5,61.5,0,11,637,100.0,100.0,99.0,6,12,1,1094,1094,0,0,1094,673,673,0,0,421,0,Rams,2010,72422.8,
12,Kyle Cook,CIN,C,100.0,0,7,78.5,72.8,78.0,3,12,625,100.0,100.0,98.3,3,18,3,1094,1094,0,0,1094,661,661,0,0,433,0,Bengals,2010,85879.0,
13,Dan Koppen,NE,C,100.0,0,19,74.4,68.2,75.2,2,16,580,100.0,100.0,97.9,3,21,3,1080,1080,0,0,1080,610,610,0,0,470,0,Patriots,2010,80352.0,
14,Maurkice Pouncey,PIT,C,100.0,0,25,67.7,66.8,66.4,5,17,552,100.0,100.0,97.5,1,25,3,1073,1073,0,0,1073,591,591,0,0,482,0,Steelers,2010,72642.1,
15,Andre Gurode,DAL,C,100.0,1,9,74.0,80.7,72.6,2,8,637,100.0,100.0,99.1,7,11,1,1073,1073,0,0,1073,671,671,0,0,402,0,Cowboys,2010,79402.0,
16,Chris Myers,HST,C,100.0,0,13,90.0,72.0,91.1,3,16,607,100.0,100.0,98.3,0,20,1,1067,1067,0,0,1067,645,645,0,0,422,0,Texans,2010,96030.0,
17,Brad Meester,JAX,C,100.0,2,15,77.0,73.1,75.5,6,9,535,100.0,100.0,98.0,5,18,3,1064,1064,0,0,1064,565,565,0,0,499,0,Jaguars,2010,81928.0,
18,J.D. Walton,DEN,C,100.0,0,10,65.1,64.5,64.0,3,20,640,100.0,100.0,97.9,7,25,2,1061,1061,0,0,1061,676,676,0,0,385,0,Broncos,2010,69071.09999999999,
19,Nick Hardwick,SD,C,100.0,0,27,67.8,77.9,61.5,1,10,591,100.0,100.0,98.7,2,13,2,1050,1050,0,0,1050,613,613,0,0,437,0,Chargers,2010,71190.0,
20,Ryan Kalil,CAR,C,100.0,2,5,78.5,78.0,77.1,1,10,550,100.0,100.0,98.1,5,16,5,989,989,0,0,989,574,574,0,0,415,0,Panthers,2010,77636.5,
21,Samson Satele,OAK,C,99.9,0,23,69.5,65.6,69.0,3,10,510,99.8,99.8,98.3,4,15,2,978,979,0,0,979,552,553,0,0,426,0,Raiders,2010,68040.5,
22,Casey Rabach,WAS,C,100.0,0,32,65.3,74.2,57.8,4,14,619,100.0,100.0,98.4,3,19,1,971,971,0,0,971,652,652,0,0,319,0,Commanders,2010,63406.299999999996,
23,Joe Berger,MIA,C,100.0,0,17,72.2,73.6,70.6,3,11,549,100.0,100.0,98.4,2,16,2,959,959,0,0,959,573,573,0,0,386,0,Dolphins,2010,69239.8,
24,Lyle Sendlein,ARZ,C,100.0,0,1,64.0,84.8,53.9,0,5,620,100.0,100.0,99.3,3,7,2,959,959,0,0,959,642,642,0,0,317,0,Cardinals,2010,61376.0,
25,Alex Mack,CLV,C,100.0,0,8,76.2,78.9,74.7,2,9,530,100.0,100.0,98.6,3,13,2,958,958,0,0,958,558,558,0,0,400,0,Browns,2010,72999.6,
26,David Baas,SF,C,100.0,0,28,78.8,67.6,81.4,6,15,547,100.0,100.0,97.5,2,24,3,939,939,0,0,939,576,576,0,0,363,0,49ers,2010,73993.2,
27,John Sullivan,MIN,C,100.0,0,18,68.3,67.1,65.9,1,12,439,100.0,100.0,97.8,0,16,3,792,792,0,0,792,460,460,0,0,332,0,Vikings,2010,54093.6,
28,Jeremy Zuttah,TB,C,99.7,0,30,65.5,78.2,59.9,0,9,421,99.8,99.5,98.7,3,10,1,719,551,59,0,721,441,443,103,0,278,8,Buccaneers,2010,47225.5,
29,Geoff Hangartner,BUF,C,100.0,0,4,61.3,70.9,55.6,4,5,438,100.0,100.0,98.3,2,12,3,708,708,0,0,708,457,457,0,0,251,0,Bills,2010,43400.4,
30,Eugene Amano,TEN,C,100.0,0,31,53.6,62.5,50.1,2,15,368,100.0,100.0,97.4,3,18,1,706,706,0,0,706,392,392,0,0,314,0,Titans,2010,37841.6,
31,Jeff Faine,TB,C,100.0,0,30,62.5,44.6,68.6,1,14,234,100.0,100.0,96.4,1,16,1,432,432,0,0,432,241,241,0,0,191,0,Buccaneers,2010,27000.0,
32,Shaun O'Hara,NYG,C,100.0,0,21,69.3,62.1,69.1,2,5,204,100.0,100.0,97.3,0,9,2,400,400,0,0,400,218,218,0,0,182,0,Giants,2010,27720.0,
33,Adam Koets,NYG,C,98.9,0,21,59.0,60.5,63.2,3,5,139,97.9,98.0,97.1,3,8,0,258,239,0,0,261,144,147,0,0,114,22,Giants,2010,15399.0,
34,Fernando Velasco,TEN,C,100.0,0,31,66.0,59.4,61.4,1,5,134,100.0,100.0,97.8,3,6,0,232,177,55,0,232,145,145,0,0,87,0,Titans,2010,15312.0,
35,Edwin Williams,CHI,C,100.0,0,6,73.0,83.3,68.7,1,0,92,100.0,100.0,99.5,1,1,0,164,0,3,0,164,95,95,161,0,69,0,Bears,2010,11972.0,
36,Jon Cooper,MIN,C,100.0,0,18,63.4,65.8,61.0,2,1,79,100.0,100.0,98.1,0,3,0,147,147,0,0,147,87,87,0,0,60,0,Vikings,2010,9319.8,
37,Kevin Matthews,TEN,C,100.0,0,31,53.5,54.0,52.2,0,3,43,100.0,100.0,96.5,0,3,0,70,70,0,0,70,43,43,0,0,27,0,Titans,2010,3745.0,
38,Tony Wragge,SF,C,98.5,0,28,73.4,66.7,74.0,0,2,29,96.7,96.9,96.6,0,2,0,67,42,0,13,68,31,32,9,1,36,3,49ers,2010,4991.200000000001,
39,Jason Spitz,GB,C,100.0,0,12,40.1,26.2,45.3,0,3,21,100.0,100.0,92.9,0,3,0,41,12,29,0,41,21,21,0,0,20,0,Packers,2010,1644.1000000000001,
40,Scott Mruczkowski,SD,C,100.0,0,27,59.2,30.7,60.7,0,1,6,100.0,100.0,91.7,0,1,0,38,23,0,0,38,7,7,14,0,31,1,Chargers,2010,2249.6,
41,Cory Procter,MIA,C,100.0,0,17,69.9,60.5,69.0,0,1,8,100.0,100.0,93.7,0,1,0,26,17,0,0,26,8,8,5,0,18,4,Dolphins,2010,1817.4,
42,Jamaal Jackson,PHI,C,100.0,0,24,64.6,41.2,68.6,0,0,9,100.0,100.0,88.9,0,1,1,20,20,0,0,20,11,11,0,0,9,0,Eagles,2010,1292.0,
43,Joe Hawley,ATL,C,100.0,0,2,55.8,77.3,52.3,0,0,7,100.0,100.0,100.0,0,0,0,18,18,0,0,18,8,8,0,0,10,0,Falcons,2010,1004.4,
44,Matt Tennant,NO,C,100.0,0,20,59.7,76.1,57.9,0,0,5,100.0,100.0,100.0,0,0,0,15,14,0,0,15,5,5,0,0,10,1,Saints,2010,895.5,
45,Chris White,SEA,C,75.0,0,29,67.3,,67.4,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,8,0,2,0,0,6,5,Seahawks,2010,538.4,
46,Hank Fraley,SL,C,100.0,0,26,72.2,66.5,68.4,0,0,1,100.0,100.0,100.0,0,0,0,5,0,0,0,5,1,1,0,0,4,5,Rams,2010,361.0,
47,Donovan Raiola,TB,C,100.0,0,30,49.0,,50.8,0,0,0,,,,0,0,0,4,0,0,0,4,0,0,0,0,4,4,Buccaneers,2010,196.0,
48,J.D. Walton,DEN,C,100.0,0,10,57.1,61.0,54.3,4,19,560,100.0,100.0,97.2,3,27,4,1195,1195,0,0,1195,601,601,0,0,594,0,Broncos,2011,68234.5,57.07820163487738
49,Matt Birk,BLT,C,100.0,0,3,76.0,82.7,72.2,3,9,659,100.0,100.0,98.8,4,14,2,1192,1192,0,0,1192,693,693,0,0,499,0,Ravens,2011,90592.0,73.0
50,Chris Myers,HST,C,100.0,1,13,92.6,82.4,92.0,2,10,544,100.0,100.0,98.7,4,13,1,1165,1165,0,0,1165,571,571,0,0,594,0,Texans,2011,107879.0,73.6
51,Dominic Raiola,DET,C,100.0,0,11,67.7,81.9,61.4,1,10,757,100.0,100.0,98.7,5,15,4,1148,1148,0,0,1148,795,795,0,0,353,0,Lions,2011,77719.6,76.0
52,Jonathan Goodwin,SF,C,100.0,0,28,68.8,64.3,68.3,6,15,593,100.0,100.0,97.2,2,27,6,1144,1144,0,0,1144,626,626,0,0,518,0,49ers,2011,78707.2,75.6
53,Kyle Cook,CIN,C,100.0,2,7,69.0,66.2,70.9,4,16,630,100.0,100.0,98.1,6,22,2,1134,1134,0,0,1134,672,672,0,0,462,0,Bengals,2011,78246.0,92.6
54,Brian De La Puente,NO,C,100.0,1,20,74.2,81.9,67.6,4,8,662,100.0,100.0,98.8,2,14,2,1094,1063,0,0,1094,693,693,31,0,401,0,Saints,2011,81174.8,
55,Scott Wells,GB,C,100.0,0,12,80.6,83.7,77.8,1,9,687,100.0,100.0,99.0,4,12,2,1085,1085,0,0,1085,735,735,0,0,350,0,Packers,2011,87451.0,
56,Will Montgomery,WAS,C,100.0,1,32,69.2,66.6,69.0,6,19,641,100.0,100.0,97.7,3,27,2,1081,905,176,0,1081,680,680,0,0,401,0,Commanders,2011,74805.2,
57,Alex Mack,CLV,C,100.0,0,8,74.6,83.5,69.0,2,8,651,100.0,100.0,98.6,4,14,4,1063,1063,0,0,1063,689,689,0,0,374,0,Browns,2011,79299.79999999999,
58,Jason Kelce,PHI,C,100.0,0,24,62.5,59.3,64.5,6,26,646,100.0,100.0,97.4,5,33,1,1063,1056,7,0,1063,681,681,0,0,382,0,Eagles,2011,66437.5,
59,Casey Wiegmann,KC,C,100.0,0,16,72.6,84.2,65.8,2,7,552,100.0,100.0,99.2,2,9,0,1053,1053,0,0,1053,580,580,0,0,473,0,Chiefs,2011,76447.79999999999,
60,Nick Hardwick,SD,C,100.0,0,27,69.7,84.6,61.3,2,7,599,100.0,100.0,99.2,1,9,0,1050,1050,0,0,1050,635,635,0,0,415,0,Chargers,2011,73185.0,
61,Brad Meester,JAX,C,100.0,3,15,75.2,76.9,70.9,1,13,537,100.0,100.0,98.3,6,16,2,1041,1041,0,0,1041,564,564,0,0,477,0,Jaguars,2011,78283.2,
62,Ryan Kalil,CAR,C,100.0,1,5,73.6,76.3,71.4,2,7,595,100.0,100.0,98.7,4,12,3,1039,1039,0,0,1039,632,632,0,0,407,0,Panthers,2011,76470.4,
63,Lyle Sendlein,ARZ,C,100.0,0,1,70.3,73.1,65.8,1,18,628,100.0,100.0,98.3,1,20,1,1029,1029,0,0,1029,663,663,0,0,366,0,Cardinals,2011,72338.7,
64,Eugene Amano,TEN,C,100.0,0,31,64.8,79.7,55.9,4,6,616,100.0,100.0,98.5,3,14,4,1021,1021,0,0,1021,642,642,0,0,379,0,Titans,2011,66160.8,
65,Roberto Garza,CHI,C,100.0,0,6,58.0,70.2,56.4,2,15,547,100.0,100.0,98.3,2,18,1,1007,1007,0,0,1007,576,576,0,0,431,0,Bears,2011,58406.0,
66,Mike Pouncey,MIA,C,100.0,0,17,73.0,66.6,72.9,3,15,533,100.0,100.0,97.7,4,21,3,1005,1005,0,0,1005,557,557,0,0,448,0,Dolphins,2011,73365.0,
67,Phil Costa,DAL,C,100.0,0,9,56.9,65.5,56.3,3,15,579,100.0,100.0,97.9,2,21,3,992,992,0,0,992,601,601,0,0,391,0,Cowboys,2011,56444.799999999996,
68,Max Unger,SEA,C,100.0,0,29,75.6,86.7,70.5,0,7,545,100.0,100.0,99.4,2,7,0,992,992,0,0,992,575,575,0,0,417,0,Seahawks,2011,74995.2,
69,Jeff Saturday,IND,C,100.0,0,14,81.4,84.2,77.4,0,9,571,100.0,100.0,98.9,3,11,2,975,975,0,0,975,593,593,0,0,382,0,Colts,2011,79365.0,
70,David Baas,NYG,C,100.0,0,21,65.5,63.0,65.0,6,13,559,100.0,100.0,97.8,4,22,3,971,971,0,0,971,582,582,0,0,389,0,Giants,2011,63600.5,
71,Dan Connolly,NE,C,100.0,0,19,68.2,67.7,65.9,8,15,570,100.0,100.0,97.8,1,24,1,962,950,0,0,962,598,598,12,0,364,0,Patriots,2011,65608.40000000001,
72,John Sullivan,MIN,C,100.0,0,18,82.5,74.6,81.1,2,6,534,100.0,100.0,98.5,1,12,4,936,936,0,0,936,553,553,0,0,383,0,Vikings,2011,77220.0,
73,Jason Brown,SL,C,100.0,1,26,60.6,64.1,63.0,4,19,543,100.0,100.0,97.1,7,27,4,931,560,280,0,931,573,573,91,0,358,0,Rams,2011,56418.6,
74,Todd McClure,ATL,C,100.0,0,2,73.9,85.2,66.1,4,6,525,100.0,100.0,99.0,0,10,0,928,927,1,0,928,565,565,0,0,363,0,Falcons,2011,68579.20000000001,
75,Jeff Faine,TB,C,100.0,0,30,60.9,73.3,52.8,3,10,578,100.0,100.0,98.5,3,15,2,925,925,0,0,925,628,628,0,0,297,0,Buccaneers,2011,56332.5,
76,Samson Satele,OAK,C,100.0,1,23,74.5,73.5,74.1,1,11,486,100.0,100.0,98.4,8,14,2,906,906,0,0,906,524,524,0,0,382,0,Raiders,2011,67497.0,
77,Nick Mangold,NYJ,C,100.0,0,22,88.8,82.6,87.9,1,4,495,100.0,100.0,98.9,3,8,3,894,894,0,0,894,534,534,0,0,360,0,Jets,2011,79387.2,
78,Maurkice Pouncey,PIT,C,100.0,1,25,62.9,73.7,56.9,1,8,484,100.0,100.0,98.5,4,12,3,845,845,0,0,845,508,508,0,0,337,0,Steelers,2011,53150.5,
79,Tony Wragge,SL,C,100.0,0,26,55.6,61.9,56.0,0,10,319,100.0,100.0,97.5,3,13,3,559,496,63,0,559,339,339,0,0,220,0,Rams,2011,31080.4,
80,Eric Wood,BUF,C,100.0,0,4,78.6,83.3,73.2,1,2,300,100.0,100.0,99.5,2,3,0,543,543,0,0,543,324,324,0,0,219,0,Bills,2011,42679.799999999996,
81,Ryan Wendell,NE,C,100.0,0,19,76.0,77.1,72.4,1,2,179,100.0,100.0,99.2,1,3,0,354,244,99,0,354,189,189,6,0,165,1,Patriots,2011,26904.0,
82,Olin Kreutz,NO,C,100.0,1,20,46.9,68.2,45.9,0,6,144,100.0,100.0,97.9,3,6,0,221,221,0,0,221,152,152,0,0,69,0,Saints,2011,10364.9,
83,Colin Baxter,SD,C,100.0,0,27,43.4,59.8,40.2,2,1,118,100.0,100.0,98.7,1,3,0,210,210,0,0,210,126,126,0,0,84,0,Chargers,2011,9114.0,
84,Kevin Kowalski,DAL,C,100.0,0,9,58.7,81.6,50.8,0,0,79,100.0,100.0,98.7,1,1,1,109,56,25,0,109,82,82,28,0,27,0,Cowboys,2011,6398.3,
85,Nick McDonald,NE,C,100.0,0,19,62.7,72.4,57.8,0,0,66,100.0,100.0,98.5,0,1,1,106,106,0,0,106,67,67,0,0,39,0,Patriots,2011,6646.200000000001,
86,Matt Tennant,NO,C,100.0,0,20,66.9,78.7,64.5,0,0,8,100.0,100.0,100.0,0,0,0,42,36,0,0,42,9,9,6,0,33,0,Saints,2011,2809.8,
87,Dan Koppen,NE,C,100.0,0,19,74.4,79.9,72.8,0,0,18,100.0,100.0,100.0,0,0,0,32,32,0,0,32,20,20,0,0,12,0,Patriots,2011,2380.8,
88,Brandon Fusco,MIN,C,100.0,0,18,66.0,81.2,73.1,0,0,15,100.0,100.0,100.0,1,0,0,24,0,0,0,24,15,15,24,0,9,0,Vikings,2011,1584.0,
89,Jamaal Jackson,PHI,C,100.0,0,24,68.7,78.5,66.7,0,0,9,100.0,100.0,100.0,0,0,0,17,13,2,1,17,9,9,0,1,8,0,Eagles,2011,1167.9,
90,Brett Romberg,ATL,C,100.0,0,2,70.9,78.2,66.7,0,0,6,100.0,100.0,100.0,0,0,0,14,0,0,0,14,7,7,14,0,7,0,Falcons,2011,992.6000000000001,
91,Dylan Gandy,DET,C,100.0,0,11,66.0,69.9,66.2,0,0,1,100.0,100.0,100.0,0,0,0,10,9,0,0,10,1,1,0,0,9,0,Lions,2011,660.0,
92,John Estes,JAX,C,100.0,0,15,57.4,74.2,56.6,0,0,3,100.0,100.0,100.0,0,0,0,6,0,6,0,6,3,3,0,0,3,0,Jaguars,2011,344.4,
93,Ryan Wendell,NE,C,100.0,0,19,84.9,70.5,86.8,2,20,764,100.0,100.0,97.8,2,28,6,1383,1383,0,0,1383,813,813,0,0,570,0,Patriots,2012,117416.70000000001,64.8
94,Matt Birk,BLT,C,100.0,0,3,82.2,69.2,83.3,6,17,706,100.0,100.0,97.9,2,26,3,1299,1299,0,0,1299,757,757,0,0,542,0,Ravens,2012,106777.8,68.71964085297418
95,Chris Myers,HST,C,100.0,1,13,84.0,85.2,79.9,2,9,674,100.0,100.0,98.9,4,13,2,1284,1284,0,0,1284,704,704,0,0,580,0,Texans,2012,107856.0,79.7
96,Dominic Raiola,DET,C,100.0,0,11,73.1,80.3,67.7,2,12,784,100.0,100.0,98.7,2,17,3,1199,1199,0,0,1199,815,815,0,0,384,0,Lions,2012,87646.9,73.4
97,Todd McClure,ATL,C,100.0,0,2,73.7,73.3,72.6,5,14,741,100.0,100.0,98.0,4,24,5,1175,1175,0,0,1175,776,776,0,0,399,0,Falcons,2012,86597.5,84.4
98,Jonathan Goodwin,SF,C,100.0,0,28,78.8,76.5,76.6,5,16,609,100.0,100.0,98.3,3,21,0,1171,1171,0,0,1171,638,638,0,0,533,0,49ers,2012,92274.8,69.89775784753363
99,Max Unger,SEA,C,100.0,1,29,86.2,77.6,87.0,3,11,556,100.0,100.0,98.7,4,14,0,1115,1115,0,0,1115,592,592,0,0,523,0,Seahawks,2012,96113.0,
100,Brian De La Puente,NO,C,100.0,0,20,84.4,79.2,83.4,4,10,697,100.0,100.0,98.7,3,16,2,1107,1107,0,0,1107,728,728,0,0,379,0,Saints,2012,93430.8,
101,John Sullivan,MIN,C,100.0,0,18,84.7,78.0,83.9,2,9,590,100.0,100.0,98.7,2,13,2,1096,1096,0,0,1096,618,618,0,0,478,0,Vikings,2012,92831.2,
102,Will Montgomery,WAS,C,100.0,1,32,77.7,81.0,74.3,2,9,549,100.0,100.0,98.8,3,12,1,1082,1082,0,0,1082,576,576,0,0,506,0,Commanders,2012,84071.40000000001,
103,Nick Mangold,NYJ,C,100.0,0,22,84.8,75.0,84.0,2,8,551,100.0,100.0,98.5,2,13,3,1066,1066,0,0,1066,591,591,0,0,475,0,Jets,2012,90396.8,
104,Brad Meester,JAX,C,100.0,0,15,63.2,71.6,56.8,3,15,654,100.0,100.0,98.2,2,21,3,1062,1062,0,0,1062,707,707,0,0,355,0,Jaguars,2012,67118.40000000001,
105,Roberto Garza,CHI,C,100.0,0,6,64.8,78.5,60.6,1,8,557,100.0,100.0,98.3,4,14,5,1046,1046,0,0,1046,595,595,0,0,451,0,Bears,2012,67780.8,
106,Robert Turner,SL,C,100.0,1,26,70.0,81.6,64.7,3,10,602,100.0,100.0,98.8,8,14,1,1044,624,420,0,1044,642,642,0,0,402,0,Rams,2012,73080.0,
107,Mike Pouncey,MIA,C,100.0,0,17,78.5,81.5,75.3,2,3,551,100.0,100.0,99.2,5,7,2,1032,1032,0,0,1032,589,589,0,0,443,0,Dolphins,2012,81012.0,
108,Alex Mack,CLV,C,100.0,1,8,79.7,78.2,82.3,2,8,617,100.0,100.0,98.7,9,13,3,1031,1031,0,0,1031,641,641,0,0,390,0,Browns,2012,82170.7,
109,Nick Hardwick,SD,C,100.0,0,27,65.4,66.5,64.3,4,14,581,100.0,100.0,97.9,4,21,3,1019,1019,0,0,1019,615,615,0,0,404,0,Chargers,2012,66642.6,
110,Stefen Wisniewski,OAK,C,100.0,1,23,68.1,84.8,59.3,2,6,612,100.0,100.0,99.3,6,8,0,1007,1007,0,0,1007,648,648,0,0,359,0,Raiders,2012,68576.7,
111,David Baas,NYG,C,100.0,0,21,73.4,61.5,76.3,7,16,563,100.0,100.0,97.8,2,24,1,1003,1003,0,0,1003,607,607,0,0,396,0,Giants,2012,73620.20000000001,
112,Fernando Velasco,TEN,C,100.0,0,31,75.8,80.3,73.7,3,9,615,100.0,100.0,99.0,4,12,0,995,794,200,0,995,644,644,0,1,351,0,Titans,2012,75421.0,
113,Dallas Reynolds,PHI,C,100.0,0,24,68.2,65.0,68.0,10,14,629,100.0,100.0,97.8,1,26,2,991,991,0,0,991,665,665,0,0,326,0,Eagles,2012,67586.2,
114,Ryan Lilja,KC,C,100.0,1,16,82.1,68.6,83.9,5,9,502,100.0,100.0,98.0,3,17,3,990,807,183,0,990,532,532,0,0,458,0,Chiefs,2012,81279.0,
115,Dan Koppen,DEN,C,100.0,0,10,66.6,82.6,57.4,1,6,511,100.0,100.0,99.1,1,8,1,981,981,0,0,981,541,541,0,0,440,0,Broncos,2012,65334.59999999999,
116,Jeff Saturday,GB,C,100.0,0,12,62.5,82.1,50.5,2,5,553,100.0,100.0,98.8,1,10,3,962,961,0,0,962,604,604,1,0,358,0,Packers,2012,60125.0,
117,Maurkice Pouncey,PIT,C,100.0,0,25,75.6,72.3,75.9,3,13,536,100.0,100.0,97.9,2,19,3,930,821,109,0,930,569,569,0,0,361,0,Steelers,2012,70308.0,
118,Eric Wood,BUF,C,100.0,0,4,68.5,79.4,61.3,3,4,482,100.0,100.0,98.9,2,9,2,872,872,0,0,872,501,501,0,0,371,0,Bills,2012,59732.0,
119,Ted Larsen,TB,C,100.0,1,30,64.5,77.9,62.9,5,10,498,100.0,100.0,98.5,8,15,0,843,606,0,0,843,521,521,237,0,322,0,Buccaneers,2012,54373.5,
120,Ryan Cook,DAL,C,100.0,1,9,68.8,70.7,69.2,4,12,523,100.0,100.0,98.3,4,17,1,813,813,0,0,813,544,544,0,0,269,0,Cowboys,2012,55934.399999999994,
121,Lyle Sendlein,ARZ,C,100.0,1,1,65.7,74.8,57.9,2,6,488,100.0,100.0,98.6,1,11,3,756,756,0,0,756,511,511,0,0,245,0,Cardinals,2012,49669.200000000004,
122,Geoff Hangartner,CAR,C,100.0,1,5,54.8,66.6,51.5,4,16,416,100.0,100.0,97.4,3,21,1,756,525,0,0,756,444,444,231,0,312,0,Panthers,2012,41428.799999999996,
123,Samson Satele,IND,C,100.0,0,14,68.6,58.3,74.6,7,10,459,100.0,100.0,96.8,3,23,6,720,720,0,0,720,490,490,0,0,230,0,Colts,2012,49391.99999999999,
124,Evan Smith,GB,C,100.0,0,12,69.4,64.9,71.2,3,7,326,100.0,100.0,97.9,5,12,2,588,267,310,0,588,347,347,1,0,241,7,Packers,2012,40807.200000000004,
125,A.Q. Shipley,IND,C,100.0,0,14,72.0,80.1,65.9,2,3,264,100.0,100.0,99.1,0,5,0,468,447,19,0,468,284,284,0,0,184,1,Colts,2012,33696.0,
126,Jeff Faine,CIN,C,100.0,0,7,53.3,66.5,45.4,0,5,274,100.0,100.0,98.7,3,6,1,456,456,0,0,456,291,291,0,0,165,0,Bengals,2012,24304.8,
127,Trevor Robinson,CIN,C,100.0,0,7,69.5,62.6,69.2,3,6,229,100.0,100.0,97.6,1,10,1,448,448,0,0,448,243,243,0,0,205,0,Bengals,2012,31136.0,
128,Scott Wells,SL,C,100.0,0,26,63.8,73.0,59.8,1,2,247,100.0,100.0,99.0,3,4,1,421,420,0,0,421,260,260,1,0,161,0,Rams,2012,26859.8,
129,Doug Legursky,PIT,C,100.0,0,25,56.9,46.3,59.5,5,7,247,100.0,100.0,96.4,2,15,3,408,244,93,0,408,266,266,71,0,142,0,Steelers,2012,23215.2,
130,Ryan Kalil,CAR,C,100.0,0,5,59.0,74.5,54.5,0,5,160,100.0,100.0,98.4,1,5,0,286,286,0,0,286,166,166,0,0,120,0,Panthers,2012,16874.0,
131,J.D. Walton,DEN,C,100.0,0,10,75.4,84.1,72.3,0,1,145,100.0,100.0,99.7,1,1,0,248,248,0,0,248,159,159,0,0,89,0,Broncos,2012,18699.2,
132,Kyle Cook,CIN,C,100.0,0,7,57.7,56.7,60.3,0,3,134,100.0,100.0,96.6,2,6,3,205,201,0,0,205,139,139,4,0,66,0,Bengals,2012,11828.5,
133,Rodney Hudson,KC,C,100.0,0,16,77.0,85.2,71.6,0,1,106,100.0,100.0,99.5,0,1,0,183,183,0,0,183,110,110,0,0,73,0,Chiefs,2012,14091.0,
134,Jason Kelce,PHI,C,100.0,0,24,80.2,79.1,78.6,1,0,79,100.0,100.0,99.4,1,1,0,136,136,0,0,136,84,84,0,0,52,0,Eagles,2012,10907.2,
135,Steve Vallos,JAX,C,100.0,0,15,62.3,58.8,67.6,2,2,84,100.0,100.0,97.6,1,4,0,124,0,0,0,124,90,90,124,0,34,0,Jaguars,2012,7725.2,
136,Kyle DeVan,TEN,C,100.0,1,31,58.6,72.0,54.0,1,0,63,100.0,100.0,99.2,1,1,0,124,124,0,0,124,64,64,0,0,60,0,Titans,2012,7266.400000000001,
137,Phil Costa,DAL,C,100.0,0,9,78.2,82.1,74.7,0,1,54,100.0,100.0,99.1,0,1,0,121,121,0,0,121,60,60,0,0,61,0,Cowboys,2012,9462.2,
138,Alex Parsons,OAK,C,100.0,0,23,51.9,45.6,52.4,2,4,75,100.0,100.0,96.0,0,6,0,120,72,0,0,120,81,81,48,0,39,0,Raiders,2012,6228.0,
139,Bryan Mattison,KC,C,100.0,0,16,58.0,37.4,63.0,1,2,40,100.0,100.0,93.7,0,4,1,79,0,40,0,79,40,40,26,0,39,13,Chiefs,2012,4582.0,
