Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Year_y,weighted_grade,weighted_average_grade,merge_player_y
7388.0,7388.0,2013.0,Panthers,OL,Jordan Gross,00-0022117,10.0,2003.0,2003.0,Panthers,33.0,8.0,0.883,21.4,1400.0,405.8,1905.0,64.35308589748428,2013.0,Panthers,0.15,70.60%,jordan gross,jordan gross,jordan gross,353,Jordan Gross,CAR,T,100.0,1,5,87.4,90.3,72.9,4,22,584,100.0,100.0,96.7,1,32,6,1058,0,0,1025,1058,612,612,0,0,446,33,2013,92469.2,MISSING,jordan gross
7192.0,7192.0,2013.0,Jets,OL,D'Brickashaw Ferguson,00-0024219,7.0,2006.0,2006.0,Jets,29.0,4.0,1.027,25.8,1800.0,490.52,2270.0,190.6467390546783,2013.0,Jets,-0.1,50.00%,dbrickashaw ferguson,dbrickashaw ferguson,dbrickashaw ferguson,354,D'Brickashaw Ferguson,NYJ,T,100.0,1,22,73.7,81.6,61.9,4,31,560,100.0,100.0,95.4,4,43,8,1052,0,0,1030,1052,583,583,0,0,469,22,2013,77532.40000000001,MISSING,dbrickashaw ferguson
6999.0,6999.0,2013.0,Falcons,OL,Lamar Holmes,00-0029527,1.0,2012.0,2012.0,Falcons,24.0,91.0,0.217,5.9,136.0,43.96,625.0,119.31843562104736,2013.0,Falcons,-0.1,25.00%,lamar holmes,lamar holmes,lamar holmes,355,Lamar Holmes,ATL,T,100.0,1,2,60.5,63.6,61.5,13,53,693,100.0,100.0,93.8,12,76,10,1052,0,0,885,1052,735,735,0,167,317,0,2013,63646.0,MISSING,lamar holmes
7200.0,7200.0,2013.0,Jets,OL,Austin Howard,00-0027297,3.0,2010.0,2010.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Jets,-0.1,50.00%,austin howard,austin howard,austin howard,356,Austin Howard,NYJ,T,100.0,0,22,70.8,69.9,65.8,15,21,558,100.0,100.0,96.4,2,38,2,1050,0,0,0,1050,581,581,0,1043,469,7,2013,74340.0,MISSING,austin howard
8012.0,8012.0,2013.0,Vikings,OL,Matt Kalil,00-0029687,1.0,2012.0,2012.0,Vikings,24.0,4.0,1.027,25.8,1800.0,490.52,2270.0,632.969464599976,2013.0,Vikings,-0.11,33.30%,matt kalil,matt kalil,matt kalil,357,Matt Kalil,MIN,T,100.0,2,18,72.9,78.2,64.2,12,33,627,100.0,100.0,95.8,5,49,4,1041,0,0,1041,1041,646,646,0,0,395,0,2013,75888.90000000001,MISSING,matt kalil
6429.0,6429.0,2013.0,Buccaneers,OL,Demar Dotson,00-0026814,4.0,2009.0,2009.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Buccaneers,-0.1,25.00%,demar dotson,demar dotson,demar dotson,358,Demar Dotson,TB,T,100.0,0,30,80.8,81.4,74.8,2,27,574,100.0,100.0,96.6,4,34,5,1037,0,0,0,1037,615,615,0,1036,422,0,2013,83789.59999999999,MISSING,demar dotson
6428.0,6428.0,2013.0,Buccaneers,OL,Donald Penn,00-0023894,7.0,2006.0,2006.0,MISSING,30.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Buccaneers,-0.1,25.00%,donald penn,donald penn,donald penn,359,Donald Penn,TB,T,99.9,2,30,78.7,75.9,74.2,6,28,575,99.8,99.8,95.0,5,46,12,1035,0,0,1034,1036,616,617,0,0,419,0,2013,81533.2,MISSING,donald penn
7513.0,7513.0,2013.0,Raiders,OL,Khalif Barnes,00-0023487,8.0,2005.0,2005.0,Jaguars,31.0,52.0,0.368,9.4,380.0,109.13,919.0,45.953075932341974,2013.0,Raiders,-0.13,25.00%,khalif barnes,khalif barnes,khalif barnes,360,Khalif Barnes,OAK,T,100.0,3,23,63.1,78.7,48.9,2,34,598,100.0,100.0,96.5,11,39,3,1033,0,320,711,1033,629,629,0,0,404,2,2013,65182.3,MISSING,khalif barnes
7631.0,7631.0,2013.0,Ravens,OL,Eugene Monroe,00-0026984,4.0,2009.0,2009.0,Jaguars,26.0,8.0,0.883,21.4,1400.0,405.8,1905.0,389.3134829268642,2013.0,Ravens,-0.09,50.00%,eugene monroe,eugene monroe,eugene monroe,361,Eugene Monroe,BLT,T,100.0,2,3,84.1,86.4,74.2,7,27,638,100.0,100.0,96.6,6,39,5,1031,0,0,1031,1031,675,675,0,0,356,0,2013,86707.09999999999,MISSING,eugene monroe
7329.0,7329.0,2013.0,Packers,OL,Don Barclay,00-0029187,1.0,2012.0,2012.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Packers,-0.04,50.00%,don barclay,don barclay,don barclay,362,Don Barclay,GB,T,100.0,1,12,62.0,63.3,60.3,6,27,577,100.0,100.0,95.6,6,42,9,1027,0,0,0,1027,611,611,68,959,416,0,2013,63674.0,MISSING,don barclay
7058.0,7058.0,2013.0,Giants,OL,Justin Pugh,00-0030585,0.0,2013.0,2013.0,Giants,23.0,19.0,0.619,15.8,875.0,277.81,1449.0,410.8997029699609,2013.0,Giants,-0.09,43.80%,justin pugh,justin pugh,justin pugh,363,Justin Pugh,NYG,T,100.0,0,21,75.1,68.0,76.2,4,43,613,100.0,100.0,95.4,3,52,5,1027,0,0,0,1027,643,643,0,1027,384,0,2013,77127.7,MISSING,justin pugh
6887.0,6887.0,2013.0,Dolphins,OL,Bryant McKinnie,00-0021383,11.0,2002.0,2002.0,Vikings,33.0,7.0,0.919,22.2,1500.0,425.5,1975.0,49.82794935403922,2013.0,Dolphins,-0.06,50.00%,bryant mckinnie,bryant mckinnie,bryant mckinnie,364,Bryant McKinnie,MIA,T,100.0,1,17,63.9,67.4,53.9,13,38,633,100.0,100.0,94.7,3,59,8,1021,0,0,1020,1021,657,657,0,0,364,0,2013,65241.9,MISSING,bryant mckinnie
6113.0,6113.0,2013.0,Bears,OL,Jordan Mills,00-0030046,0.0,2013.0,2013.0,Bears,22.0,163.0,0.106,2.2,26.0,8.87,318.0,56.102510436029974,2013.0,Bears,0.0,50.00%,jordan mills,jordan mills,jordan mills,365,Jordan Mills,CHI,T,100.0,0,6,55.8,46.7,63.6,13,62,603,100.0,100.0,93.3,2,78,3,1012,0,0,0,1012,640,640,0,1012,372,0,2013,56469.6,MISSING,jordan mills
7059.0,7059.0,2013.0,Giants,OL,Will Beatty,00-0027036,4.0,2009.0,2009.0,Giants,28.0,60.0,0.327,8.5,300.0,88.49,844.0,134.54580845547858,2013.0,Giants,-0.09,43.80%,will beatty,will beatty,will beatty,366,Will Beatty,NYG,T,100.0,2,21,70.3,63.0,73.7,7,39,609,100.0,100.0,94.1,9,59,13,1004,0,0,1000,1004,639,639,0,0,365,4,2013,70581.2,MISSING,will beatty
6820.0,6820.0,2013.0,Cowboys,OL,Doug Free,00-0025509,6.0,2007.0,2007.0,Cowboys,29.0,122.0,0.153,4.0,50.0,22.09,470.0,32.80248774769551,2013.0,Cowboys,0.0,50.00%,doug free,doug free,doug free,367,Doug Free,DAL,T,100.0,1,9,79.3,79.3,79.8,0,34,630,100.0,100.0,96.3,8,40,6,999,0,0,0,999,668,668,0,999,331,0,2013,79220.7,MISSING,doug free
6817.0,6817.0,2013.0,Cowboys,OL,Tyron Smith,00-0027947,2.0,2011.0,2011.0,Cowboys,22.0,9.0,0.847,20.6,1350.0,387.01,1843.0,457.33883337413505,2013.0,Cowboys,0.0,50.00%,tyron smith,tyron smith,tyron smith,368,Tyron Smith,DAL,T,100.0,2,9,89.0,87.9,85.3,3,27,629,100.0,100.0,97.5,7,31,1,997,0,0,997,997,666,666,0,0,331,0,2013,88733.0,MISSING,tyron smith
6178.0,6178.0,2013.0,Bengals,OL,Andrew Whitworth,00-0024270,7.0,2006.0,2006.0,Bengals,31.0,55.0,0.352,9.1,350.0,100.88,890.0,59.26755837793681,2013.0,Bengals,0.14,64.70%,andrew whitworth,andrew whitworth,andrew whitworth,369,Andrew Whitworth,CIN,T,100.0,2,7,91.4,86.2,90.7,3,15,568,100.0,100.0,97.5,7,23,5,996,0,399,591,996,597,597,0,0,399,6,2013,91034.4,MISSING,andrew whitworth
8013.0,8013.0,2013.0,Vikings,OL,Phil Loadholt,00-0027030,4.0,2009.0,2009.0,Vikings,27.0,54.0,0.357,9.2,360.0,103.56,899.0,147.96109316366915,2013.0,Vikings,-0.11,33.30%,phil loadholt,phil loadholt,phil loadholt,370,Phil Loadholt,MIN,T,100.0,0,18,82.0,76.3,84.8,5,27,575,100.0,100.0,96.5,3,36,4,954,0,0,0,954,593,593,0,954,361,0,2013,78228.0,MISSING,phil loadholt
7882.0,7882.0,2013.0,Texans,OL,Duane Brown,00-0026166,5.0,2008.0,2008.0,Texans,28.0,26.0,0.549,13.9,700.0,222.74,1284.0,175.74232142246822,2013.0,Texans,-0.13,12.50%,duane brown,duane brown,duane brown,371,Duane Brown,HST,T,100.0,0,13,84.7,85.3,79.2,9,20,579,100.0,100.0,97.0,7,32,3,953,0,0,953,953,602,602,0,0,351,0,2013,80719.1,MISSING,duane brown
7696.0,7696.0,2013.0,Saints,OL,Charles Brown,00-0027669,3.0,2010.0,2010.0,Saints,26.0,64.0,0.306,8.1,270.0,76.69,810.0,139.3327309780732,2013.0,Saints,0.16,66.70%,charles brown,charles brown,charles brown,372,Charles Brown,NO,T,100.0,2,20,67.5,63.4,70.5,9,33,583,100.0,100.0,95.2,12,49,7,950,0,0,950,950,622,622,0,0,328,0,2013,64125.0,MISSING,charles brown
7819.0,7819.0,2013.0,Steelers,OL,Marcus Gilbert,00-0028001,2.0,2011.0,2011.0,Steelers,25.0,63.0,0.311,8.2,276.0,81.81,818.0,156.78361465874025,2013.0,Steelers,-0.01,50.00%,marcus gilbert,marcus gilbert,marcus gilbert,373,Marcus Gilbert,PIT,T,100.0,0,25,68.3,69.0,67.0,5,30,576,100.0,100.0,95.1,8,46,11,950,0,0,0,950,605,605,0,949,345,1,2013,64885.0,MISSING,marcus gilbert
6891.0,6891.0,2013.0,Dolphins,OL,Tyson Clabo,00-0022245,9.0,2004.0,2004.0,MISSING,31.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Dolphins,-0.06,50.00%,tyson clabo,tyson clabo,tyson clabo,374,Tyson Clabo,MIA,T,100.0,0,17,69.2,67.0,65.6,10,31,614,100.0,100.0,94.9,2,52,11,949,0,0,0,949,635,635,0,948,314,0,2013,65670.8,MISSING,tyson clabo
6613.0,6613.0,2013.0,Chiefs,OL,Branden Albert,00-0026155,5.0,2008.0,2008.0,Chiefs,28.0,15.0,0.675,17.4,1050.0,315.2,1574.0,227.18484628016552,2013.0,Chiefs,0.07,64.70%,branden albert,branden albert,branden albert,375,Branden Albert,KC,T,100.0,0,16,77.2,83.7,70.9,6,16,524,100.0,100.0,97.1,9,26,4,858,0,0,858,858,558,558,0,0,300,0,2013,66237.6,MISSING,branden albert
7570.0,7570.0,2013.0,Rams,OL,Jake Long,00-0025820,5.0,2008.0,2008.0,Dolphins,28.0,1.0,1.135,34.6,3000.0,1000.0,3000.0,496.5853037914096,2013.0,Rams,-0.05,43.80%,jake long,jake long,jake long,376,Jake Long,SL,T,100.0,1,26,90.5,80.4,91.2,4,22,468,100.0,100.0,95.9,5,32,6,852,0,0,852,852,497,497,0,0,355,0,2013,77106.0,MISSING,jake long
7888.0,7888.0,2013.0,Texans,OL,Derek Newton,00-0028152,2.0,2011.0,2011.0,Texans,25.0,214.0,0.06,0.4,6.0,2.85,174.0,20.840648821963164,2013.0,Texans,-0.13,12.50%,derek newton,derek newton,derek newton,377,Derek Newton,HST,T,100.0,6,13,59.7,56.9,67.3,7,37,496,100.0,100.0,94.4,13,50,6,830,0,0,0,830,517,517,0,830,313,0,2013,49551.0,MISSING,derek newton
7823.0,7823.0,2013.0,Steelers,OL,Kelvin Beachum,00-0029316,1.0,2012.0,2012.0,Steelers,24.0,248.0,0.049,0.0,0.0,1.34,97.0,13.906471522891492,2013.0,Steelers,-0.01,50.00%,kelvin beachum,kelvin beachum,kelvin beachum,378,Kelvin Beachum,PIT,T,100.0,0,25,68.7,77.0,57.7,6,21,487,100.0,100.0,95.8,4,34,7,828,45,77,688,828,508,508,0,13,320,5,2013,56883.600000000006,MISSING,kelvin beachum
6496.0,6496.0,2013.0,Cardinals,OL,Bradley Sowell,00-0029091,1.0,2012.0,2012.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Cardinals,0.07,62.50%,bradley sowell,bradley sowell,bradley sowell,379,Bradley Sowell,ARZ,T,99.9,1,1,50.1,47.8,50.1,12,40,456,99.8,99.8,92.8,3,59,7,824,0,0,822,825,484,485,0,0,340,3,2013,41332.5,MISSING,bradley sowell
7573.0,7573.0,2013.0,Rams,OL,Joe Barksdale,00-0028030,2.0,2011.0,2011.0,Raiders,24.0,92.0,0.214,5.8,132.0,43.01,619.0,106.35634188706068,2013.0,Rams,-0.05,43.80%,joe barksdale,joe barksdale,joe barksdale,380,Joe Barksdale,SL,T,100.0,0,26,71.3,77.6,59.7,5,18,453,100.0,100.0,96.6,1,27,4,823,0,0,0,823,479,479,0,818,344,5,2013,58679.899999999994,MISSING,joe barksdale
7953.0,7953.0,2013.0,Titans,OL,David Stewart,00-0023548,8.0,2005.0,2005.0,Titans,31.0,113.0,0.168,4.5,68.0,27.0,511.0,20.11193878563836,2013.0,Titans,0.03,43.80%,david stewart,david stewart,david stewart,381,David Stewart,TEN,T,100.0,1,31,70.3,72.6,61.6,5,23,479,100.0,100.0,96.0,3,33,5,800,0,0,0,800,506,506,0,800,294,0,2013,56240.0,MISSING,david stewart
7137.0,7137.0,2013.0,Jaguars,OL,Cameron Bradfield,00-0028401,2.0,2011.0,2011.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Jaguars,-0.24,25.00%,cameron bradfield,cameron bradfield,cameron bradfield,382,Cameron Bradfield,JAX,T,100.0,1,15,54.7,60.4,46.7,14,29,483,100.0,100.0,94.1,5,50,7,794,0,0,781,794,506,506,0,6,288,6,2013,43431.8,MISSING,cameron bradfield
7135.0,7135.0,2013.0,Jaguars,OL,Austin Pasztor,00-0029076,1.0,2012.0,2012.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Jaguars,-0.24,25.00%,austin pasztor,austin pasztor,austin pasztor,383,Austin Pasztor,JAX,T,100.0,0,15,65.1,69.5,58.2,10,18,483,100.0,100.0,96.1,3,33,5,791,0,0,0,791,506,506,0,788,285,0,2013,51494.1,MISSING,austin pasztor
6611.0,6611.0,2013.0,Chiefs,OL,Eric Fisher,00-0030584,0.0,2013.0,2013.0,Chiefs,22.0,1.0,1.135,34.6,3000.0,1000.0,3000.0,1000.0,2013.0,Chiefs,0.07,64.70%,eric fisher,eric fisher,eric fisher,384,Eric Fisher,KC,T,100.0,0,16,57.8,49.5,67.1,5,35,465,100.0,100.0,94.2,6,47,7,789,0,0,0,789,493,493,0,788,296,1,2013,45604.2,MISSING,eric fisher
6557.0,6557.0,2013.0,Chargers,OL,King Dunlap,00-0026370,5.0,2008.0,2008.0,Eagles,27.0,230.0,0.053,0.0,0.0,2.0,136.0,9.33872051188814,2013.0,Chargers,0.05,55.60%,king dunlap,king dunlap,king dunlap,385,King Dunlap,SD,T,100.0,1,27,87.7,72.5,90.6,4,21,384,100.0,100.0,96.0,4,28,3,779,0,0,779,779,413,413,0,0,366,0,2013,68318.3,MISSING,king dunlap
7757.0,7757.0,2013.0,Seahawks,OL,Breno Giacomini,00-0026290,5.0,2008.0,2008.0,Packers,27.0,150.0,0.12,2.7,31.0,11.85,361.0,32.40499389859379,2013.0,Seahawks,0.22,84.20%,breno giacomini,breno giacomini,breno giacomini,386,Breno Giacomini,SEA,T,100.0,0,29,68.6,68.5,67.4,1,23,349,100.0,100.0,95.4,7,28,4,717,0,0,0,717,375,375,0,716,342,1,2013,49186.2,MISSING,breno giacomini
7516.0,7516.0,2013.0,Raiders,OL,Tony Pashos,00-0022149,10.0,2003.0,2003.0,Ravens,33.0,173.0,0.095,1.8,22.0,7.1,286.0,5.440218534808327,2013.0,Raiders,-0.13,25.00%,tony pashos,tony pashos,tony pashos,387,Tony Pashos,OAK,T,100.0,2,23,64.6,73.4,54.3,1,19,414,100.0,100.0,96.1,3,26,6,712,0,0,0,712,435,435,0,712,277,0,2013,45995.2,MISSING,tony pashos
7452.0,7452.0,2013.0,Patriots,OL,Marcus Cannon,00-0028076,2.0,2011.0,2011.0,Patriots,25.0,138.0,0.134,3.2,37.0,15.47,405.0,61.13471645298712,2013.0,Patriots,0.02,72.20%,marcus cannon,marcus cannon,marcus cannon,388,Marcus Cannon,NE,T,100.0,0,19,69.0,73.7,64.5,5,17,351,100.0,100.0,96.3,5,24,2,703,0,0,30,703,380,380,78,595,323,0,2013,48507.0,MISSING,marcus cannon
6179.0,6179.0,2013.0,Bengals,OL,Anthony Collins,00-0026252,5.0,2008.0,2008.0,Bengals,27.0,112.0,0.17,4.6,70.0,27.6,515.0,50.18766313130736,2013.0,Bengals,0.14,64.70%,anthony collins,anthony collins,anthony collins,389,Anthony Collins,CIN,T,100.0,0,7,77.1,87.1,63.7,1,13,372,100.0,100.0,98.1,2,14,0,660,0,0,598,660,389,389,0,34,271,27,2013,50885.99999999999,MISSING,anthony collins
7002.0,7002.0,2013.0,Falcons,OL,Jeremy Trueblood,00-0024274,7.0,2006.0,2006.0,Buccaneers,30.0,59.0,0.332,8.6,310.0,90.84,853.0,55.57318938939078,2013.0,Falcons,-0.1,25.00%,jeremy trueblood,jeremy trueblood,jeremy trueblood,390,Jeremy Trueblood,ATL,T,100.0,0,2,69.3,66.6,69.0,7,24,408,100.0,100.0,95.7,4,33,2,628,0,0,0,628,436,436,0,628,192,0,2013,43520.4,MISSING,jeremy trueblood
6615.0,6615.0,2013.0,Chiefs,OL,Donald Stephenson,00-0029543,1.0,2012.0,2012.0,Chiefs,24.0,74.0,0.264,7.2,220.0,63.93,733.0,148.80743923126758,2013.0,Chiefs,0.07,64.70%,donald stephenson,donald stephenson,donald stephenson,391,Donald Stephenson,KC,T,99.8,0,16,65.7,59.3,69.1,6,27,347,99.7,99.7,95.0,6,34,1,613,0,0,304,614,374,375,0,298,239,12,2013,40339.8,MISSING,donald stephenson
7752.0,7752.0,2013.0,Seahawks,OL,Russell Okung,00-0027859,3.0,2010.0,2010.0,Seahawks,24.0,6.0,0.955,23.2,1600.0,446.15,2056.0,470.6783511995762,2013.0,Seahawks,0.22,84.20%,russell okung,russell okung,russell okung,392,Russell Okung,SEA,T,100.0,1,29,67.6,63.7,70.6,5,13,306,100.0,100.0,96.1,10,21,3,608,0,0,608,608,330,330,0,0,278,0,2013,41100.8,MISSING,russell okung
7759.0,7759.0,2013.0,Seahawks,OL,Michael Bowie,00-0030490,0.0,2013.0,2013.0,Seahawks,21.0,242.0,0.05,0.0,0.0,1.53,110.0,16.449906020558004,2013.0,Seahawks,0.22,84.20%,michael bowie,michael bowie,michael bowie,393,Michael Bowie,SEA,T,100.0,0,29,75.8,60.1,85.9,3,13,301,100.0,100.0,95.7,3,21,5,584,0,60,16,584,320,320,52,455,264,0,2013,44267.2,MISSING,michael bowie
7572.0,7572.0,2013.0,Rams,OL,Rodger Saffold,00-0027648,3.0,2010.0,2010.0,Rams,25.0,33.0,0.495,12.3,580.0,179.54,1159.0,229.7753417557693,2013.0,Rams,-0.05,43.80%,rodger saffold,rodger saffold,rodger saffold,394,Rodger Saffold,SL,T,100.0,0,26,77.9,83.7,71.5,3,11,272,100.0,100.0,97.4,2,14,0,543,0,0,130,543,289,289,230,182,254,1,2013,42299.7,MISSING,rodger saffold
7269.0,7269.0,2013.0,Lions,OL,LaAdrian Waddle,00-0029886,0.0,2013.0,2013.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Lions,0.03,43.80%,laadrian waddle,laadrian waddle,laadrian waddle,395,LaAdrian Waddle,DET,T,100.0,0,11,75.7,72.1,74.2,8,17,312,100.0,100.0,96.0,2,25,0,540,0,0,29,540,326,326,0,510,214,0,2013,40878.0,MISSING,laadrian waddle
7450.0,7450.0,2013.0,Patriots,OL,Sebastian Vollmer,00-0027034,4.0,2009.0,2009.0,Patriots,29.0,58.0,0.337,8.7,320.0,93.26,862.0,138.83955506328573,2013.0,Patriots,0.02,72.20%,sebastian vollmer,sebastian vollmer,sebastian vollmer,396,Sebastian Vollmer,NE,T,100.0,0,19,81.7,79.4,76.5,1,13,294,100.0,100.0,96.9,0,16,2,502,0,0,0,502,311,311,0,501,191,1,2013,41013.4,MISSING,sebastian vollmer
7885.0,7885.0,2013.0,Texans,OL,Ryan Harris,00-0025457,6.0,2007.0,2007.0,Broncos,28.0,70.0,0.279,7.5,240.0,69.82,763.0,63.770526515169024,2013.0,Texans,-0.13,12.50%,ryan harris,ryan harris,ryan harris,397,Ryan Harris,HST,T,100.0,0,13,65.1,65.2,63.2,12,14,291,100.0,100.0,94.8,3,28,2,479,0,0,168,479,305,305,0,291,174,20,2013,31182.9,MISSING,ryan harris
7818.0,7818.0,2013.0,Steelers,OL,Mike Adams,00-0029202,1.0,2012.0,2012.0,Steelers,23.0,56.0,0.347,9.0,340.0,98.27,880.0,193.7762075234928,2013.0,Steelers,-0.01,50.00%,mike adams,mike adams,mike adams,398,Mike Adams,PIT,T,99.6,0,25,64.0,57.5,66.2,8,24,294,99.3,99.4,93.2,2,36,4,478,0,0,358,480,309,311,0,25,169,97,2013,30720.0,MISSING,mike adams
7267.0,7267.0,2013.0,Lions,OL,Corey Hilliard,00-0025596,6.0,2007.0,2007.0,Patriots,28.0,209.0,0.062,0.6,8.0,3.18,187.0,10.311409924898609,2013.0,Lions,0.03,43.80%,corey hilliard,corey hilliard,corey hilliard,399,Corey Hilliard,DET,T,100.0,0,11,65.5,67.4,58.3,1,14,269,100.0,100.0,96.8,0,16,1,455,0,0,0,455,280,280,0,426,175,27,2013,29802.5,MISSING,corey hilliard
6883.0,6883.0,2013.0,Dolphins,OL,Jonathan Martin,00-0029593,1.0,2012.0,2012.0,Dolphins,24.0,42.0,0.429,10.8,480.0,141.82,1032.0,241.76030598629904,2013.0,Dolphins,-0.06,50.00%,jonathan martin,jonathan martin,jonathan martin,400,Jonathan Martin,MIA,T,100.0,1,17,65.8,66.9,62.6,7,15,296,100.0,100.0,93.9,3,29,7,454,0,0,374,454,306,306,0,80,148,0,2013,29873.199999999997,MISSING,jonathan martin
6685.0,6685.0,2013.0,Colts,OL,Jeff Linkenbach,00-0027469,3.0,2010.0,2010.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Colts,0.02,66.70%,jeff linkenbach,jeff linkenbach,jeff linkenbach,401,Jeff Linkenbach,IND,T,100.0,0,14,62.7,68.6,58.5,2,12,225,100.0,100.0,95.6,1,17,3,398,0,13,0,398,247,247,357,4,151,24,2013,24954.6,MISSING,jeff linkenbach
7512.0,7512.0,2013.0,Raiders,OL,Jared Veldheer,00-0027674,3.0,2010.0,2010.0,Raiders,26.0,69.0,0.283,7.6,245.0,71.38,770.0,130.19224153531596,2013.0,Raiders,-0.13,25.00%,jared veldheer,jared veldheer,jared veldheer,402,Jared Veldheer,OAK,T,100.0,1,23,64.9,74.4,57.3,0,13,196,100.0,100.0,96.2,6,14,1,322,0,0,322,322,209,209,0,0,113,0,2013,20897.800000000003,MISSING,jared veldheer
7007.0,7007.0,2013.0,Falcons,OL,Ryan Schraeder,00-0029786,0.0,2013.0,2013.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2013.0,Falcons,-0.1,25.00%,ryan schraeder,ryan schraeder,ryan schraeder,403,Ryan Schraeder,ATL,T,100.0,0,2,63.1,66.8,56.8,0,12,193,100.0,100.0,94.8,2,16,4,306,0,0,3,306,207,207,0,282,99,21,2013,19308.6,MISSING,ryan schraeder
7695.0,7695.0,2013.0,Saints,OL,Terron Armstead,00-0030067,0.0,2013.0,2013.0,Saints,22.0,75.0,0.26,7.1,215.0,62.54,726.0,162.0967737346473,2013.0,Saints,0.16,66.70%,terron armstead,terron armstead,terron armstead,404,Terron Armstead,NO,T,100.0,0,20,76.3,75.4,76.4,1,5,161,100.0,100.0,95.7,3,10,4,286,0,0,285,286,169,169,0,0,117,0,2013,21821.8,MISSING,terron armstead
7125.0,7125.0,2013.0,Jaguars,OL,Luke Joeckel,00-0030545,0.0,2013.0,2013.0,Jaguars,21.0,2.0,1.099,30.2,2600.0,717.17,2635.0,860.6568616536375,2013.0,Jaguars,-0.24,25.00%,luke joeckel,luke joeckel,luke joeckel,405,Luke Joeckel,JAX,T,100.0,0,15,58.1,62.9,55.5,1,11,178,100.0,100.0,94.9,2,15,3,273,0,0,12,273,186,186,0,261,87,0,2013,15861.3,MISSING,luke joeckel
7822.0,7822.0,2013.0,Steelers,OL,Guy Whimper,00-0024344,7.0,2006.0,2006.0,Giants,30.0,129.0,0.144,3.7,43.0,18.91,441.0,22.56846658752124,2013.0,Steelers,-0.01,50.00%,guy whimper,guy whimper,guy whimper,406,Guy Whimper,PIT,T,100.0,0,25,59.4,70.0,51.1,0,5,156,100.0,100.0,96.5,2,8,3,265,0,122,5,265,164,164,75,62,101,1,2013,15741.0,MISSING,guy whimper
7817.0,7817.0,2013.0,Steelers,OL,Levi Brown,00-0025392,6.0,2007.0,2007.0,Cardinals,29.0,5.0,0.991,24.3,1700.0,467.81,2152.0,244.80536618371596,2013.0,Steelers,-0.01,50.00%,levi brown,levi brown,levi brown,407,Levi Brown,PIT,T,100.0,0,25,57.4,47.2,70.8,6,8,164,100.0,100.0,93.3,3,18,4,262,0,0,262,262,175,175,0,0,87,0,2013,15038.8,MISSING,levi brown
7514.0,7514.0,2013.0,Raiders,OL,Matt McCants,00-0029302,1.0,2012.0,2012.0,Giants,24.0,201.0,0.068,0.8,11.0,3.81,207.0,28.86611394023547,2013.0,Raiders,-0.13,25.00%,matt mccants,matt mccants,matt mccants,408,Matt McCants,OAK,T,100.0,1,23,73.0,83.1,64.3,0,3,118,100.0,100.0,98.7,1,3,0,256,0,2,0,256,127,127,0,199,129,55,2013,18688.0,MISSING,matt mccants
7328.0,7328.0,2013.0,Packers,OL,Marshall Newhouse,00-0027768,3.0,2010.0,2010.0,Packers,24.0,169.0,0.099,1.9,24.0,7.76,299.0,38.161714339649805,2013.0,Packers,-0.04,50.00%,marshall newhouse,marshall newhouse,marshall newhouse,409,Marshall Newhouse,GB,T,100.0,1,12,55.8,41.7,69.2,4,14,156,100.0,100.0,92.3,3,21,3,256,0,1,13,256,168,168,16,218,88,7,2013,14284.8,MISSING,marshall newhouse
