,position,weighted_avg_block_percent,weighted_avg_declined_penalties,weighted_avg_franchise_id,weighted_avg_grades_offense,weighted_avg_grades_pass_block,weighted_avg_grades_run_block,weighted_avg_hits_allowed,weighted_avg_hurries_allowed,weighted_avg_non_spike_pass_block,weighted_avg_non_spike_pass_block_percentage,weighted_avg_pass_block_percent,weighted_avg_pbe,weighted_avg_penalties,weighted_avg_pressures_allowed,weighted_avg_sacks_allowed,weighted_avg_snap_counts_block,weighted_avg_snap_counts_ce,weighted_avg_snap_counts_lg,weighted_avg_snap_counts_lt,weighted_avg_snap_counts_offense,weighted_avg_snap_counts_pass_block,weighted_avg_snap_counts_pass_play,weighted_avg_snap_counts_rg,weighted_avg_snap_counts_rt,weighted_avg_snap_counts_run_block,weighted_avg_snap_counts_te,Team,Year,Previous_block_percent,Previous_declined_penalties,Previous_franchise_id,Previous_grades_offense,Previous_grades_pass_block,Previous_grades_run_block,Previous_hits_allowed,Previous_hurries_allowed,Previous_non_spike_pass_block,Previous_non_spike_pass_block_percentage,Previous_pass_block_percent,Previous_pbe,Previous_penalties,Previous_pressures_allowed,Previous_sacks_allowed,Previous_snap_counts_block,Previous_snap_counts_ce,Previous_snap_counts_lg,Previous_snap_counts_lt,Previous_snap_counts_offense,Previous_snap_counts_pass_block,Previous_snap_counts_pass_play,Previous_snap_counts_rg,Previous_snap_counts_rt,Previous_snap_counts_run_block,Previous_snap_counts_te
51,TE,54.37479674796748,0.0,12.999999999999998,57.326203877423396,47.58036272670419,52.902251407129455,0.5997498436522827,3.9055659787367105,51.20075046904315,18.381550969355846,19.33064415259537,92.14127579737335,2.2026266416510323,6.210131332082551,1.7048155096935587,283.57786116322706,0.0,0.0,0.0,527.8311444652908,57.80800500312695,302.0612883051907,0.0,0.0,225.76985616010003,321.3564727954972,Texans,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
52,C,100.0,0.5,14.0,72.95,76.5,69.2,2.0,4.5,339.5,100.0,100.0,98.9,3.0,7.0,0.5,567.0,566.0,0.0,0.0,567.0,363.5,363.5,0.0,0.0,203.5,0.0,Colts,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
53,G,99.95007503751876,0.49974987493746875,14.0,70.14622311155577,72.70035017508754,66.19489744872436,2.250625312656328,8.24912456228114,323.4977488744372,99.92511255627814,99.92511255627814,97.1744372186093,3.998999499749875,11.0,0.5002501250625313,536.968484242121,1.0005002501250626,284.14207103551774,0.0,537.2181090545272,344.99799899949977,345.24762381190595,249.08004002001,0.0,191.97048524262132,2.995497748874437,Colts,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
54,T,99.7411068778825,0.0,14.0,68.43593342690997,69.88365750952475,62.92338079005414,4.001604170844195,12.201323440946462,276.374373370764,99.52205734910768,99.56190094245036,96.54293162221776,2.598957288951273,18.00240625626629,1.7994786444756365,481.30599558853015,0.0,0.0,226.3489071586124,482.30178464006417,296.786244235011,297.782033286545,27.649488670543416,203.1810707840385,184.51975135351915,25.122318026869863,Colts,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
55,TE,61.91368380363355,0.0885195206803247,14.0,67.40618477000386,76.75929648241207,59.88523386161578,0.29532276768457677,0.19134132199458834,16.646695013529186,21.806068805566294,24.15137224584461,98.65979899497488,1.6072671047545422,0.4866640896791651,0.0,145.7367607267105,0.0,0.0,1.06068805566293,255.85813683803636,19.853884808658677,129.79822187862388,0.0,0.26555856204097406,125.8828759180518,175.60610746037884,Colts,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
56,C,100.0,1.0,15.0,69.3,77.0,65.2,2.0,4.5,325.0,100.0,100.0,98.35,2.5,8.5,2.0,525.5,519.5,0.0,0.0,525.5,337.5,337.5,0.0,0.0,188.0,5.5,Jaguars,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
57,G,100.0,0.25,15.0,61.65,61.575,59.2,3.25,16.25,392.0,100.0,100.0,95.65,2.5,24.5,5.0,629.25,0.0,259.75,0.0,629.25,408.25,408.25,355.75,11.5,221.0,1.75,Jaguars,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
58,T,100.0,0.6666666666666666,15.0,55.25,58.083333333333336,58.5,3.3333333333333335,16.166666666666668,227.83333333333334,100.0,100.0,94.36666666666666,3.5,21.5,2.0,362.6666666666667,0.0,0.0,173.16666666666666,362.6666666666667,237.0,237.0,0.0,188.66666666666666,125.66666666666667,0.3333333333333333,Jaguars,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
59,TE,55.654176450855424,0.0,14.999999999999998,59.23944984904395,55.81583361288158,63.81694062395168,0.0,1.1442468970144246,12.504528681650452,19.40771553170077,17.90570278430057,91.43686682321369,0.9322375041932236,1.2982220731298222,0.1539751761153975,105.43743710164374,0.0,0.0,0.0,204.7051325058705,13.273062730627304,112.43106340154308,0.0,0.0,92.16437437101644,158.24052331432404,Jaguars,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
60,C,100.0,0.0,16.0,69.56666666666666,80.2,63.833333333333336,0.6666666666666666,1.6666666666666667,218.66666666666666,100.0,100.0,99.23333333333333,1.0,2.6666666666666665,0.3333333333333333,359.3333333333333,348.3333333333333,0.0,0.0,359.3333333333333,234.0,234.0,9.333333333333334,0.0,125.33333333333333,1.6666666666666667,Chiefs,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
61,G,100.0,1.0,16.0,57.925,66.675,56.65,3.75,12.5,317.75,100.0,100.0,96.95,5.5,17.5,1.25,518.0,0.0,261.25,0.75,518.0,340.75,340.75,254.25,0.0,177.25,1.75,Chiefs,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
62,T,100.0,1.0,16.0,78.8,78.65,72.85,6.5,21.5,639.5,100.0,100.0,97.25,6.0,31.5,3.5,1043.5,0.0,0.0,519.5,1043.5,685.5,685.5,0.0,520.5,358.0,3.5,Chiefs,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
63,TE,71.91540880503145,0.20990566037735847,16.0,61.647248427672956,31.792295597484276,61.89088050314466,0.753930817610063,0.20990566037735847,16.602987421383645,14.018160377358488,13.953066037735846,53.280660377358494,1.721698113207547,1.1108490566037734,0.1470125786163522,98.24606918238993,0.0,0.0,0.6297169811320754,227.00157232704402,17.169811320754718,145.92531446540877,0.0,0.7767295597484276,81.07625786163521,126.46462264150942,Chiefs,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
64,C,100.0,0.5,26.0,67.05,67.85,66.3,3.5,13.0,308.5,100.0,100.0,98.3,3.5,18.5,2.0,545.5,545.0,0.0,0.0,545.5,328.5,328.5,0.0,0.0,217.0,0.0,Rams,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
65,G,100.0,0.5,26.0,76.65,72.2,74.7,5.0,21.0,612.5,100.0,100.0,97.65,4.0,27.5,1.5,1085.0,5.0,542.5,0.0,1085.0,652.5,652.5,536.5,0.0,432.5,0.0,Rams,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
66,T,100.0,0.6666666666666666,26.0,80.13333333333334,83.73333333333333,76.16666666666667,2.6666666666666665,16.0,413.3333333333333,100.0,100.0,98.13333333333334,3.3333333333333335,20.666666666666668,2.0,739.3333333333334,0.0,1.6666666666666667,366.6666666666667,739.3333333333334,440.0,440.0,3.3333333333333335,366.6666666666667,299.3333333333333,0.0,Rams,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
67,TE,75.65993820803295,0.0,26.000000000000004,75.91616889804325,69.03017507723996,70.43831101956746,0.7064881565396498,2.2760041194644693,52.369721936148295,43.36725025746653,43.44593202883626,97.50411946446962,0.3532440782698249,3.1390319258496393,0.15653964984552007,228.87229660144183,0.0,0.0,0.0,358.9402677651905,55.90216271884655,185.65705458290424,0.0,0.0,172.97013388259526,289.70442842430487,Rams,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
68,C,100.0,0.0,27.0,59.0,72.85,57.2,1.5,6.5,276.0,100.0,100.0,99.1,4.0,9.0,1.0,497.5,497.5,0.0,0.0,497.5,294.0,294.0,0.0,0.0,203.5,0.0,Chargers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
69,G,100.0,0.3333333333333333,27.0,55.766666666666666,62.3,54.46666666666667,4.0,15.666666666666666,368.0,100.0,100.0,97.43333333333334,1.6666666666666667,24.0,4.333333333333333,663.3333333333334,0.0,331.6666666666667,0.0,663.3333333333334,392.0,392.0,331.6666666666667,0.0,271.3333333333333,0.0,Chargers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
70,T,100.0,1.3333333333333333,27.0,63.6,52.53333333333333,67.9,6.333333333333333,21.333333333333332,344.3333333333333,100.0,100.0,94.3,4.666666666666667,31.333333333333332,3.6666666666666665,620.6666666666666,0.0,0.0,330.6666666666667,620.6666666666666,367.3333333333333,367.3333333333333,0.0,284.6666666666667,253.33333333333334,5.333333333333333,Chargers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
71,TE,63.67723187537448,0.0,27.0,62.64301977231876,74.79257040143798,62.23523067705213,0.0,0.7657279808268423,37.26303175554224,25.471539844218093,25.520311563810665,99.38741761533853,2.307968843618933,0.7657279808268423,0.0,247.3067705212702,0.0,0.0,1.1485919712402635,403.49550629119227,39.64589574595566,195.83463151587776,0.0,0.7657279808268423,207.66087477531454,295.69442780107846,Chargers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
72,C,100.0,0.3333333333333333,17.0,59.766666666666666,62.13333333333333,58.93333333333333,1.3333333333333333,8.666666666666666,189.66666666666666,100.0,100.0,97.56666666666666,1.3333333333333333,11.333333333333334,1.3333333333333333,334.0,306.6666666666667,27.333333333333332,0.0,334.0,203.66666666666666,203.66666666666666,0.0,0.0,130.33333333333334,0.0,Dolphins,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
73,G,100.0,0.0,17.0,52.48,55.72,50.76,2.8,10.2,209.6,100.0,100.0,95.76,2.0,15.4,2.4,368.2,0.2,183.8,0.0,368.2,225.2,225.2,184.2,0.0,143.0,0.0,Dolphins,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
74,T,99.97501875468868,1.4993748437109278,17.0,59.52178044511129,58.322730682670674,59.37186796699176,3.5001250312578147,8.748187046761691,260.2010502625656,100.0,99.95003750937737,94.89962490622656,4.999499874968743,15.497374343585896,3.2490622655663923,461.911727931983,0.0,0.0,229.05501375343837,462.1615403850964,279.69717429357337,279.9469867466867,0.0,227.1060265066267,182.21455363840963,6.000500125031258,Dolphins,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
75,TE,62.60802005012531,0.1796157059314954,17.0,57.8421052631579,63.61837928153717,52.938512949039264,0.6516290726817042,1.2464494569757727,41.27986633249791,32.714285714285715,32.898329156223895,94.76416040100251,0.1796157059314954,3.4269005847953213,1.5288220551378446,162.04010025062658,0.0,0.0,1.4803675856307434,262.75856307435254,44.79782790309106,145.51629072681703,0.0,2.764411027568922,117.2422723475355,192.17627401837927,Dolphins,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
76,C,100.0,0.5,18.0,47.5,57.3,45.4,3.0,14.0,333.0,100.0,100.0,97.3,4.0,19.0,2.0,527.0,525.5,0.0,0.0,527.0,352.5,352.5,1.5,0.0,174.5,0.0,Vikings,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
77,G,100.0,1.0,18.0,60.166666666666664,52.43333333333333,63.96666666666667,3.3333333333333335,20.333333333333332,444.0,100.0,100.0,95.83333333333333,5.0,29.0,5.333333333333333,699.6666666666666,0.0,350.3333333333333,0.0,699.6666666666666,470.0,470.0,349.3333333333333,0.0,229.66666666666666,0.0,Vikings,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
78,T,100.0,0.6666666666666666,18.0,65.2,64.0,61.4,5.333333333333333,25.666666666666668,445.3333333333333,100.0,100.0,95.83333333333333,3.6666666666666665,33.666666666666664,2.6666666666666665,707.3333333333334,0.0,0.0,348.6666666666667,707.3333333333334,471.3333333333333,471.3333333333333,0.0,349.3333333333333,236.0,9.333333333333334,Vikings,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
79,TE,67.36940097139772,0.20237452779276846,18.0,58.32423097679438,71.21597409606044,52.01014570966001,0.44630329195898544,0.756071235833783,44.41284403669725,38.46130599028602,38.18569886670264,98.46233135456016,1.6605504587155961,1.2023745277927684,0.0,188.84349703184023,0.0,0.0,1.2558014031300593,341.58553696708043,45.615218564490014,198.35725849973014,0.0,0.6071235833783054,143.22827846735024,243.53804641122503,Vikings,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
80,C,100.0,0.0,19.0,64.4,48.63333333333333,63.1,1.0,3.6666666666666665,199.33333333333334,66.66666666666667,66.66666666666667,66.16666666666667,1.3333333333333333,5.333333333333333,0.6666666666666666,372.0,371.6666666666667,0.3333333333333333,0.0,372.0,209.66666666666666,209.66666666666666,0.0,0.0,162.33333333333334,0.0,Patriots,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
81,G,100.0,0.3333333333333333,19.0,78.26666666666667,81.36666666666666,73.73333333333333,3.6666666666666665,9.666666666666666,398.6666666666667,100.0,100.0,98.1,2.6666666666666665,14.0,0.6666666666666666,748.3333333333334,1.6666666666666667,373.0,0.3333333333333333,748.3333333333334,419.3333333333333,419.3333333333333,373.0,0.0,329.0,0.3333333333333333,Patriots,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
82,T,100.0,1.25,19.0,63.8,48.9,62.3,5.0,12.0,299.75,75.0,75.0,72.075,4.5,19.0,2.0,568.0,0.0,0.0,279.25,568.0,315.25,315.25,0.25,279.5,252.75,9.0,Patriots,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
83,TE,58.26843950905903,0.0,19.0,60.73465809468147,64.21987142022209,59.605260081823495,0.0,1.788427819988311,32.822326125073054,18.600233781414378,18.439392168322616,97.90789012273525,1.8573933372296905,1.788427819988311,0.0,232.10227936879016,0.0,0.0,0.5821157218001168,409.0689655172414,34.09760374050263,211.06428988895382,0.0,0.6931618936294565,198.00467562828754,241.20572764465228,Patriots,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
84,C,100.0,0.0,20.0,64.5,73.6,58.4,1.0,9.0,530.0,100.0,100.0,98.3,0.0,14.0,4.0,1012.0,1012.0,0.0,0.0,1012.0,560.0,560.0,0.0,0.0,452.0,0.0,Saints,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
85,G,100.0,0.0,20.0,50.1,39.96666666666667,53.6,1.8333333333333333,7.833333333333333,190.33333333333334,100.0,100.0,94.66666666666667,1.5,10.5,0.8333333333333334,369.3333333333333,6.333333333333333,175.0,7.833333333333333,369.3333333333333,202.33333333333334,202.33333333333334,175.0,0.3333333333333333,167.0,4.833333333333333,Saints,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
86,T,100.0,0.2,20.0,71.82,72.92,65.98,1.2,7.2,214.2,100.0,100.0,97.36,1.2,9.4,1.0,414.0,0.0,0.0,200.2,414.0,226.8,226.8,0.0,208.8,187.2,5.0,Saints,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
87,TE,53.970000000000006,0.4447368421052631,20.0,65.0225,64.30644736842106,57.94368421052632,0.3171052631578948,2.7302631578947367,44.56447368421052,16.386052631578945,16.607631578947366,96.40078947368423,2.9855263157894734,3.4921052631578946,0.4447368421052631,285.6486842105263,0.0,0.0,0.7618421052631579,484.0039473684211,48.11842105263158,246.47368421052633,0.0,1.3960526315789474,237.53026315789472,315.18552631578945,Saints,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
88,C,99.93342228152102,0.0,20.999999999999996,65.10453635757172,70.56691127418279,62.87351567711808,1.6657771847898597,6.332888592394929,243.6090727151434,99.90013342228151,99.90013342228151,98.30026684456303,1.66711140760507,9.665110073382253,1.666444296197465,389.8825883922615,342.19012675116744,0.0,0.0,390.21547698465645,255.27351567711807,255.60640426951295,44.69646430953969,0.0,134.60907271514344,3.3288859239492994,Giants,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
89,G,100.0,1.0,21.0,60.6,63.55,59.95,3.5,16.5,460.0,100.0,100.0,96.75,5.0,24.0,4.0,781.5,0.0,518.5,0.0,781.5,482.5,482.5,263.0,0.0,299.0,0.0,Giants,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
90,T,100.0,0.6666666666666666,21.0,54.766666666666666,59.6,54.666666666666664,2.6666666666666665,20.666666666666668,393.3333333333333,100.0,100.0,94.43333333333334,3.3333333333333335,27.333333333333332,4.0,645.3333333333334,0.0,0.0,339.3333333333333,645.3333333333334,412.3333333333333,412.3333333333333,0.0,295.3333333333333,233.0,10.666666666666666,Giants,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
91,TE,57.50392340028024,0.3087342363381597,21.000000000000004,61.35324614666044,61.027323680523125,61.721158337225596,1.0084072863148061,0.561886968706212,27.96029892573564,21.715366651097618,22.487389070527787,96.77762727697338,1.7636618402615598,2.076599719757123,0.5063054647361047,157.4133582438113,0.0,0.0,2.389537599252686,299.88323213451656,30.851938346567024,172.908453993461,0.0,0.5063054647361047,126.56141989724428,223.0228865016348,Giants,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
92,C,100.0,1.0,22.0,51.9,53.65,53.6,2.5,15.5,386.0,100.0,100.0,97.25,5.0,20.0,2.0,655.5,500.5,154.5,0.0,655.5,400.5,400.5,0.0,0.0,255.0,0.0,Jets,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
93,G,99.0842530282638,0.6635262449528937,22.0,60.5320323014805,70.31036339165546,56.96944818304173,2.018842530282638,13.449528936742935,330.65679676985195,98.00497981157471,98.10309555854643,97.62139973082101,3.682368775235532,17.48721399730821,2.018842530282638,580.4562584118439,0.0,232.19919246298792,0.0,581.4374158815613,344.0874831763123,345.0686406460296,336.81022880215346,0.0,236.36877523553164,5.232839838492598,Jets,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
94,T,100.0,1.0,22.0,58.666666666666664,69.7,50.733333333333334,2.6666666666666665,14.666666666666666,387.6666666666667,100.0,100.0,96.9,6.666666666666667,19.666666666666668,2.3333333333333335,670.0,0.0,0.0,333.6666666666667,670.0,403.3333333333333,403.3333333333333,0.0,333.6666666666667,266.6666666666667,2.6666666666666665,Jets,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
95,TE,58.42196405085488,0.3156510302498904,21.999999999999996,59.40635686102586,65.3672073651907,56.080271810609375,0.7755370451556335,2.091188075405524,39.173608066637435,23.17566856641824,23.14936431389741,95.79596668128013,2.16352476983779,3.083296799649277,0.21657167908811922,206.26611135466896,0.0,0.0,0.0,355.37395879000434,41.329241560718984,190.43708899605434,0.0,0.0,164.93686979395,234.75274002630422,Jets,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
96,C,100.0,0.0,23.0,81.9,90.8,73.6,1.0,4.0,609.0,100.0,100.0,99.6,1.0,5.0,0.0,1042.0,1042.0,0.0,0.0,1042.0,651.0,651.0,0.0,0.0,391.0,0.0,Raiders,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
97,G,99.93355570380253,0.4996664442961975,22.999999999999996,55.33722481654436,53.345897264843224,58.471714476317544,1.0006671114076051,8.66977985323549,220.06270847231488,99.86711140760507,99.88372248165443,95.26457638425616,2.66577718478986,12.172114743162107,2.5016677785190127,371.93062041360906,0.0,173.63842561707804,3.002001334222815,372.0967311541027,235.3962641761174,235.56237491661108,173.78252168112073,19.846564376250832,136.53435623749166,1.8272181454302867,Raiders,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
98,T,99.11063257065949,0.16823687752355318,23.000000000000004,52.77563930013459,56.63876177658143,55.2078061911171,2.691790040376851,12.449528936742935,203.6877523553163,97.3477792732167,97.3477792732167,95.67631224764469,3.5235531628532977,20.18842530282638,5.047106325706595,349.9407806191117,0.0,0.0,172.08748317631225,350.099596231494,217.81965006729476,217.978465679677,0.0,174.6298788694482,132.12113055181698,3.382234185733513,Raiders,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
99,TE,59.77256281407036,0.16381909547738693,23.0,71.29502512562814,63.983316582914576,62.468894472361804,0.0,0.9949748743718593,28.863819095477385,26.72417085427136,27.168040201005027,97.16819095477388,2.354773869346734,1.5743718592964824,0.5793969849246231,178.78241206030148,0.0,0.0,0.16381909547738693,316.52713567839197,32.174874371859296,169.78793969849247,0.0,1.2839195979899498,146.60753768844222,241.86231155778898,Raiders,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
100,C,100.0,0.0,24.0,88.8,87.7,88.2,2.0,8.0,617.0,100.0,100.0,99.2,6.0,10.0,0.0,1037.0,1037.0,0.0,0.0,1037.0,657.0,657.0,0.0,0.0,380.0,0.0,Eagles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
101,G,99.95007503751876,0.2496248124062031,24.0,65.44867433716857,68.90415207603802,63.17178589294647,1.7483741870935467,9.74737368684342,340.25512756378185,99.92511255627814,99.92511255627814,98.37583791895949,2.0,12.2456228114057,0.7498749374687343,571.0120060030015,13.756378189094548,272.8849424712356,0.2496248124062031,571.2616308154077,362.5087543771886,362.75837918959473,273.136068034017,8.238119059529764,208.5032516258129,2.996498249124562,Eagles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
102,T,100.0,0.6666666666666666,24.0,67.33333333333333,68.6,62.5,5.666666666666667,19.666666666666668,432.0,100.0,100.0,95.9,5.0,29.0,3.6666666666666665,721.3333333333334,0.0,0.0,360.3333333333333,721.3333333333334,460.6666666666667,460.6666666666667,0.0,350.3333333333333,260.6666666666667,10.666666666666666,Eagles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
103,TE,54.10668280871671,0.187409200968523,24.0,64.20561743341403,70.48150121065376,69.72222760290556,0.374818401937046,0.25907990314769974,23.227602905569007,14.64687651331719,15.828619854721548,98.78455205811139,2.379176755447942,0.8929782082324456,0.25907990314769974,164.19273607748187,0.0,0.0,2.3041162227602907,357.7820823244552,25.231961259079903,218.8213075060533,0.0,1.6426150121065377,138.96077481840194,196.68765133171914,Eagles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
104,C,100.0,0.0,25.0,71.3,78.1,63.9,3.0,13.0,721.0,100.0,100.0,98.6,5.0,18.0,2.0,1101.0,1101.0,0.0,0.0,1101.0,772.0,772.0,0.0,0.0,329.0,0.0,Steelers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
105,G,100.0,0.0,25.0,72.86666666666666,87.0,60.333333333333336,1.6666666666666667,14.666666666666666,485.0,100.0,100.0,98.33333333333333,2.0,16.666666666666668,0.3333333333333333,746.3333333333334,4.666666666666667,371.6666666666667,0.0,746.3333333333334,519.0,519.0,369.0,0.0,227.33333333333334,0.0,Steelers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
106,T,99.82561983471075,0.2501878287002254,25.0,68.3481091910844,69.13100425745054,61.153844227397954,3.0045078888054095,11.509892311545205,365.6005509641873,99.62647132481844,99.65136488855497,96.87635862759831,2.2509391435011272,17.0160280490859,2.5016278487352865,577.2489356373653,0.0,0.0,278.9594290007513,577.748059103431,391.37690959178565,391.87603305785126,2.0035061357375405,279.10944152266467,185.87202604557976,17.176558978211872,Steelers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
107,TE,53.50519105984139,0.32876712328767127,25.000000000000004,60.24116798846432,73.73633741888969,58.85811103100217,0.32876712328767127,0.34751261715933673,17.8168709444845,9.113626532083634,8.73489545782264,98.75782263878875,2.5263157894736845,0.6762797404470081,0.0,167.8211968276857,0.0,0.0,0.0,369.6553713049748,18.995674116798845,220.829848594088,0.0,0.0,148.82552271088682,293.26099495313633,Steelers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
108,C,100.0,0.5,29.0,60.15,64.95,61.0,0.5,8.5,260.5,100.0,100.0,97.1,2.5,10.5,1.5,552.0,534.5,0.0,0.0,552.0,285.0,285.0,14.5,0.0,267.0,2.5,Seahawks,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
109,G,100.0,0.25,29.0,52.625,57.95,55.175,1.75,10.5,239.5,100.0,100.0,95.875,5.75,14.75,2.5,511.5,0.0,266.75,0.0,511.5,260.75,260.75,244.25,0.0,250.75,0.5,Seahawks,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
110,T,99.03030303030303,0.98989898989899,29.0,68.31818181818181,57.84040404040404,64.91515151515152,0.5050505050505051,10.090909090909092,269.4040404040404,72.05656565656567,72.0080808080808,72.54949494949494,4.98989898989899,13.606060606060606,3.01010101010101,605.7474747474747,0.0,0.5050505050505051,269.8989898989899,609.3838383838383,294.26262626262627,297.8989898989899,15.909090909090908,268.26262626262627,311.4848484848485,52.62626262626262,Seahawks,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
111,TE,52.16112185686654,0.0,29.000000000000004,65.90101547388781,58.82350096711799,57.67790135396518,0.0,2.1818181818181817,21.810928433268856,14.663588007736944,14.556189555125723,95.97156673114118,1.356382978723404,2.4530947775628626,0.2712765957446808,153.0938104448743,0.0,0.0,0.0,277.7321083172147,24.213733075435204,148.8520309477756,0.0,0.2712765957446808,128.88007736943908,170.89941972920695,Seahawks,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
112,C,100.0,0.0,28.0,55.95,53.7,56.9,3.0,11.5,298.5,100.0,100.0,97.3,3.0,17.0,2.5,529.0,523.5,0.0,0.0,529.0,322.0,322.0,3.5,1.5,207.0,0.0,49ers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
113,G,100.0,1.3333333333333333,28.0,67.6,73.06666666666666,63.63333333333333,3.6666666666666665,17.0,387.0,100.0,100.0,96.7,4.0,22.333333333333332,1.6666666666666667,695.6666666666666,3.3333333333333335,352.3333333333333,0.0,695.6666666666666,418.0,418.0,339.3333333333333,0.0,277.6666666666667,0.0,49ers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
114,T,99.96668889629878,1.0,28.000000000000004,71.09546515505168,62.52624208069358,74.43151050350117,7.000000000000001,14.000000000000002,401.94664888296103,99.93337779259754,99.93337779259754,94.76578859619875,3.666222074024675,24.33311103701234,3.333111037012338,714.9033011003669,0.0,0.0,352.1153717905969,715.2364121373793,433.6082027342448,433.9413137712571,10.670223407802602,351.4504834944982,281.29509836612203,0.3334444814938313,49ers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
115,TE,64.5942265795207,0.23638344226579516,27.999999999999993,68.71388888888889,62.476579520697165,63.657734204793016,1.3300653594771241,2.2314814814814814,32.80174291938997,23.266013071895422,24.9270697167756,95.89602396514161,3.1328976034858385,3.7979302832244,0.23638344226579516,196.9836601307189,0.0,0.0,0.0,351.636165577342,35.368191721132895,189.7843137254902,0.0,0.0,161.61546840958601,271.79302832244,49ers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
116,C,100.0,0.0,30.0,56.6,70.1,53.8,10.0,14.0,725.0,100.0,100.0,98.2,11.0,25.0,1.0,1116.0,1116.0,0.0,0.0,1116.0,773.0,773.0,0.0,0.0,343.0,0.0,Buccaneers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
117,G,100.0,0.25,30.0,52.3,44.3,55.9,5.25,15.0,362.5,100.0,100.0,95.05,3.0,23.75,3.5,558.75,0.0,279.0,0.0,558.75,386.5,386.5,279.0,0.0,172.25,0.0,Buccaneers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
118,T,99.80120240480962,1.25250501002004,30.0,60.15190380761524,49.94909819639279,51.50761523046092,3.0040080160320644,15.016032064128256,363.09619238476955,74.57715430861724,74.60200400801604,71.9312625250501,4.75751503006012,20.525050100200403,2.50501002004008,561.6392785571143,0.0,0.0,279.55911823647295,561.8877755511022,387.13426853707415,387.38276553106215,0.0,279.33867735470943,174.50501002004006,2.2404809619238475,Buccaneers,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
