,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Team,Year,weighted_grade,weighted_average_grade
126,Tyron Smith,DAL,T,100.0,1,9,80.2,71.7,84.5,2,20,616,100.0,100.0,96.9,7,30,8,1040,0,0,0,1040,641,641,0,1038,399,2,Cowboys,2011,83408.0,
127,Branden Albert,KC,T,100.0,0,16,75.6,78.1,71.9,6,13,545,100.0,100.0,97.3,10,24,5,1038,0,0,1036,1038,571,571,0,0,467,2,Chiefs,2011,78472.79999999999,
128,Gosder Cherilus,DET,T,100.0,0,11,68.5,68.4,65.0,5,27,671,100.0,100.0,96.3,5,41,9,1031,0,0,0,1031,706,706,0,1031,325,0,Lions,2011,70623.5,
129,Charlie Johnson,MIN,T,100.0,1,18,69.3,69.2,66.5,9,32,594,100.0,100.0,95.2,5,49,8,1028,0,0,1028,1028,616,616,0,0,412,0,Vikings,2011,71240.4,
130,Michael Roos,TEN,T,100.0,0,31,79.5,79.5,74.1,9,25,617,100.0,100.0,97.1,5,35,1,1022,0,0,1022,1022,643,643,0,0,379,0,Titans,2011,81249.0,
131,Donald Penn,TB,T,100.0,1,30,77.7,74.4,78.3,7,26,648,100.0,100.0,96.1,6,42,9,1022,0,0,1021,1022,701,701,0,0,321,1,Buccaneers,2011,79409.40000000001,
132,Marc Colombo,MIA,T,99.9,1,17,60.9,55.5,65.3,9,35,542,99.8,99.8,94.3,3,53,9,1016,0,0,1,1017,567,568,0,1012,449,3,Dolphins,2011,61935.299999999996,
133,Levi Brown,ARZ,T,100.0,0,1,66.6,58.5,77.1,5,40,618,100.0,100.0,94.6,6,56,11,1016,0,0,1016,1016,653,653,0,0,363,0,Cardinals,2011,67665.59999999999,
134,J'Marcus Webb,CHI,T,99.9,2,6,58.1,59.7,64.0,6,29,546,99.8,99.8,94.6,14,47,12,1006,0,0,1001,1007,575,576,0,0,431,6,Bears,2011,58506.700000000004,
135,Phil Loadholt,MIN,T,100.0,1,18,76.7,61.7,90.4,1,32,571,100.0,100.0,95.5,9,42,9,1003,0,0,0,1003,591,591,0,999,412,4,Vikings,2011,76930.1,
136,Nate Solder,NE,T,96.3,1,19,68.1,57.6,79.8,3,31,518,93.3,93.5,96.1,5,37,3,985,0,0,88,1023,548,586,0,780,437,153,Patriots,2011,69666.29999999999,
137,Jeff Linkenbach,IND,T,100.0,0,14,63.2,61.2,62.5,4,35,575,100.0,100.0,95.0,4,48,9,981,0,0,252,981,597,597,0,729,384,0,Colts,2011,61999.200000000004,
138,Khalif Barnes,OAK,T,97.0,0,23,66.2,67.7,67.4,8,24,485,94.7,94.6,96.3,9,34,2,970,0,0,18,1000,524,554,0,858,446,124,Raiders,2011,66200.0,
139,Andre Smith,CIN,T,99.9,0,7,69.7,68.9,70.8,8,17,549,99.8,99.8,97.2,8,28,3,966,0,0,0,967,583,584,1,962,383,4,Bengals,2011,67399.90000000001,
140,Jordan Gross,CAR,T,99.8,0,5,85.0,76.2,88.0,6,30,554,99.6,99.7,96.0,5,40,4,965,0,0,934,967,591,593,0,1,374,32,Panthers,2011,82195.0,
141,Guy Whimper,JAX,T,99.8,0,15,69.8,55.5,76.2,7,27,472,99.6,99.6,93.4,3,48,14,941,0,0,87,943,499,501,0,846,442,10,Jaguars,2011,65821.4,
142,Jeremy Trueblood,TB,T,100.0,0,30,58.4,59.0,61.4,5,50,590,100.0,100.0,94.7,6,59,4,941,0,0,0,941,638,638,0,941,303,0,Buccaneers,2011,54954.4,
143,Marshall Newhouse,GB,T,100.0,2,12,51.7,58.5,49.4,7,41,573,100.0,100.0,94.2,7,57,9,927,0,0,742,927,616,616,15,170,311,0,Packers,2011,47925.9,
144,Jason Peters,PHI,T,100.0,1,24,90.0,85.5,90.9,1,17,566,100.0,100.0,97.9,7,21,3,925,0,0,923,925,594,594,0,1,331,1,Eagles,2011,83250.0,
145,David Stewart,TEN,T,100.0,0,31,80.3,80.7,71.0,7,8,545,100.0,100.0,97.9,2,19,4,909,0,0,0,909,569,569,0,909,340,0,Titans,2011,72992.7,
146,Zach Strief,NO,T,100.0,0,20,82.3,71.9,86.5,2,25,542,100.0,100.0,96.6,2,32,5,897,0,0,0,897,571,571,0,897,326,0,Saints,2011,73823.09999999999,
147,Eugene Monroe,JAX,T,100.0,0,15,80.4,80.2,77.3,3,12,445,100.0,100.0,96.3,5,24,9,891,0,0,891,891,466,466,0,0,425,0,Jaguars,2011,71636.40000000001,
148,Marcus Gilbert,PIT,T,100.0,0,25,71.4,71.1,70.8,2,15,498,100.0,100.0,96.5,6,26,9,883,0,0,4,883,528,528,0,879,355,0,Steelers,2011,63046.200000000004,
149,Max Starks,PIT,T,100.0,0,25,68.1,68.6,63.6,7,20,456,100.0,100.0,95.7,5,33,6,823,0,0,823,823,482,482,0,0,341,0,Steelers,2011,56046.299999999996,
150,Byron Bell,CAR,T,100.0,2,5,55.1,62.0,51.4,7,24,463,100.0,100.0,95.1,12,38,7,815,0,0,23,815,489,489,0,791,326,1,Panthers,2011,44906.5,
151,Will Svitek,ATL,T,99.4,0,2,66.7,68.4,63.7,8,20,433,98.9,98.9,96.1,4,31,3,791,0,0,768,796,468,473,0,3,323,24,Falcons,2011,53093.200000000004,
152,Lance Louis,CHI,T,99.6,1,6,51.6,48.5,58.2,6,27,400,99.3,99.3,93.9,6,41,8,785,0,0,0,788,423,426,83,691,362,14,Bears,2011,40660.8,
153,Jake Long,MIA,T,99.7,0,17,74.9,79.0,68.0,6,15,423,99.5,99.5,96.3,5,26,5,782,0,0,778,784,441,443,0,0,341,5,Dolphins,2011,58721.600000000006,
154,Tony Pashos,CLV,T,99.9,1,8,73.7,76.6,69.7,0,15,477,99.8,99.8,97.0,7,22,7,780,0,0,0,781,504,505,0,780,276,1,Browns,2011,57559.700000000004,
155,Jammal Brown,WAS,T,100.0,0,32,65.5,62.6,68.9,5,29,460,100.0,100.0,94.3,4,43,9,768,0,0,0,768,489,489,0,768,279,0,Commanders,2011,50304.0,
156,Russell Okung,SEA,T,100.0,2,29,69.7,68.5,73.3,3,24,436,100.0,100.0,95.8,9,32,5,767,0,0,760,767,459,459,0,3,308,4,Seahawks,2011,53459.9,
157,Bryan Bulaga,GB,T,100.0,2,12,81.2,74.3,86.0,2,21,464,100.0,100.0,97.3,6,24,1,754,0,0,0,754,504,504,0,754,250,0,Packers,2011,61224.8,
158,Anthony Castonzo,IND,T,100.0,1,14,68.9,73.3,61.9,5,17,403,100.0,100.0,95.8,6,28,6,693,0,0,693,693,418,418,0,0,275,0,Colts,2011,47747.700000000004,
159,Will Beatty,NYG,T,99.8,0,21,74.7,68.3,74.5,3,24,379,99.7,99.8,95.4,4,31,4,665,0,0,664,666,399,400,0,0,266,2,Giants,2011,49750.200000000004,
160,Trent Williams,WAS,T,100.0,0,32,79.0,79.2,76.2,4,13,369,100.0,100.0,97.2,8,19,2,627,0,0,627,627,393,393,0,0,234,0,Commanders,2011,49533.0,
161,Adam Goldberg,SL,T,99.8,0,26,64.8,62.2,63.0,6,15,351,99.7,99.7,95.3,1,27,6,613,0,0,246,614,369,370,0,364,244,4,Rams,2011,39787.2,
162,Rodger Saffold,SL,T,100.0,1,26,64.1,58.9,74.9,4,17,358,100.0,100.0,94.0,10,32,11,594,0,0,594,594,377,377,0,0,217,0,Rams,2011,38075.399999999994,
163,James Carpenter,SEA,T,100.0,1,29,52.6,48.4,63.0,10,23,355,100.0,100.0,93.7,9,39,6,578,0,70,0,578,371,371,0,508,207,0,Seahawks,2011,30402.8,
164,Breno Giacomini,SEA,T,99.1,1,29,64.2,67.4,71.3,3,14,266,98.5,98.3,95.7,9,20,3,543,0,0,0,548,285,290,0,514,258,34,Seahawks,2011,35181.6,
165,Marcus McNeill,SD,T,100.0,0,27,64.4,75.0,61.9,2,18,307,100.0,100.0,95.8,8,23,3,535,0,0,535,535,328,328,0,0,207,0,Chargers,2011,34454.0,
166,Brandon Keith,ARZ,T,100.0,1,1,67.1,61.0,70.1,2,24,320,100.0,100.0,94.4,1,31,5,534,0,0,0,534,340,340,0,534,194,0,Cardinals,2011,35831.399999999994,
167,Jeremy Bridges,ARZ,T,99.6,0,1,64.6,59.0,72.3,3,16,318,99.4,99.4,94.8,4,26,7,510,0,0,13,512,333,335,0,495,177,4,Cardinals,2011,33075.2,
168,Chris Hairston,BUF,T,99.8,1,4,63.7,69.7,56.8,6,9,285,99.7,99.7,96.0,4,19,4,465,0,0,458,466,299,300,0,2,166,6,Bills,2011,29684.2,
169,Sam Baker,ATL,T,99.3,0,2,61.4,50.3,67.6,7,17,247,98.8,98.9,92.7,2,30,6,433,0,0,411,436,264,267,12,0,169,13,Falcons,2011,26770.399999999998,
170,Jonathan Scott,PIT,T,100.0,0,25,52.0,54.4,50.3,2,15,226,100.0,100.0,93.1,5,24,7,406,0,0,243,406,235,235,0,161,171,1,Steelers,2011,21112.0,
171,Charles Brown,NO,T,99.3,0,20,58.9,59.9,67.0,0,12,240,98.8,98.8,95.8,5,16,4,397,0,0,0,400,249,252,0,394,148,6,Saints,2011,23560.0,
172,Demetress Bell,BUF,T,100.0,0,4,78.8,77.2,71.7,1,7,236,100.0,100.0,97.9,0,9,1,394,0,0,394,394,253,253,0,0,141,0,Bills,2011,31047.199999999997,
173,Sebastian Vollmer,NE,T,100.0,0,19,71.2,62.2,77.8,3,9,233,100.0,100.0,96.1,1,15,3,377,0,0,0,377,240,240,0,377,137,0,Patriots,2011,26842.4,
174,Jared Gaither,SD,T,98.8,0,27,76.4,82.5,70.5,0,3,167,97.7,97.8,99.1,5,3,0,333,0,0,321,337,181,185,0,0,152,16,Chargers,2011,25746.800000000003,
175,Chad Clifton,GB,T,100.0,1,12,60.6,53.8,65.8,5,17,212,100.0,100.0,93.4,3,25,3,329,0,0,329,329,219,219,0,0,110,0,Packers,2011,19937.4,
176,Jason Smith,SL,T,100.0,0,26,60.3,63.0,65.1,2,11,201,100.0,100.0,95.8,4,15,2,321,0,0,0,321,212,212,0,321,109,0,Rams,2011,19356.3,
177,Tyler Polumbus,WAS,T,100.0,0,32,53.8,53.2,54.0,4,11,152,100.0,100.0,94.4,2,16,1,291,0,71,1,291,164,164,0,219,127,0,Commanders,2011,15655.8,
178,Sean Locklear,WAS,T,100.0,0,32,65.0,62.3,62.0,1,12,204,100.0,100.0,94.9,2,17,4,284,0,0,184,284,214,214,0,100,70,0,Commanders,2011,18460.0,
179,Brandyn Dombrowski,SD,T,99.2,0,27,52.7,28.7,74.2,3,17,147,98.7,98.7,89.1,0,26,6,251,0,0,238,253,152,154,0,0,99,15,Chargers,2011,13333.1,
180,Stephon Heyer,OAK,T,98.8,0,23,63.9,56.9,69.6,2,5,99,97.1,97.2,95.5,3,8,1,241,0,121,0,244,103,106,0,108,138,15,Raiders,2011,15591.6,
181,Jeff Otah,CAR,T,100.0,0,5,73.9,66.0,80.7,0,11,134,100.0,100.0,95.9,2,11,0,229,0,0,1,229,145,145,0,228,84,0,Panthers,2011,16923.100000000002,
182,Frank Omiyale,CHI,T,100.0,0,6,50.0,47.4,73.9,2,9,136,100.0,100.0,93.0,6,15,4,220,0,1,0,220,142,142,2,217,78,0,Bears,2011,11000.0,
183,Mark LeVoir,SL,T,99.5,0,26,55.1,52.3,57.4,3,8,111,100.0,99.1,94.1,1,12,1,204,0,53,148,205,116,117,0,0,88,4,Rams,2011,11295.5,
184,Quinn Ojinnaka,IND,T,99.0,1,14,55.7,65.7,53.6,1,4,101,98.1,98.1,96.5,3,6,1,191,0,0,0,193,105,107,0,176,86,16,Colts,2011,10750.1,
185,Cameron Bradfield,JAX,T,98.3,0,15,75.3,84.8,67.7,1,2,96,97.0,97.1,97.4,0,4,1,178,0,0,62,181,99,102,0,98,79,21,Jaguars,2011,13629.3,
186,Anthony Collins,CIN,T,99.4,0,7,75.8,77.6,70.5,0,1,80,98.8,98.9,99.4,1,1,0,168,0,0,4,169,88,89,0,164,80,1,Bengals,2011,12810.199999999999,
187,Alex Boone,SF,T,92.3,0,28,72.2,76.8,77.0,0,2,52,80.0,80.0,98.1,2,2,0,167,0,0,84,181,56,70,0,31,111,66,49ers,2011,13068.2,
188,Marcus Cannon,NE,T,100.0,0,19,65.5,71.0,58.6,1,3,77,100.0,100.0,97.4,0,4,0,164,0,0,0,164,79,79,0,164,85,0,Patriots,2011,10742.0,
189,Corey Hilliard,DET,T,99.4,0,11,52.0,62.2,50.5,4,2,98,99.0,99.0,95.9,1,7,1,156,0,0,27,157,101,102,0,126,55,4,Lions,2011,8164.0,
190,Joe Barksdale,OAK,T,100.0,0,23,55.1,44.8,57.2,4,2,67,100.0,100.0,95.5,0,6,0,152,0,44,0,152,70,70,2,99,82,7,Raiders,2011,8375.2,
191,King Dunlap,PHI,T,100.0,0,24,72.2,76.2,65.4,0,3,87,100.0,100.0,98.3,0,3,0,144,0,63,69,144,95,95,0,12,49,0,Eagles,2011,10396.800000000001,
192,Mike Otto,TEN,T,97.7,0,31,59.7,50.1,71.4,2,5,72,96.0,96.1,93.7,1,8,1,128,0,0,0,131,74,77,0,113,54,18,Titans,2011,7820.700000000001,
193,Chris Clark,DEN,T,86.4,0,10,57.1,44.8,68.6,2,1,24,57.1,55.6,93.7,1,3,0,127,0,0,6,147,25,45,1,24,102,116,Broncos,2011,8393.7,
194,Pat McQuistan,NO,T,75.0,0,20,56.9,15.8,76.5,0,5,25,38.5,39.4,86.0,0,6,1,120,0,0,0,160,26,66,0,29,94,130,Saints,2011,9104.0,
195,Derek Sherrod,GB,T,100.0,0,12,54.6,59.4,59.7,0,6,65,100.0,100.0,93.8,2,7,1,110,0,0,38,110,69,69,0,72,41,0,Packers,2011,6006.0,
196,Demar Dotson,TB,T,81.8,0,30,65.4,71.0,75.5,0,2,52,69.3,70.4,98.1,2,2,0,108,0,0,1,132,57,81,0,71,51,60,Buccaneers,2011,8632.800000000001,
197,Gabe Carimi,CHI,T,100.0,0,6,67.4,60.5,69.8,0,2,58,100.0,100.0,96.6,0,3,1,98,0,0,0,98,62,62,0,98,36,0,Bears,2011,6605.200000000001,
198,Thomas Welch,SL,T,100.0,0,26,46.3,23.2,58.9,1,4,29,100.0,100.0,84.5,0,7,2,85,0,0,23,85,35,35,0,29,50,33,Rams,2011,3935.4999999999995,
199,Winston Justice,PHI,T,100.0,0,24,61.6,76.1,49.9,0,1,37,100.0,100.0,98.6,0,1,0,81,0,0,0,81,40,40,0,81,41,0,Eagles,2011,4989.6,
200,Vladimir Ducasse,NYJ,T,80.6,0,22,39.3,15.6,53.1,1,0,8,34.8,33.3,93.7,3,1,0,75,0,18,2,93,9,27,6,6,66,61,Jets,2011,3654.8999999999996,
201,Dennis Roland,CIN,T,78.3,0,7,66.3,72.8,72.0,0,0,3,15.0,14.3,100.0,0,0,0,65,0,0,8,83,3,21,0,6,62,67,Bengals,2011,5502.9,
202,Willie Colon,PIT,T,100.0,0,25,70.2,72.4,76.3,1,1,46,100.0,100.0,97.8,2,2,0,62,0,0,0,62,47,47,0,62,15,0,Steelers,2011,4352.400000000001,
203,Stacy Andrews,NYG,T,75.0,0,21,52.0,39.7,64.7,0,0,5,22.7,21.7,80.0,1,1,1,54,0,0,3,72,5,23,0,1,49,68,Giants,2011,3744.0,
204,D'Anthony Batiste,ARZ,T,100.0,1,1,69.2,54.9,73.1,1,0,29,100.0,100.0,98.3,1,1,0,43,0,39,0,43,31,31,0,0,12,4,Cardinals,2011,2975.6,
205,Patrick Brown,MIN,T,100.0,0,18,61.9,62.8,57.8,0,0,31,100.0,100.0,96.8,1,1,1,42,0,0,8,42,33,33,0,33,9,1,Vikings,2011,2599.7999999999997,
206,Ben Ijalana,IND,T,100.0,0,14,75.3,69.5,77.4,0,1,21,100.0,100.0,97.6,0,1,0,36,0,0,36,36,23,23,0,0,13,0,Colts,2011,2710.7999999999997,
207,Jah Reid,BLT,T,85.4,0,3,48.0,75.6,63.5,0,0,4,40.0,45.5,100.0,2,0,0,35,0,0,0,41,5,11,0,11,30,30,Ravens,2011,1968.0,
208,Andrew Gardner,HST,T,100.0,1,13,50.9,71.4,47.4,0,1,18,100.0,100.0,97.2,1,1,0,33,0,0,27,33,20,20,0,6,13,0,Texans,2011,1679.7,
209,Tony Ugoh,NYG,T,91.4,0,21,64.2,73.7,63.1,0,0,2,40.0,40.0,100.0,0,0,0,32,0,0,2,35,2,5,0,0,30,33,Giants,2011,2247.0,
210,Derek Hardman,TB,T,100.0,0,30,40.6,14.4,60.0,0,3,22,100.0,100.0,93.2,0,3,0,24,0,24,0,24,23,23,0,0,1,0,Buccaneers,2011,974.4000000000001,
211,Steve Maneri,KC,T,71.4,0,16,63.1,72.4,65.5,0,0,4,33.3,33.3,100.0,0,0,0,20,0,0,0,28,4,12,0,8,16,18,Chiefs,2011,1766.8,
212,Derek Newton,HST,T,100.0,0,13,49.4,71.8,58.3,0,0,1,100.0,100.0,100.0,1,0,0,19,0,0,0,19,1,1,0,12,18,7,Texans,2011,938.6,
213,Lee Ziemba,CAR,T,100.0,0,5,57.7,44.8,58.1,0,1,2,100.0,100.0,75.0,0,1,0,15,0,0,0,15,2,2,0,15,13,0,Panthers,2011,865.5,
214,James Lee,TB,T,91.7,0,30,23.5,22.4,59.2,0,0,6,85.7,85.7,83.3,0,1,1,11,0,0,0,12,6,7,0,10,5,2,Buccaneers,2011,282.0,
215,Jermey Parnell,DAL,T,100.0,0,9,56.8,,55.5,0,0,0,,,,0,0,0,10,0,0,2,10,0,0,0,8,10,0,Cowboys,2011,568.0,
216,Michael Toudouze,IND,T,100.0,0,14,65.9,76.0,60.0,0,0,8,100.0,100.0,100.0,0,0,0,9,0,0,0,9,8,8,0,9,1,0,Colts,2011,593.1,
217,Jarriel King,SEA,T,100.0,0,29,84.4,71.3,79.6,0,0,1,100.0,100.0,100.0,0,0,0,5,0,5,0,5,1,1,0,0,4,0,Seahawks,2011,422.0,
218,Tony Hills,DEN,T,100.0,0,10,57.6,,57.3,0,0,0,,,,0,0,0,3,0,0,0,3,0,0,0,0,3,3,Broncos,2011,172.8,
219,Nate Solder,NE,T,99.9,2,19,81.0,73.0,80.7,10,30,760,99.7,99.8,96.8,5,44,4,1383,0,0,1372,1385,808,810,0,0,575,13,Patriots,2012,112185.0,86.03157446808511
220,Michael Oher,BLT,T,100.0,1,3,66.7,71.3,58.0,9,33,734,100.0,100.0,95.6,10,53,11,1340,0,0,981,1340,786,786,0,355,554,4,Ravens,2012,89378.0,77.90277777777779
221,Kelechi Osemele,BLT,T,100.0,0,3,72.5,67.7,76.5,6,26,697,100.0,100.0,96.7,8,39,7,1299,0,282,0,1299,747,747,0,1017,552,0,Ravens,2012,94177.5,78.13794482207118
222,Duane Brown,HST,T,100.0,1,13,90.1,84.3,88.5,6,12,669,100.0,100.0,98.1,6,22,4,1265,0,0,1265,1265,699,699,0,0,566,0,Texans,2012,113976.5,56.99626001780945
223,Anthony Castonzo,IND,T,100.0,2,14,78.2,67.4,84.7,13,35,757,100.0,100.0,95.5,6,58,10,1259,0,0,1259,1259,814,814,0,0,445,0,Colts,2012,98453.8,62.39531707317073
224,Sebastian Vollmer,NE,T,100.0,2,19,76.3,72.7,74.3,7,26,709,100.0,100.0,96.7,5,40,7,1248,0,0,2,1248,756,756,0,1241,492,5,Patriots,2012,95222.4,71.55794477138977
225,Marshall Newhouse,GB,T,100.0,1,12,67.6,72.5,55.1,8,37,722,100.0,100.0,95.6,6,54,9,1229,0,0,1229,1229,780,780,0,0,449,0,Packers,2012,83080.4,66.71262875055979
226,Orlando Franklin,DEN,T,100.0,3,10,76.2,74.9,76.0,5,19,653,100.0,100.0,97.4,10,29,5,1226,0,0,0,1226,697,697,0,1226,529,0,Broncos,2012,93421.2,63.83611783696531
227,Ryan Clady,DEN,T,100.0,1,10,81.1,85.7,68.7,6,15,652,100.0,100.0,97.9,7,24,3,1206,0,0,1206,1206,696,696,0,0,510,0,Broncos,2012,97806.59999999999,76.69637894736842
228,Anthony Davis,SF,T,100.0,0,28,80.1,69.5,85.7,5,31,611,100.0,100.0,95.6,4,45,9,1198,0,1,6,1198,640,640,1,1190,558,0,49ers,2012,95959.79999999999,73.76004636785163
229,Gosder Cherilus,DET,T,100.0,0,11,74.7,75.2,72.4,7,27,783,100.0,100.0,97.3,9,38,4,1198,0,0,0,1198,814,814,0,1198,384,0,Lions,2012,89490.6,64.9479804704838
230,Sam Baker,ATL,T,100.0,1,2,75.6,74.8,65.3,9,37,743,100.0,100.0,96.1,1,52,6,1189,0,0,1187,1189,778,778,0,0,411,2,Falcons,2012,89888.4,70.3246759481517
231,Tyson Clabo,ATL,T,100.0,1,2,77.9,68.6,82.4,10,25,739,100.0,100.0,97.0,5,40,5,1179,0,0,1,1179,774,774,0,1178,405,0,Falcons,2012,91844.1,70.219908166612
232,Joe Staley,SF,T,100.0,2,28,92.2,82.5,92.4,1,18,589,100.0,100.0,96.9,7,28,9,1152,0,0,1130,1152,618,618,0,1,534,19,49ers,2012,106214.40000000001,78.55295926210609
233,Breno Giacomini,SEA,T,100.0,1,29,63.3,62.0,67.5,2,36,558,100.0,100.0,95.7,12,43,5,1144,0,0,0,1144,597,597,0,1139,547,5,Seahawks,2012,72415.2,77.03329984932195
234,Jermon Bushrod,NO,T,100.0,0,20,71.8,69.3,71.1,8,46,695,100.0,100.0,95.5,6,58,4,1103,0,0,1103,1103,726,726,0,0,377,0,Saints,2012,79195.4,
235,Phil Loadholt,MIN,T,100.0,0,18,74.8,69.1,82.7,4,23,590,100.0,100.0,97.0,11,31,4,1096,0,0,0,1096,618,618,0,1089,478,7,Vikings,2012,81980.8,
236,Matt Kalil,MIN,T,100.0,1,18,78.6,80.6,72.4,4,20,590,100.0,100.0,97.5,6,27,3,1096,0,0,1096,1096,618,618,0,0,478,0,Vikings,2012,86145.59999999999,
237,Andre Smith,CIN,T,100.0,1,7,81.2,72.7,86.3,2,25,632,100.0,100.0,96.8,4,34,7,1095,0,0,0,1095,667,667,0,1095,428,0,Bengals,2012,88914.0,
238,Jared Veldheer,OAK,T,100.0,0,23,79.7,79.0,72.8,3,25,661,100.0,100.0,97.1,6,33,5,1078,0,0,1078,1078,702,702,0,0,376,0,Raiders,2012,85916.6,
239,D'Brickashaw Ferguson,NYJ,T,100.0,1,22,79.0,82.3,68.8,5,19,551,100.0,100.0,97.5,3,26,2,1074,0,0,1070,1074,591,591,0,0,483,4,Jets,2012,84846.0,
240,Austin Howard,NYJ,T,100.0,1,22,73.0,60.5,81.1,10,31,551,100.0,100.0,94.5,4,51,10,1073,0,0,1,1073,591,591,0,1069,482,3,Jets,2012,78329.0,
241,Max Starks,PIT,T,100.0,0,25,62.5,65.5,54.6,8,40,618,100.0,100.0,95.3,3,53,5,1065,0,0,1065,1065,653,653,0,0,412,0,Steelers,2012,66562.5,
242,Jeff Backus,DET,T,100.0,2,11,68.4,75.1,51.5,14,31,689,100.0,100.0,96.6,6,46,1,1064,0,0,1064,1064,716,716,0,0,348,0,Lions,2012,72777.6,
243,Eugene Monroe,JAX,T,100.0,0,15,80.5,76.5,77.7,7,22,654,100.0,100.0,97.0,6,34,5,1062,0,0,1062,1062,707,707,0,0,355,0,Jaguars,2012,85491.0,
244,Bobby Massie,ARZ,T,100.0,1,1,63.7,55.8,72.3,6,42,676,100.0,100.0,94.5,5,61,13,1052,0,0,0,1052,707,707,0,1052,345,0,Cardinals,2012,67012.40000000001,
245,Eric Winston,KC,T,100.0,0,16,73.0,70.5,75.8,6,25,536,100.0,100.0,96.4,10,35,4,1051,0,0,2,1051,568,568,36,1013,483,0,Chiefs,2012,76723.0,
246,Russell Okung,SEA,T,100.0,0,29,78.4,87.3,70.8,2,14,526,100.0,100.0,98.1,13,18,2,1050,0,0,1047,1050,562,562,0,3,488,0,Seahawks,2012,82320.0,
247,Donald Penn,TB,T,100.0,0,30,78.1,73.9,77.4,8,34,607,100.0,100.0,95.7,4,47,5,1047,0,0,1047,1047,638,638,0,0,409,0,Buccaneers,2012,81770.7,
248,J'Marcus Webb,CHI,T,100.0,2,6,69.6,69.4,66.6,5,29,557,100.0,100.0,95.7,8,41,7,1046,0,0,1046,1046,595,595,0,0,451,0,Bears,2012,72801.59999999999,
249,Andrew Whitworth,CIN,T,100.0,1,7,75.7,86.5,59.4,0,13,618,100.0,100.0,98.1,8,18,5,1042,0,0,1035,1042,652,652,0,0,390,7,Bengals,2012,78879.40000000001,
250,Jonathan Martin,MIA,T,100.0,0,17,56.9,52.2,62.1,4,47,549,100.0,100.0,94.3,4,57,6,1032,0,0,306,1032,587,587,0,726,445,0,Dolphins,2012,58720.799999999996,
251,Joe Thomas,CLV,T,100.0,0,8,80.1,88.5,62.6,3,10,617,100.0,100.0,98.5,8,16,3,1031,0,0,1031,1031,641,641,0,0,390,0,Browns,2012,82583.09999999999,
252,Mitchell Schwartz,CLV,T,100.0,2,8,72.3,73.8,67.0,9,19,617,100.0,100.0,96.9,6,33,5,1031,0,0,0,1031,641,641,0,1031,390,0,Browns,2012,74541.3,
253,Trent Williams,WAS,T,100.0,2,32,80.4,77.9,78.8,2,20,514,100.0,100.0,97.1,8,26,4,1025,0,0,1022,1025,538,538,0,0,487,3,Commanders,2012,82410.0,
254,Jordan Gross,CAR,T,100.0,1,5,80.9,75.4,80.4,7,23,555,100.0,100.0,96.0,4,37,7,1024,0,0,988,1024,591,591,0,0,433,35,Panthers,2012,82841.6,
255,Barry Richardson,SL,T,100.0,1,26,70.7,65.2,73.3,13,25,591,100.0,100.0,95.6,6,45,7,1023,0,0,0,1023,631,631,0,1021,392,2,Rams,2012,72326.1,
256,Doug Free,DAL,T,100.0,2,9,62.8,61.6,68.5,4,41,638,100.0,100.0,95.5,15,51,6,1022,0,0,0,1022,674,674,0,1022,348,0,Cowboys,2012,64181.6,
257,Tyler Polumbus,WAS,T,100.0,0,32,61.6,51.2,66.7,4,46,506,100.0,100.0,93.5,1,58,8,992,0,0,3,992,532,532,0,989,460,0,Commanders,2012,61107.200000000004,
258,Demar Dotson,TB,T,100.0,2,30,67.7,68.9,65.4,8,26,582,100.0,100.0,95.9,9,41,7,986,0,0,2,986,610,610,0,982,376,2,Buccaneers,2012,66752.2,
259,Will Beatty,NYG,T,99.9,3,21,80.7,76.5,80.9,0,22,524,99.8,99.8,97.3,11,25,3,952,0,0,946,953,567,568,0,0,385,7,Giants,2012,76907.1,
260,Tyron Smith,DAL,T,100.0,0,9,71.2,66.2,79.1,4,36,586,100.0,100.0,96.1,11,43,3,950,0,0,950,950,615,615,0,0,335,0,Cowboys,2012,67640.0,
261,Byron Bell,CAR,T,100.0,2,5,61.2,61.0,59.6,7,36,506,100.0,100.0,94.6,5,49,6,943,0,0,14,943,536,536,62,867,407,0,Panthers,2012,57711.600000000006,
262,Michael Roos,TEN,T,100.0,1,31,83.3,87.8,72.4,6,16,583,100.0,100.0,97.4,6,26,4,935,0,0,935,935,609,609,0,0,326,0,Titans,2012,77885.5,
263,Gabe Carimi,CHI,T,100.0,1,6,66.3,48.6,83.0,9,32,490,100.0,100.0,94.4,11,48,7,915,0,0,0,915,521,521,183,723,394,9,Bears,2012,60664.5,
264,Derek Newton,HST,T,100.0,0,13,63.4,62.3,65.0,5,23,441,100.0,100.0,95.9,8,32,4,864,0,0,0,864,459,459,0,864,405,0,Texans,2012,54777.6,
