Unnamed: 0_x,season,team,position,player_name,player_id,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,Player,Position,Cap_Space,year,merge_player_y
36318,2024,Cardinals,CB,Verone McKinley,00-0037354,2.0,2022.0,2022.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cardinals,0.01573369863,47.10%,verone mckinley,verone mckinley,verone mckinley,,,,,,
36319,2024,Cardinals,CB,Delonte Hood,00-0037418,2.0,2022.0,2022.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cardinals,0.01573369863,47.10%,delonte hood,delonte hood,delonte hood,,,,,,
36333,2024,Cardinals,DL,T.J. Carter,00-0035916,4.0,2020.0,2020.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cardinals,0.01573369863,47.10%,tj carter,tj carter,tj carter,,,,,,
36334,2024,Cardinals,DL,Myles Murphy,00-0039519,0.0,2024.0,2024.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cardinals,0.01573369863,47.10%,myles murphy,myles murphy,myles murphy,,,,,,
36341,2024,Cardinals,LB,Ronnie Perkins,00-0036978,3.0,2021.0,2021.0,Patriots,24.0,96,0.205,5.5,116.0,39.38,596.0,91.3117146081952,2024,Cardinals,0.01573369863,47.10%,ronnie perkins,ronnie perkins,ronnie perkins,,,,,,
36350,2024,Cardinals,LB,Chris Garrett,00-0036863,3.0,2021.0,2021.0,Rams,26.0,252,0.048,0.0,0.0,1.22,88.0,10.792844677262336,2024,Cardinals,0.01573369863,47.10%,chris garrett,chris garrett,chris garrett,,,,,,
36363,2024,Cardinals,OL,Keith Ismael,00-0036342,4.0,2020.0,2020.0,Commanders,26.0,156,0.113,2.4,29.0,10.36,341.0,40.57004378961575,2024,Cardinals,0.01573369863,47.10%,keith ismael,keith ismael,keith ismael,,,,,,
36369,2024,Cardinals,OL,Trystan Colon,00-0035992,4.0,2020.0,2020.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cardinals,0.01573369863,47.10%,trystan colon,,trystan colon,,,,,,
36384,2024,Cardinals,TE,Sage Surratt,00-0036753,3.0,2021.0,2021.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cardinals,0.01573369863,47.10%,sage surratt,,sage surratt,,,,,,
36385,2024,Cardinals,TE,Bernhard Seikovits,00-0037020,3.0,2021.0,2021.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cardinals,0.01573369863,47.10%,bernhard seikovits,,bernhard seikovits,,,,,,
36392,2024,Cardinals,WR,Jeff Smith,00-0035510,5.0,2019.0,2019.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cardinals,0.01573369863,47.10%,jeff smith,jeff smith,jeff smith,,,,,,
36395,2024,Cardinals,WR,Daylen Baldwin,00-0038147,2.0,2022.0,2022.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cardinals,0.01573369863,47.10%,daylen baldwin,daylen baldwin,daylen baldwin,,,,,,
36396,2024,Cardinals,WR,Daniel Arias,00-0038702,1.0,2023.0,2023.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cardinals,0.01573369863,47.10%,daniel arias,daniel ross,daniel ross,,,,,,
36414,2024,Chargers,CB,Matt Hankins,00-0037583,2.0,2022.0,2022.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,matt hankins,matt hankins,matt hankins,,,,,,
36415,2024,Chargers,CB,Emany Johnson,00-0039526,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,emany johnson,danny johnson,danny johnson,,,,,,
36416,2024,Chargers,CB,Akeem Dent,00-0039658,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,akeem dent,akeem dent,akeem dent,,,,,,
36417,2024,Chargers,CB,Robert Kennedy,00-0039666,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,robert kennedy,,robert kennedy,,,,,,
36418,2024,Chargers,CB,Jalyn Phillips,00-0039672,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,jalyn phillips,jaelan phillips,jaelan phillips,,,,,,
36419,2024,Chargers,CB,Zamari Walton,00-0039674,0.0,2024.0,2024.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,zamari walton,mark walton,mark walton,,,,,,
36420,2024,Chargers,CB,Nehemiah Shelton,00-0039028,1.0,2023.0,2023.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,nehemiah shelton,,nehemiah shelton,,,,,,
36430,2024,Chargers,DL,Ty Shelby,00-0037474,2.0,2022.0,2022.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,ty shelby,ty shelby,ty shelby,,,,,,
36432,2024,Chargers,DL,Savion Jackson,00-0039662,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,savion jackson,calvin jackson,calvin jackson,,,,,,
36433,2024,Chargers,DL,Micheal Mason,00-0039668,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,micheal mason,michael jackson,michael jackson,,,,,,
36434,2024,Chargers,DL,Basil Okoye,00-0039176,1.0,2023.0,2023.0,MISSING,22.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,basil okoye,,basil okoye,,,,,,
36435,2024,Chargers,DL,Jerrod Clark,00-0038861,1.0,2023.0,2023.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,jerrod clark,jerrod clark,jerrod clark,,,,,,
36444,2024,Chargers,LB,Frank Ginda,00-0034474,6.0,2018.0,2018.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,frank ginda,frank ginda,frank ginda,,,,,,
36447,2024,Chargers,LB,Shane Lee,00-0039667,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,shane lee,sean lee,sean lee,,,,,,
36453,2024,Chargers,OL,Alex Leatherwood,00-0036892,3.0,2021.0,2021.0,Raiders,25.0,17,0.646,16.6,950.0,295.92,1508.0,320.6535532322126,2024,Chargers,0.08650381147,61.10%,alex leatherwood,alex leatherwood,alex leatherwood,,,,,,
36459,2024,Chargers,OL,Corey Linsley,00-0031019,10.0,2014.0,2014.0,Packers,33.0,161,0.108,2.2,27.0,9.27,324.0,6.315957312835012,2024,Chargers,0.08650381147,61.10%,corey linsley,corey linsley,corey linsley,,,,,,
36464,2024,Chargers,OL,Willis Patrick,00-0039671,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,willis patrick,,willis patrick,,,,,,
36466,2024,Chargers,OL,Brent Laing,00-0038500,1.0,2023.0,2023.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,brent laing,brent laing,brent laing,,,,,,
36469,2024,Chargers,QB,Max Duggan,00-0038637,1.0,2023.0,2023.0,Chargers,23.0,239,0.05,0.0,0.0,1.63,116.0,15.264522206150994,2024,Chargers,0.08650381147,61.10%,max duggan,max duggan,max duggan,,,,,,
36470,2024,Chargers,QB,Luis Perez,00-0034737,6.0,2018.0,2018.0,MISSING,30.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,luis perez,,luis perez,,,,,,
36471,2024,Chargers,QB,Casey Bauman,00-0039657,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,casey bauman,,casey bauman,,,,,,
36474,2024,Chargers,RB,Ezekiel Elliott,00-0033045,8.0,2016.0,2016.0,Cowboys,29.0,4,1.027,25.8,1800.0,490.52,2270.0,141.23457800525856,2024,Chargers,0.08650381147,61.10%,ezekiel elliott,ezekiel elliott,ezekiel elliott,,,,,,
36482,2024,Chargers,TE,Ben Mason,00-0036565,3.0,2021.0,2021.0,Ravens,25.0,184,0.083,1.4,18.0,5.56,254.0,31.087228758846692,2024,Chargers,0.08650381147,61.10%,ben mason,ben mason,ben mason,,,,,,
36486,2024,Chargers,TE,Luke Benson,00-0039656,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,luke benson,,luke benson,,,,,,
36487,2024,Chargers,TE,Zach Heins,00-0039661,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,zach heins,zach evans,zach evans,,,,,,
36493,2024,Chargers,WR,Laviska Shenault,00-0036268,4.0,2020.0,2020.0,Jaguars,25.0,42,0.429,10.8,480.0,141.82,1032.0,179.10043971223772,2024,Chargers,0.08650381147,61.10%,laviska shenault,laviska shenault,laviska shenault,,,,,,
36500,2024,Chargers,WR,Isaiah Wooden,00-0039730,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,isaiah wooden,isaiah bolden,isaiah bolden,,,,,,
36502,2024,Chargers,WR,Leon Johnson,00-0039665,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chargers,0.08650381147,61.10%,leon johnson,leonard johnson,leonard johnson,,,,,,
36510,2024,Chiefs,CB,Tyree Gillespie,00-0036853,3.0,2021.0,2021.0,Raiders,26.0,143,0.128,3.0,35.0,13.84,387.0,52.448033437060054,2024,Chiefs,0.0383547092,85.00%,tyree gillespie,tyree gillespie,tyree gillespie,,,,,,
36515,2024,Chiefs,CB,Jason Taylor,00-0039060,1.0,2023.0,2023.0,Rams,24.0,234,0.052,0.0,0.0,1.83,127.0,16.283148576434527,2024,Chiefs,0.0383547092,85.00%,jason taylor,jason taylor,jason taylor,,,,,,
36519,2024,Chiefs,CB,D.J. Miller,00-0039322,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,dj miller,john miller,john miller,,,,,,
36530,2024,Chiefs,DL,Isaiah Buggs,00-0035219,5.0,2019.0,2019.0,Steelers,28.0,192,0.076,1.1,15.0,4.65,231.0,18.4136075149214,2024,Chiefs,0.0383547092,85.00%,isaiah buggs,isaiah buggs,isaiah buggs,,,,,,
36532,2024,Chiefs,DL,Owen Carney,00-0037346,2.0,2022.0,2022.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,owen carney,owen carney,owen carney,,,,,,
36535,2024,Chiefs,DL,Alex Gubner,00-0039909,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,alex gubner,,alex gubner,,,,,,
36541,2024,Chiefs,LB,Shaun Bradley,00-0036401,4.0,2020.0,2020.0,Eagles,27.0,196,0.072,1.0,13.0,4.25,221.0,23.405948128906218,2024,Chiefs,0.0383547092,85.00%,shaun bradley,shaun bradley,shaun bradley,,,,,,
36543,2024,Chiefs,LB,Blake Lynch,00-0035984,4.0,2020.0,2020.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,blake lynch,blake lynch,blake lynch,,,,,,
36551,2024,Chiefs,OL,Lucas Niang,00-0036367,4.0,2020.0,2020.0,Chiefs,26.0,96,0.205,5.5,116.0,39.38,596.0,82.62225608251576,2024,Chiefs,0.0383547092,85.00%,lucas niang,lucas niang,lucas niang,,,,,,
36553,2024,Chiefs,OL,D.J. Humphries,00-0032222,9.0,2015.0,2015.0,Cardinals,30.0,24,0.565,14.4,740.0,237.25,1326.0,55.03823042608166,2024,Chiefs,0.0383547092,85.00%,dj humphries,dj humphries,dj humphries,,,,,,
36559,2024,Chiefs,OL,Griffin McDowell,00-0039320,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,griffin mcdowell,,griffin mcdowell,,,,,,
36560,2024,Chiefs,OL,McKade Mettauer,00-0039321,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,mckade mettauer,,mckade mettauer,,,,,,
36561,2024,Chiefs,OL,Nick Torres,00-0039326,0.0,2024.0,2024.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,nick torres,,nick torres,,,,,,
36562,2024,Chiefs,OL,Chukwuebuka Godrick,00-0039174,1.0,2023.0,2023.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,chukwuebuka godrick,,chukwuebuka godrick,,,,,,
36575,2024,Chiefs,TE,Gerrit Prince,00-0037233,2.0,2022.0,2022.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,gerrit prince,gerrit prince,gerrit prince,,,,,,
36580,2024,Chiefs,TE,Geor'Quarius Spivey,00-0039941,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,georquarius spivey,,georquarius spivey,,,,,,
36588,2024,Chiefs,WR,Montrell Washington,00-0037272,2.0,2022.0,2022.0,Broncos,25.0,162,0.107,2.2,27.0,9.07,321.0,46.32819778602527,2024,Chiefs,0.0383547092,85.00%,montrell washington,montrell washington,montrell washington,,,,,,
36592,2024,Chiefs,WR,Phillip Brooks,00-0039314,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,phillip brooks,,phillip brooks,,,,,,
36593,2024,Chiefs,WR,Jaaron Hayek,00-0039336,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,jaaron hayek,,jaaron hayek,,,,,,
36594,2024,Chiefs,WR,Kyle Sheets,00-0039621,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,kyle sheets,kory sheets,kory sheets,,,,,,
36595,2024,Chiefs,WR,Jason Brownlee,00-0038492,1.0,2023.0,2023.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Chiefs,0.0383547092,85.00%,jason brownlee,jason brownlee,jason brownlee,,,,,,
36609,2024,Colts,CB,Chris Lammons,00-0034145,6.0,2018.0,2018.0,MISSING,28.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Colts,-0.06411872932,47.10%,chris lammons,chris lammons,chris lammons,,,,,,
36611,2024,Colts,CB,Clay Fields III,00-0039892,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Colts,-0.06411872932,47.10%,clay fields,,clay fields,,,,,,
36620,2024,Colts,DL,Trysten Hill,00-0035247,5.0,2019.0,2019.0,Cowboys,26.0,58,0.337,8.7,320.0,93.26,862.0,102.85487214222474,2024,Colts,-0.06411872932,47.10%,trysten hill,trysten hill,trysten hill,,,,,,
36623,2024,Colts,DL,Derek Rivers,00-0033920,7.0,2017.0,2017.0,Patriots,30.0,83,0.237,6.5,175.0,52.44,673.0,39.886581942963645,2024,Colts,-0.06411872932,47.10%,derek rivers,derek rivers,derek rivers,,,,,,
36624,2024,Colts,DL,Genard Avery,00-0034682,6.0,2018.0,2018.0,Browns,29.0,150,0.12,2.7,31.0,11.85,361.0,24.00620992115817,2024,Colts,-0.06411872932,47.10%,genard avery,genard avery,genard avery,,,,,,
36627,2024,Colts,DL,Josiah Bronson,00-0036537,3.0,2021.0,2021.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Colts,-0.06411872932,47.10%,josiah bronson,josiah bronson,josiah bronson,,,,,,
36630,2024,Colts,DL,Levi Bell,00-0038444,1.0,2023.0,2023.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Colts,-0.06411872932,47.10%,levi bell,levi bell,levi bell,,,,,,
36638,2024,Colts,LB,Mike Smith Jr.,00-0039951,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Colts,-0.06411872932,47.10%,mike smith,kobe smith,kobe smith,,,,,,
36650,2024,Colts,OL,Jake Witt,00-0038410,1.0,2023.0,2023.0,Colts,24.0,236,0.051,0.0,0.0,1.75,123.0,15.8679384827685,2024,Colts,-0.06411872932,47.10%,jake witt,jake witt,jake witt,,,,,,
36653,2024,Colts,OL,Mike Panasiuk,00-0036170,4.0,2020.0,2020.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Colts,-0.06411872932,47.10%,mike panasiuk,mike panasiuk,mike panasiuk,,,,,,
36668,2024,Colts,RB,Trent Pennix,00-0039581,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Colts,-0.06411872932,47.10%,trent pennix,,trent pennix,,,,,,
36683,2024,Colts,WR,Tyrie Cleveland,00-0036439,4.0,2020.0,2020.0,Broncos,26.0,252,0.048,0.0,0.0,1.22,88.0,9.765769711037205,2024,Colts,-0.06411872932,47.10%,tyrie cleveland,tyrie cleveland,tyrie cleveland,,,,,,
36684,2024,Colts,WR,Ethan Fernea,00-0037394,2.0,2022.0,2022.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Colts,-0.06411872932,47.10%,ethan fernea,ethan fernea,ethan fernea,,,,,,
36687,2024,Colts,WR,Derek Slywka,00-0039891,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Colts,-0.06411872932,47.10%,derek slywka,,derek slywka,,,,,,
36690,2024,Commanders,CB,Quan Martin,00-0039149,1.0,2023.0,2023.0,Commanders,24.0,47,0.396,10.1,430.0,124.41,973.0,223.11170867187823,2024,Commanders,0.1328873341,70.00%,quan martin,,quan martin,,,,,,
36697,2024,Commanders,CB,Sheldrick Redwine,00-0034977,5.0,2019.0,2019.0,Browns,27.0,119,0.157,4.2,56.0,23.62,483.0,45.98379328062319,2024,Commanders,0.1328873341,70.00%,sheldrick redwine,sheldrick redwine,sheldrick redwine,,,,,,
36700,2024,Commanders,CB,Allan George,00-0037415,2.0,2022.0,2022.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,allan george,allan george,allan george,,,,,,
36706,2024,Commanders,CB,Nick Whiteside,00-0038841,1.0,2023.0,2023.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,nick whiteside,nick whiteside,nick whiteside,,,,,,
36716,2024,Commanders,DL,Carl Davis,00-0031938,9.0,2015.0,2015.0,Ravens,32.0,90,0.219,5.9,140.0,44.94,630.0,19.894972781054847,2024,Commanders,0.1328873341,70.00%,carl davis,carl davis,carl davis,,,,,,
36718,2024,Commanders,DL,Haggai Chisom Ndubuisi,00-0037041,3.0,2021.0,2022.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,haggai chisom ndubuisi,,haggai chisom ndubuisi,,,,,,
36719,2024,Commanders,DL,Taylor Stallworth,00-0034325,6.0,2018.0,2018.0,MISSING,29.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,taylor stallworth,taylor stallworth,taylor stallworth,,,,,,
36720,2024,Commanders,DL,Benning Potoa'e,00-0036050,4.0,2020.0,2020.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,benning potoae,benning potoae,benning potoae,,,,,,
36722,2024,Commanders,DL,Jalen Harris,00-0038423,1.0,2023.0,2023.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,jalen harris,jalen harris,jalen harris,,,,,,
36727,2024,Commanders,LB,Justin Hollins,00-0035591,5.0,2019.0,2019.0,Broncos,28.0,156,0.113,2.4,29.0,10.36,341.0,30.05502765320252,2024,Commanders,0.1328873341,70.00%,justin hollins,justin hollins,justin hollins,,,,,,
36729,2024,Commanders,LB,Chapelle Russell,00-0036434,4.0,2020.0,2020.0,Buccaneers,27.0,241,0.05,0.0,0.0,1.56,112.0,11.12009968739668,2024,Commanders,0.1328873341,70.00%,chapelle russell,chapelle russell,chapelle russell,,,,,,
36730,2024,Commanders,LB,Keandre Jones,00-0036203,4.0,2020.0,2020.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,keandre jones,keandre jones,keandre jones,,,,,,
36732,2024,Commanders,LB,Bo Bauer,00-0039099,0.0,2024.0,2024.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,bo bauer,,bo bauer,,,,,,
36741,2024,Commanders,OL,Max Pircher,00-0036605,3.0,2021.0,2021.0,MISSING,24.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,max pircher,max pircher,max pircher,,,,,,
36742,2024,Commanders,OL,Alex Taylor,00-0036120,4.0,2020.0,2020.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,alex taylor,lane taylor,lane taylor,,,,,,
36746,2024,Commanders,OL,Anim Dankwah,00-0039264,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,anim dankwah,,anim dankwah,,,,,,
36747,2024,Commanders,OL,David Nwaogwugwu,00-0039680,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,david nwaogwugwu,,david nwaogwugwu,,,,,,
36748,2024,Commanders,OL,Alex Akingbulu,00-0038073,2.0,2022.0,2022.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,alex akingbulu,alex akingbulu,alex akingbulu,,,,,,
36752,2024,Commanders,QB,Trace McSorley,00-0035146,5.0,2019.0,2019.0,Ravens,29.0,197,0.071,1.0,13.0,4.16,218.0,17.14379323170912,2024,Commanders,0.1328873341,70.00%,trace mcsorley,trace mcsorley,trace mcsorley,,,,,,
36757,2024,Commanders,RB,Demetric Felton,00-0036654,3.0,2021.0,2021.0,Browns,26.0,211,0.061,0.5,7.0,3.05,182.0,19.89028181179386,2024,Commanders,0.1328873341,70.00%,demetric felton,demetric felton,demetric felton,,,,,,
36762,2024,Commanders,RB,Austin Jones,00-0039678,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,austin jones,justin jones,justin jones,,,,,,
36768,2024,Commanders,TE,Lawrence Cager,00-0036145,4.0,2020.0,2020.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,lawrence cager,lawrence cager,lawrence cager,,,,,,
36776,2024,Commanders,WR,Mike Strachan,00-0036482,3.0,2021.0,2021.0,Colts,27.0,229,0.054,0.0,0.0,2.04,139.0,14.216364749532383,2024,Commanders,0.1328873341,70.00%,mike strachan,mike strachan,mike strachan,,,,,,
36777,2024,Commanders,WR,Martavis Bryant,00-0031373,10.0,2014.0,2014.0,Steelers,32.0,118,0.158,4.2,58.0,24.15,488.0,10.343349219907749,2024,Commanders,0.1328873341,70.00%,martavis bryant,martavis bryant,martavis bryant,,,,,,
36779,2024,Commanders,WR,Byron Pringle,00-0034297,6.0,2018.0,2018.0,MISSING,30.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,byron pringle,byron pringle,byron pringle,,,,,,
36781,2024,Commanders,WR,Davion Davis,00-0035101,5.0,2019.0,2019.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Commanders,0.1328873341,70.00%,davion davis,davion davis,davion davis,,,,,,
36799,2024,Cowboys,CB,Josh DeBerry,00-0039523,0.0,2024.0,2024.0,MISSING,23.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cowboys,-0.1874393508,41.20%,josh deberry,,josh deberry,,,,,,
36813,2024,Cowboys,DL,Phil Hoskins,00-0036576,3.0,2021.0,2021.0,Panthers,27.0,232,0.052,0.0,0.0,1.91,132.0,13.590306994889724,2024,Cowboys,-0.1874393508,41.20%,phil hoskins,phil hoskins,phil hoskins,,,,,,
36816,2024,Cowboys,DL,Albert Huggins,00-0035455,5.0,2019.0,2019.0,MISSING,27.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cowboys,-0.1874393508,41.20%,albert huggins,albert huggins,albert huggins,,,,,,
36817,2024,Cowboys,DL,Denzel Daxon,00-0039935,0.0,2024.0,2024.0,MISSING,25.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cowboys,-0.1874393508,41.20%,denzel daxon,,denzel daxon,,,,,,
36818,2024,Cowboys,DL,Durrell Johnson,00-0038736,1.0,2023.0,2023.0,MISSING,26.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cowboys,-0.1874393508,41.20%,durrell johnson,durrell johnson,durrell johnson,,,,,,
36826,2024,Cowboys,LB,Damien Wilson,00-0032215,9.0,2015.0,2015.0,Cowboys,31.0,127,0.146,3.8,45.0,19.77,449.0,12.650442544269476,2024,Cowboys,-0.1874393508,41.20%,damien wilson,damien wilson,damien wilson,,,,,,
36829,2024,Cowboys,LB,Willie Harvey,00-0035177,5.0,2019.0,2019.0,MISSING,28.0,0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2024,Cowboys,-0.1874393508,41.20%,willie harvey,willie harvey,willie harvey,,,,,,
