Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id_x,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,snap_counts_defense,player_id_y,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_corner,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,Year_y,weighted_grade,weighted_average_grade,merge_player_y
1663.0,1663.0,2010.0,Saints,CB,Leigh Torrence,00-0023186,5.0,2005.0,2005.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Saints,0.11,64.70%,leigh torrence,leigh torrence,leigh torrence,52,Leigh Torrence,NO,CB,239,2817,10,0,0,0,20,0,73.0,69.3,82.8,66.7,1,0,9.5,2,0,0,78.0,13,113,168,88,4,19,0,23,1,179,2010,16562.7,MISSING,leigh torrence
922.0,922.0,2010.0,Eagles,CB,Dimitri Patterson,00-0023727,5.0,2005.0,2005.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Eagles,0.01,58.80%,dimitri patterson,dimitri patterson,dimitri patterson,53,Dimitri Patterson,PHI,CB,636,2868,15,2,2,0,24,0,38.5,41.4,0.9,51.6,4,1,13.0,7,6,9,92.6,53,548,403,30,13,45,3,84,6,684,2010,26330.4,MISSING,dimitri patterson
1216.0,1216.0,2010.0,Lions,CB,Tye Hill,00-0024230,4.0,2006.0,2006.0,Rams,28.0,15.0,0.675,17.4,1050.0,315.2,1574.0,306.6674656990818,2010.0,Lions,-0.01,37.50%,tye hill,tye hill,tye hill,54,Tye Hill,DET,CB,99,2960,2,0,0,0,11,0,69.6,70.2,79.5,29.5,0,0,33.3,1,0,0,138.9,5,93,69,1,0,2,0,6,1,47,2010,6949.8,MISSING,tye hill
1839.0,1839.0,2010.0,Texans,CB,Jason Allen,00-0024231,4.0,2006.0,2006.0,Dolphins,27.0,16.0,0.66,16.9,1000.0,305.41,1540.0,297.8920745708407,2010.0,Texans,-0.04,37.50%,jason allen,jason allen,jason allen,55,Jason Allen,HST,CB,608,2961,14,5,1,0,13,0,58.5,60.9,54.7,53.1,6,0,8.2,4,4,2,66.6,37,580,387,12,11,40,0,66,4,562,2010,37027.2,MISSING,jason allen
1157.0,1157.0,2010.0,Jets,CB,Antonio Cromartie,00-0024234,4.0,2006.0,2006.0,Chargers,26.0,19.0,0.619,15.8,875.0,277.81,1449.0,275.4343078108547,2010.0,Jets,0.08,68.40%,antonio cromartie,antonio cromartie,antonio cromartie,56,Antonio Cromartie,NYJ,CB,1087,2964,18,0,0,0,22,1,57.2,60.7,69.7,60.6,3,0,8.9,5,13,9,83.0,55,947,682,52,10,51,0,116,8,813,2010,65980.90000000001,MISSING,antonio cromartie
117.0,117.0,2010.0,Bengals,CB,Johnathan Joseph,00-0024239,4.0,2006.0,2006.0,Bengals,26.0,24.0,0.565,14.4,740.0,237.25,1326.0,246.66423575131813,2010.0,Bengals,-0.06,25.00%,johnathan joseph,johnathan joseph,johnathan joseph,57,Johnathan Joseph,CIN,CB,595,2969,12,1,0,0,7,0,70.2,72.0,86.7,64.0,3,1,10.0,5,4,1,81.3,42,530,369,20,16,44,2,64,3,436,2010,42840.0,MISSING,johnathan joseph
1713.0,1713.0,2010.0,Seahawks,CB,Kelly Jennings,00-0024246,4.0,2006.0,2006.0,Seahawks,27.0,31.0,0.51,12.7,600.0,190.21,1192.0,215.02989808912076,2010.0,Seahawks,-0.13,44.40%,kelly jennings,kelly jennings,kelly jennings,58,Kelly Jennings,SEA,CB,1005,2976,16,7,0,0,29,0,66.5,69.1,90.3,78.0,1,0,5.5,3,11,0,109.4,46,954,622,12,8,45,1,78,7,629,2010,69445.5,MISSING,kelly jennings
1967.0,1967.0,2010.0,Vikings,CB,Cedric Griffin,00-0024263,4.0,2006.0,2006.0,Vikings,27.0,48.0,0.39,9.9,420.0,121.19,961.0,162.38675196627133,2010.0,Vikings,-0.07,37.50%,cedric griffin,cedric griffin,cedric griffin,59,Cedric Griffin,MIN,CB,132,2993,2,0,0,0,18,0,75.6,75.4,82.0,80.6,0,0,0.0,0,1,0,51.5,6,123,87,2,4,7,1,14,0,46,2010,9952.8,MISSING,cedric griffin
1352.0,1352.0,2010.0,Panthers,CB,Richard Marshall,00-0024273,4.0,2006.0,2006.0,Panthers,25.0,58.0,0.337,8.7,320.0,93.26,862.0,138.83955506328573,2010.0,Panthers,-0.21,12.50%,richard marshall,richard marshall,richard marshall,60,Richard Marshall,CAR,CB,1086,3003,16,6,2,1,5,1,53.1,57.1,90.0,49.0,3,0,15.0,15,4,9,98.4,73,480,580,490,26,79,2,97,4,762,2010,62010.6,MISSING,richard marshall
62.0,62.0,2010.0,Bears,CB,Tim Jennings,00-0024277,4.0,2006.0,2006.0,Colts,26.0,62.0,0.316,8.3,284.0,83.98,827.0,130.3922404356245,2010.0,Bears,0.02,66.70%,tim jennings,tim jennings,tim jennings,61,Tim Jennings,CHI,CB,948,3007,17,8,0,1,6,1,64.7,69.6,88.7,54.8,1,0,12.9,9,7,5,76.6,48,894,617,16,20,53,3,93,2,644,2010,65980.79999999999,MISSING,tim jennings
183.0,183.0,2010.0,Bills,CB,Ashton Youboty,00-0024285,4.0,2006.0,2006.0,Bills,26.0,70.0,0.279,7.5,240.0,69.82,763.0,116.19747527409092,2010.0,Bills,-0.19,25.00%,ashton youboty,ashton youboty,ashton youboty,62,Ashton Youboty,BUF,CB,24,3015,5,0,0,0,4,0,64.5,64.7,75.0,26.6,0,0,100.0,1,0,0,95.8,1,23,22,0,0,0,0,1,0,7,2010,1552.8000000000002,MISSING,ashton youboty
1031.0,1031.0,2010.0,Giants,CB,Will Blackmon,00-0024330,4.0,2006.0,2006.0,Packers,25.0,115.0,0.163,4.4,64.0,25.82,501.0,65.01210215377569,2010.0,Giants,0.09,62.50%,will blackmon,will blackmon,will blackmon,63,Will Blackmon,NYG,CB,11,3060,2,0,0,0,21,0,67.3,67.3,71.8,72.5,0,0,0.0,0,0,0,0.0,0,11,10,0,0,1,0,0,0,0,2010,740.3,MISSING,will blackmon
1161.0,1161.0,2010.0,Jets,CB,Drew Coleman,00-0024403,4.0,2006.0,2006.0,Jets,27.0,189.0,0.078,1.2,16.0,4.97,240.0,25.969255171175742,2010.0,Jets,0.08,68.40%,drew coleman,drew coleman,drew coleman,64,Drew Coleman,NYJ,CB,576,3134,19,1,0,5,22,0,55.5,59.8,61.3,30.0,1,0,20.0,9,2,2,104.3,49,119,386,397,15,35,1,73,4,590,2010,34444.799999999996,MISSING,drew coleman
1913.0,1913.0,2010.0,Titans,CB,Cortland Finnegan,00-0024429,4.0,2006.0,2006.0,Titans,26.0,215.0,0.059,0.4,5.0,2.79,172.0,16.802654185094084,2010.0,Titans,-0.03,37.50%,cortland finnegan,cortland finnegan,cortland finnegan,65,Cortland Finnegan,TEN,CB,1173,3160,16,12,0,1,31,0,58.6,59.5,29.4,60.1,2,1,10.6,11,7,4,97.1,70,1058,716,33,23,81,3,105,5,794,2010,69793.5,MISSING,cortland finnegan
1294.0,1294.0,2010.0,Packers,CB,Jarrett Bush,00-0023918,4.0,2006.0,2006.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Packers,0.18,70.00%,jarrett bush,jarrett bush,jarrett bush,66,Jarrett Bush,GB,CB,176,3261,12,1,0,0,12,0,56.8,54.9,81.6,82.9,1,0,0.0,0,1,0,114.4,11,5,119,146,7,13,0,15,2,142,2010,9662.4,MISSING,jarrett bush
1544.0,1544.0,2010.0,Rams,CB,Quincy Butler,00-0024008,4.0,2006.0,2006.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Rams,-0.04,43.80%,quincy butler,quincy butler,quincy butler,67,Quincy Butler,SL,CB,119,3263,4,2,0,0,26,0,43.0,45.2,81.1,55.7,0,0,16.7,2,3,0,70.0,6,107,77,5,3,8,0,13,0,92,2010,5378.8,MISSING,quincy butler
1543.0,1543.0,2010.0,Rams,CB,Kevin Dockery,00-0024178,4.0,2006.0,2006.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Rams,-0.04,43.80%,kevin dockery,kevin dockery,kevin dockery,68,Kevin Dockery,SL,CB,288,3298,10,3,0,0,26,0,57.9,57.6,24.2,68.0,1,0,9.5,2,3,3,94.5,26,70,207,192,6,16,0,38,1,343,2010,16588.8,MISSING,kevin dockery
1793.0,1793.0,2010.0,Steelers,CB,Anthony Madison,00-0024095,4.0,2006.0,2006.0,MISSING,28.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Steelers,0.18,73.70%,anthony madison,anthony madison,anthony madison,69,Anthony Madison,PIT,CB,139,3407,9,2,0,0,25,0,52.9,52.8,81.0,62.7,1,0,16.7,1,0,1,70.1,8,14,112,122,1,3,0,16,1,121,2010,7339.2,MISSING,anthony madison
1295.0,1295.0,2010.0,Packers,CB,Tramon Williams,00-0024061,4.0,2006.0,2006.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Packers,0.18,70.00%,tramon williams,tramon williams,tramon williams,70,Tramon Williams,GB,CB,1232,3558,20,7,0,1,12,2,83.0,82.1,90.0,48.3,9,1,12.3,9,15,4,43.8,56,1189,792,19,15,57,1,123,4,690,2010,101147.2,MISSING,tramon williams
982.0,982.0,2010.0,Falcons,CB,Brent Grimes,00-0024183,4.0,2006.0,2006.0,MISSING,27.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Falcons,0.1,76.50%,brent grimes,brent grimes,brent grimes,71,Brent Grimes,ATL,CB,1035,3589,17,5,0,0,2,1,81.2,80.7,88.9,54.0,5,0,14.1,14,16,2,67.1,67,956,669,5,18,80,3,127,5,742,2010,83524.5,MISSING,brent grimes
1155.0,1155.0,2010.0,Jets,CB,Darrelle Revis,00-0025401,3.0,2007.0,2007.0,Jets,25.0,14.0,0.695,17.8,1100.0,325.31,1610.0,348.9889444626007,2010.0,Jets,0.08,68.40%,darrelle revis,darrelle revis,darrelle revis,72,Darrelle Revis,NYJ,CB,1013,3630,16,6,1,0,22,1,81.3,81.4,89.3,75.0,0,0,6.3,3,13,1,77.4,28,798,592,121,9,39,0,67,3,411,2010,82458.20000000001,MISSING,darrelle revis
115.0,115.0,2010.0,Bengals,CB,Leon Hall,00-0025405,3.0,2007.0,2007.0,Bengals,25.0,18.0,0.633,16.2,900.0,286.72,1478.0,311.92951417402213,2010.0,Bengals,-0.06,25.00%,leon hall,leon hall,leon hall,73,Leon Hall,CIN,CB,966,3634,16,4,0,2,7,0,75.0,76.4,67.4,55.7,4,0,14.9,7,5,3,84.2,44,736,560,142,13,36,4,74,5,579,2010,73802.40000000001,MISSING,leon hall
1026.0,1026.0,2010.0,Giants,CB,Aaron Ross,00-0025407,3.0,2007.0,2007.0,Giants,27.0,20.0,0.606,15.5,850.0,269.18,1422.0,297.57348035509744,2010.0,Giants,0.09,62.50%,aaron ross,aaron ross,aaron ross,74,Aaron Ross,NYG,CB,398,3636,15,7,0,1,21,0,55.0,55.2,85.0,59.0,0,0,13.5,5,3,1,104.9,28,71,273,295,10,25,3,39,1,322,2010,21969.6,MISSING,aaron ross
1219.0,1219.0,2010.0,Lions,CB,Chris Houston,00-0025428,3.0,2007.0,2007.0,Falcons,25.0,41.0,0.436,11.0,490.0,145.59,1044.0,201.3519295519833,2010.0,Lions,-0.01,37.50%,chris houston,chris houston,chris houston,75,Chris Houston,DET,CB,869,3657,15,3,0,1,11,0,59.9,59.3,39.7,68.8,1,0,10.2,6,9,4,87.5,51,805,522,16,10,50,1,83,3,542,2010,51531.7,MISSING,chris houston
314.0,314.0,2010.0,Browns,CB,Eric Wright,00-0025440,3.0,2007.0,2007.0,Browns,25.0,53.0,0.363,9.3,370.0,106.31,909.0,166.12896737855115,2010.0,Browns,-0.12,31.30%,eric wright,eric wright,eric wright,76,Eric Wright,CLV,CB,708,3669,13,4,0,0,8,1,38.8,50.5,87.5,58.6,1,0,15.1,8,5,4,121.5,43,357,383,253,12,41,4,65,6,623,2010,35754.0,MISSING,eric wright
1596.0,1596.0,2010.0,Ravens,CB,Josh Wilson,00-0025442,3.0,2007.0,2007.0,Seahawks,25.0,55.0,0.352,9.1,350.0,100.88,890.0,161.10592695588124,2010.0,Ravens,0.06,72.20%,josh wilson,josh wilson,josh wilson,77,Josh Wilson,BLT,CB,652,3671,15,3,0,0,3,0,87.2,88.4,88.3,73.0,4,1,7.0,3,10,2,58.6,32,596,450,13,11,37,2,72,3,497,2010,57636.8,MISSING,josh wilson
120.0,120.0,2010.0,Bengals,CB,Jonathan Wade,00-0025471,3.0,2007.0,2007.0,Rams,26.0,84.0,0.234,6.4,170.0,51.29,667.0,106.8894754174256,2010.0,Bengals,-0.06,25.00%,jonathan wade,jonathan wade,jonathan wade,78,Jonathan Wade,CIN,CB,498,3700,12,2,1,0,7,1,48.8,49.6,0.0,55.2,0,0,9.1,4,3,5,136.9,30,405,307,48,8,38,3,46,6,451,2010,24700.8,MISSING,jonathan wade
513.0,513.0,2010.0,Chargers,CB,Dante Hughes,00-0025482,3.0,2007.0,2007.0,Colts,25.0,95.0,0.207,5.6,120.0,40.26,602.0,92.62527736474796,2010.0,Chargers,0.24,56.30%,dante hughes,dante hughes,dante hughes,79,Dante Hughes,SD,CB,200,3711,8,0,0,0,27,0,67.7,71.3,82.1,72.7,0,0,5.6,1,0,0,83.0,14,1,150,197,8,17,1,22,1,67,2010,14260.0,MISSING,dante hughes
123.0,123.0,2010.0,Bengals,CB,Fred Bennett,00-0025510,3.0,2007.0,2007.0,Texans,26.0,123.0,0.151,4.0,49.0,21.61,466.0,65.47695924635613,2010.0,Bengals,-0.06,25.00%,fred bennett,fred bennett,fred bennett,80,Fred Bennett,CIN,CB,18,3739,3,0,0,0,7,0,68.4,69.0,73.6,72.8,0,0,0.0,0,0,0,79.2,1,17,9,0,1,1,0,1,0,3,2010,1242.0,MISSING,fred bennett
1222.0,1222.0,2010.0,Lions,CB,Brandon McDonald,00-0025527,3.0,2007.0,2007.0,Browns,25.0,140.0,0.132,3.1,36.0,14.8,398.0,54.13330635915477,2010.0,Lions,-0.01,37.50%,brandon mcdonald,brandon mcdonald,brandon mcdonald,81,Brandon McDonald,DET,CB,150,3756,7,1,0,0,11,1,55.3,57.7,81.2,26.6,0,0,31.3,5,0,0,93.5,7,1,106,144,6,10,0,9,0,58,2010,8655.0,MISSING,brandon mcdonald
1096.0,1096.0,2010.0,Jaguars,CB,David Jones,00-0025532,3.0,2007.0,2007.0,Saints,24.0,145.0,0.126,2.9,34.0,13.24,379.0,51.22534438224425,2010.0,Jaguars,-0.1,50.00%,david jones,david jones,david jones,82,David Jones,JAX,CB,288,3761,8,0,0,0,15,0,49.8,52.3,85.0,77.1,1,0,6.1,2,3,1,114.6,25,259,175,16,4,31,0,35,2,385,2010,15062.4,MISSING,david jones
5.0,5.0,2010.0,49ers,CB,Tarell Brown,00-0025534,3.0,2007.0,2007.0,49ers,25.0,147.0,0.124,2.8,33.0,12.66,372.0,50.05500648168993,2010.0,49ers,-0.03,37.50%,tarell brown,tarell brown,tarell brown,83,Tarell Brown,SF,CB,310,3763,13,1,0,0,28,0,68.6,69.5,84.0,69.1,1,1,7.7,2,2,1,103.7,28,198,254,84,3,23,0,39,2,331,2010,21545.0,MISSING,tarell brown
68.0,68.0,2010.0,Bears,CB,Corey Graham,00-0025555,3.0,2007.0,2007.0,Bears,25.0,168.0,0.1,2.0,24.0,7.93,302.0,38.893825083587586,2010.0,Bears,0.02,66.70%,corey graham,corey graham,corey graham,84,Corey Graham,CHI,CB,3,3784,2,0,0,0,6,0,62.1,73.3,68.1,MISSING,0,0,MISSING,0,0,0,0.0,0,2,2,1,0,0,0,0,0,0,2010,219.9,MISSING,corey graham
1788.0,1788.0,2010.0,Steelers,CB,William Gay,00-0025557,3.0,2007.0,2007.0,Steelers,25.0,170.0,0.098,1.9,23.0,7.59,295.0,37.759046457625985,2010.0,Steelers,0.18,73.70%,william gay,william gay,william gay,85,William Gay,PIT,CB,726,3786,19,5,1,1,25,1,54.8,61.9,87.6,53.0,0,0,13.7,7,8,2,116.6,55,188,522,436,15,39,2,84,7,649,2010,44939.4,MISSING,william gay
1032.0,1032.0,2010.0,Giants,CB,Michael Coe,00-0025560,3.0,2007.0,2007.0,Colts,26.0,173.0,0.095,1.8,22.0,7.1,286.0,36.37272686665966,2010.0,Giants,0.09,62.50%,michael coe,michael coe,michael coe,86,Michael Coe,NYG,CB,36,3789,5,0,0,0,21,0,46.1,45.0,76.5,23.1,0,0,100.0,1,0,0,149.3,2,34,33,2,0,0,0,3,1,67,2010,1620.0,MISSING,michael coe
645.0,645.0,2010.0,Colts,CB,Mike Richardson,00-0025589,3.0,2007.0,2007.0,Patriots,26.0,202.0,0.067,0.8,11.0,3.72,205.0,23.39092405836725,2010.0,Colts,0.06,58.80%,mike richardson,mike richardson,mike richardson,87,Mike Richardson,IND,CB,2,3818,1,0,0,0,14,0,60.8,61.0,66.0,MISSING,0,0,MISSING,0,0,0,0.0,0,0,2,0,0,0,0,0,0,0,2010,122.0,MISSING,mike richardson
456.0,456.0,2010.0,Cardinals,CB,Trumaine McBride,00-0025608,3.0,2007.0,2007.0,Bears,24.0,221.0,0.057,0.2,3.0,2.44,157.0,16.560834932364557,2010.0,Cardinals,-0.21,31.30%,trumaine mcbride,trumaine mcbride,trumaine mcbride,88,Trumaine McBride,ARZ,CB,54,3837,10,0,0,0,1,0,55.9,58.1,78.0,79.5,0,0,0.0,0,1,1,80.2,2,37,36,14,1,3,0,4,0,35,2010,3137.4,MISSING,trumaine mcbride
1359.0,1359.0,2010.0,Panthers,CB,C.J. Wilson,00-0025613,3.0,2007.0,2007.0,Panthers,25.0,226.0,0.055,0.0,0.0,2.18,146.0,14.713363484989676,2010.0,Panthers,-0.21,12.50%,cj wilson,cj wilson,cj wilson,89,C.J. Wilson,CAR,CB,86,3842,3,0,0,0,5,1,46.9,48.5,0.0,81.2,0,0,0.0,0,0,1,116.7,6,84,66,2,2,8,0,8,0,107,2010,4171.0,MISSING,cj wilson
1166.0,1166.0,2010.0,Jets,CB,Marquice Cole,00-0024588,3.0,2007.0,2007.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Jets,0.08,68.40%,marquice cole,marquice cole,marquice cole,90,Marquice Cole,NYJ,CB,129,3909,10,0,0,0,22,0,90.1,87.4,81.1,61.9,2,1,11.1,1,3,0,26.7,9,41,79,23,3,8,0,17,0,82,2010,11274.6,MISSING,marquice cole
718.0,718.0,2010.0,Commanders,CB,Byron Westbrook,00-0025739,3.0,2007.0,2007.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Commanders,-0.12,37.50%,byron westbrook,byron westbrook,byron westbrook,91,Byron Westbrook,WAS,CB,52,4100,9,0,0,0,32,0,53.1,57.4,77.3,77.3,0,0,0.0,0,0,0,133.3,5,7,30,41,3,5,0,6,1,39,2010,2984.7999999999997,MISSING,byron westbrook
460.0,460.0,2010.0,Cardinals,CB,Michael Adams,00-0025668,3.0,2007.0,2007.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2010.0,Cardinals,-0.21,31.30%,michael adams,michael adams,michael adams,92,Michael Adams,ARZ,CB,589,4192,16,6,0,0,1,0,64.3,64.7,86.8,69.8,2,0,10.6,5,2,2,84.7,41,113,358,371,17,36,3,64,2,489,2010,38108.3,MISSING,michael adams
180.0,180.0,2010.0,Bills,CB,Leodis McKelvin,00-0026151,2.0,2008.0,2008.0,Bills,24.0,11.0,0.777,19.3,1250.0,357.62,1737.0,425.0312381121592,2010.0,Bills,-0.19,25.00%,leodis mckelvin,leodis mckelvin,leodis mckelvin,93,Leodis McKelvin,BUF,CB,851,4325,16,3,1,1,4,0,64.0,65.8,63.3,68.3,2,0,9.5,6,7,2,97.9,49,734,442,56,14,54,2,81,5,682,2010,55995.8,MISSING,leodis mckelvin
449.0,449.0,2010.0,Cardinals,CB,Dominique Rodgers-Cromartie,00-0026156,2.0,2008.0,2008.0,Cardinals,24.0,16.0,0.66,16.9,1000.0,305.41,1540.0,363.8462015148798,2010.0,Cardinals,-0.21,31.30%,dominique rodgerscromartie,dominique rodgerscromartie,dominique rodgerscromartie,94,Dominique Rodgers-Cromartie,ARZ,CB,1103,4330,16,2,2,0,1,0,51.5,52.2,89.9,29.4,3,2,20.3,12,10,9,92.5,56,990,601,32,8,45,0,90,4,814,2010,57576.600000000006,MISSING,dominique rodgerscromartie
381.0,381.0,2010.0,Buccaneers,CB,Aqib Talib,00-0026160,2.0,2008.0,2008.0,Buccaneers,24.0,20.0,0.606,15.5,850.0,269.18,1422.0,328.86955647900874,2010.0,Buccaneers,0.05,62.50%,aqib talib,aqib talib,aqib talib,95,Aqib Talib,TB,CB,635,4334,11,1,0,0,30,0,74.7,78.2,87.4,72.1,6,1,7.0,3,7,2,75.6,35,586,358,33,9,39,1,59,5,502,2010,49657.0,MISSING,aqib talib
772.0,772.0,2010.0,Cowboys,CB,Mike Jenkins,00-0026165,2.0,2008.0,2008.0,Cowboys,25.0,25.0,0.557,14.1,720.0,229.88,1305.0,295.25778249618287,2010.0,Cowboys,0.0,37.50%,mike jenkins,mike jenkins,mike jenkins,96,Mike Jenkins,DAL,CB,914,4339,16,2,1,1,9,0,53.7,55.4,66.4,56.7,1,0,12.5,8,11,9,122.6,60,848,572,39,10,54,0,89,6,994,2010,50635.6,MISSING,mike jenkins
509.0,509.0,2010.0,Chargers,CB,Antoine Cason,00-0026167,2.0,2008.0,2008.0,Chargers,24.0,27.0,0.541,13.6,680.0,215.81,1264.0,283.85813845797065,2010.0,Chargers,0.24,56.30%,antoine cason,antoine cason,antoine cason,97,Antoine Cason,SD,CB,918,4341,16,7,0,1,27,0,72.5,76.0,89.8,70.4,4,0,9.0,6,13,5,74.8,52,805,561,63,18,54,1,99,5,687,2010,69768.0,MISSING,antoine cason
578.0,578.0,2010.0,Chiefs,CB,Brandon Flowers,00-0026175,2.0,2008.0,2008.0,Chiefs,24.0,35.0,0.48,12.0,550.0,170.37,1128.0,245.5261577806332,2010.0,Chiefs,0.05,58.80%,brandon flowers,brandon flowers,brandon flowers,98,Brandon Flowers,KC,CB,1036,4349,16,7,1,1,16,0,80.6,84.1,67.6,90.3,2,1,1.5,1,12,5,67.3,55,918,626,44,18,60,0,109,2,647,2010,87127.59999999999,MISSING,brandon flowers
1655.0,1655.0,2010.0,Saints,CB,Tracy Porter,00-0026180,2.0,2008.0,2008.0,Saints,24.0,40.0,0.443,11.1,500.0,149.45,1057.0,225.8988870595059,2010.0,Saints,0.11,64.70%,tracy porter,tracy porter,tracy porter,99,Tracy Porter,NO,CB,727,4354,13,7,0,0,20,1,65.3,66.1,88.7,75.3,1,0,10.4,7,6,4,84.1,44,569,436,106,18,53,7,67,1,459,2010,48054.7,MISSING,tracy porter
1284.0,1284.0,2010.0,Packers,CB,Patrick Lee,00-0026200,2.0,2008.0,2008.0,Packers,26.0,60.0,0.327,8.5,300.0,88.49,844.0,164.33462154641143,2010.0,Packers,0.18,70.00%,patrick lee,patrick lee,patrick lee,100,Patrick Lee,GB,CB,80,4374,3,0,0,0,12,0,50.8,55.2,78.9,61.2,0,0,16.7,1,0,0,94.4,4,19,53,58,1,5,0,6,0,53,2010,4416.0,MISSING,patrick lee
1029.0,1029.0,2010.0,Giants,CB,Terrell Thomas,00-0026203,2.0,2008.0,2008.0,Giants,25.0,63.0,0.311,8.2,276.0,81.81,818.0,156.78361465874025,2010.0,Giants,0.09,62.50%,terrell thomas,terrell thomas,terrell thomas,101,Terrell Thomas,NYG,CB,986,4377,16,9,0,3,21,0,56.7,65.1,67.7,60.7,5,0,13.6,15,12,5,87.1,76,780,614,86,24,86,4,124,7,950,2010,64188.59999999999,MISSING,terrell thomas
250.0,250.0,2010.0,Broncos,CB,Chevis Jackson,00-0026208,2.0,2008.0,2008.0,Falcons,24.0,68.0,0.287,7.7,250.0,72.97,778.0,145.9049358515241,2010.0,Broncos,-0.13,25.00%,chevis jackson,chevis jackson,chevis jackson,102,Chevis Jackson,DEN,CB,1,4382,1,0,0,0,10,0,MISSING,60.0,64.2,MISSING,0,0,MISSING,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,2010,60.0,MISSING,chevis jackson
1841.0,1841.0,2010.0,Texans,CB,Antwaun Molden,00-0026219,2.0,2008.0,2008.0,Texans,25.0,79.0,0.248,6.8,195.0,57.27,699.0,126.1343139114922,2010.0,Texans,-0.04,37.50%,antwaun molden,antwaun molden,antwaun molden,103,Antwaun Molden,HST,CB,7,4393,3,0,0,0,13,0,65.4,65.5,70.9,MISSING,0,0,MISSING,0,0,0,0.0,0,7,7,0,0,0,0,0,0,0,2010,458.5,MISSING,antwaun molden
637.0,637.0,2010.0,Colts,CB,DaJuan Morgan,00-0026222,2.0,2008.0,2008.0,Chiefs,24.0,82.0,0.24,6.5,180.0,53.6,679.0,121.0490715800535,2010.0,Colts,0.06,58.80%,dajuan morgan,dajuan morgan,dajuan morgan,104,DaJuan Morgan,IND,CB,22,4396,1,0,0,0,14,0,48.2,49.2,72.4,75.2,0,0,0.0,0,0,0,158.3,1,1,10,1,0,1,0,1,1,15,2010,1082.4,MISSING,dajuan morgan
1537.0,1537.0,2010.0,Rams,CB,Justin King,00-0026241,2.0,2008.0,2008.0,Rams,23.0,101.0,0.194,5.2,96.0,35.26,570.0,94.72291160445214,2010.0,Rams,-0.04,43.80%,justin king,justin king,justin king,105,Justin King,SL,CB,186,4415,8,1,0,0,26,0,64.6,67.7,82.3,74.2,0,0,5.3,1,2,0,126.4,16,23,141,137,10,17,2,23,2,206,2010,12592.2,MISSING,justin king
184.0,184.0,2010.0,Bills,CB,Reggie Corner,00-0026254,2.0,2008.0,2008.0,Bills,26.0,114.0,0.166,4.4,66.0,26.4,506.0,80.31581721188135,2010.0,Bills,-0.19,25.00%,reggie corner,reggie corner,reggie corner,106,Reggie Corner,BUF,CB,462,4428,16,2,0,0,4,0,65.3,61.6,45.4,49.4,0,0,16.7,4,4,2,89.5,21,14,290,422,4,18,0,35,1,234,2010,28459.2,MISSING,reggie corner
643.0,643.0,2010.0,Colts,CB,Justin Tryon,00-0026264,2.0,2008.0,2008.0,Commanders,26.0,124.0,0.15,3.9,48.0,21.13,462.0,71.39419825298518,2010.0,Colts,0.06,58.80%,justin tryon,justin tryon,justin tryon,107,Justin Tryon,IND,CB,530,4438,12,8,0,0,14,0,76.7,75.9,87.7,52.0,1,0,17.8,8,6,1,84.8,38,490,341,1,8,29,1,61,2,391,2010,40227.0,MISSING,justin tryon
1421.0,1421.0,2010.0,Patriots,CB,Jonathan Wilhite,00-0026269,2.0,2008.0,2008.0,Patriots,26.0,129.0,0.144,3.7,43.0,18.91,441.0,67.7994205348016,2010.0,Patriots,0.22,82.40%,jonathan wilhite,jonathan wilhite,jonathan wilhite,108,Jonathan Wilhite,NE,CB,202,4443,9,3,0,0,19,0,63.6,63.1,82.1,85.8,0,0,4.5,1,2,1,90.1,18,3,162,191,7,18,0,25,0,168,2010,12746.2,MISSING,jonathan wilhite
