Team,Year,Cap_Space,adjusted_value,Net EPA,Win %,franchise_id,declined_penalties,hits_allowed,hurries_allowed,non_spike_pass_block,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,weighted_grade,age,block_percent,grades_offense,grades_pass_block,grades_run_block,non_spike_pass_block_percentage,pass_block_percent,pbe,weighted_average_grade
Lions,2020,7.719998990918264,386.4636944106903,-0.191,,11.0,1.0,11.0,39.0,1164.0,12.0,57.0,7.0,1947.0,0.0,0.0,1048.0,1947.0,1268.0,1268.0,0.0,877.0,679.0,22.0,141619.0,25.614791987673343,100.0,72.73703133025167,75.66343091936311,66.2828454031844,100.0,100.0,97.2678993323061,0.0
Lions,2021,6.774681643835617,874.5779456507107,-0.163,,11.0,6.0,17.0,64.0,1272.0,21.0,91.0,10.0,2240.0,0.0,0.0,1065.0,2243.0,1358.0,1361.0,0.0,1101.0,882.0,77.0,154232.5,23.39144003566652,99.86255015604102,68.76170307623718,65.74123941150245,71.92942487739634,99.75519393669192,99.77877842175657,96.0485064645564,0.0
Lions,2022,10.528525936599422,712.7489112399178,-0.011,,11.0,1.0,15.0,41.0,1270.0,18.0,62.0,6.0,2349.0,0.0,0.0,1141.0,2354.0,1350.0,1355.0,0.0,1138.0,999.0,62.0,180251.0,25.029736618521664,99.775106202209,76.57221750212405,74.68836023789295,74.48521665250638,99.62047578589633,99.49762107051828,97.30297366185218,56.089660574350155
Lions,2023,12.995523576512456,681.8614575467633,0.09,,11.0,1.0,16.0,46.0,1492.0,16.0,71.0,9.0,2704.0,0.0,0.0,1379.0,2707.0,1562.0,1565.0,0.0,1312.0,1142.0,15.0,233708.5,25.830439601034357,99.90314000738827,86.3348725526413,79.05319541928334,84.07170299224234,99.8471739933506,99.8012560029553,97.32316217214628,68.27385360373844
Lions,2024,8.95829444009397,701.7761411022524,0.2197285648,,11.0,2.0,13.0,50.0,1292.0,11.0,73.0,10.0,2493.0,0.0,0.0,1210.0,2504.0,1340.0,1351.0,0.0,1214.0,1153.0,76.0,201169.2,26.861022364217252,99.54968051118212,80.3391373801917,74.10519169329075,77.76613418530351,99.04872204472844,99.07460063897763,96.75191693290735,35.599510250510946
Packers,2010,7.550782113821138,455.09391270516426,0.18,,12.0,2.0,14.0,63.0,1394.0,17.0,98.0,21.0,2307.0,0.0,0.0,1250.0,2307.0,1463.0,1463.0,0.0,1057.0,844.0,0.0,156707.90000000002,27.8690940615518,100.0,67.92713480710881,67.87303857824014,66.01087993064586,100.0,100.0,95.69258777633291,33.52063428650588
Packers,2011,7.8048398753894075,722.3265340749458,0.18,,12.0,5.0,14.0,85.0,1314.0,18.0,113.0,14.0,2120.0,0.0,0.0,1109.0,2120.0,1408.0,1408.0,15.0,996.0,712.0,0.0,135094.1,24.01745283018868,100.0,63.7236320754717,63.436745283018865,65.49669811320754,100.0,100.0,95.15764150943397,0.0
Packers,2012,2.3344071310116083,349.14539855416217,0.1,,12.0,4.0,15.0,76.0,1342.0,15.0,109.0,18.0,2253.0,0.0,1.0,1229.0,2253.0,1448.0,1448.0,1.0,1022.0,805.0,0.0,146327.8,23.0,100.0,64.9479804704838,66.65308477585442,59.22303595206392,100.0,100.0,95.24287616511317,36.391398461801145
Packers,2013,3.366254854368932,400.91675978657014,-0.04,,12.0,5.0,15.0,70.0,1407.0,22.0,107.0,22.0,2460.0,0.0,1.0,1184.0,2460.0,1495.0,1495.0,84.0,1183.0,965.0,7.0,159113.59999999998,22.571951219512194,100.0,64.68032520325202,65.26357723577236,61.979024390243914,100.0,100.0,95.46459349593495,28.308613052547233
Packers,2014,3.336729323308271,346.02535926631856,0.17,,12.0,1.0,8.0,43.0,1244.0,16.0,62.0,11.0,2208.0,0.0,0.0,1144.0,2208.0,1326.0,1326.0,3.0,1061.0,882.0,0.0,161872.8,23.445652173913043,100.0,73.31195652173912,83.29057971014493,60.89818840579711,100.0,100.0,97.0963768115942,35.91841010394975
Packers,2015,4.054718034617532,271.874415665179,0.02,,12.0,9.0,11.0,88.0,1391.0,25.0,118.0,19.0,2397.0,0.0,1.0,1133.0,2397.0,1555.0,1555.0,10.0,1251.0,842.0,2.0,158261.0,24.718397997496872,100.0,66.02461410095954,74.63358364622445,54.65444305381727,100.0,100.0,95.10012515644556,0.0
Packers,2016,8.130915824048433,0.0,0.07,,12.0,3.0,5.0,66.0,1797.0,17.0,81.0,10.0,2797.0,0.0,0.0,1291.0,2797.0,1910.0,1910.0,187.0,1284.0,887.0,34.0,220991.80000000002,25.144082946013587,100.0,79.01029674651411,86.82935287808367,61.16978905970684,100.0,100.0,97.46986056489096,61.0700886526937
Packers,2017,9.897141317365268,83.74537114958272,-0.06,,12.0,0.0,9.0,44.0,958.0,4.0,63.0,10.0,1532.0,0.0,0.0,900.0,1532.0,1029.0,1029.0,0.0,624.0,503.0,8.0,114730.6,24.79373368146214,100.0,74.88942558746737,78.44412532637075,64.21879895561358,100.0,100.0,96.3041775456919,0.0
Packers,2018,11.760239841986456,326.0096913625686,0.0,,12.0,1.0,6.0,41.0,1423.0,20.0,59.0,12.0,2105.0,0.0,0.0,1041.0,2105.0,1515.0,1515.0,0.0,1062.0,590.0,0.0,169212.19999999998,26.83562945368171,100.0,80.3858432304038,87.08351543942993,64.84166270783847,100.0,100.0,97.5064133016627,0.0
Packers,2019,13.557134431455896,120.8656703437068,0.089,,12.0,2.0,11.0,54.0,1271.0,18.0,71.0,6.0,2159.0,0.0,3.0,1074.0,2159.0,1373.0,1373.0,3.0,1076.0,786.0,3.0,163740.7,28.049096804075962,100.0,75.84099119962946,79.28554886521538,70.3568318666049,100.0,100.0,96.97878647522002,39.12210697886383
Packers,2020,11.00047477295661,42.831159199223464,0.195,,12.0,0.0,1.0,22.0,749.0,4.0,25.0,2.0,1380.0,0.0,2.0,792.0,1382.0,798.0,800.0,2.0,579.0,582.0,7.0,117401.4,28.842257597684515,99.86758321273517,84.95036179450072,84.71331403762663,78.85094066570188,98.72214182344429,98.72214182344429,97.18118668596237,0.0
Packers,2021,10.869916712328765,291.5544493014364,0.116,,12.0,2.0,13.0,46.0,1290.0,12.0,68.0,9.0,2228.0,0.0,2.0,1111.0,2228.0,1364.0,1364.0,1.0,1114.0,864.0,0.0,155134.0,27.324057450628366,100.0,69.62926391382406,71.79896768402155,64.12351885098744,100.0,100.0,96.96992818671454,0.0
Packers,2022,8.559260326609031,261.6460950719035,-0.014,,12.0,5.0,5.0,39.0,1014.0,15.0,50.0,6.0,1848.0,0.0,97.0,1092.0,1849.0,1086.0,1087.0,14.0,646.0,762.0,0.0,129244.79999999999,26.482963764196864,99.93542455381288,69.8998377501352,79.70319091400758,59.24337479718767,99.9031368307193,99.9031368307193,97.25408328826391,0.0
Packers,2023,12.174071619217083,234.17966803941303,0.05,,12.0,5.0,7.0,69.0,1386.0,15.0,86.0,10.0,2450.0,4.0,0.0,1219.0,2450.0,1464.0,1464.0,0.0,1219.0,986.0,8.0,176360.69999999998,24.07673469387755,100.0,71.98395918367348,72.2749387755102,68.53383673469388,100.0,100.0,96.54555102040815,30.61194553389584
Packers,2024,1.9084369616288175,293.88485331836256,0.1652537339,,12.0,4.0,6.0,52.0,1124.0,16.0,65.0,7.0,2286.0,0.0,2.0,1147.0,2286.0,1208.0,1208.0,1.0,1136.0,1078.0,0.0,176377.7,24.518810148731408,100.0,77.15559930008749,80.51745406824146,70.62414698162729,100.0,100.0,96.76771653543307,27.731685889643426
Panthers,2010,8.663617886178862,494.69927353811784,-0.21,,5.0,0.0,8.0,15.0,550.0,4.0,29.0,6.0,988.0,0.0,0.0,988.0,988.0,574.0,574.0,0.0,0.0,414.0,0.0,83288.4,30.0,100.0,84.3,77.9,82.5,100.0,100.0,96.8,0.0
Panthers,2011,10.754655867082034,421.6609545098043,0.02,,5.0,2.0,13.0,65.0,1151.0,19.0,89.0,11.0,2009.0,0.0,0.0,958.0,2011.0,1225.0,1227.0,0.0,1020.0,784.0,33.0,144024.6,26.669318746892092,99.90382894082545,71.6183988065639,69.28363998010941,72.33580308304326,99.80765788165093,99.85574341123821,95.62386872202885,0.0
Panthers,2012,10.372858208955222,175.79297976070148,0.05,,5.0,3.0,15.0,60.0,1073.0,9.0,88.0,13.0,2001.0,0.0,21.0,1006.0,2001.0,1141.0,1141.0,62.0,867.0,860.0,44.0,142644.2,27.622688655672164,100.0,71.2864567716142,68.19410294852575,70.29185407296352,100.0,100.0,95.2671664167916,0.0
Panthers,2013,2.378371359223301,64.35308589748428,0.15,,5.0,1.0,10.0,56.0,1159.0,6.0,82.0,16.0,2127.0,0.0,0.0,1039.0,2127.0,1215.0,1215.0,0.0,1055.0,912.0,33.0,162061.09999999998,28.47672778561354,100.0,76.19233662435356,80.34880112834979,65.36121297602257,100.0,100.0,95.74508697696285,0.0
Panthers,2014,2.736133834586466,0.0,-0.01,,5.0,1.0,12.0,83.0,1378.0,15.0,116.0,21.0,2481.0,0.0,0.0,1236.0,2481.0,1467.0,1467.0,0.0,1220.0,1014.0,25.0,149435.1,25.0,100.0,60.23180169286578,60.692180572349855,58.43067311567916,100.0,100.0,95.05731559854898,33.14003128092438
Panthers,2015,3.302034477945282,251.87429498848343,0.21,,5.0,6.0,4.0,74.0,1332.0,22.0,93.0,15.0,2674.0,0.0,5.0,1267.0,2674.0,1407.0,1407.0,6.0,1288.0,1267.0,108.0,176459.8,27.351907255048616,100.0,65.99094988780853,74.676626776365,55.74487658937922,100.0,100.0,95.692483171279,69.05582424697548
Panthers,2016,6.150756746312874,102.1814970395073,-0.05,,5.0,5.0,11.0,65.0,1092.0,17.0,89.0,13.0,1985.0,0.0,0.0,1067.0,1985.0,1179.0,1179.0,6.0,852.0,806.0,60.0,137082.09999999998,26.3727959697733,100.0,69.05899244332494,68.31425692695214,66.12191435768261,100.0,100.0,95.30181360201512,0.0
Panthers,2017,3.3344598802395207,628.7497338824531,0.03,,5.0,3.0,12.0,62.0,1221.0,12.0,85.0,11.0,2278.0,0.0,0.0,1107.0,2278.0,1301.0,1301.0,0.0,1133.0,977.0,38.0,160727.8,26.498683055311677,100.0,70.55654082528534,74.70289727831431,61.30702370500439,100.0,100.0,96.10035118525022,67.43486007872855
Panthers,2018,6.5224520316027075,180.58166235284406,0.01,,5.0,4.0,13.0,56.0,1255.0,18.0,78.0,9.0,2137.0,0.0,0.0,1038.0,2139.0,1340.0,1342.0,0.0,1030.0,797.0,70.0,147007.2,27.604955586722767,99.91243571762506,68.72706872370267,74.01206171107994,58.372417017297806,99.83473585787752,99.8446002805049,96.55371669004208,0.0
Panthers,2019,4.916895855472901,256.8240899076962,-0.146,,5.0,4.0,12.0,88.0,1831.0,15.0,128.0,28.0,2854.0,0.0,409.0,1106.0,2854.0,1906.0,1906.0,214.0,1107.0,948.0,18.0,182676.0,24.792571829011912,100.0,64.00700770847932,65.81892081289419,59.20273300630695,100.0,100.0,95.72060266292921,31.10534391337666
Panthers,2020,8.514783047426842,472.0055190472246,-0.068,,5.0,3.0,4.0,40.0,1152.0,10.0,52.0,8.0,1918.0,0.0,0.0,867.0,1919.0,1218.0,1219.0,19.0,1032.0,700.0,1.0,140648.0,26.77853048462741,99.94575299635227,73.29233976029182,70.89911412193851,70.63397602918185,99.90958832725377,99.90958832725377,97.37722772277228,0.0
Panthers,2021,5.59823397260274,450.5812850696493,-0.101,,5.0,1.0,15.0,60.0,1318.0,11.0,83.0,8.0,2218.0,0.0,22.0,979.0,2218.0,1382.0,1382.0,64.0,1149.0,836.0,4.0,151599.5,26.881875563570784,100.0,68.34963931469792,68.00716862037874,64.66749323715058,100.0,100.0,96.51411181244364,42.28219164306676
Panthers,2022,9.572265129682997,857.6166382061912,-0.046,,5.0,6.0,2.0,37.0,1049.0,21.0,48.0,9.0,2109.0,0.0,0.0,1017.0,2113.0,1115.0,1119.0,0.0,1018.0,994.0,78.0,141179.19999999998,24.69758637008992,99.80937056318032,66.81457643161382,75.07534311405585,59.52503549455751,98.97132039753905,98.97132039753905,97.350212967345,0.0
Panthers,2023,9.396719306049823,674.5426662989267,-0.17,,5.0,2.0,9.0,64.0,1368.0,16.0,85.0,12.0,2297.0,0.0,0.0,1148.0,2297.0,1461.0,1461.0,0.0,1148.0,836.0,1.0,163076.0,25.500653025685676,100.0,70.9952111449717,70.1992599042229,71.26895951240748,99.95646495428821,100.0,96.40801044841098,0.0
Panthers,2024,13.312049725920124,571.4376727226721,-0.2237786502,,5.0,2.0,9.0,45.0,1185.0,14.0,64.0,10.0,1942.0,0.0,0.0,907.0,1942.0,1257.0,1257.0,0.0,1033.0,685.0,2.0,141313.8,26.530895983522143,100.0,72.76714727085478,71.47945417095778,71.83105046343975,100.0,100.0,96.90746652935118,0.0
Patriots,2010,8.874111382113822,331.6494052709105,0.22,,19.0,1.0,9.0,69.0,1164.0,11.0,86.0,8.0,2175.0,0.0,2.0,1086.0,2175.0,1224.0,1224.0,0.0,1084.0,951.0,3.0,163248.0,28.957241379310346,100.0,75.05655172413793,67.73696551724139,77.13963218390805,100.0,100.0,95.91512643678162,0.0
Patriots,2011,5.676379646936656,703.9284993640284,0.14,,19.0,1.0,16.0,73.0,1542.0,11.0,99.0,10.0,2757.0,0.0,0.0,1316.0,2796.0,1618.0,1657.0,0.0,1321.0,1139.0,157.0,205071.5,27.94563662374821,98.6021816881259,73.34459942775393,66.93755364806867,75.73118741058656,97.50454220314735,97.57771816881258,96.44062947067239,29.21086615082965
Patriots,2012,3.189684908789386,612.6528835748314,0.22,,19.0,4.0,18.0,59.0,1534.0,10.0,89.0,12.0,2810.0,0.0,0.0,1388.0,2812.0,1633.0,1635.0,13.0,1383.0,1177.0,28.0,219507.8,25.77524893314367,99.95074679943102,78.06109530583214,72.61859886201991,76.7710881934566,99.85224039829303,99.90149359886202,96.66650071123756,74.13159520376682
Patriots,2013,5.636660194174757,562.4509446658665,0.02,,19.0,1.0,9.0,62.0,1466.0,9.0,89.0,18.0,2662.0,0.0,0.0,1228.0,2663.0,1566.0,1567.0,81.0,1329.0,1096.0,24.0,207018.90000000002,26.292527224934286,99.9542245587683,77.73897859556891,77.15933158092376,72.10364250844911,99.9542245587683,99.9542245587683,96.3484791588434,33.47571371032049
Patriots,2014,6.847024060150376,551.8977247342339,0.11,,19.0,4.0,22.0,59.0,1780.0,18.0,95.0,14.0,3168.0,0.0,223.0,1348.0,3169.0,1901.0,1902.0,89.0,1349.0,1267.0,160.0,226588.9,27.158725149889555,99.96036604607133,71.50170400757335,69.24869043862417,67.89088040391292,99.96036604607133,99.96036604607133,96.87721678763018,53.09534248184902
Patriots,2015,10.961334450027916,482.507538695704,0.16,,19.0,3.0,30.0,105.0,1742.0,21.0,161.0,26.0,2811.0,0.0,9.0,1244.0,2811.0,1861.0,1861.0,9.0,1511.0,950.0,38.0,165379.4,27.084311632870865,100.0,58.83294201351832,58.706937033084316,59.74678050515831,100.0,100.0,94.6299893276414,0.0
Patriots,2016,13.603830746441686,0.0,0.17,,19.0,3.0,14.0,54.0,1533.0,14.0,77.0,9.0,2843.0,0.0,3.0,1355.0,2844.0,1651.0,1652.0,0.0,1359.0,1192.0,127.0,236762.80000000002,27.469760900140646,99.96824894514768,83.24992967651197,77.7715541490858,82.26005625879044,99.8801687763713,99.89075246132208,97.19901547116737,61.926466608496625
Patriots,2017,11.267488622754492,213.36514850276794,0.09,,19.0,1.0,23.0,82.0,1547.0,14.0,119.0,14.0,2735.0,0.0,0.0,1354.0,2735.0,1671.0,1671.0,0.0,1355.0,1064.0,26.0,198419.7,27.590493601462523,100.0,72.54833638025595,69.11645338208409,71.76285191956124,100.0,100.0,95.69755027422303,27.03249744770769
Patriots,2018,6.866024830699773,32.14851790820171,0.11,,19.0,5.0,20.0,48.0,1199.0,18.0,76.0,8.0,2268.0,0.0,0.0,1117.0,2268.0,1261.0,1261.0,1.0,1118.0,1007.0,32.0,155301.80000000002,27.144620811287478,100.0,68.4752204585538,68.74964726631394,65.66375661375662,100.0,100.0,96.49391534391535,31.00649595935666
Patriots,2019,5.020198193411264,374.9669421309214,0.227,,19.0,2.0,15.0,52.0,1299.0,10.0,81.0,14.0,2298.0,0.0,0.0,1150.0,2298.0,1389.0,1389.0,0.0,1138.0,909.0,10.0,152697.1,28.75543951261967,100.0,66.44782419495213,67.25147954743255,60.7783724978242,100.0,100.0,96.34521322889469,0.0
Patriots,2020,4.128577194752775,514.5664618832851,-0.071,,19.0,1.0,6.0,17.0,518.0,2.0,32.0,9.0,1039.0,0.0,30.0,871.0,1039.0,545.0,545.0,0.0,119.0,494.0,19.0,77434.6,24.044273339749758,100.0,74.52800769971127,67.68180943214631,73.64196342637152,100.0,100.0,95.85601539942252,0.0
Patriots,2021,7.143836164383561,410.23290876789156,0.133,,19.0,1.0,12.0,35.0,987.0,11.0,56.0,9.0,1878.0,0.0,0.0,1101.0,1878.0,1045.0,1045.0,0.0,747.0,833.0,27.0,134106.0,25.78115015974441,100.0,71.40894568690096,67.61789137380192,71.22891373801919,100.0,100.0,96.68626198083066,0.0
Patriots,2022,7.8807531219980795,376.6243810723236,0.038,,19.0,5.0,15.0,65.0,1293.0,27.0,97.0,17.0,2293.0,0.0,60.0,1085.0,2294.0,1373.0,1374.0,0.0,1090.0,920.0,59.0,147401.19999999998,28.640366172624237,99.95706190061028,64.25510026155186,63.57397558849172,65.7617262423714,99.92271142109853,99.93129904097646,95.53496076721882,0.0
Patriots,2023,9.719411921708184,96.12389449943655,-0.12,,19.0,1.0,13.0,53.0,858.0,8.0,78.0,12.0,1436.0,0.0,0.0,1042.0,1436.0,891.0,891.0,0.0,393.0,545.0,1.0,88544.0,27.68941504178273,100.0,61.66016713091922,55.82179665738162,64.89519498607244,100.0,100.0,94.75591922005572,0.0
Patriots,2024,2.703669929522318,260.3543771534865,-0.1598290139,,19.0,7.0,14.0,61.0,1040.0,31.0,90.0,15.0,1810.0,0.0,0.0,1036.0,1811.0,1137.0,1138.0,0.0,744.0,673.0,31.0,82876.49999999999,24.942020982882386,99.95565985643292,45.762838210933175,54.03694091662066,44.918884594146874,99.91131971286582,99.91131971286582,94.95080066261734,0.0
Raiders,2010,6.027539837398374,811.6888391930837,0.02,,23.0,0.0,9.0,35.0,686.0,19.0,53.0,9.0,1328.0,115.0,0.0,1062.0,1332.0,743.0,747.0,0.0,141.0,585.0,14.0,84816.0,23.675675675675677,99.66891891891892,63.67567567567568,64.35135135135135,67.47162162162162,99.40405405405406,99.47027027027029,95.47972972972973,0.0
Raiders,2011,4.464652128764278,470.93082174515575,-0.05,,23.0,1.0,17.0,59.0,1210.0,23.0,83.0,7.0,2434.0,0.0,165.0,1067.0,2469.0,1298.0,1333.0,2.0,1067.0,1136.0,168.0,176543.3,26.198460915350346,98.57942486836777,71.503969218307,67.70004050222764,72.89987849331713,97.39295261239367,97.40579181855001,96.25860672336978,0.0
Raiders,2012,2.635779436152571,205.91484338639225,-0.12,,23.0,0.0,18.0,62.0,1315.0,14.0,94.0,14.0,2140.0,0.0,0.0,1078.0,2140.0,1397.0,1397.0,0.0,1062.0,743.0,0.0,145894.40000000002,26.30373831775701,100.0,68.17495327102804,65.2518691588785,67.25616822429906,100.0,100.0,95.90813084112148,0.0
Raiders,2013,3.473738673139159,477.6381092638293,-0.13,,23.0,8.0,5.0,76.0,1417.0,23.0,92.0,11.0,2496.0,0.0,322.0,1033.0,2496.0,1494.0,1494.0,0.0,1033.0,1002.0,108.0,160728.1,29.72235576923077,100.0,64.39427083333334,75.75392628205128,53.95604967948719,100.0,100.0,96.39955929487179,0.0
Raiders,2014,9.65017969924812,301.922321939763,-0.21,,23.0,4.0,11.0,73.0,1491.0,12.0,94.0,10.0,2385.0,0.0,220.0,1031.0,2386.0,1577.0,1578.0,0.0,1030.0,808.0,104.0,168016.4,29.814752724224643,99.95720871751887,70.41760268231349,72.90352053646271,64.26584241408216,99.91441743503772,99.95720871751887,96.44928751047779,0.0
Raiders,2015,10.273590173087662,60.64360025405279,-0.03,,23.0,4.0,9.0,35.0,1198.0,18.0,56.0,12.0,1957.0,0.0,0.0,1049.0,1957.0,1255.0,1255.0,0.0,861.0,702.0,45.0,152903.49999999997,30.390393459376597,100.0,78.13157894736841,80.40306591722023,72.5895758814512,99.795605518651,99.795605518651,96.9895758814512,0.0
Raiders,2016,9.01323243382495,0.0,-0.01,,23.0,2.0,8.0,65.0,1399.0,27.0,84.0,11.0,2531.0,0.0,67.0,1161.0,2534.0,1516.0,1519.0,0.0,1163.0,1015.0,139.0,190926.2,29.644830307813734,99.88121546961327,75.3457774269929,71.70063141278612,77.75082872928176,99.84009471191791,99.80615627466457,96.63670086819259,0.0
Raiders,2017,6.321489221556886,131.79499834650852,-0.13,,23.0,3.0,10.0,64.0,1189.0,14.0,90.0,16.0,2040.0,0.0,0.0,1006.0,2040.0,1276.0,1276.0,0.0,1005.0,764.0,29.0,133879.30000000002,29.355882352941176,100.0,65.62710784313727,65.85921568627452,62.57651960784314,100.0,100.0,95.5063725490196,0.0
Raiders,2018,5.863793453724605,728.7839262491226,-0.2,,23.0,1.0,16.0,73.0,1194.0,21.0,119.0,30.0,2051.0,0.0,0.0,1009.0,2052.0,1278.0,1279.0,0.0,1022.0,773.0,21.0,100012.8,23.304093567251464,99.95087719298246,48.73918128654971,50.444346978557505,51.19873294346978,99.85350877192982,99.85350877192982,93.76559454191033,0.0
Raiders,2019,10.567174282678002,650.062167631265,-0.081,,23.0,2.0,9.0,54.0,1132.0,14.0,77.0,14.0,2059.0,0.0,0.0,1018.0,2061.0,1180.0,1182.0,0.0,1019.0,879.0,24.0,131360.19999999998,23.84570596797671,99.90116448326054,63.736147501213,65.98214459000486,59.46768558951965,99.8246967491509,99.8246967491509,95.96157205240175,0.0
Raiders,2020,14.90459485368315,546.71048266096,-0.071,,23.0,2.0,9.0,54.0,1104.0,10.0,69.0,6.0,1970.0,0.0,0.0,1078.0,1970.0,1183.0,1183.0,0.0,883.0,787.0,6.0,128991.3,26.1746192893401,100.0,65.47781725888325,70.66192893401015,56.29248730964468,100.0,100.0,96.61106598984772,0.0
Raiders,2021,10.707475616438355,990.6982903952432,-0.062,,23.0,3.0,17.0,58.0,1211.0,14.0,87.0,12.0,2026.0,0.0,0.0,1139.0,2026.0,1289.0,1289.0,0.0,879.0,737.0,8.0,145153.2,25.002961500493583,100.0,71.64521224086872,71.1528134254689,67.74555774925963,100.0,100.0,95.90375123395854,39.46212854135977
Raiders,2022,6.669856868395772,518.6890698532854,-0.059,,23.0,2.0,10.0,52.0,1369.0,20.0,70.0,8.0,2362.0,0.0,0.0,1101.0,2362.0,1448.0,1448.0,71.0,1101.0,914.0,89.0,182148.1,25.77349703640982,100.0,77.11604572396274,79.09034716342083,72.87756138865367,100.0,100.0,97.19767146486029,0.0
Raiders,2023,9.931266459074733,356.4840939825723,-0.05,,23.0,1.0,13.0,46.0,1229.0,7.0,73.0,14.0,2145.0,0.0,0.0,1036.0,2145.0,1287.0,1287.0,0.0,1045.0,858.0,61.0,158124.2,26.45034965034965,100.0,73.71757575757576,68.11897435897437,74.16065268065267,100.0,100.0,96.41072261072262,0.0
Raiders,2024,7.114241190289741,340.0424007088082,-0.1373166516,,23.0,2.0,19.0,65.0,1400.0,15.0,99.0,15.0,2272.0,0.0,0.0,1111.0,2274.0,1504.0,1506.0,0.0,1123.0,768.0,38.0,161838.69999999998,25.013192612137203,99.91160949868073,71.16917326297273,70.14415127528584,67.91820580474933,99.84973614775726,99.85857519788918,95.89595426561125,0.0
Rams,2010,2.977642276422764,778.7545325136094,-0.04,,26.0,1.0,6.0,32.0,599.0,9.0,43.0,5.0,1022.0,0.0,0.0,0.0,1022.0,631.0,631.0,0.0,1016.0,391.0,6.0,67043.2,24.0,100.0,65.6,62.2,70.3,100.0,100.0,96.0,0.0
Rams,2011,9.777084942886813,704.6462404834151,-0.23,,26.0,0.0,2.0,11.0,201.0,4.0,15.0,2.0,321.0,0.0,0.0,0.0,321.0,212.0,212.0,0.0,321.0,109.0,0.0,19356.3,25.0,100.0,60.3,63.0,65.1,100.0,100.0,95.8,0.0
Rams,2012,3.4382255389718077,176.64336409724052,-0.03,,26.0,2.0,20.0,39.0,851.0,10.0,72.0,13.0,1482.0,0.0,0.0,443.0,1483.0,906.0,907.0,0.0,1022.0,576.0,18.0,100106.3,26.887390424814566,99.93256911665543,67.5025623735671,63.20472016183413,69.39534726904921,99.73027646662172,99.73027646662172,95.02211732973701,0.0
Rams,2013,3.9567127831715214,632.5262319102709,-0.05,,26.0,1.0,9.0,40.0,921.0,6.0,59.0,10.0,1675.0,0.0,0.0,852.0,1675.0,976.0,976.0,0.0,818.0,699.0,5.0,135785.9,26.03462686567164,100.0,81.06620895522387,79.02423880597016,75.72268656716419,100.0,100.0,96.24394029850745,0.0
Rams,2014,10.546536842105263,1351.5407412295622,-0.05,,26.0,0.0,17.0,64.0,1213.0,18.0,98.0,17.0,2154.0,0.0,163.0,994.0,2154.0,1304.0,1304.0,0.0,978.0,850.0,19.0,148250.4,24.461467038068708,100.0,68.82562674094707,68.03658310120706,71.3823584029712,100.0,100.0,95.22339832869082,0.0
Rams,2015,4.564834589614741,1116.7869600555616,-0.08,,26.0,3.0,23.0,23.0,544.0,15.0,50.0,4.0,1074.0,0.0,74.0,959.0,1074.0,583.0,583.0,0.0,40.0,491.0,1.0,63134.6,22.083798882681563,100.0,58.78454376163873,55.6256052141527,62.072439478584734,100.0,100.0,94.9977653631285,0.0
Rams,2016,5.164830295614091,941.4330165171394,-0.24,,26.0,4.0,6.0,35.0,707.0,17.0,49.0,8.0,1202.0,0.0,1.0,923.0,1204.0,762.0,764.0,239.0,17.0,440.0,24.0,73292.3,23.23421926910299,99.82732558139536,60.87400332225913,66.96885382059801,53.814036544850495,99.70398671096346,99.72865448504983,96.02475083056478,0.0
Rams,2017,6.7882155688622765,156.29012249977612,0.14,,26.0,0.0,6.0,21.0,638.0,7.0,36.0,9.0,1169.0,0.0,0.0,1099.0,1169.0,674.0,674.0,2.0,68.0,495.0,0.0,89824.1,33.36099230111206,100.0,76.83840889649274,74.06603934987169,73.23652694610779,100.0,100.0,96.28545765611635,0.0
Rams,2018,6.728034988713318,304.3587716707269,0.15,,26.0,2.0,8.0,48.0,1240.0,10.0,62.0,6.0,2218.0,0.0,5.0,1100.0,2218.0,1320.0,1320.0,10.0,1100.0,898.0,0.0,187158.2,30.573038773669975,100.0,84.3815148782687,81.00897204688907,82.33674481514879,100.0,100.0,97.30825067628494,34.20930787282618
Rams,2019,13.932435175345379,324.82857905498093,0.04,,26.0,1.0,13.0,65.0,1308.0,22.0,85.0,7.0,2185.0,0.0,0.0,1100.0,2185.0,1403.0,1403.0,0.0,1085.0,782.0,0.0,134532.8,30.94050343249428,100.0,61.57107551487414,68.33643020594965,52.047276887871845,100.0,100.0,96.4503890160183,33.12902397360579
Rams,2020,6.956211402623612,222.50945414624755,0.151,,26.0,1.0,5.0,24.0,959.0,10.0,33.0,4.0,1717.0,0.0,0.0,600.0,1717.0,998.0,998.0,0.0,1117.0,719.0,0.0,142803.40000000002,31.4944670937682,100.0,83.17029702970298,78.33465346534652,82.4843913803145,100.0,100.0,98.12417006406524,48.7274879340954
Rams,2021,7.058441095890411,182.89170058033,0.107,,26.0,3.0,9.0,25.0,1257.0,9.0,48.0,14.0,2118.0,0.0,0.0,1067.0,2118.0,1313.0,1313.0,0.0,1023.0,805.0,26.0,175230.3,32.95278564683664,100.0,82.73385269121812,81.38300283286118,75.17101038715771,100.0,100.0,97.51010387157696,0.0
